Date,COST_stock_Open_average,COST_stock_Open_max,COST_stock_Open_min,COST_stock_Open_volatility,COST_stock_Open_change,COST_stock_High_average,COST_stock_High_max,COST_stock_High_min,COST_stock_High_volatility,COST_stock_High_change,COST_stock_Low_average,COST_stock_Low_max,COST_stock_Low_min,COST_stock_Low_volatility,COST_stock_Low_change,COST_stock_Close_average,COST_stock_Close_max,COST_stock_Close_min,COST_stock_Close_volatility,COST_stock_Close_change,COST_stock_Volume_average,COST_stock_Volume_max,COST_stock_Volume_min,COST_stock_Volume_volatility,COST_stock_Volume_change
2018-01-14,192.20499999999998,192.53,191.71,0.8199999999999932,-0.6399999999999864,192.76749999999998,193.03,192.56,0.46999999999999886,-0.20000000000001705,191.1525,191.34,190.89,0.45000000000001705,0.27000000000001023,191.905,192.29,191.51,0.7800000000000011,0.7599999999999909,2213392,2585195,1907960,677235,347265
2018-01-21,194.65800000000002,197.75,192.5,5.25,5.25,196.25799999999998,199.23,194.1,5.1299999999999955,4.469999999999999,193.298,195.69,191.93,3.759999999999991,3.6299999999999955,195.78,198.91,193.42,5.490000000000009,4.530000000000001,2887946,3558701,2316444,1242257,-252882
2018-01-28,195.612,198.37,191.25,7.1200000000000045,-7.1200000000000045,197.228,199.88,193.6,6.280000000000001,-6.280000000000001,194.196,197.56,190.8,6.759999999999991,-6.759999999999991,195.112,198.32,190.99,7.329999999999984,-7.329999999999984,2296311,2682299,2031082,651217,355491
2018-02-04,183.692,190.66,178.91,11.75,-10.879999999999995,186.022,192.1,182.07,10.030000000000001,-10.030000000000001,179.224,183.07,175.79,7.280000000000001,-6.740000000000009,182.06,185.01,178.61,6.399999999999977,-2.0500000000000114,3172074,4067910,2594822,1473088,-630003
2018-02-11,184.862,191.45,180.22,11.22999999999999,9.609999999999985,188.534,194.62,183.26,11.360000000000014,11.360000000000014,184.07,191.04,180.05,10.98999999999998,10.659999999999997,187.12,191.56,181.06,10.5,10.5,1990802,2190997,1596154,594843,373964
2018-02-18,188.145,189.87,186.35,3.5200000000000102,-2.039999999999992,189.7,191.48,188.33,3.1499999999999773,-1.6299999999999955,186.2225,187.63,185.66,1.9699999999999989,-1.7199999999999989,187.5675,189.81,185.75,4.060000000000002,1.6899999999999977,1717785,2202139,1360115,842024,-640441
2018-02-25,190.78799999999998,193.45,187.48,5.969999999999999,-2.6200000000000045,193.15,195.52,190.39,5.130000000000024,-2.700000000000017,189.09199999999998,190.89,187.22,3.6699999999999875,-2.710000000000008,190.434,192.81,189.03,3.780000000000001,-3.4799999999999898,2185232,2447672,1852410,595262,423513
2018-03-04,188.498,192.14,186.19,5.949999999999989,-1.9499999999999886,189.79399999999998,192.25,186.35,5.900000000000006,-3.3400000000000034,185.93,190.07,183.08,6.989999999999981,-3.280000000000001,188.91400000000002,191.48,185.69,5.789999999999992,-2.8999999999999773,3824247,6061513,2155785,3905728,1132331
2018-03-11,187.62,190.05,184.82,5.230000000000018,-2.0900000000000034,188.41,190.12,186.25,3.8700000000000045,-3.8499999999999943,185.296,187.55,183.5,4.050000000000011,-3.0800000000000125,186.568,189.37,184.63,4.740000000000009,-3.5,2521028,3569415,1811346,1758069,1175356
2018-03-18,185.148,186.83,183.28,3.5500000000000114,-2.3499999999999943,186.29,187.89,184.45,3.4399999999999977,-1.5300000000000011,183.36,186.06,180.83,5.22999999999999,-1.9799999999999898,184.21,187.35,180.84,6.509999999999991,-3.3100000000000023,2247119,2493194,1852528,640666,-141396
