Date,iPath Bloomberg Natural Gas Subindex Total Return_Open_average,iPath Bloomberg Natural Gas Subindex Total Return_Open_max,iPath Bloomberg Natural Gas Subindex Total Return_Open_volatility,iPath Bloomberg Natural Gas Subindex Total Return_Open_change,iPath Bloomberg Natural Gas Subindex Total Return_High_average,iPath Bloomberg Natural Gas Subindex Total Return_High_max,iPath Bloomberg Natural Gas Subindex Total Return_High_volatility,iPath Bloomberg Natural Gas Subindex Total Return_High_change,iPath Bloomberg Natural Gas Subindex Total Return_Low_average,iPath Bloomberg Natural Gas Subindex Total Return_Low_max,iPath Bloomberg Natural Gas Subindex Total Return_Low_volatility,iPath Bloomberg Natural Gas Subindex Total Return_Low_change,iPath Bloomberg Natural Gas Subindex Total Return_Close_average,iPath Bloomberg Natural Gas Subindex Total Return_Close_max,iPath Bloomberg Natural Gas Subindex Total Return_Close_volatility,iPath Bloomberg Natural Gas Subindex Total Return_Close_change
2016-06-12,0.53,0.53,0.0,0.0,0.5885,0.5885,0.0,0.0,0.52,0.52,0.0,0.0,0.56,0.56,0.0,0.0
2016-06-19,0.49,0.49,0.0,0.0,0.5545,0.5545,0.0,0.0,0.49,0.49,0.0,0.0,0.53,0.53,0.0,0.0
2016-06-26,0.589,0.589,0.0,0.0,0.6101,0.6101,0.0,0.0,0.57,0.57,0.0,0.0,0.596,0.596,0.0,0.0
2016-07-03,0.5355,0.5355,0.0,0.0,0.5479,0.5479,0.0,0.0,0.51,0.51,0.0,0.0,0.51,0.51,0.0,0.0
2016-07-10,0.4918,0.4918,0.0,0.0,0.4918,0.4918,0.0,0.0,0.48,0.48,0.0,0.0,0.48,0.48,0.0,0.0
2016-07-17,0.48,0.48,0.0,0.0,0.48,0.48,0.0,0.0,0.48,0.48,0.0,0.0,0.48,0.48,0.0,0.0
2016-07-24,0.59,0.59,0.0,0.0,0.59,0.59,0.0,0.0,0.5,0.5,0.0,0.0,0.5185,0.5185,0.0,0.0
2016-07-31,0.5316,0.5316,0.0,0.0,0.56,0.56,0.0,0.0,0.52,0.52,0.0,0.0,0.5586,0.5586,0.0,0.0
2016-08-07,0.49,0.49,0.0,0.0,0.51,0.51,0.0,0.0,0.49,0.49,0.0,0.0,0.5,0.5,0.0,0.0
2016-08-14,0.508,0.508,0.0,0.0,0.52,0.52,0.0,0.0,0.5,0.5,0.0,0.0,0.51,0.51,0.0,0.0
2016-08-21,0.54,0.54,0.0,0.0,0.55,0.55,0.0,0.0,0.52,0.52,0.0,0.0,0.53,0.53,0.0,0.0
2016-08-28,0.5388,0.5388,0.0,0.0,0.5388,0.5388,0.0,0.0,0.5202,0.5202,0.0,0.0,0.5386,0.5386,0.0,0.0
2016-09-04,0.5478,0.5478,0.0,0.0,0.5478,0.5478,0.0,0.0,0.53,0.53,0.0,0.0,0.53,0.53,0.0,0.0
2016-09-11,0.5255,0.5255,0.0,0.0,0.5499,0.5499,0.0,0.0,0.5206,0.5206,0.0,0.0,0.5301,0.5301,0.0,0.0
2016-09-18,0.58,0.58,0.0,0.0,0.58,0.58,0.0,0.0,0.5301,0.5301,0.0,0.0,0.5301,0.5301,0.0,0.0
2016-09-25,0.5366,0.5366,0.0,0.0,0.5366,0.5366,0.0,0.0,0.5201,0.5201,0.0,0.0,0.53,0.53,0.0,0.0
2016-10-02,0.5296,0.5296,0.0,0.0,0.66,0.66,0.0,0.0,0.5296,0.5296,0.0,0.0,0.63,0.63,0.0,0.0
2016-10-09,0.6854,0.6854,0.0,0.0,0.6895,0.6895,0.0,0.0,0.67,0.67,0.0,0.0,0.6708,0.6708,0.0,0.0
2016-10-16,0.6263,0.6263,0.0,0.0,0.63,0.63,0.0,0.0,0.6013,0.6013,0.0,0.0,0.6085,0.6085,0.0,0.0
2016-10-23,0.55,0.55,0.0,0.0,0.5501,0.5501,0.0,0.0,0.54,0.54,0.0,0.0,0.54,0.54,0.0,0.0
2016-10-30,0.509,0.509,0.0,0.0,0.51,0.51,0.0,0.0,0.4505,0.4505,0.0,0.0,0.4882,0.4882,0.0,0.0
2016-11-06,0.5,0.5,0.0,0.0,0.5198,0.5198,0.0,0.0,0.5,0.5,0.0,0.0,0.5125,0.5125,0.0,0.0
2016-11-13,0.52,0.52,0.0,0.0,0.52,0.52,0.0,0.0,0.5024,0.5024,0.0,0.0,0.51,0.51,0.0,0.0
2016-11-20,0.4803,0.4803,0.0,0.0,0.54,0.54,0.0,0.0,0.4803,0.4803,0.0,0.0,0.5191,0.5191,0.0,0.0
2016-11-27,0.6129,0.6129,0.0,0.0,0.65,0.65,0.0,0.0,0.6129,0.6129,0.0,0.0,0.6408,0.6408,0.0,0.0
2016-12-04,0.6604,0.6604,0.0,0.0,0.6604,0.6604,0.0,0.0,0.6007,0.6007,0.0,0.0,0.625,0.625,0.0,0.0
2016-12-11,0.61,0.61,0.0,0.0,0.64,0.64,0.0,0.0,0.5709,0.5709,0.0,0.0,0.62,0.62,0.0,0.0
2016-12-18,0.6245,0.6245,0.0,0.0,0.66,0.66,0.0,0.0,0.5997,0.5997,0.0,0.0,0.64,0.64,0.0,0.0
2016-12-25,0.7368,0.7368,0.0,0.0,0.7368,0.7368,0.0,0.0,0.6779,0.6779,0.0,0.0,0.6786,0.6786,0.0,0.0
2017-01-01,0.53,0.53,0.0,0.0,0.53,0.53,0.0,0.0,0.51,0.51,0.0,0.0,0.51,0.51,0.0,0.0
2017-01-08,0.595,0.595,0.0,0.0,0.595,0.595,0.0,0.0,0.5497,0.5497,0.0,0.0,0.5601,0.5601,0.0,0.0
2017-01-15,0.54,0.54,0.0,0.0,0.54,0.54,0.0,0.0,0.51,0.51,0.0,0.0,0.5104,0.5104,0.0,0.0
2017-01-22,0.55,0.55,0.0,0.0,0.55,0.55,0.0,0.0,0.53,0.53,0.0,0.0,0.5316,0.5316,0.0,0.0
2017-01-29,0.47,0.47,0.0,0.0,0.4898,0.4898,0.0,0.0,0.47,0.47,0.0,0.0,0.47,0.47,0.0,0.0
2017-02-05,0.51,0.51,0.0,0.0,0.51,0.51,0.0,0.0,0.4682,0.4682,0.0,0.0,0.48,0.48,0.0,0.0
2017-02-12,0.4935,0.4935,0.0,0.0,0.4935,0.4935,0.0,0.0,0.47,0.47,0.0,0.0,0.4704,0.4704,0.0,0.0
2017-02-19,0.45,0.45,0.0,0.0,0.47,0.47,0.0,0.0,0.45,0.45,0.0,0.0,0.4699,0.4699,0.0,0.0
2017-02-26,0.44,0.44,0.0,0.0,0.46,0.46,0.0,0.0,0.4303,0.4303,0.0,0.0,0.46,0.46,0.0,0.0
2017-03-05,0.48,0.48,0.0,0.0,0.5189,0.5189,0.0,0.0,0.4499,0.4499,0.0,0.0,0.4499,0.4499,0.0,0.0
2017-03-12,0.4509,0.4509,0.0,0.0,0.47,0.47,0.0,0.0,0.4266,0.4266,0.0,0.0,0.466,0.466,0.0,0.0
2017-03-19,0.4294,0.4294,0.0,0.0,0.436,0.436,0.0,0.0,0.42,0.42,0.0,0.0,0.43200000000000005,0.43200000000000005,0.0,0.0
2017-03-26,0.41,0.41,0.0,0.0,0.4399,0.4399,0.0,0.0,0.41,0.41,0.0,0.0,0.4399,0.4399,0.0,0.0
2017-04-02,0.46,0.46,0.0,0.0,0.4601,0.4601,0.0,0.0,0.46,0.46,0.0,0.0,0.46,0.46,0.0,0.0
2017-04-09,0.4202,0.4202,0.0,0.0,0.4306,0.4306,0.0,0.0,0.4202,0.4202,0.0,0.0,0.42700000000000005,0.42700000000000005,0.0,0.0
2017-04-16,0.4175,0.4175,0.0,0.0,0.4176,0.4176,0.0,0.0,0.4072,0.4072,0.0,0.0,0.4176,0.4176,0.0,0.0
2017-04-23,0.401,0.401,0.0,0.0,0.425,0.425,0.0,0.0,0.401,0.401,0.0,0.0,0.4041,0.4041,0.0,0.0
2017-04-30,0.42,0.42,0.0,0.0,0.42,0.42,0.0,0.0,0.4,0.4,0.0,0.0,0.4,0.4,0.0,0.0
2017-05-07,0.48,0.48,0.0,0.0,0.48,0.48,0.0,0.0,0.45,0.45,0.0,0.0,0.4502,0.4502,0.0,0.0
2017-05-14,0.44,0.44,0.0,0.0,0.4617,0.4617,0.0,0.0,0.4394,0.4394,0.0,0.0,0.45899999999999996,0.45899999999999996,0.0,0.0
2017-05-21,0.4011,0.4011,0.0,0.0,0.42,0.42,0.0,0.0,0.4011,0.4011,0.0,0.0,0.4058,0.4058,0.0,0.0
2017-05-28,0.33,0.33,0.0,0.0,0.35,0.35,0.0,0.0,0.326,0.326,0.0,0.0,0.33299999999999996,0.33299999999999996,0.0,0.0
2017-06-04,0.3337,0.3337,0.0,0.0,0.3337,0.3337,0.0,0.0,0.3211,0.3211,0.0,0.0,0.3289,0.3289,0.0,0.0
2017-06-11,0.3,0.3,0.0,0.0,0.3143,0.3143,0.0,0.0,0.285,0.285,0.0,0.0,0.3,0.3,0.0,0.0
2017-06-18,0.31,0.31,0.0,0.0,0.33,0.33,0.0,0.0,0.31,0.31,0.0,0.0,0.3299,0.3299,0.0,0.0
2017-06-25,0.305,0.305,0.0,0.0,0.3346,0.3346,0.0,0.0,0.301,0.301,0.0,0.0,0.305,0.305,0.0,0.0
2017-07-02,0.2877,0.2877,0.0,0.0,0.3101,0.3101,0.0,0.0,0.27399999999999997,0.27399999999999997,0.0,0.0,0.2904,0.2904,0.0,0.0
2017-07-09,0.32,0.32,0.0,0.0,0.32,0.32,0.0,0.0,0.3091,0.3091,0.0,0.0,0.3091,0.3091,0.0,0.0
2017-07-16,0.302,0.302,0.0,0.0,0.3104,0.3104,0.0,0.0,0.28,0.28,0.0,0.0,0.29,0.29,0.0,0.0
2017-07-23,0.29,0.29,0.0,0.0,0.29,0.29,0.0,0.0,0.27,0.27,0.0,0.0,0.2795,0.2795,0.0,0.0
2017-07-30,0.281,0.281,0.0,0.0,0.29,0.29,0.0,0.0,0.281,0.281,0.0,0.0,0.2831,0.2831,0.0,0.0
2017-08-06,0.3063,0.3063,0.0,0.0,0.32,0.32,0.0,0.0,0.3063,0.3063,0.0,0.0,0.3188,0.3188,0.0,0.0
2017-08-13,0.3,0.3,0.0,0.0,0.32,0.32,0.0,0.0,0.3,0.3,0.0,0.0,0.32,0.32,0.0,0.0
2017-08-20,0.31,0.31,0.0,0.0,0.31,0.31,0.0,0.0,0.29,0.29,0.0,0.0,0.3,0.3,0.0,0.0
2017-08-27,0.2945,0.2945,0.0,0.0,0.3232,0.3232,0.0,0.0,0.2945,0.2945,0.0,0.0,0.3011,0.3011,0.0,0.0
2017-09-03,0.281,0.281,0.0,0.0,0.3,0.3,0.0,0.0,0.281,0.281,0.0,0.0,0.3,0.3,0.0,0.0
2017-09-10,0.31,0.31,0.0,0.0,0.3298,0.3298,0.0,0.0,0.31,0.31,0.0,0.0,0.322,0.322,0.0,0.0
2017-09-17,0.28300000000000003,0.28300000000000003,0.0,0.0,0.3089,0.3089,0.0,0.0,0.28300000000000003,0.28300000000000003,0.0,0.0,0.3,0.3,0.0,0.0
2017-09-24,0.3,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.2767,0.2767,0.0,0.0,0.2898,0.2898,0.0,0.0
2017-10-01,0.2785,0.2785,0.0,0.0,0.29,0.29,0.0,0.0,0.27399999999999997,0.27399999999999997,0.0,0.0,0.29,0.29,0.0,0.0
2017-10-08,0.29,0.29,0.0,0.0,0.29,0.29,0.0,0.0,0.276,0.276,0.0,0.0,0.2771,0.2771,0.0,0.0
2017-10-15,0.28,0.28,0.0,0.0,0.284,0.284,0.0,0.0,0.28,0.28,0.0,0.0,0.28,0.28,0.0,0.0
2017-10-22,0.27,0.27,0.0,0.0,0.284,0.284,0.0,0.0,0.27,0.27,0.0,0.0,0.2744,0.2744,0.0,0.0
2017-10-29,0.28,0.28,0.0,0.0,0.28,0.28,0.0,0.0,0.2601,0.2601,0.0,0.0,0.2764,0.2764,0.0,0.0
2017-11-05,0.275,0.275,0.0,0.0,0.2753,0.2753,0.0,0.0,0.2601,0.2601,0.0,0.0,0.2739,0.2739,0.0,0.0
2017-11-12,0.26,0.26,0.0,0.0,0.2749,0.2749,0.0,0.0,0.26,0.26,0.0,0.0,0.2683,0.2683,0.0,0.0
2017-11-19,0.29,0.29,0.0,0.0,0.2999,0.2999,0.0,0.0,0.276,0.276,0.0,0.0,0.2987,0.2987,0.0,0.0
2017-11-26,0.3,0.3,0.0,0.0,0.3165,0.3165,0.0,0.0,0.255,0.255,0.0,0.0,0.2595,0.2595,0.0,0.0
2017-12-03,0.273,0.273,0.0,0.0,0.273,0.273,0.0,0.0,0.252,0.252,0.0,0.0,0.265,0.265,0.0,0.0
2017-12-10,0.2399,0.2399,0.0,0.0,0.2499,0.2499,0.0,0.0,0.2323,0.2323,0.0,0.0,0.24,0.24,0.0,0.0
2017-12-17,0.2389,0.2389,0.0,0.0,0.2499,0.2499,0.0,0.0,0.2325,0.2325,0.0,0.0,0.2326,0.2326,0.0,0.0
2017-12-24,0.012,0.012,0.0,0.0,0.02,0.02,0.0,0.0,0.0001,0.0001,0.0,0.0,0.01,0.01,0.0,0.0
2017-12-31,0.021,0.021,0.0,0.0,0.05,0.05,0.0,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0
2018-01-07,0.021,0.021,0.0,0.0,0.062,0.062,0.0,0.0,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0
2018-01-14,0.03,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.03,0.03,0.0,0.0
2018-01-21,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.0255,0.0255,0.0,0.0,0.03,0.03,0.0,0.0
2018-01-28,0.025,0.025,0.0,0.0,0.03,0.03,0.0,0.0,0.025,0.025,0.0,0.0,0.025,0.025,0.0,0.0
2018-02-04,0.023,0.023,0.0,0.0,0.023,0.023,0.0,0.0,0.023,0.023,0.0,0.0,0.023,0.023,0.0,0.0
2018-02-11,0.013000000000000001,0.013000000000000001,0.0,0.0,0.02,0.02,0.0,0.0,0.013000000000000001,0.013000000000000001,0.0,0.0,0.016,0.016,0.0,0.0
2018-02-18,0.039,0.039,0.0,0.0,0.039,0.039,0.0,0.0,0.039,0.039,0.0,0.0,0.039,0.039,0.0,0.0
2018-02-25,0.017,0.017,0.0,0.0,0.017,0.017,0.0,0.0,0.017,0.017,0.0,0.0,0.017,0.017,0.0,0.0
2018-03-04,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0
2018-03-11,0.011000000000000001,0.011000000000000001,0.0,0.0,0.011000000000000001,0.011000000000000001,0.0,0.0,0.011000000000000001,0.011000000000000001,0.0,0.0,0.011000000000000001,0.011000000000000001,0.0,0.0
2018-03-18,0.0092,0.0092,0.0,0.0,0.0092,0.0092,0.0,0.0,0.0092,0.0092,0.0,0.0,0.0092,0.0092,0.0,0.0
2018-03-25,0.006999999999999999,0.006999999999999999,0.0,0.0,0.006999999999999999,0.006999999999999999,0.0,0.0,0.006999999999999999,0.006999999999999999,0.0,0.0,0.006999999999999999,0.006999999999999999,0.0,0.0
2018-04-01,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0
2018-04-08,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
2018-04-15,0.0001,0.0001,0.0,0.0,0.016,0.016,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
2018-04-22,0.03,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0
2018-04-29,0.048,0.048,0.0,0.0,0.05,0.05,0.0,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0
2018-05-06,0.005,0.005,0.0,0.0,0.005,0.005,0.0,0.0,0.001,0.001,0.0,0.0,0.001,0.001,0.0,0.0
2018-05-13,0.0003,0.0003,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0003,0.0003,0.0,0.0
2018-05-20,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.04,0.04,0.0,0.0,0.05,0.05,0.0,0.0
2018-05-27,0.005,0.005,0.0,0.0,0.015,0.015,0.0,0.0,0.005,0.005,0.0,0.0,0.015,0.015,0.0,0.0
2018-06-03,0.025,0.025,0.0,0.0,0.025,0.025,0.0,0.0,0.025,0.025,0.0,0.0,0.025,0.025,0.0,0.0
2018-06-10,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0
2018-06-17,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0
2018-06-24,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0
2018-07-01,0.025,0.025,0.0,0.0,0.025,0.025,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0
2018-07-08,0.027000000000000003,0.027000000000000003,0.0,0.0,0.027000000000000003,0.027000000000000003,0.0,0.0,0.027000000000000003,0.027000000000000003,0.0,0.0,0.027000000000000003,0.027000000000000003,0.0,0.0
2018-07-15,0.012,0.012,0.0,0.0,0.02,0.02,0.0,0.0,0.012,0.012,0.0,0.0,0.02,0.02,0.0,0.0
2018-07-22,0.005,0.005,0.0,0.0,0.02,0.02,0.0,0.0,0.005,0.005,0.0,0.0,0.01,0.01,0.0,0.0
2018-07-29,0.01,0.01,0.0,0.0,0.028999999999999998,0.028999999999999998,0.0,0.0,0.01,0.01,0.0,0.0,0.0108,0.0108,0.0,0.0
2018-08-05,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0
2018-08-12,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0
2018-08-19,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0
2018-08-26,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0
2018-09-02,0.01,0.01,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.01,0.0,0.0,0.03,0.03,0.0,0.0
2018-09-09,0.011000000000000001,0.011000000000000001,0.0,0.0,0.011000000000000001,0.011000000000000001,0.0,0.0,0.011000000000000001,0.011000000000000001,0.0,0.0,0.011000000000000001,0.011000000000000001,0.0,0.0
2018-09-16,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0
2018-09-23,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0
2018-09-30,0.035,0.035,0.0,0.0,0.035,0.035,0.0,0.0,0.035,0.035,0.0,0.0,0.035,0.035,0.0,0.0
2018-10-07,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.07,0.07,0.0,0.0,0.08,0.08,0.0,0.0
2018-10-14,0.09,0.09,0.0,0.0,0.09,0.09,0.0,0.0,0.09,0.09,0.0,0.0,0.09,0.09,0.0,0.0
2018-10-21,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0
2018-10-28,0.03,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.03,0.03,0.0,0.0
2018-11-04,0.1,0.1,0.0,0.0,0.15,0.15,0.0,0.0,0.1,0.1,0.0,0.0,0.15,0.15,0.0,0.0
2018-11-11,0.15,0.15,0.0,0.0,0.4,0.4,0.0,0.0,0.15,0.15,0.0,0.0,0.4,0.4,0.0,0.0
2018-11-18,0.16,0.16,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0
2018-11-25,0.3,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.152,0.152,0.0,0.0,0.152,0.152,0.0,0.0
2018-12-02,0.35,0.35,0.0,0.0,0.35,0.35,0.0,0.0,0.31,0.31,0.0,0.0,0.33,0.33,0.0,0.0
2018-12-09,0.21,0.21,0.0,0.0,0.21,0.21,0.0,0.0,0.21,0.21,0.0,0.0,0.21,0.21,0.0,0.0
2018-12-16,0.15,0.15,0.0,0.0,0.17,0.17,0.0,0.0,0.15,0.15,0.0,0.0,0.17,0.17,0.0,0.0
2018-12-23,0.162,0.162,0.0,0.0,0.17,0.17,0.0,0.0,0.1,0.1,0.0,0.0,0.12,0.12,0.0,0.0
2018-12-30,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0
2019-01-06,0.14,0.14,0.0,0.0,0.145,0.145,0.0,0.0,0.03,0.03,0.0,0.0,0.051,0.051,0.0,0.0
2019-01-13,0.055,0.055,0.0,0.0,0.055,0.055,0.0,0.0,0.054000000000000006,0.054000000000000006,0.0,0.0,0.054000000000000006,0.054000000000000006,0.0,0.0
2019-01-20,0.13,0.13,0.0,0.0,0.13,0.13,0.0,0.0,0.13,0.13,0.0,0.0,0.13,0.13,0.0,0.0
2019-01-27,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.0
2019-02-03,0.08,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.08,0.08,0.0,0.0
2019-02-10,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0
2019-02-17,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.0
2019-02-24,0.06,0.06,0.0,0.0,0.06,0.06,0.0,0.0,0.06,0.06,0.0,0.0,0.06,0.06,0.0,0.0
2019-03-03,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0
2019-03-10,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0
2019-03-17,0.040999999999999995,0.040999999999999995,0.0,0.0,0.040999999999999995,0.040999999999999995,0.0,0.0,0.040999999999999995,0.040999999999999995,0.0,0.0,0.040999999999999995,0.040999999999999995,0.0,0.0
2019-03-24,0.005,0.005,0.0,0.0,0.005,0.005,0.0,0.0,0.005,0.005,0.0,0.0,0.005,0.005,0.0,0.0
2019-03-31,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0
2019-04-07,0.01,0.01,0.0,0.0,0.15,0.15,0.0,0.0,0.01,0.01,0.0,0.0,0.145,0.145,0.0,0.0
2019-04-14,0.14,0.14,0.0,0.0,0.25,0.25,0.0,0.0,0.14,0.14,0.0,0.0,0.25,0.25,0.0,0.0
2019-04-21,0.15,0.15,0.0,0.0,0.15,0.15,0.0,0.0,0.15,0.15,0.0,0.0,0.15,0.15,0.0,0.0
2019-04-28,0.25,0.25,0.0,0.0,0.37,0.37,0.0,0.0,0.17,0.17,0.0,0.0,0.37,0.37,0.0,0.0
