Date,SPDR S&P Health Care Services_Open_average,SPDR S&P Health Care Services_Open_max,SPDR S&P Health Care Services_Open_min,SPDR S&P Health Care Services_Open_volatility,SPDR S&P Health Care Services_Open_change,SPDR S&P Health Care Services_High_average,SPDR S&P Health Care Services_High_max,SPDR S&P Health Care Services_High_min,SPDR S&P Health Care Services_High_volatility,SPDR S&P Health Care Services_High_change,SPDR S&P Health Care Services_Low_average,SPDR S&P Health Care Services_Low_max,SPDR S&P Health Care Services_Low_min,SPDR S&P Health Care Services_Low_volatility,SPDR S&P Health Care Services_Low_change,SPDR S&P Health Care Services_Close_average,SPDR S&P Health Care Services_Close_max,SPDR S&P Health Care Services_Close_min,SPDR S&P Health Care Services_Close_volatility,SPDR S&P Health Care Services_Close_change
2018-06-10,71.27,71.27,71.27,0.0,0.0,71.27,71.27,71.27,0.0,0.0,71.01,71.01,71.01,0.0,0.0,71.02,71.02,71.02,0.0,0.0
2018-06-17,72.1,72.1,72.1,0.0,0.0,72.1,72.1,72.1,0.0,0.0,71.22,71.22,71.22,0.0,0.0,71.63,71.63,71.63,0.0,0.0
2018-06-24,70.05,70.05,70.05,0.0,0.0,70.05,70.05,70.05,0.0,0.0,68.64,68.64,68.64,0.0,0.0,69.69,69.69,69.69,0.0,0.0
2018-07-01,71.64,71.64,71.64,0.0,0.0,71.97,71.97,71.97,0.0,0.0,71.64,71.64,71.64,0.0,0.0,71.73,71.73,71.73,0.0,0.0
2018-07-08,73.89,73.89,73.89,0.0,0.0,73.89,73.89,73.89,0.0,0.0,71.42,71.42,71.42,0.0,0.0,71.51,71.51,71.51,0.0,0.0
2018-07-15,71.4,71.4,71.4,0.0,0.0,72.63,72.63,72.63,0.0,0.0,71.4,71.4,71.4,0.0,0.0,72.4,72.4,72.4,0.0,0.0
2018-07-22,71.59,71.59,71.59,0.0,0.0,71.72,71.72,71.72,0.0,0.0,71.5,71.5,71.5,0.0,0.0,71.6,71.6,71.6,0.0,0.0
2018-07-29,73.06,73.06,73.06,0.0,0.0,73.47,73.47,73.47,0.0,0.0,73.06,73.06,73.06,0.0,0.0,73.34,73.34,73.34,0.0,0.0
2018-08-05,72.26,72.26,72.26,0.0,0.0,72.55,72.55,72.55,0.0,0.0,72.26,72.26,72.26,0.0,0.0,72.55,72.55,72.55,0.0,0.0
2018-08-12,74.49,74.49,74.49,0.0,0.0,74.49,74.49,74.49,0.0,0.0,74.12,74.12,74.12,0.0,0.0,74.27,74.27,74.27,0.0,0.0
2018-08-19,76.15,76.15,76.15,0.0,0.0,76.15,76.15,76.15,0.0,0.0,75.62,75.62,75.62,0.0,0.0,75.7,75.7,75.7,0.0,0.0
2018-08-26,75.54,75.54,75.54,0.0,0.0,76.11,76.11,76.11,0.0,0.0,75.54,75.54,75.54,0.0,0.0,76.11,76.11,76.11,0.0,0.0
2018-09-02,76.09,76.09,76.09,0.0,0.0,76.09,76.09,76.09,0.0,0.0,74.86,74.86,74.86,0.0,0.0,75.1,75.1,75.1,0.0,0.0
2018-09-09,75.76,75.76,75.76,0.0,0.0,75.76,75.76,75.76,0.0,0.0,75.26,75.26,75.26,0.0,0.0,75.3,75.3,75.3,0.0,0.0
2018-09-16,75.48,75.48,75.48,0.0,0.0,75.64,75.64,75.64,0.0,0.0,75.48,75.48,75.48,0.0,0.0,75.64,75.64,75.64,0.0,0.0
2018-09-23,77.13,77.13,77.13,0.0,0.0,77.35,77.35,77.35,0.0,0.0,76.14,76.14,76.14,0.0,0.0,76.14,76.14,76.14,0.0,0.0
2018-09-30,74.93,74.93,74.93,0.0,0.0,75.4,75.4,75.4,0.0,0.0,74.28,74.28,74.28,0.0,0.0,75.25,75.25,75.25,0.0,0.0
2018-10-07,72.33,72.33,72.33,0.0,0.0,73.05,73.05,73.05,0.0,0.0,71.87,71.87,71.87,0.0,0.0,72.24,72.24,72.24,0.0,0.0
2018-10-14,73.65,73.65,73.65,0.0,0.0,73.65,73.65,73.65,0.0,0.0,72.7,72.7,72.7,0.0,0.0,72.88,72.88,72.88,0.0,0.0
2018-10-21,70.51,70.51,70.51,0.0,0.0,71.55,71.55,71.55,0.0,0.0,69.81,69.81,69.81,0.0,0.0,70.22,70.22,70.22,0.0,0.0
2018-10-28,73.58,73.58,73.58,0.0,0.0,73.59,73.59,73.59,0.0,0.0,72.83,72.83,72.83,0.0,0.0,73.49,73.49,73.49,0.0,0.0
2018-11-04,75.1,75.1,75.1,0.0,0.0,75.43,75.43,75.43,0.0,0.0,74.63,74.63,74.63,0.0,0.0,74.7,74.7,74.7,0.0,0.0
2018-11-11,73.63,73.63,73.63,0.0,0.0,73.63,73.63,73.63,0.0,0.0,71.27,71.27,71.27,0.0,0.0,71.27,71.27,71.27,0.0,0.0
2018-11-18,71.74,71.74,71.74,0.0,0.0,72.4,72.4,72.4,0.0,0.0,71.45,71.45,71.45,0.0,0.0,71.85,71.85,71.85,0.0,0.0
2018-11-25,76.0,76.0,76.0,0.0,0.0,76.2,76.2,76.2,0.0,0.0,75.18,75.18,75.18,0.0,0.0,76.1,76.1,76.1,0.0,0.0
2018-12-02,70.96,70.96,70.96,0.0,0.0,70.96,70.96,70.96,0.0,0.0,68.88,68.88,68.88,0.0,0.0,70.33,70.33,70.33,0.0,0.0
2018-12-09,66.63,66.63,66.63,0.0,0.0,66.63,66.63,66.63,0.0,0.0,64.89,64.89,64.89,0.0,0.0,65.24,65.24,65.24,0.0,0.0
2018-12-16,60.14,60.14,60.14,0.0,0.0,60.77,60.77,60.77,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.72,59.72,59.72,0.0,0.0
2018-12-23,62.72,62.72,62.72,0.0,0.0,62.84,62.84,62.84,0.0,0.0,62.07,62.07,62.07,0.0,0.0,62.59,62.59,62.59,0.0,0.0
2018-12-30,62.81,62.81,62.81,0.0,0.0,63.89,63.89,63.89,0.0,0.0,62.75,62.75,62.75,0.0,0.0,63.23,63.23,63.23,0.0,0.0
2019-01-06,65.99,65.99,65.99,0.0,0.0,66.15,66.15,66.15,0.0,0.0,65.67,65.67,65.67,0.0,0.0,65.67,65.67,65.67,0.0,0.0
2019-01-13,68.44,68.44,68.44,0.0,0.0,68.44,68.44,68.44,0.0,0.0,67.94,67.94,67.94,0.0,0.0,68.15,68.15,68.15,0.0,0.0
2019-01-20,68.35,68.35,68.35,0.0,0.0,68.48,68.48,68.48,0.0,0.0,67.67,67.67,67.67,0.0,0.0,68.09,68.09,68.09,0.0,0.0
2019-01-27,70.09,70.09,70.09,0.0,0.0,70.22,70.22,70.22,0.0,0.0,69.5,69.5,69.5,0.0,0.0,70.22,70.22,70.22,0.0,0.0
2019-02-03,69.0,69.0,69.0,0.0,0.0,69.2,69.2,69.2,0.0,0.0,68.8,68.8,68.8,0.0,0.0,69.19,69.19,69.19,0.0,0.0
2019-02-10,71.37,71.37,71.37,0.0,0.0,71.57,71.57,71.57,0.0,0.0,70.65,70.65,70.65,0.0,0.0,71.56,71.56,71.56,0.0,0.0
2019-02-17,70.57,70.57,70.57,0.0,0.0,70.78,70.78,70.78,0.0,0.0,69.82,69.82,69.82,0.0,0.0,69.82,69.82,69.82,0.0,0.0
2019-02-24,68.38,68.38,68.38,0.0,0.0,68.38,68.38,68.38,0.0,0.0,66.62,66.62,66.62,0.0,0.0,67.21,67.21,67.21,0.0,0.0
2019-03-03,64.32,64.32,64.32,0.0,0.0,64.94,64.94,64.94,0.0,0.0,64.02,64.02,64.02,0.0,0.0,64.94,64.94,64.94,0.0,0.0
2019-03-10,66.2,66.2,66.2,0.0,0.0,66.67,66.67,66.67,0.0,0.0,66.14,66.14,66.14,0.0,0.0,66.67,66.67,66.67,0.0,0.0
2019-03-17,65.12,65.12,65.12,0.0,0.0,65.12,65.12,65.12,0.0,0.0,63.97,63.97,63.97,0.0,0.0,64.59,64.59,64.59,0.0,0.0
2019-03-24,65.07,65.07,65.07,0.0,0.0,65.07,65.07,65.07,0.0,0.0,64.43,64.43,64.43,0.0,0.0,64.65,64.65,64.65,0.0,0.0
2019-03-31,65.65,65.65,65.65,0.0,0.0,65.74,65.74,65.74,0.0,0.0,65.45,65.45,65.45,0.0,0.0,65.58,65.58,65.58,0.0,0.0
2019-04-07,64.19,64.19,64.19,0.0,0.0,64.73,64.73,64.73,0.0,0.0,64.19,64.19,64.19,0.0,0.0,64.73,64.73,64.73,0.0,0.0
2019-04-14,61.0,61.0,61.0,0.0,0.0,61.51,61.51,61.51,0.0,0.0,60.45,60.45,60.45,0.0,0.0,60.64,60.64,60.64,0.0,0.0
2019-04-21,64.57,64.57,64.57,0.0,0.0,64.67,64.67,64.67,0.0,0.0,64.1,64.1,64.1,0.0,0.0,64.51,64.51,64.51,0.0,0.0
2019-04-28,63.92,63.92,63.92,0.0,0.0,65.7,65.7,65.7,0.0,0.0,63.92,63.92,63.92,0.0,0.0,65.59,65.59,65.59,0.0,0.0
2019-05-05,64.06,64.06,64.06,0.0,0.0,64.21,64.21,64.21,0.0,0.0,63.42,63.42,63.42,0.0,0.0,63.86,63.86,63.86,0.0,0.0
2019-05-12,63.98,63.98,63.98,0.0,0.0,64.54,64.54,64.54,0.0,0.0,63.98,63.98,63.98,0.0,0.0,64.54,64.54,64.54,0.0,0.0
2019-05-19,63.6,63.6,63.6,0.0,0.0,63.99,63.99,63.99,0.0,0.0,63.44,63.44,63.44,0.0,0.0,63.87,63.87,63.87,0.0,0.0
2019-05-26,61.99,61.99,61.99,0.0,0.0,62.75,62.75,62.75,0.0,0.0,61.99,61.99,61.99,0.0,0.0,62.48,62.48,62.48,0.0,0.0
2019-06-02,65.59,65.59,65.59,0.0,0.0,65.59,65.59,65.59,0.0,0.0,65.22,65.22,65.22,0.0,0.0,65.22,65.22,65.22,0.0,0.0
2019-06-09,64.9,64.9,64.9,0.0,0.0,65.41,65.41,65.41,0.0,0.0,64.8,64.8,64.8,0.0,0.0,65.41,65.41,65.41,0.0,0.0
2019-06-16,66.1,66.1,66.1,0.0,0.0,66.1,66.1,66.1,0.0,0.0,65.34,65.34,65.34,0.0,0.0,65.65,65.65,65.65,0.0,0.0
2019-06-23,66.44,66.44,66.44,0.0,0.0,66.5,66.5,66.5,0.0,0.0,66.36,66.36,66.36,0.0,0.0,66.41,66.41,66.41,0.0,0.0
2019-06-30,67.33,67.33,67.33,0.0,0.0,67.33,67.33,67.33,0.0,0.0,66.6,66.6,66.6,0.0,0.0,66.93,66.93,66.93,0.0,0.0
2019-07-07,68.4,68.4,68.4,0.0,0.0,68.4,68.4,68.4,0.0,0.0,68.14,68.14,68.14,0.0,0.0,68.16,68.16,68.16,0.0,0.0
2019-07-14,67.33,67.33,67.33,0.0,0.0,67.33,67.33,67.33,0.0,0.0,66.6,66.6,66.6,0.0,0.0,66.63,66.63,66.63,0.0,0.0
2019-07-21,68.39,68.39,68.39,0.0,0.0,68.54,68.54,68.54,0.0,0.0,68.39,68.39,68.39,0.0,0.0,68.54,68.54,68.54,0.0,0.0
2019-07-28,65.37,65.37,65.37,0.0,0.0,65.96,65.96,65.96,0.0,0.0,64.14,64.14,64.14,0.0,0.0,64.86,64.86,64.86,0.0,0.0
2019-08-04,66.86,66.86,66.86,0.0,0.0,66.86,66.86,66.86,0.0,0.0,66.13,66.13,66.13,0.0,0.0,66.22,66.22,66.22,0.0,0.0
2019-08-11,66.22,66.22,66.22,0.0,0.0,66.29,66.29,66.29,0.0,0.0,65.87,65.87,65.87,0.0,0.0,65.87,65.87,65.87,0.0,0.0
2019-08-18,63.95,63.95,63.95,0.0,0.0,64.24,64.24,64.24,0.0,0.0,63.95,63.95,63.95,0.0,0.0,64.12,64.12,64.12,0.0,0.0
2019-08-25,63.83,63.83,63.83,0.0,0.0,64.21,64.21,64.21,0.0,0.0,63.83,63.83,63.83,0.0,0.0,64.06,64.06,64.06,0.0,0.0
2019-09-01,64.07,64.07,64.07,0.0,0.0,64.7,64.7,64.7,0.0,0.0,64.05,64.05,64.05,0.0,0.0,64.7,64.7,64.7,0.0,0.0
2019-09-08,65.0,65.0,65.0,0.0,0.0,66.07,66.07,66.07,0.0,0.0,64.6,64.6,64.6,0.0,0.0,66.07,66.07,66.07,0.0,0.0
2019-09-15,65.18,65.18,65.18,0.0,0.0,65.18,65.18,65.18,0.0,0.0,64.56,64.56,64.56,0.0,0.0,64.94,64.94,64.94,0.0,0.0
2019-09-22,62.29,62.29,62.29,0.0,0.0,62.67,62.67,62.67,0.0,0.0,62.28,62.28,62.28,0.0,0.0,62.3,62.3,62.3,0.0,0.0
2019-09-29,61.32,61.32,61.32,0.0,0.0,61.71,61.71,61.71,0.0,0.0,61.32,61.32,61.32,0.0,0.0,61.47,61.47,61.47,0.0,0.0
2019-10-06,61.59,61.59,61.59,0.0,0.0,61.93,61.93,61.93,0.0,0.0,61.45,61.45,61.45,0.0,0.0,61.69,61.69,61.69,0.0,0.0
2019-10-13,64.8,64.8,64.8,0.0,0.0,64.97,64.97,64.97,0.0,0.0,64.57,64.57,64.57,0.0,0.0,64.57,64.57,64.57,0.0,0.0
2019-10-20,65.23,65.23,65.23,0.0,0.0,65.29,65.29,65.29,0.0,0.0,64.93,64.93,64.93,0.0,0.0,64.93,64.93,64.93,0.0,0.0
2019-10-27,66.43,66.43,66.43,0.0,0.0,67.3,67.3,67.3,0.0,0.0,66.43,66.43,66.43,0.0,0.0,67.26,67.26,67.26,0.0,0.0
2019-11-03,68.64,68.64,68.64,0.0,0.0,68.64,68.64,68.64,0.0,0.0,68.15,68.15,68.15,0.0,0.0,68.15,68.15,68.15,0.0,0.0
2019-11-10,70.46,70.46,70.46,0.0,0.0,71.26,71.26,71.26,0.0,0.0,70.46,70.46,70.46,0.0,0.0,71.21,71.21,71.21,0.0,0.0
2019-11-17,72.27,72.27,72.27,0.0,0.0,73.35,73.35,73.35,0.0,0.0,72.27,72.27,72.27,0.0,0.0,73.3,73.3,73.3,0.0,0.0
2019-11-24,72.09,72.09,72.09,0.0,0.0,72.09,72.09,72.09,0.0,0.0,71.63,71.63,71.63,0.0,0.0,71.81,71.81,71.81,0.0,0.0
2019-12-01,74.72,74.72,74.72,0.0,0.0,74.72,74.72,74.72,0.0,0.0,72.8,72.8,72.8,0.0,0.0,72.8,72.8,72.8,0.0,0.0
2019-12-08,72.65,72.65,72.65,0.0,0.0,73.88,73.88,73.88,0.0,0.0,72.65,72.65,72.65,0.0,0.0,72.92,72.92,72.92,0.0,0.0
2019-12-15,72.81,72.81,72.81,0.0,0.0,72.81,72.81,72.81,0.0,0.0,71.69,71.69,71.69,0.0,0.0,72.62,72.62,72.62,0.0,0.0
2019-12-22,72.36,72.36,72.36,0.0,0.0,72.48,72.48,72.48,0.0,0.0,72.06,72.06,72.06,0.0,0.0,72.26,72.26,72.26,0.0,0.0
2019-12-29,71.9,71.9,71.9,0.0,0.0,72.08,72.08,72.08,0.0,0.0,71.5,71.5,71.5,0.0,0.0,72.05,72.05,72.05,0.0,0.0
