Date,CBU_Open_average,CBU_Open_max,CBU_Open_min,CBU_Open_volatility,CBU_Open_change,CBU_High_average,CBU_High_max,CBU_High_min,CBU_High_volatility,CBU_High_change,CBU_Low_average,CBU_Low_max,CBU_Low_min,CBU_Low_volatility,CBU_Low_change,CBU_Close_average,CBU_Close_max,CBU_Close_min,CBU_Close_volatility,CBU_Close_change,CBU_Volume_average,CBU_Volume_max,CBU_Volume_min,CBU_Volume_volatility,CBU_Volume_change
2018-01-14,55.272,55.99,54.55,1.4400000000000048,-0.6400000000000006,55.644,56.0,55.4,0.6000000000000014,-0.3500000000000014,54.546,54.64,54.44,0.20000000000000284,0.020000000000003126,55.164,55.61,54.55,1.0600000000000023,0.759999999999998,197678,262476,153301,109175,8236
2018-01-21,54.734,55.94,53.63,2.309999999999995,-1.029999999999994,55.24,56.19,54.05,2.1400000000000006,-1.8699999999999974,53.92,55.25,53.19,2.0600000000000023,-0.9399999999999977,54.424,55.76,53.6,2.1599999999999966,-2.1599999999999966,303782,431884,177638,254246,-173431
2018-01-28,53.498000000000005,54.08,53.13,0.9499999999999957,0.46000000000000085,54.362,54.96,53.85,1.1099999999999994,0.3500000000000014,53.01,53.95,52.04,1.9100000000000037,-1.0300000000000011,53.476,54.31,52.07,2.240000000000002,-1.3699999999999974,563304,1831616,220680,1610936,17215
2018-02-04,52.21,52.75,51.83,0.9200000000000017,0.6899999999999977,52.99,53.34,52.74,0.6000000000000014,0.35999999999999943,51.178,51.68,50.72,0.9600000000000009,0.9600000000000009,52.226,52.7,51.22,1.480000000000004,0.5300000000000011,205371,279879,160166,119713,-77119
2018-02-11,53.445,54.54,52.4,2.1400000000000006,1.740000000000002,54.285,55.0,53.08,1.9200000000000017,1.9200000000000017,53.3125,54.16,52.33,1.8299999999999983,1.8000000000000043,54.08,54.7,52.9,1.8000000000000043,1.8000000000000043,189730,229627,162237,67390,35230
2018-02-18,54.654,55.37,54.25,1.1199999999999974,0.8799999999999955,55.26,55.51,55.0,0.509999999999998,0.509999999999998,54.378,54.74,54.16,0.5800000000000054,0.5800000000000054,54.846,55.51,54.3,1.2100000000000009,1.2100000000000009,236765,439143,112851,326292,-81071
2018-02-25,54.03,55.45,52.93,2.520000000000003,-1.5100000000000051,54.974,56.0,54.0,2.0,-0.4399999999999977,53.404,54.4,52.84,1.5599999999999952,-0.8399999999999963,54.124,55.19,53.31,1.8799999999999955,0.7800000000000011,155884,172969,127602,45367,7758
2018-03-04,55.922,56.6,55.19,1.4100000000000037,1.4100000000000037,56.5,56.98,56.0,0.9799999999999969,0.9799999999999969,55.446,56.26,54.49,1.769999999999996,1.769999999999996,56.174,56.71,55.55,1.1600000000000037,0.7700000000000031,148858,191269,98194,93075,-34481
2018-03-11,56.538000000000004,57.09,56.07,1.0200000000000031,-0.8100000000000023,56.833999999999996,57.26,56.54,0.7199999999999989,-0.7199999999999989,56.006,56.58,55.71,0.8699999999999974,-0.8699999999999974,56.44,57.0,55.88,1.1199999999999974,-0.6400000000000006,318872,708750,142723,566027,-41290
2018-03-18,55.032000000000004,56.36,52.96,3.3999999999999986,-3.3999999999999986,55.480000000000004,56.6,53.93,2.6700000000000017,-2.6700000000000017,54.05,55.79,52.39,3.3999999999999986,-3.240000000000002,54.504,55.95,52.44,3.510000000000005,-2.0500000000000043,191091,243041,138604,104437,104437
