Date,iShares MSCI KLD 400 SocialEtf_Open_average,iShares MSCI KLD 400 SocialEtf_Open_max,iShares MSCI KLD 400 SocialEtf_Open_min,iShares MSCI KLD 400 SocialEtf_Open_volatility,iShares MSCI KLD 400 SocialEtf_Open_change,iShares MSCI KLD 400 SocialEtf_High_average,iShares MSCI KLD 400 SocialEtf_High_max,iShares MSCI KLD 400 SocialEtf_High_min,iShares MSCI KLD 400 SocialEtf_High_volatility,iShares MSCI KLD 400 SocialEtf_High_change,iShares MSCI KLD 400 SocialEtf_Low_average,iShares MSCI KLD 400 SocialEtf_Low_max,iShares MSCI KLD 400 SocialEtf_Low_min,iShares MSCI KLD 400 SocialEtf_Low_volatility,iShares MSCI KLD 400 SocialEtf_Low_change,iShares MSCI KLD 400 SocialEtf_Close_average,iShares MSCI KLD 400 SocialEtf_Close_max,iShares MSCI KLD 400 SocialEtf_Close_min,iShares MSCI KLD 400 SocialEtf_Close_volatility,iShares MSCI KLD 400 SocialEtf_Close_change
2018-09-30,105.94,105.94,105.94,0.0,0.0,106.26,106.26,106.26,0.0,0.0,104.63,104.63,104.63,0.0,0.0,105.29,105.29,105.29,0.0,0.0
2018-10-07,100.9,100.9,100.9,0.0,0.0,100.92,100.92,100.92,0.0,0.0,99.19,99.19,99.19,0.0,0.0,100.64,100.64,100.64,0.0,0.0
2018-10-14,100.84,100.84,100.84,0.0,0.0,101.62,101.62,101.62,0.0,0.0,100.28,100.28,100.28,0.0,0.0,100.31,100.31,100.31,0.0,0.0
2018-10-21,96.45,96.45,96.45,0.0,0.0,97.83,97.83,97.83,0.0,0.0,95.27,95.27,95.27,0.0,0.0,96.5,96.5,96.5,0.0,0.0
2018-10-28,100.17,100.17,100.17,0.0,0.0,100.28,100.28,100.28,0.0,0.0,98.43,98.43,98.43,0.0,0.0,99.13,99.13,99.13,0.0,0.0
2018-11-04,101.75,101.75,101.75,0.0,0.0,101.77,101.77,101.77,0.0,0.0,100.69,100.69,100.69,0.0,0.0,101.38,101.38,101.38,0.0,0.0
2018-11-11,99.78,99.78,99.78,0.0,0.0,100.87,100.87,100.87,0.0,0.0,99.72,99.72,99.72,0.0,0.0,100.53,100.53,100.53,0.0,0.0
2018-11-18,96.92,96.92,96.92,0.0,0.0,97.72,97.72,97.72,0.0,0.0,96.92,96.92,96.92,0.0,0.0,97.12,97.12,97.12,0.0,0.0
2018-11-25,100.75,100.75,100.75,0.0,0.0,101.91,101.91,101.91,0.0,0.0,100.58,100.58,100.58,0.0,0.0,101.81,101.81,101.81,0.0,0.0
2018-12-02,99.47,99.47,99.47,0.0,0.0,100.01,100.01,100.01,0.0,0.0,96.87,96.87,96.87,0.0,0.0,97.15,97.15,97.15,0.0,0.0
2018-12-09,97.27,97.27,97.27,0.0,0.0,97.82,97.82,97.82,0.0,0.0,96.33,96.33,96.33,0.0,0.0,96.53,96.53,96.53,0.0,0.0
2018-12-16,91.62,91.62,91.62,0.0,0.0,92.86,92.86,92.86,0.0,0.0,89.41,89.41,89.41,0.0,0.0,89.59,89.59,89.59,0.0,0.0
2018-12-23,92.93,92.93,92.93,0.0,0.0,93.53,93.53,93.53,0.0,0.0,91.83,91.83,91.83,0.0,0.0,92.24,92.24,92.24,0.0,0.0
2018-12-30,92.04,92.04,92.04,0.0,0.0,94.25,94.25,94.25,0.0,0.0,91.94,91.94,91.94,0.0,0.0,94.09,94.09,94.09,0.0,0.0
2019-01-06,96.15,96.15,96.15,0.0,0.0,96.7,96.7,96.7,0.0,0.0,95.99,95.99,95.99,0.0,0.0,96.67,96.67,96.67,0.0,0.0
2019-01-13,98.82,98.82,98.82,0.0,0.0,99.59,99.59,99.59,0.0,0.0,98.56,98.56,98.56,0.0,0.0,99.36,99.36,99.36,0.0,0.0
2019-01-20,99.03,99.03,99.03,0.0,0.0,99.48,99.48,99.48,0.0,0.0,98.91,98.91,98.91,0.0,0.0,99.2,99.2,99.2,0.0,0.0
2019-01-27,100.65,100.65,100.65,0.0,0.0,101.1,101.1,101.1,0.0,0.0,100.41,100.41,100.41,0.0,0.0,100.76,100.76,100.76,0.0,0.0
2019-02-03,100.34,100.34,100.34,0.0,0.0,101.11,101.11,101.11,0.0,0.0,100.16,100.16,100.16,0.0,0.0,101.11,101.11,101.11,0.0,0.0
2019-02-10,103.34,103.34,103.34,0.0,0.0,103.61,103.61,103.61,0.0,0.0,103.19,103.19,103.19,0.0,0.0,103.61,103.61,103.61,0.0,0.0
2019-02-17,103.99,103.99,103.99,0.0,0.0,104.55,104.55,104.55,0.0,0.0,103.91,103.91,103.91,0.0,0.0,104.48,104.48,104.48,0.0,0.0
2019-02-24,104.77,104.77,104.77,0.0,0.0,104.9,104.9,104.9,0.0,0.0,104.11,104.11,104.11,0.0,0.0,104.73,104.73,104.73,0.0,0.0
2019-03-03,101.87,101.87,101.87,0.0,0.0,102.47,102.47,102.47,0.0,0.0,101.67,101.67,101.67,0.0,0.0,102.45,102.45,102.45,0.0,0.0
2019-03-10,105.16,105.16,105.16,0.0,0.0,105.84,105.84,105.84,0.0,0.0,105.14,105.14,105.14,0.0,0.0,105.51,105.51,105.51,0.0,0.0
2019-03-17,105.57,105.57,105.57,0.0,0.0,105.7,105.7,105.7,0.0,0.0,104.09,104.09,104.09,0.0,0.0,104.09,104.09,104.09,0.0,0.0
2019-03-24,105.35,105.35,105.35,0.0,0.0,105.56,105.56,105.56,0.0,0.0,105.0,105.0,105.0,0.0,0.0,105.48,105.48,105.48,0.0,0.0
2019-03-31,107.69,107.69,107.69,0.0,0.0,107.89,107.89,107.89,0.0,0.0,107.61,107.61,107.61,0.0,0.0,107.86,107.86,107.86,0.0,0.0
2019-04-07,108.52,108.52,108.52,0.0,0.0,108.78,108.78,108.78,0.0,0.0,108.45,108.45,108.45,0.0,0.0,108.77,108.77,108.77,0.0,0.0
2019-04-14,108.67,108.67,108.67,0.0,0.0,108.7,108.7,108.7,0.0,0.0,108.09,108.09,108.09,0.0,0.0,108.61,108.61,108.61,0.0,0.0
2019-04-21,109.29,109.29,109.29,0.0,0.0,109.77,109.77,109.77,0.0,0.0,108.99,108.99,108.99,0.0,0.0,109.75,109.75,109.75,0.0,0.0
2019-04-28,108.87,108.87,108.87,0.0,0.0,109.5,109.5,109.5,0.0,0.0,108.86,108.86,108.86,0.0,0.0,109.43,109.43,109.43,0.0,0.0
2019-05-05,106.22,106.22,106.22,0.0,0.0,107.5,107.5,107.5,0.0,0.0,105.08,105.08,105.08,0.0,0.0,107.15,107.15,107.15,0.0,0.0
2019-05-12,106.57,106.57,106.57,0.0,0.0,107.79,107.79,107.79,0.0,0.0,106.57,106.57,106.57,0.0,0.0,106.74,106.74,106.74,0.0,0.0
2019-05-19,105.92,105.92,105.92,0.0,0.0,106.09,106.09,106.09,0.0,0.0,105.35,105.35,105.35,0.0,0.0,105.46,105.46,105.46,0.0,0.0
2019-05-26,103.16,103.16,103.16,0.0,0.0,103.33,103.33,103.33,0.0,0.0,102.75,102.75,102.75,0.0,0.0,102.83,102.83,102.83,0.0,0.0
2019-06-02,106.39,106.39,106.39,0.0,0.0,107.61,107.61,107.61,0.0,0.0,106.37,106.37,106.37,0.0,0.0,107.19,107.19,107.19,0.0,0.0
2019-06-09,107.97,107.97,107.97,0.0,0.0,108.04,108.04,108.04,0.0,0.0,107.55,107.55,107.55,0.0,0.0,107.82,107.82,107.82,0.0,0.0
2019-06-16,109.96,109.96,109.96,0.0,0.0,110.36,110.36,110.36,0.0,0.0,109.91,109.91,109.91,0.0,0.0,109.97,109.97,109.97,0.0,0.0
2019-06-23,109.01,109.01,109.01,0.0,0.0,109.48,109.48,109.48,0.0,0.0,108.89,108.89,108.89,0.0,0.0,109.36,109.36,109.36,0.0,0.0
2019-06-30,111.07,111.07,111.07,0.0,0.0,111.45,111.45,111.45,0.0,0.0,110.56,110.56,110.56,0.0,0.0,111.4,111.4,111.4,0.0,0.0
2019-07-07,111.9,111.9,111.9,0.0,0.0,112.45,112.45,112.45,0.0,0.0,111.82,111.82,111.82,0.0,0.0,112.38,112.38,112.38,0.0,0.0
2019-07-14,112.11,112.11,112.11,0.0,0.0,112.11,112.11,112.11,0.0,0.0,110.86,110.86,110.86,0.0,0.0,110.89,110.89,110.89,0.0,0.0
2019-07-21,112.67,112.67,112.67,0.0,0.0,113.41,113.41,113.41,0.0,0.0,112.67,112.67,112.67,0.0,0.0,113.26,113.26,113.26,0.0,0.0
2019-07-28,110.45,110.45,110.45,0.0,0.0,110.45,110.45,110.45,0.0,0.0,109.32,109.32,109.32,0.0,0.0,109.81,109.81,109.81,0.0,0.0
2019-08-04,109.94,109.94,109.94,0.0,0.0,109.94,109.94,109.94,0.0,0.0,108.73,108.73,108.73,0.0,0.0,109.4,109.4,109.4,0.0,0.0
2019-08-11,107.2,107.2,107.2,0.0,0.0,108.31,108.31,108.31,0.0,0.0,107.2,107.2,107.2,0.0,0.0,108.18,108.18,108.18,0.0,0.0
2019-08-18,108.93,108.93,108.93,0.0,0.0,109.43,109.43,109.43,0.0,0.0,106.1,106.1,106.1,0.0,0.0,106.61,106.61,106.61,0.0,0.0
2019-08-25,110.26,110.26,110.26,0.0,0.0,110.26,110.26,110.26,0.0,0.0,109.2,109.2,109.2,0.0,0.0,109.51,109.51,109.51,0.0,0.0
2019-09-01,111.77,111.77,111.77,0.0,0.0,111.85,111.85,111.85,0.0,0.0,111.51,111.51,111.51,0.0,0.0,111.58,111.58,111.58,0.0,0.0
2019-09-08,112.5,112.5,112.5,0.0,0.0,112.64,112.64,112.64,0.0,0.0,112.15,112.15,112.15,0.0,0.0,112.28,112.28,112.28,0.0,0.0
2019-09-15,112.56,112.56,112.56,0.0,0.0,112.63,112.63,112.63,0.0,0.0,111.39,111.39,111.39,0.0,0.0,111.67,111.67,111.67,0.0,0.0
2019-09-22,111.42,111.42,111.42,0.0,0.0,111.42,111.42,111.42,0.0,0.0,109.96,109.96,109.96,0.0,0.0,110.41,110.41,110.41,0.0,0.0
2019-09-29,108.71,108.71,108.71,0.0,0.0,109.82,109.82,109.82,0.0,0.0,108.71,108.71,108.71,0.0,0.0,109.78,109.78,109.78,0.0,0.0
2019-10-06,110.57,110.57,110.57,0.0,0.0,111.42,111.42,111.42,0.0,0.0,110.57,110.57,110.57,0.0,0.0,110.65,110.65,110.65,0.0,0.0
2019-10-13,111.27,111.27,111.27,0.0,0.0,111.57,111.57,111.57,0.0,0.0,110.73,110.73,110.73,0.0,0.0,111.11,111.11,111.11,0.0,0.0
2019-10-20,111.78,111.78,111.78,0.0,0.0,112.76,112.76,112.76,0.0,0.0,111.78,111.78,111.78,0.0,0.0,112.53,112.53,112.53,0.0,0.0
2019-10-27,113.77,113.77,113.77,0.0,0.0,114.1,114.1,114.1,0.0,0.0,113.7,113.7,113.7,0.0,0.0,114.09,114.09,114.09,0.0,0.0
2019-11-03,114.64,114.64,114.64,0.0,0.0,115.15,115.15,115.15,0.0,0.0,114.45,114.45,114.45,0.0,0.0,115.15,115.15,115.15,0.0,0.0
2019-11-10,116.13,116.13,116.13,0.0,0.0,116.28,116.28,116.28,0.0,0.0,115.87,115.87,115.87,0.0,0.0,116.28,116.28,116.28,0.0,0.0
2019-11-17,116.08,116.08,116.08,0.0,0.0,116.15,116.15,116.15,0.0,0.0,115.62,115.62,115.62,0.0,0.0,115.93,115.93,115.93,0.0,0.0
2019-11-24,117.62,117.62,117.62,0.0,0.0,117.67,117.67,117.67,0.0,0.0,117.3,117.3,117.3,0.0,0.0,117.36,117.36,117.36,0.0,0.0
2019-12-01,117.36,117.36,117.36,0.0,0.0,117.74,117.74,117.74,0.0,0.0,117.36,117.36,117.36,0.0,0.0,117.5,117.5,117.5,0.0,0.0
2019-12-08,118.58,118.58,118.58,0.0,0.0,119.03,119.03,119.03,0.0,0.0,118.23,118.23,118.23,0.0,0.0,118.62,118.62,118.62,0.0,0.0
2019-12-15,120.03,120.03,120.03,0.0,0.0,120.35,120.35,120.35,0.0,0.0,119.96,119.96,119.96,0.0,0.0,120.31,120.31,120.31,0.0,0.0
2019-12-22,121.02,121.02,121.02,0.0,0.0,121.02,121.02,121.02,0.0,0.0,120.49,120.49,120.49,0.0,0.0,120.69,120.69,120.69,0.0,0.0
2019-12-29,120.01,120.01,120.01,0.0,0.0,120.75,120.75,120.75,0.0,0.0,120.0,120.0,120.0,0.0,0.0,120.36,120.36,120.36,0.0,0.0
