Date,BMRN_stock_Open_average,BMRN_stock_Open_max,BMRN_stock_Open_min,BMRN_stock_Open_volatility,BMRN_stock_Open_change,BMRN_stock_High_average,BMRN_stock_High_max,BMRN_stock_High_min,BMRN_stock_High_volatility,BMRN_stock_High_change,BMRN_stock_Low_average,BMRN_stock_Low_max,BMRN_stock_Low_min,BMRN_stock_Low_volatility,BMRN_stock_Low_change,BMRN_stock_Close_average,BMRN_stock_Close_max,BMRN_stock_Close_min,BMRN_stock_Close_volatility,BMRN_stock_Close_change,BMRN_stock_Volume_average,BMRN_stock_Volume_max,BMRN_stock_Volume_min,BMRN_stock_Volume_volatility,BMRN_stock_Volume_change
2018-01-14,90.145,90.76,89.55,1.210000000000008,-1.0300000000000011,90.9375,92.0,90.04,1.9599999999999937,-1.9599999999999937,89.105,90.09,88.47,1.6200000000000045,-1.1099999999999994,89.695,90.24,89.12,1.1199999999999903,-1.1199999999999903,1187161,1427387,984539,442848,-442848
2018-01-21,91.56,92.89,90.0,2.8900000000000006,0.6500000000000057,92.388,93.29,91.73,1.5600000000000023,-0.29999999999999716,90.45,92.07,89.0,3.069999999999993,1.6400000000000006,91.51,92.39,90.56,1.8299999999999983,-0.10999999999999943,1407289,2402183,856593,1545590,-1545590
2018-01-28,90.934,92.19,89.38,2.8100000000000023,0.6599999999999966,92.132,93.09,90.7,2.3900000000000006,-0.37000000000000455,90.012,91.14,89.25,1.8900000000000006,-0.8299999999999983,91.208,92.63,90.13,2.5,-1.4100000000000108,1424895,1865989,1231432,634557,159851
2018-02-04,86.214,90.6,82.57,8.030000000000001,-8.030000000000001,86.886,91.06,82.57,8.490000000000009,-8.490000000000009,83.476,87.28,78.5,8.780000000000001,-8.780000000000001,84.366,87.41,80.33,7.079999999999998,-7.079999999999998,1965374,2215807,1440352,775455,40845
2018-02-11,82.976,85.3,80.98,4.319999999999993,4.200000000000003,84.702,85.97,82.96,3.010000000000005,1.7800000000000011,82.284,84.35,80.98,3.3699999999999903,3.339999999999989,83.898,85.12,81.57,3.5500000000000114,1.7000000000000028,1143315,1564937,779400,785537,-785537
2018-02-18,83.965,85.22,81.77,3.450000000000003,3.450000000000003,85.375,86.31,84.83,1.480000000000004,1.2800000000000011,82.61,84.07,81.2,2.8699999999999903,-0.5699999999999932,83.7775,84.21,83.05,1.1599999999999966,-0.7999999999999972,1285372,2130498,782348,1348150,1302044
2018-02-25,81.776,83.84,77.32,6.52000000000001,-6.150000000000006,83.094,85.39,80.36,5.030000000000001,-4.299999999999997,80.218,82.95,77.05,5.900000000000006,-5.340000000000003,81.15,84.04,77.67,6.3700000000000045,-4.180000000000007,1490906,2769410,847618,1921792,963086
2018-03-04,81.408,82.8,79.04,3.759999999999991,3.3499999999999943,82.916,83.94,80.96,2.980000000000004,2.980000000000004,80.666,81.81,78.5,3.3100000000000023,3.3100000000000023,82.36,83.81,80.79,3.019999999999996,3.019999999999996,1159172,1318154,894000,424154,158180
2018-03-11,85.164,86.67,83.61,3.0600000000000023,0.269999999999996,85.81,86.74,84.18,2.559999999999988,-1.4199999999999875,83.65,85.32,82.46,2.8599999999999994,0.2400000000000091,85.048,86.16,83.57,2.5900000000000034,-1.3599999999999994,1341939,1732154,883897,848257,538510
2018-03-18,83.51,84.94,81.35,3.5900000000000034,-2.190000000000012,84.562,86.55,81.93,4.61999999999999,-2.25,81.852,83.58,78.66,4.920000000000002,-4.030000000000001,82.868,86.07,78.84,7.22999999999999,-4.97999999999999,1413483,1966812,894902,1071910,-362258
