Date,CSS_Open_average,CSS_Open_max,CSS_Open_min,CSS_Open_volatility,CSS_Open_change,CSS_High_average,CSS_High_max,CSS_High_min,CSS_High_volatility,CSS_High_change,CSS_Low_average,CSS_Low_max,CSS_Low_min,CSS_Low_volatility,CSS_Low_change,CSS_Close_average,CSS_Close_max,CSS_Close_min,CSS_Close_volatility,CSS_Close_change,CSS_Volume_average,CSS_Volume_max,CSS_Volume_min,CSS_Volume_volatility,CSS_Volume_change
2018-01-14,27.454,27.93,27.13,0.8000000000000007,-0.41000000000000014,27.856,28.7,27.44,1.259999999999998,-0.5400000000000027,26.978,27.26,26.61,0.6500000000000021,-0.6500000000000021,27.256,27.56,27.01,0.5499999999999972,-0.2799999999999976,47055,63503,29750,33753,26505
2018-01-21,27.276,27.5,27.0,0.5,0.10000000000000142,27.522,27.7,27.24,0.46000000000000085,-0.46000000000000085,27.02,27.27,26.81,0.46000000000000085,-0.1700000000000017,27.212,27.5,26.87,0.629999999999999,-0.629999999999999,28011,42649,19452,23197,-10600
2018-01-28,26.214,26.86,25.53,1.3299999999999983,-1.3299999999999983,26.368,27.02,25.82,1.1999999999999993,-1.1999999999999993,25.694,26.5,24.53,1.9699999999999989,-1.9699999999999989,25.822,26.5,24.53,1.9699999999999989,-1.9699999999999989,33496,59476,19358,40118,12816
2018-02-04,23.306,24.78,20.97,3.8100000000000023,-3.3800000000000026,23.664,25.19,21.34,3.8500000000000014,-3.8500000000000014,22.368000000000002,24.35,20.27,4.080000000000002,-4.080000000000002,22.646,24.81,20.36,4.449999999999999,-4.449999999999999,111971,226159,52384,173775,46963
2018-02-11,19.685000000000002,20.17,19.35,0.8200000000000003,-0.8200000000000003,20.0675,20.27,19.64,0.629999999999999,0.030000000000001137,19.310000000000002,19.78,19.04,0.740000000000002,-0.4299999999999997,19.525,19.81,19.13,0.6799999999999997,-0.05999999999999872,74358,95415,61481,33934,-19083
2018-02-18,19.27,19.65,18.82,0.8299999999999983,-0.14999999999999858,19.53,19.84,19.24,0.6000000000000014,-0.10000000000000142,19.009999999999998,19.24,18.77,0.46999999999999886,-0.03999999999999915,19.196,19.45,18.84,0.6099999999999994,0.17999999999999972,69937,96918,38019,58899,-58899
2018-02-25,18.682,19.43,18.23,1.1999999999999993,-0.8399999999999999,19.012,19.68,18.46,1.2199999999999989,-0.5300000000000011,18.452,18.98,18.07,0.9100000000000001,-0.39000000000000057,18.642,19.01,18.33,0.6800000000000033,-0.15000000000000213,78553,126137,42227,83910,-13219
2018-03-04,18.924,19.1,18.76,0.33999999999999986,0.0,19.182,19.3,18.96,0.33999999999999986,0.3299999999999983,18.64,18.73,18.43,0.3000000000000007,0.3000000000000007,18.968,19.03,18.84,0.19000000000000128,0.08999999999999986,44555,48778,35820,12958,12958
2018-03-11,18.56,19.01,18.18,0.8300000000000018,-0.7000000000000028,18.738,19.27,18.45,0.8200000000000003,-0.8200000000000003,18.214000000000002,18.71,17.96,0.75,-0.75,18.398,18.82,18.2,0.620000000000001,-0.620000000000001,72135,110577,38246,72331,32611
2018-03-18,18.006,18.19,17.72,0.4700000000000024,-0.4700000000000024,18.358,18.55,18.03,0.5199999999999996,-0.379999999999999,17.672,18.07,17.3,0.7699999999999996,-0.41999999999999815,17.886,18.22,17.51,0.7099999999999973,-0.2799999999999976,64887,105417,51085,54332,45834
