Date,TAT_Open_average,TAT_Open_max,TAT_Open_min,TAT_Open_volatility,TAT_Open_change,TAT_High_average,TAT_High_max,TAT_High_min,TAT_High_volatility,TAT_High_change,TAT_Low_average,TAT_Low_max,TAT_Low_min,TAT_Low_volatility,TAT_Low_change,TAT_Close_average,TAT_Close_max,TAT_Close_min,TAT_Close_volatility,TAT_Close_change,TAT_Volume_average,TAT_Volume_max,TAT_Volume_min,TAT_Volume_volatility,TAT_Volume_change
2018-01-14,1.282,1.36,1.23,0.13000000000000012,0.010000000000000009,1.326,1.46,1.27,0.18999999999999995,-0.06000000000000005,1.202,1.26,1.14,0.1200000000000001,-0.050000000000000044,1.256,1.28,1.23,0.050000000000000044,0.020000000000000018,22297,47849,9285,38564,9477
2018-01-21,1.308,1.37,1.27,0.10000000000000009,0.10000000000000009,1.334,1.39,1.28,0.10999999999999988,0.10999999999999988,1.294,1.34,1.25,0.09000000000000008,0.09000000000000008,1.322,1.37,1.28,0.09000000000000008,0.09000000000000008,17772,31202,3850,27352,27352
2018-01-28,1.368,1.4,1.35,0.04999999999999982,0.04999999999999982,1.416,1.49,1.37,0.11999999999999988,0.11999999999999988,1.348,1.38,1.32,0.05999999999999983,0.029999999999999805,1.372,1.4,1.35,0.04999999999999982,0.029999999999999805,14484,36289,4709,31580,31580
2018-02-04,1.604,1.75,1.32,0.42999999999999994,0.3799999999999999,1.77,2.11,1.44,0.6699999999999999,0.3700000000000001,1.56,1.65,1.32,0.32999999999999985,0.32999999999999985,1.608,1.76,1.41,0.3500000000000001,0.3500000000000001,63146,195040,9196,185844,48638
2018-02-11,1.7575,1.79,1.7,0.09000000000000008,-0.08000000000000007,1.7650000000000001,1.8,1.7,0.10000000000000009,-0.09000000000000008,1.6775,1.73,1.61,0.11999999999999988,-0.10999999999999988,1.7225,1.77,1.673,0.09699999999999998,-0.09699999999999998,20768,25275,15262,10013,2511
2018-02-18,1.558,1.6,1.53,0.07000000000000006,-0.030000000000000027,1.606,1.68,1.55,0.1299999999999999,-0.07999999999999985,1.512,1.55,1.47,0.08000000000000007,-0.030000000000000027,1.55,1.59,1.51,0.08000000000000007,-0.050000000000000044,20554,30832,8003,22829,-22829
2018-02-25,1.456,1.51,1.42,0.09000000000000008,-0.09000000000000008,1.486,1.54,1.44,0.10000000000000009,-0.10000000000000009,1.42,1.46,1.38,0.08000000000000007,-0.08000000000000007,1.444,1.47,1.4,0.07000000000000006,-0.07000000000000006,9337,14045,4604,9441,-1761
2018-03-04,1.362,1.44,1.28,0.15999999999999992,-0.019999999999999796,1.444,1.49,1.36,0.1299999999999999,0.010000000000000009,1.29,1.38,1.16,0.21999999999999997,0.2100000000000002,1.368,1.49,1.28,0.20999999999999996,0.06999999999999984,17645,28169,12791,15378,-11383
2018-03-11,1.35,1.4,1.32,0.07999999999999985,-0.05999999999999983,1.376,1.4,1.34,0.05999999999999983,-0.05999999999999983,1.316,1.33,1.3,0.030000000000000027,0.0,1.35,1.4,1.32,0.07999999999999985,-0.07999999999999985,8773,14546,3133,11413,-3669
2018-03-18,1.32,1.37,1.29,0.08000000000000007,0.040000000000000036,1.348,1.39,1.32,0.06999999999999984,0.05999999999999983,1.264,1.33,1.22,0.1100000000000001,0.040000000000000036,1.334,1.37,1.3,0.07000000000000006,0.07000000000000006,11971,19199,8468,10731,2727
2018-03-25,1.3125,1.34,1.3,0.040000000000000036,-0.040000000000000036,1.3575,1.38,1.34,0.039999999999999813,-0.039999999999999813,1.2975,1.31,1.28,0.030000000000000027,-0.010000000000000009,1.31,1.34,1.29,0.050000000000000044,0.030000000000000027,10408,14181,3912,10269,-5911
