Date,PowerShares S&P SmallCap EnergyEtf_Open_average,PowerShares S&P SmallCap EnergyEtf_Open_max,PowerShares S&P SmallCap EnergyEtf_Open_min,PowerShares S&P SmallCap EnergyEtf_Open_volatility,PowerShares S&P SmallCap EnergyEtf_Open_change,PowerShares S&P SmallCap EnergyEtf_High_average,PowerShares S&P SmallCap EnergyEtf_High_max,PowerShares S&P SmallCap EnergyEtf_High_min,PowerShares S&P SmallCap EnergyEtf_High_volatility,PowerShares S&P SmallCap EnergyEtf_High_change,PowerShares S&P SmallCap EnergyEtf_Low_average,PowerShares S&P SmallCap EnergyEtf_Low_max,PowerShares S&P SmallCap EnergyEtf_Low_min,PowerShares S&P SmallCap EnergyEtf_Low_volatility,PowerShares S&P SmallCap EnergyEtf_Low_change,PowerShares S&P SmallCap EnergyEtf_Close_average,PowerShares S&P SmallCap EnergyEtf_Close_max,PowerShares S&P SmallCap EnergyEtf_Close_min,PowerShares S&P SmallCap EnergyEtf_Close_volatility,PowerShares S&P SmallCap EnergyEtf_Close_change
2018-05-06,17.32,17.32,17.32,0.0,0.0,17.46,17.46,17.46,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.29,17.29,17.29,0.0,0.0
2018-05-13,18.29,18.29,18.29,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.11,18.11,18.11,0.0,0.0,18.23,18.23,18.23,0.0,0.0
2018-05-20,17.0,17.0,17.0,0.0,0.0,17.12,17.12,17.12,0.0,0.0,16.71,16.71,16.71,0.0,0.0,16.97,16.97,16.97,0.0,0.0
2018-05-27,17.19,17.19,17.19,0.0,0.0,17.47,17.47,17.47,0.0,0.0,17.14,17.14,17.14,0.0,0.0,17.23,17.23,17.23,0.0,0.0
2018-06-03,17.15,17.15,17.15,0.0,0.0,17.15,17.15,17.15,0.0,0.0,16.77,16.77,16.77,0.0,0.0,16.91,16.91,16.91,0.0,0.0
2018-06-10,16.35,16.35,16.35,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.02,16.02,16.02,0.0,0.0,16.13,16.13,16.13,0.0,0.0
2018-06-17,16.83,16.83,16.83,0.0,0.0,17.17,17.17,17.17,0.0,0.0,16.83,16.83,16.83,0.0,0.0,17.05,17.05,17.05,0.0,0.0
2018-06-24,17.18,17.18,17.18,0.0,0.0,17.2,17.2,17.2,0.0,0.0,16.93,16.93,16.93,0.0,0.0,16.97,16.97,16.97,0.0,0.0
2018-07-01,16.88,16.88,16.88,0.0,0.0,17.3,17.3,17.3,0.0,0.0,16.88,16.88,16.88,0.0,0.0,17.25,17.25,17.25,0.0,0.0
2018-07-08,17.44,17.44,17.44,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.23,17.23,17.23,0.0,0.0
2018-07-15,17.0,17.0,17.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.86,16.86,16.86,0.0,0.0
2018-07-22,17.0,17.0,17.0,0.0,0.0,17.22,17.22,17.22,0.0,0.0,16.96,16.96,16.96,0.0,0.0,16.97,16.97,16.97,0.0,0.0
2018-07-29,17.2,17.2,17.2,0.0,0.0,17.2,17.2,17.2,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.88,16.88,16.88,0.0,0.0
2018-08-05,16.42,16.42,16.42,0.0,0.0,16.55,16.55,16.55,0.0,0.0,16.41,16.41,16.41,0.0,0.0,16.49,16.49,16.49,0.0,0.0
2018-08-12,15.68,15.68,15.68,0.0,0.0,15.82,15.82,15.82,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.82,15.82,15.82,0.0,0.0
2018-08-19,16.73,16.73,16.73,0.0,0.0,16.75,16.75,16.75,0.0,0.0,16.54,16.54,16.54,0.0,0.0,16.6,16.6,16.6,0.0,0.0
2018-08-26,16.19,16.19,16.19,0.0,0.0,16.36,16.36,16.36,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.35,16.35,16.35,0.0,0.0
2018-09-02,15.29,15.29,15.29,0.0,0.0,15.46,15.46,15.46,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.37,15.37,15.37,0.0,0.0
2018-09-09,15.51,15.51,15.51,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.51,15.51,15.51,0.0,0.0,15.68,15.68,15.68,0.0,0.0
2018-09-16,16.02,16.02,16.02,0.0,0.0,16.19,16.19,16.19,0.0,0.0,16.02,16.02,16.02,0.0,0.0,16.18,16.18,16.18,0.0,0.0
2018-09-23,16.09,16.09,16.09,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.09,16.09,16.09,0.0,0.0,16.17,16.17,16.17,0.0,0.0
2018-09-30,16.3,16.3,16.3,0.0,0.0,16.32,16.32,16.32,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2018-10-07,15.46,15.46,15.46,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.14,15.14,15.14,0.0,0.0,15.43,15.43,15.43,0.0,0.0
2018-10-14,15.08,15.08,15.08,0.0,0.0,15.12,15.12,15.12,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2018-10-21,13.12,13.12,13.12,0.0,0.0,13.5,13.5,13.5,0.0,0.0,12.95,12.95,12.95,0.0,0.0,13.32,13.32,13.32,0.0,0.0
2018-10-28,13.4,13.4,13.4,0.0,0.0,13.4,13.4,13.4,0.0,0.0,13.18,13.18,13.18,0.0,0.0,13.18,13.18,13.18,0.0,0.0
2018-11-04,13.24,13.24,13.24,0.0,0.0,13.27,13.27,13.27,0.0,0.0,12.89,12.89,12.89,0.0,0.0,13.25,13.25,13.25,0.0,0.0
2018-11-11,12.37,12.37,12.37,0.0,0.0,12.66,12.66,12.66,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.61,12.61,12.61,0.0,0.0
2018-11-18,11.65,11.65,11.65,0.0,0.0,11.81,11.81,11.81,0.0,0.0,11.56,11.56,11.56,0.0,0.0,11.6,11.6,11.6,0.0,0.0
2018-11-25,11.64,11.64,11.64,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.35,11.35,11.35,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2018-12-02,11.14,11.14,11.14,0.0,0.0,11.4,11.4,11.4,0.0,0.0,10.8,10.8,10.8,0.0,0.0,10.8,10.8,10.8,0.0,0.0
2018-12-09,10.13,10.13,10.13,0.0,0.0,10.13,10.13,10.13,0.0,0.0,9.68,9.68,9.68,0.0,0.0,9.72,9.72,9.72,0.0,0.0
2018-12-16,8.67,8.67,8.67,0.0,0.0,8.75,8.75,8.75,0.0,0.0,8.31,8.31,8.31,0.0,0.0,8.39,8.39,8.39,0.0,0.0
2018-12-23,8.74,8.74,8.74,0.0,0.0,8.96,8.96,8.96,0.0,0.0,8.64,8.64,8.64,0.0,0.0,8.74,8.74,8.74,0.0,0.0
2018-12-30,9.5,9.5,9.5,0.0,0.0,9.69,9.69,9.69,0.0,0.0,9.5,9.5,9.5,0.0,0.0,9.68,9.68,9.68,0.0,0.0
2019-01-06,10.18,10.18,10.18,0.0,0.0,10.3,10.3,10.3,0.0,0.0,10.18,10.18,10.18,0.0,0.0,10.3,10.3,10.3,0.0,0.0
2019-01-13,10.52,10.52,10.52,0.0,0.0,10.55,10.55,10.55,0.0,0.0,10.43,10.43,10.43,0.0,0.0,10.54,10.54,10.54,0.0,0.0
2019-01-20,10.29,10.29,10.29,0.0,0.0,10.42,10.42,10.42,0.0,0.0,10.24,10.24,10.24,0.0,0.0,10.37,10.37,10.37,0.0,0.0
2019-01-27,10.32,10.32,10.32,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.32,10.32,10.32,0.0,0.0,10.41,10.41,10.41,0.0,0.0
2019-02-03,9.94,9.94,9.94,0.0,0.0,9.94,9.94,9.94,0.0,0.0,9.65,9.65,9.65,0.0,0.0,9.75,9.75,9.75,0.0,0.0
2019-02-10,10.59,10.59,10.59,0.0,0.0,10.77,10.77,10.77,0.0,0.0,10.59,10.59,10.59,0.0,0.0,10.77,10.77,10.77,0.0,0.0
2019-02-17,10.85,10.85,10.85,0.0,0.0,11.06,11.06,11.06,0.0,0.0,10.81,10.81,10.81,0.0,0.0,10.89,10.89,10.89,0.0,0.0
2019-02-24,10.68,10.68,10.68,0.0,0.0,10.78,10.78,10.78,0.0,0.0,10.66,10.66,10.66,0.0,0.0,10.74,10.74,10.74,0.0,0.0
2019-03-03,9.96,9.96,9.96,0.0,0.0,10.12,10.12,10.12,0.0,0.0,9.77,9.77,9.77,0.0,0.0,9.89,9.89,9.89,0.0,0.0
2019-03-10,10.65,10.65,10.65,0.0,0.0,10.66,10.66,10.66,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.56,10.56,10.56,0.0,0.0
2019-03-17,11.04,11.04,11.04,0.0,0.0,11.04,11.04,11.04,0.0,0.0,10.57,10.57,10.57,0.0,0.0,10.6,10.6,10.6,0.0,0.0
2019-03-24,10.98,10.98,10.98,0.0,0.0,10.98,10.98,10.98,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.77,10.77,10.77,0.0,0.0
2019-03-31,11.04,11.04,11.04,0.0,0.0,11.37,11.37,11.37,0.0,0.0,11.04,11.04,11.04,0.0,0.0,11.37,11.37,11.37,0.0,0.0
2019-04-07,11.54,11.54,11.54,0.0,0.0,11.55,11.55,11.55,0.0,0.0,11.33,11.33,11.33,0.0,0.0,11.33,11.33,11.33,0.0,0.0
2019-04-14,11.24,11.24,11.24,0.0,0.0,11.33,11.33,11.33,0.0,0.0,11.11,11.11,11.11,0.0,0.0,11.11,11.11,11.11,0.0,0.0
2019-04-21,11.04,11.04,11.04,0.0,0.0,11.05,11.05,11.05,0.0,0.0,10.85,10.85,10.85,0.0,0.0,11.0,11.0,11.0,0.0,0.0
2019-04-28,10.23,10.23,10.23,0.0,0.0,10.36,10.36,10.36,0.0,0.0,10.14,10.14,10.14,0.0,0.0,10.34,10.34,10.34,0.0,0.0
2019-05-05,10.14,10.14,10.14,0.0,0.0,10.19,10.19,10.19,0.0,0.0,9.95,9.95,9.95,0.0,0.0,10.13,10.13,10.13,0.0,0.0
2019-05-12,10.1,10.1,10.1,0.0,0.0,10.1,10.1,10.1,0.0,0.0,9.96,9.96,9.96,0.0,0.0,9.99,9.99,9.99,0.0,0.0
2019-05-19,8.86,8.86,8.86,0.0,0.0,8.87,8.87,8.87,0.0,0.0,8.77,8.77,8.77,0.0,0.0,8.87,8.87,8.87,0.0,0.0
2019-05-26,8.49,8.49,8.49,0.0,0.0,8.52,8.52,8.52,0.0,0.0,8.39,8.39,8.39,0.0,0.0,8.42,8.42,8.42,0.0,0.0
2019-06-02,8.43,8.43,8.43,0.0,0.0,8.59,8.59,8.59,0.0,0.0,8.35,8.35,8.35,0.0,0.0,8.55,8.55,8.55,0.0,0.0
2019-06-09,8.35,8.35,8.35,0.0,0.0,8.35,8.35,8.35,0.0,0.0,7.96,7.96,7.96,0.0,0.0,7.98,7.98,7.98,0.0,0.0
2019-06-16,8.85,8.85,8.85,0.0,0.0,8.85,8.85,8.85,0.0,0.0,8.69,8.69,8.69,0.0,0.0,8.72,8.72,8.72,0.0,0.0
2019-06-23,8.81,8.81,8.81,0.0,0.0,9.02,9.02,9.02,0.0,0.0,8.81,8.81,8.81,0.0,0.0,9.0,9.0,9.0,0.0,0.0
2019-06-30,8.63,8.63,8.63,0.0,0.0,8.73,8.73,8.73,0.0,0.0,8.61,8.61,8.61,0.0,0.0,8.69,8.69,8.69,0.0,0.0
2019-07-07,8.62,8.62,8.62,0.0,0.0,8.72,8.72,8.72,0.0,0.0,8.61,8.61,8.61,0.0,0.0,8.68,8.68,8.68,0.0,0.0
2019-07-14,7.99,7.99,7.99,0.0,0.0,8.08,8.08,8.08,0.0,0.0,7.93,7.93,7.93,0.0,0.0,8.08,8.08,8.08,0.0,0.0
2019-07-21,8.02,8.02,8.02,0.0,0.0,8.02,8.02,8.02,0.0,0.0,7.85,7.85,7.85,0.0,0.0,7.95,7.95,7.95,0.0,0.0
2019-07-28,7.82,7.82,7.82,0.0,0.0,7.82,7.82,7.82,0.0,0.0,7.57,7.57,7.57,0.0,0.0,7.7,7.7,7.7,0.0,0.0
2019-08-04,7.49,7.49,7.49,0.0,0.0,7.49,7.49,7.49,0.0,0.0,7.26,7.26,7.26,0.0,0.0,7.33,7.33,7.33,0.0,0.0
2019-08-11,6.71,6.71,6.71,0.0,0.0,7.04,7.04,7.04,0.0,0.0,6.7,6.7,6.7,0.0,0.0,7.04,7.04,7.04,0.0,0.0
2019-08-18,6.88,6.88,6.88,0.0,0.0,6.98,6.98,6.98,0.0,0.0,6.63,6.63,6.63,0.0,0.0,6.63,6.63,6.63,0.0,0.0
2019-08-25,7.15,7.15,7.15,0.0,0.0,7.15,7.15,7.15,0.0,0.0,6.93,6.93,6.93,0.0,0.0,6.97,6.97,6.97,0.0,0.0
2019-09-01,7.11,7.11,7.11,0.0,0.0,7.22,7.22,7.22,0.0,0.0,7.11,7.11,7.11,0.0,0.0,7.18,7.18,7.18,0.0,0.0
2019-09-08,7.72,7.72,7.72,0.0,0.0,7.76,7.76,7.76,0.0,0.0,7.67,7.67,7.67,0.0,0.0,7.75,7.75,7.75,0.0,0.0
2019-09-15,7.71,7.71,7.71,0.0,0.0,7.74,7.74,7.74,0.0,0.0,7.63,7.63,7.63,0.0,0.0,7.63,7.63,7.63,0.0,0.0
2019-09-22,7.16,7.16,7.16,0.0,0.0,7.23,7.23,7.23,0.0,0.0,7.04,7.04,7.04,0.0,0.0,7.06,7.06,7.06,0.0,0.0
2019-09-29,6.63,6.63,6.63,0.0,0.0,6.63,6.63,6.63,0.0,0.0,6.46,6.46,6.46,0.0,0.0,6.55,6.55,6.55,0.0,0.0
2019-10-06,6.62,6.62,6.62,0.0,0.0,6.78,6.78,6.78,0.0,0.0,6.59,6.59,6.59,0.0,0.0,6.71,6.71,6.71,0.0,0.0
2019-10-13,6.56,6.56,6.56,0.0,0.0,6.61,6.61,6.61,0.0,0.0,6.32,6.32,6.32,0.0,0.0,6.32,6.32,6.32,0.0,0.0
2019-10-20,6.6,6.6,6.6,0.0,0.0,6.7,6.7,6.7,0.0,0.0,6.54,6.54,6.54,0.0,0.0,6.7,6.7,6.7,0.0,0.0
2019-10-27,6.2,6.2,6.2,0.0,0.0,6.41,6.41,6.41,0.0,0.0,6.2,6.2,6.2,0.0,0.0,6.41,6.41,6.41,0.0,0.0
2019-11-03,6.74,6.74,6.74,0.0,0.0,6.75,6.75,6.75,0.0,0.0,6.59,6.59,6.59,0.0,0.0,6.73,6.73,6.73,0.0,0.0
2019-11-10,6.45,6.45,6.45,0.0,0.0,6.5,6.5,6.5,0.0,0.0,6.38,6.38,6.38,0.0,0.0,6.46,6.46,6.46,0.0,0.0
2019-11-17,6.2,6.2,6.2,0.0,0.0,6.24,6.24,6.24,0.0,0.0,6.1,6.1,6.1,0.0,0.0,6.17,6.17,6.17,0.0,0.0
2019-11-24,6.24,6.24,6.24,0.0,0.0,6.24,6.24,6.24,0.0,0.0,6.12,6.12,6.12,0.0,0.0,6.14,6.14,6.14,0.0,0.0
2019-12-01,6.27,6.27,6.27,0.0,0.0,6.51,6.51,6.51,0.0,0.0,6.24,6.24,6.24,0.0,0.0,6.5,6.5,6.5,0.0,0.0
2019-12-08,6.83,6.83,6.83,0.0,0.0,6.9,6.9,6.9,0.0,0.0,6.72,6.72,6.72,0.0,0.0,6.72,6.72,6.72,0.0,0.0
2019-12-15,7.43,7.43,7.43,0.0,0.0,7.43,7.43,7.43,0.0,0.0,7.17,7.17,7.17,0.0,0.0,7.21,7.21,7.21,0.0,0.0
2019-12-22,7.54,7.54,7.54,0.0,0.0,7.54,7.54,7.54,0.0,0.0,7.28,7.28,7.28,0.0,0.0,7.31,7.31,7.31,0.0,0.0
2019-12-29,7.69,7.69,7.69,0.0,0.0,7.72,7.72,7.72,0.0,0.0,7.51,7.51,7.51,0.0,0.0,7.63,7.63,7.63,0.0,0.0
