Date,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Open_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Open_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Open_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Open_volatility,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Open_change,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_High_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_High_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_High_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_High_volatility,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_High_change,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Low_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Low_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Low_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Low_volatility,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Low_change,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Close_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Close_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Close_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Close_volatility,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Close_change
2018-08-12,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0
2018-08-19,32.16,32.16,32.16,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2018-08-26,30.53,30.53,30.53,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2018-09-02,30.06,30.06,30.06,0.0,0.0,32.06,32.06,32.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0,32.06,32.06,32.06,0.0,0.0
2018-09-09,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0
2018-09-16,30.71,30.71,30.71,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2018-09-23,27.95,27.95,27.95,0.0,0.0,29.84,29.84,29.84,0.0,0.0,27.95,27.95,27.95,0.0,0.0,29.84,29.84,29.84,0.0,0.0
2018-09-30,27.62,27.62,27.62,0.0,0.0,28.21,28.21,28.21,0.0,0.0,27.62,27.62,27.62,0.0,0.0,28.21,28.21,28.21,0.0,0.0
2018-10-07,27.6,27.6,27.6,0.0,0.0,28.2,28.2,28.2,0.0,0.0,27.6,27.6,27.6,0.0,0.0,28.2,28.2,28.2,0.0,0.0
2018-10-14,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.19,24.19,24.19,0.0,0.0
2018-10-21,25.37,25.37,25.37,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-10-28,26.58,26.58,26.58,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.58,26.58,26.58,0.0,0.0
2018-11-04,28.94,28.94,28.94,0.0,0.0,29.08,29.08,29.08,0.0,0.0,28.8,28.8,28.8,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2018-11-11,26.64,26.64,26.64,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.64,26.64,26.64,0.0,0.0
2018-11-18,28.91,28.91,28.91,0.0,0.0,29.14,29.14,29.14,0.0,0.0,28.91,28.91,28.91,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2018-11-25,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2018-12-02,27.88,27.88,27.88,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.88,27.88,27.88,0.0,0.0
2018-12-09,25.54,25.54,25.54,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2018-12-16,22.77,22.77,22.77,0.0,0.0,22.77,22.77,22.77,0.0,0.0,22.77,22.77,22.77,0.0,0.0,22.77,22.77,22.77,0.0,0.0
2018-12-23,23.77,23.77,23.77,0.0,0.0,24.28,24.28,24.28,0.0,0.0,23.72,23.72,23.72,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2018-12-30,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0
2019-01-06,31.49,31.49,31.49,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.49,31.49,31.49,0.0,0.0
2019-01-13,29.3,29.3,29.3,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.3,29.3,29.3,0.0,0.0
2019-01-20,29.86,29.86,29.86,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.86,29.86,29.86,0.0,0.0
2019-01-27,33.51,33.51,33.51,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.51,33.51,33.51,0.0,0.0
2019-02-03,31.86,31.86,31.86,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2019-02-10,34.32,34.32,34.32,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.32,34.32,34.32,0.0,0.0
2019-02-17,36.11,36.11,36.11,0.0,0.0,36.11,36.11,36.11,0.0,0.0,36.11,36.11,36.11,0.0,0.0,36.11,36.11,36.11,0.0,0.0
2019-02-24,32.57,32.57,32.57,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.57,32.57,32.57,0.0,0.0
2019-03-03,33.9,33.9,33.9,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.42,33.42,33.42,0.0,0.0
2019-03-10,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2019-03-17,32.66,32.66,32.66,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2019-03-24,35.53,35.53,35.53,0.0,0.0,35.69,35.69,35.69,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2019-03-31,37.34,37.34,37.34,0.0,0.0,38.33,38.33,38.33,0.0,0.0,37.34,37.34,37.34,0.0,0.0,38.33,38.33,38.33,0.0,0.0
2019-04-07,39.69,39.69,39.69,0.0,0.0,39.99,39.99,39.99,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.34,39.34,39.34,0.0,0.0
2019-04-14,40.4,40.4,40.4,0.0,0.0,41.12,41.12,41.12,0.0,0.0,40.08,40.08,40.08,0.0,0.0,41.12,41.12,41.12,0.0,0.0
2019-04-21,39.32,39.32,39.32,0.0,0.0,39.32,39.32,39.32,0.0,0.0,38.47,38.47,38.47,0.0,0.0,38.92,38.92,38.92,0.0,0.0
2019-04-28,41.18,41.18,41.18,0.0,0.0,43.19,43.19,43.19,0.0,0.0,41.18,41.18,41.18,0.0,0.0,43.07,43.07,43.07,0.0,0.0
2019-05-05,41.33,41.33,41.33,0.0,0.0,41.45,41.45,41.45,0.0,0.0,40.78,40.78,40.78,0.0,0.0,41.45,41.45,41.45,0.0,0.0
2019-05-12,43.23,43.23,43.23,0.0,0.0,43.42,43.42,43.42,0.0,0.0,42.59,42.59,42.59,0.0,0.0,42.59,42.59,42.59,0.0,0.0
2019-05-19,41.02,41.02,41.02,0.0,0.0,41.73,41.73,41.73,0.0,0.0,41.02,41.02,41.02,0.0,0.0,41.73,41.73,41.73,0.0,0.0
2019-05-26,39.13,39.13,39.13,0.0,0.0,39.63,39.63,39.63,0.0,0.0,38.08,38.08,38.08,0.0,0.0,38.16,38.16,38.16,0.0,0.0
2019-06-02,41.72,41.72,41.72,0.0,0.0,42.54,42.54,42.54,0.0,0.0,41.15,41.15,41.15,0.0,0.0,42.54,42.54,42.54,0.0,0.0
2019-06-09,42.5,42.5,42.5,0.0,0.0,42.91,42.91,42.91,0.0,0.0,42.46,42.46,42.46,0.0,0.0,42.91,42.91,42.91,0.0,0.0
2019-06-16,42.72,42.72,42.72,0.0,0.0,42.72,42.72,42.72,0.0,0.0,39.95,39.95,39.95,0.0,0.0,39.95,39.95,39.95,0.0,0.0
2019-06-23,39.79,39.79,39.79,0.0,0.0,40.71,40.71,40.71,0.0,0.0,39.35,39.35,39.35,0.0,0.0,40.3,40.3,40.3,0.0,0.0
2019-06-30,41.72,41.72,41.72,0.0,0.0,41.72,41.72,41.72,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.63,40.63,40.63,0.0,0.0
2019-07-07,42.9,42.9,42.9,0.0,0.0,43.84,43.84,43.84,0.0,0.0,42.69,42.69,42.69,0.0,0.0,43.66,43.66,43.66,0.0,0.0
2019-07-14,41.69,41.69,41.69,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.69,41.69,41.69,0.0,0.0
2019-07-21,43.06,43.06,43.06,0.0,0.0,43.61,43.61,43.61,0.0,0.0,43.06,43.06,43.06,0.0,0.0,43.61,43.61,43.61,0.0,0.0
2019-07-28,44.73,44.73,44.73,0.0,0.0,44.73,44.73,44.73,0.0,0.0,44.73,44.73,44.73,0.0,0.0,44.73,44.73,44.73,0.0,0.0
2019-08-04,45.49,45.49,45.49,0.0,0.0,45.58,45.58,45.58,0.0,0.0,45.34,45.34,45.34,0.0,0.0,45.34,45.34,45.34,0.0,0.0
2019-08-11,44.15,44.15,44.15,0.0,0.0,45.34,45.34,45.34,0.0,0.0,44.15,44.15,44.15,0.0,0.0,45.34,45.34,45.34,0.0,0.0
2019-08-18,48.71,48.71,48.71,0.0,0.0,49.43,49.43,49.43,0.0,0.0,46.55,46.55,46.55,0.0,0.0,46.55,46.55,46.55,0.0,0.0
2019-08-25,48.3,48.3,48.3,0.0,0.0,48.43,48.43,48.43,0.0,0.0,47.73,47.73,47.73,0.0,0.0,48.43,48.43,48.43,0.0,0.0
2019-09-01,49.81,49.81,49.81,0.0,0.0,50.2,50.2,50.2,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.8,49.8,49.8,0.0,0.0
2019-09-08,55.15,55.15,55.15,0.0,0.0,55.15,55.15,55.15,0.0,0.0,54.37,54.37,54.37,0.0,0.0,54.37,54.37,54.37,0.0,0.0
2019-09-15,56.07,56.07,56.07,0.0,0.0,56.07,56.07,56.07,0.0,0.0,55.65,55.65,55.65,0.0,0.0,56.0,56.0,56.0,0.0,0.0
2019-09-22,57.55,57.55,57.55,0.0,0.0,57.55,57.55,57.55,0.0,0.0,56.12,56.12,56.12,0.0,0.0,56.12,56.12,56.12,0.0,0.0
2019-09-29,59.02,59.02,59.02,0.0,0.0,59.17,59.17,59.17,0.0,0.0,58.96,58.96,58.96,0.0,0.0,59.08,59.08,59.08,0.0,0.0
2019-10-06,57.8,57.8,57.8,0.0,0.0,59.5,59.5,59.5,0.0,0.0,57.8,57.8,57.8,0.0,0.0,58.47,58.47,58.47,0.0,0.0
2019-10-13,65.96,65.96,65.96,0.0,0.0,66.19,66.19,66.19,0.0,0.0,65.88,65.88,65.88,0.0,0.0,66.02,66.02,66.02,0.0,0.0
2019-10-20,68.8,68.8,68.8,0.0,0.0,69.39,69.39,69.39,0.0,0.0,67.47,67.47,67.47,0.0,0.0,67.47,67.47,67.47,0.0,0.0
2019-10-27,61.81,61.81,61.81,0.0,0.0,65.03,65.03,65.03,0.0,0.0,61.78,61.78,61.78,0.0,0.0,65.03,65.03,65.03,0.0,0.0
2019-11-03,57.76,57.76,57.76,0.0,0.0,57.76,57.76,57.76,0.0,0.0,57.37,57.37,57.37,0.0,0.0,57.37,57.37,57.37,0.0,0.0
2019-11-10,60.64,60.64,60.64,0.0,0.0,60.64,60.64,60.64,0.0,0.0,60.64,60.64,60.64,0.0,0.0,60.64,60.64,60.64,0.0,0.0
2019-11-17,59.36,59.36,59.36,0.0,0.0,59.36,59.36,59.36,0.0,0.0,59.36,59.36,59.36,0.0,0.0,59.36,59.36,59.36,0.0,0.0
2019-11-24,62.48,62.48,62.48,0.0,0.0,62.48,62.48,62.48,0.0,0.0,62.48,62.48,62.48,0.0,0.0,62.48,62.48,62.48,0.0,0.0
2019-12-01,64.28,64.28,64.28,0.0,0.0,64.28,64.28,64.28,0.0,0.0,63.59,63.59,63.59,0.0,0.0,63.59,63.59,63.59,0.0,0.0
2019-12-08,62.01,62.01,62.01,0.0,0.0,62.01,62.01,62.01,0.0,0.0,62.01,62.01,62.01,0.0,0.0,62.01,62.01,62.01,0.0,0.0
2019-12-15,58.41,58.41,58.41,0.0,0.0,58.41,58.41,58.41,0.0,0.0,58.41,58.41,58.41,0.0,0.0,58.41,58.41,58.41,0.0,0.0
2019-12-22,57.25,57.25,57.25,0.0,0.0,57.25,57.25,57.25,0.0,0.0,56.84,56.84,56.84,0.0,0.0,56.84,56.84,56.84,0.0,0.0
2019-12-29,57.42,57.42,57.42,0.0,0.0,57.79,57.79,57.79,0.0,0.0,57.42,57.42,57.42,0.0,0.0,57.79,57.79,57.79,0.0,0.0
