Date,CGEN_stock_Open_average,CGEN_stock_Open_max,CGEN_stock_Open_min,CGEN_stock_Open_volatility,CGEN_stock_Open_change,CGEN_stock_High_average,CGEN_stock_High_max,CGEN_stock_High_min,CGEN_stock_High_volatility,CGEN_stock_High_change,CGEN_stock_Low_average,CGEN_stock_Low_max,CGEN_stock_Low_min,CGEN_stock_Low_volatility,CGEN_stock_Low_change,CGEN_stock_Close_average,CGEN_stock_Close_max,CGEN_stock_Close_min,CGEN_stock_Close_volatility,CGEN_stock_Close_change,CGEN_stock_Volume_average,CGEN_stock_Volume_max,CGEN_stock_Volume_min,CGEN_stock_Volume_volatility,CGEN_stock_Volume_change
2018-05-06,3.45,3.5,3.4,0.10000000000000009,-0.10000000000000009,3.56,3.75,3.45,0.2999999999999998,-0.10000000000000009,3.322,3.4,3.26,0.14000000000000012,-0.14000000000000012,3.386,3.45,3.33,0.1200000000000001,-0.10000000000000009,170128,318182,125132,193050,915
2018-05-13,3.35,3.4,3.3,0.10000000000000009,0.0,3.45,3.55,3.35,0.19999999999999973,-0.10000000000000009,3.2800000000000002,3.35,3.2,0.1499999999999999,-0.04999999999999982,3.31,3.4,3.25,0.1499999999999999,-0.04999999999999982,228228,286975,126001,160974,79375
2018-05-20,3.21,3.35,3.1,0.25,-0.10000000000000009,3.31,3.35,3.25,0.10000000000000009,0.0,3.14,3.25,3.1,0.1499999999999999,0.1499999999999999,3.22,3.35,3.15,0.20000000000000018,0.20000000000000018,211795,492648,77248,415400,-181530
2018-05-27,3.6,3.85,3.3,0.5500000000000003,0.5500000000000003,3.7824999999999998,3.98,3.55,0.43000000000000016,0.3500000000000001,3.5375,3.7,3.3,0.40000000000000036,0.40000000000000036,3.65,3.75,3.5,0.25,0.25,282098,322184,233110,89074,52588
2018-06-03,3.79,3.9,3.65,0.25,0.0,3.854,3.92,3.8,0.1200000000000001,0.0,3.62,3.75,3.5,0.25,0.1499999999999999,3.734,3.85,3.62,0.22999999999999998,0.0,208218,308168,141798,166370,-66823
2018-06-10,3.88,4.05,3.7,0.34999999999999964,0.20000000000000018,3.968,4.05,3.75,0.2999999999999998,0.29000000000000004,3.7600000000000002,3.9,3.65,0.25,0.050000000000000266,3.87,4.0,3.67,0.33000000000000007,0.18000000000000016,171148,286176,46986,239190,239190
2018-06-17,3.82,3.95,3.75,0.20000000000000018,0.0,3.908,4.05,3.8,0.25,-0.06000000000000005,3.66,3.7,3.6,0.10000000000000009,-0.10000000000000009,3.77,3.95,3.65,0.30000000000000027,-0.10000000000000009,330087,422284,250006,172278,-40562
2018-06-24,3.4699999999999998,3.65,3.25,0.3999999999999999,-0.3999999999999999,3.512,3.66,3.35,0.31000000000000005,-0.31000000000000005,3.3,3.5,3.2,0.2999999999999998,-0.2999999999999998,3.398,3.6,3.27,0.33000000000000007,-0.2200000000000002,258172,482205,111847,370358,-323405
2018-07-01,3.425,3.7,3.25,0.4500000000000002,-0.4500000000000002,3.4825,3.75,3.33,0.41999999999999993,-0.41999999999999993,3.2,3.4,3.05,0.3500000000000001,-0.2999999999999998,3.3,3.45,3.2,0.25,-0.15000000000000036,403547,745062,227884,517178,-431687
2018-07-08,3.2,3.3,3.15,0.1499999999999999,-0.09999999999999964,3.2800000000000002,3.4,3.2,0.19999999999999973,0.04999999999999982,3.11,3.15,3.1,0.04999999999999982,0.04999999999999982,3.19,3.3,3.1,0.19999999999999973,0.19999999999999973,161655,310445,92682,217763,-177763
2018-07-15,3.31,3.5,3.2,0.2999999999999998,0.20000000000000018,3.416,3.52,3.25,0.27,0.10999999999999988,3.2,3.35,3.1,0.25,0.20000000000000018,3.336,3.5,3.2,0.2999999999999998,0.17999999999999972,191250,280438,73443,206995,-159689
2018-07-22,3.376,3.45,3.3,0.15000000000000036,-0.10000000000000009,3.406,3.45,3.3,0.15000000000000036,-0.15000000000000036,3.28,3.35,3.15,0.20000000000000018,-0.20000000000000018,3.316,3.38,3.15,0.22999999999999998,-0.20000000000000018,91786,122769,53669,69100,69100
2018-07-29,3.19,3.2,3.15,0.050000000000000266,0.0,3.256,3.3,3.23,0.06999999999999984,-0.020000000000000018,3.13,3.15,3.1,0.04999999999999982,-0.04999999999999982,3.15,3.2,3.1,0.10000000000000009,-0.04999999999999982,148765,179280,113741,65539,43257
2018-08-05,3.12,3.15,3.05,0.10000000000000009,-0.10000000000000009,3.154,3.2,3.1,0.10000000000000009,-0.04999999999999982,3.06,3.1,3.0,0.10000000000000009,-0.10000000000000009,3.1,3.15,3.0,0.1499999999999999,-0.10000000000000009,97009,182043,49714,132329,-60264
2018-08-12,3.14,3.35,3.05,0.30000000000000027,0.30000000000000027,3.33,3.65,3.1,0.5499999999999998,0.5499999999999998,3.11,3.3,3.0,0.2999999999999998,0.2999999999999998,3.23,3.5,3.05,0.4500000000000002,0.4500000000000002,146368,218750,41481,177269,177269
2018-08-19,3.5100000000000002,3.65,3.45,0.19999999999999973,-0.04999999999999982,3.59,3.7,3.5,0.20000000000000018,0.10000000000000009,3.42,3.5,3.35,0.1499999999999999,-0.1499999999999999,3.52,3.6,3.45,0.1499999999999999,0.0,132335,211309,82081,129228,78610
2018-08-26,3.82,4.0,3.7,0.2999999999999998,0.2999999999999998,3.94,4.1,3.75,0.34999999999999964,0.34999999999999964,3.72,3.9,3.6,0.2999999999999998,0.2999999999999998,3.87,4.05,3.75,0.2999999999999998,0.1499999999999999,180135,213233,157630,55603,16038
2018-09-02,3.8875,3.95,3.8,0.15000000000000036,0.050000000000000266,3.9625000000000004,4.0,3.95,0.04999999999999982,-0.04999999999999982,3.7375,3.8,3.65,0.1499999999999999,0.0,3.9074999999999998,3.95,3.88,0.07000000000000028,-0.07000000000000028,157610,204878,125931,78947,41699
2018-09-09,3.91,3.95,3.85,0.10000000000000009,-0.050000000000000266,3.9699999999999998,4.1,3.9,0.19999999999999973,-0.10000000000000009,3.794,3.85,3.75,0.10000000000000009,-0.08000000000000007,3.9,4.0,3.85,0.1499999999999999,-0.10000000000000009,150456,302219,73054,229165,-85128
2018-09-16,3.9,4.0,3.8,0.20000000000000018,0.050000000000000266,3.95,4.0,3.9,0.10000000000000009,0.10000000000000009,3.79,3.85,3.75,0.10000000000000009,0.10000000000000009,3.87,3.95,3.8,0.15000000000000036,0.15000000000000036,128613,161364,99179,62185,-62185
2018-09-23,3.836,3.95,3.75,0.20000000000000018,-0.17000000000000037,3.88,3.95,3.8,0.15000000000000036,-0.10000000000000009,3.78,3.85,3.75,0.10000000000000009,-0.10000000000000009,3.83,3.9,3.75,0.1499999999999999,-0.04999999999999982,59959,87749,34706,53043,-12714
2018-09-30,3.58,3.85,3.44,0.41000000000000014,-0.41000000000000014,3.64,3.89,3.48,0.41000000000000014,-0.41000000000000014,3.416,3.48,3.26,0.2200000000000002,-0.2100000000000004,3.496,3.63,3.29,0.33999999999999986,-0.31000000000000005,134241,181702,78598,103104,-24474
2018-10-07,3.5100000000000002,3.96,3.31,0.6499999999999999,0.20999999999999996,3.572,4.0,3.36,0.6400000000000001,0.18000000000000016,3.254,3.32,3.16,0.1599999999999997,0.13999999999999968,3.38,3.5,3.25,0.25,0.0,938403,3873714,86166,3787548,356470
2018-10-14,3.594,3.79,3.4,0.3900000000000001,0.3900000000000001,3.73,3.83,3.6,0.22999999999999998,0.18999999999999995,3.482,3.61,3.35,0.2599999999999998,0.2599999999999998,3.65,3.8,3.55,0.25,0.0900000000000003,292670,440001,119683,320318,-217511
2018-10-21,3.262,3.64,2.87,0.77,-0.77,3.372,3.7,3.12,0.5800000000000001,-0.5800000000000001,3.088,3.4,2.81,0.5899999999999999,-0.5899999999999999,3.168,3.45,2.93,0.52,-0.4200000000000004,188055,273547,120963,152584,79066
2018-10-28,3.006,3.07,2.9,0.16999999999999993,0.020000000000000018,3.08,3.14,2.95,0.18999999999999995,-0.020000000000000018,2.876,3.01,2.76,0.25,0.11000000000000032,3.01,3.09,2.9,0.18999999999999995,0.18999999999999995,175061,304346,93139,211207,-58430
2018-11-04,3.2560000000000002,3.55,3.08,0.46999999999999975,0.25,3.358,3.59,3.08,0.5099999999999998,0.33000000000000007,3.122,3.37,2.9,0.4700000000000002,0.34999999999999964,3.2800000000000002,3.52,3.08,0.43999999999999995,0.25,204181,452220,110337,341883,-5988
2018-11-11,3.236,3.35,3.07,0.28000000000000025,0.040000000000000036,3.362,3.53,3.27,0.2599999999999998,0.08999999999999986,3.146,3.26,3.04,0.21999999999999975,0.20999999999999996,3.262,3.41,3.14,0.27,0.17999999999999972,108130,179853,51964,127889,-48912
2018-11-18,3.14,3.29,3.05,0.2400000000000002,-0.20999999999999996,3.24,3.3,3.21,0.08999999999999986,-0.08999999999999986,3.06,3.08,3.03,0.050000000000000266,0.050000000000000266,3.125,3.17,3.09,0.08000000000000007,0.06999999999999984,94257,160243,19959,140284,-140284
2018-11-25,3.29,3.41,3.18,0.22999999999999998,0.20999999999999996,3.41,3.55,3.27,0.2799999999999998,0.2799999999999998,3.224,3.35,3.15,0.20000000000000018,0.20000000000000018,3.364,3.46,3.25,0.20999999999999996,0.20999999999999996,106730,136483,70460,66023,38968
2018-12-02,3.425,3.53,3.3,0.22999999999999998,0.009999999999999787,3.5475,3.59,3.45,0.13999999999999968,-0.11999999999999966,3.2875,3.35,3.18,0.16999999999999993,-0.13999999999999968,3.425,3.52,3.3,0.2200000000000002,-0.2200000000000002,139551,220026,90318,129708,-50376
2018-12-09,3.204,3.25,3.16,0.08999999999999986,-0.04999999999999982,3.258,3.31,3.2,0.10999999999999988,-0.10999999999999988,3.08,3.17,2.97,0.19999999999999973,-0.19999999999999973,3.152,3.21,3.04,0.16999999999999993,-0.16999999999999993,112420,123892,97853,26039,-12048
2018-12-16,2.716,3.0,2.4,0.6000000000000001,-0.6000000000000001,2.75,3.06,2.47,0.5899999999999999,-0.5899999999999999,2.534,2.81,2.25,0.56,-0.56,2.616,2.85,2.34,0.5100000000000002,-0.5100000000000002,286754,461799,215835,245964,65720
2018-12-23,2.3449999999999998,2.49,2.27,0.2200000000000002,0.1900000000000004,2.4050000000000002,2.5,2.3,0.20000000000000018,0.1900000000000004,2.15,2.26,2.06,0.19999999999999973,0.1599999999999997,2.33,2.49,2.17,0.3200000000000003,0.16000000000000014,242155,278817,189306,89511,-89511
2018-12-30,2.3325,2.48,2.17,0.31000000000000005,0.16999999999999993,2.4825,2.69,2.33,0.3599999999999999,0.3599999999999999,2.2199999999999998,2.41,2.0,0.41000000000000014,0.41000000000000014,2.37,2.52,2.17,0.3500000000000001,0.3500000000000001,239599,494500,88623,405877,-371547
2019-01-06,2.71,2.99,2.51,0.4800000000000004,0.4800000000000004,2.874,3.03,2.7,0.3299999999999996,0.31999999999999984,2.656,2.89,2.49,0.3999999999999999,0.38000000000000034,2.794,3.02,2.57,0.4500000000000002,0.3700000000000001,119596,164889,72690,92199,-24281
2019-01-13,2.972,3.15,2.85,0.2999999999999998,0.23999999999999977,3.044,3.18,2.9,0.28000000000000025,0.20999999999999996,2.912,3.07,2.8,0.27,0.27,3.004,3.17,2.83,0.33999999999999986,0.33999999999999986,71495,101202,39153,62049,26654
2019-01-20,3.5175,3.62,3.33,0.29000000000000004,0.20999999999999996,3.6375,3.66,3.62,0.040000000000000036,0.010000000000000231,3.4275,3.52,3.29,0.22999999999999998,0.22999999999999998,3.5875,3.64,3.55,0.0900000000000003,0.07000000000000028,242841,328749,122763,205986,-99901
2019-01-27,3.582,3.68,3.48,0.20000000000000018,-0.20000000000000018,3.616,3.68,3.55,0.13000000000000034,-0.13000000000000034,3.478,3.56,3.35,0.20999999999999996,-0.1499999999999999,3.532,3.58,3.45,0.1299999999999999,-0.08999999999999986,146715,213485,87674,125811,-68321
2019-02-03,3.45,3.53,3.33,0.19999999999999973,-0.1299999999999999,3.53,3.63,3.41,0.21999999999999975,-0.11999999999999966,3.364,3.45,3.25,0.20000000000000018,-0.08000000000000007,3.44,3.56,3.32,0.2400000000000002,-0.06000000000000005,122894,175472,47584,127888,-50700
2019-02-10,3.602,3.78,3.4,0.3799999999999999,0.3799999999999999,3.756,3.86,3.45,0.4099999999999997,0.3299999999999996,3.524,3.67,3.35,0.31999999999999984,0.22999999999999998,3.6300000000000003,3.74,3.41,0.33000000000000007,0.20999999999999996,139043,319646,38717,280929,48824
2019-02-17,3.5375,3.57,3.5,0.06999999999999984,0.029999999999999805,3.6550000000000002,3.76,3.6,0.1599999999999997,0.13999999999999968,3.5075000000000003,3.54,3.49,0.04999999999999982,0.040000000000000036,3.5725,3.75,3.5,0.25,0.25,96857,148389,62622,85767,49192
2019-02-24,3.478,3.79,3.16,0.6299999999999999,-0.3500000000000001,3.624,3.84,3.56,0.2799999999999998,-0.27,3.3360000000000003,3.72,2.95,0.77,-0.28000000000000025,3.454,3.76,3.12,0.6399999999999997,-0.23999999999999977,301771,746954,84792,662162,90342
2019-03-03,3.472,3.58,3.3,0.28000000000000025,-0.28000000000000025,3.536,3.65,3.45,0.19999999999999973,-0.19999999999999973,3.406,3.54,3.3,0.2400000000000002,-0.2400000000000002,3.474,3.56,3.37,0.18999999999999995,-0.1299999999999999,121555,177020,91474,85546,-81585
2019-03-10,3.6,3.75,3.44,0.31000000000000005,0.16000000000000014,3.706,3.75,3.6,0.1499999999999999,0.14000000000000012,3.528,3.66,3.38,0.28000000000000025,0.18000000000000016,3.636,3.74,3.47,0.27,0.25,210690,248994,120617,128377,-128377
2019-03-17,3.706,3.79,3.66,0.1299999999999999,-0.020000000000000018,3.798,3.84,3.76,0.08000000000000007,-0.08000000000000007,3.636,3.68,3.6,0.08000000000000007,0.0,3.718,3.8,3.63,0.16999999999999993,-0.16999999999999993,128217,215516,59728,155788,-86070
2019-03-24,3.912,4.28,3.59,0.6900000000000004,0.6900000000000004,4.088,4.31,3.64,0.6699999999999995,0.6499999999999999,3.82,4.09,3.53,0.56,0.52,3.984,4.19,3.58,0.6100000000000003,0.5599999999999996,354576,571776,105286,466490,92775
2019-03-31,4.07,4.12,3.97,0.1499999999999999,-0.1499999999999999,4.122,4.18,4.09,0.08999999999999986,-0.03000000000000025,3.972,4.03,3.85,0.18000000000000016,-0.1599999999999997,4.08,4.14,3.97,0.16999999999999948,-0.14000000000000012,198701,313422,140220,173202,140760
2019-04-07,4.0120000000000005,4.11,3.91,0.20000000000000018,0.1899999999999995,4.09,4.13,4.03,0.09999999999999964,0.0699999999999994,3.924,4.02,3.86,0.1599999999999997,0.040000000000000036,4.0200000000000005,4.1,3.97,0.12999999999999945,-0.020000000000000018,125209,178473,35463,143010,21524
2019-04-14,3.6675,4.0,3.37,0.6299999999999999,-0.6299999999999999,3.7375,4.03,3.45,0.5800000000000001,-0.5800000000000001,3.3825,3.6,3.25,0.3500000000000001,-0.1200000000000001,3.4675000000000002,3.68,3.29,0.3900000000000001,-0.11999999999999966,278914,521614,73880,447734,-447734
2019-04-21,3.478,3.54,3.45,0.08999999999999986,0.020000000000000018,3.548,3.59,3.52,0.06999999999999984,0.020000000000000018,3.416,3.46,3.37,0.08999999999999986,0.029999999999999805,3.484,3.51,3.43,0.07999999999999963,0.07999999999999963,88479,170755,52747,118008,-29762
2019-04-28,3.474,3.55,3.36,0.18999999999999995,-0.18999999999999995,3.52,3.58,3.45,0.1299999999999999,-0.040000000000000036,3.386,3.43,3.33,0.10000000000000009,-0.040000000000000036,3.454,3.5,3.36,0.14000000000000012,0.03000000000000025,88188,132701,40613,92088,-81674
2019-05-05,3.4979999999999998,3.59,3.46,0.1299999999999999,0.10999999999999988,3.598,3.66,3.53,0.13000000000000034,0.07000000000000028,3.446,3.51,3.4,0.10999999999999988,0.04999999999999982,3.548,3.61,3.5,0.10999999999999988,0.03000000000000025,94022,198191,47465,150726,-54588
2019-05-12,3.484,3.55,3.4,0.1499999999999999,-0.1499999999999999,3.528,3.55,3.48,0.06999999999999984,-0.06999999999999984,3.41,3.45,3.39,0.06000000000000005,-0.06000000000000005,3.478,3.52,3.41,0.10999999999999988,-0.03000000000000025,68021,125606,44106,81500,-81500
2019-05-19,3.384,3.52,3.27,0.25,-0.25,3.478,3.55,3.38,0.16999999999999993,-0.10999999999999988,3.282,3.31,3.25,0.06000000000000005,-0.040000000000000036,3.35,3.45,3.26,0.1900000000000004,-0.11000000000000032,77323,154912,36900,118012,-55769
2019-05-26,3.125,3.36,2.91,0.44999999999999973,-0.44999999999999973,3.1925,3.36,3.06,0.2999999999999998,-0.20999999999999996,2.9325,3.12,2.75,0.3700000000000001,-0.3700000000000001,3.0175,3.18,2.8,0.38000000000000034,-0.38000000000000034,110186,139503,88054,51449,51449
2019-06-02,2.992,3.24,2.79,0.4500000000000002,0.4500000000000002,3.122,3.28,2.9,0.3799999999999999,0.3400000000000003,2.928,3.11,2.73,0.3799999999999999,0.33000000000000007,3.046,3.21,2.81,0.3999999999999999,0.3999999999999999,99441,200805,53955,146850,-5876
2019-06-09,3.422,3.6,3.23,0.3700000000000001,0.20000000000000018,3.528,3.63,3.46,0.16999999999999993,0.009999999999999787,3.308,3.4,3.21,0.18999999999999995,0.14000000000000012,3.432,3.54,3.39,0.1499999999999999,-0.020000000000000018,126465,227636,49173,178463,-111368
2019-06-16,3.5060000000000002,3.6,3.41,0.18999999999999995,0.11999999999999966,3.6759999999999997,4.1,3.53,0.5699999999999998,0.5699999999999998,3.448,3.52,3.37,0.1499999999999999,0.13999999999999968,3.624,3.95,3.47,0.48,0.48,179223,546201,48635,497566,478532
2019-06-23,3.858,3.94,3.75,0.18999999999999995,0.1299999999999999,3.9859999999999998,4.1,3.92,0.17999999999999972,0.17999999999999972,3.762,3.86,3.68,0.17999999999999972,0.06000000000000005,3.876,3.93,3.78,0.15000000000000036,0.06000000000000005,323596,774068,140162,633906,508795
2019-06-30,3.7675,3.93,3.66,0.27,-0.25,3.85,3.96,3.73,0.22999999999999998,-0.10999999999999988,3.68,3.73,3.65,0.08000000000000007,-0.04999999999999982,3.745,3.8,3.69,0.10999999999999988,-0.009999999999999787,143089,177553,111794,65759,-50440
2019-07-07,3.578,3.75,3.43,0.31999999999999984,-0.16999999999999993,3.652,3.75,3.56,0.18999999999999995,-0.1200000000000001,3.478,3.58,3.33,0.25,0.25,3.562,3.62,3.48,0.14000000000000012,0.1299999999999999,136766,290444,58298,232146,-232146
2019-07-14,3.512,3.57,3.41,0.1599999999999997,-0.1599999999999997,3.55,3.59,3.43,0.1599999999999997,-0.1499999999999999,3.408,3.48,3.34,0.14000000000000012,-0.03000000000000025,3.464,3.56,3.36,0.20000000000000018,-0.10000000000000009,73577,113443,42763,70680,-12468
2019-07-21,3.314,3.36,3.25,0.10999999999999988,-0.08000000000000007,3.378,3.44,3.32,0.1200000000000001,0.04999999999999982,3.27,3.34,3.22,0.11999999999999966,-0.10999999999999988,3.342,3.41,3.28,0.13000000000000034,0.07000000000000028,44974,53819,34418,19401,13766
2019-07-28,3.23,3.38,3.1,0.2799999999999998,-0.2799999999999998,3.36,3.44,3.25,0.18999999999999995,-0.16000000000000014,3.094,3.18,3.02,0.16000000000000014,-0.08000000000000007,3.204,3.25,3.12,0.1299999999999999,-0.04999999999999982,1092011,4962971,66230,4896741,-103049
2019-08-04,3.246,3.55,3.01,0.54,0.48,3.404,3.65,3.11,0.54,0.43999999999999995,3.158,3.44,2.96,0.48,0.48,3.334,3.57,3.01,0.56,0.54,237973,483687,145344,338343,-324567
2019-08-11,3.576,3.68,3.5,0.18000000000000016,0.040000000000000036,3.74,3.83,3.64,0.18999999999999995,0.1599999999999997,3.498,3.54,3.41,0.1299999999999999,0.04999999999999982,3.68,3.8,3.54,0.2599999999999998,0.18000000000000016,144455,269494,42954,226540,56935
2019-08-18,3.928,4.08,3.8,0.28000000000000025,0.28000000000000025,4.022,4.09,3.93,0.1599999999999997,0.11999999999999966,3.848,3.91,3.76,0.15000000000000036,0.15000000000000036,3.954,4.04,3.89,0.1499999999999999,0.06999999999999984,157003,256591,107656,148935,-95919
2019-08-25,3.94,4.07,3.71,0.3600000000000003,-0.22999999999999998,4.046,4.12,3.85,0.27,-0.23999999999999977,3.83,3.96,3.67,0.29000000000000004,-0.20000000000000018,3.932,4.06,3.7,0.35999999999999943,-0.20999999999999952,167441,349905,61629,288276,-128459
2019-09-01,3.7575000000000003,3.81,3.7,0.10999999999999988,0.06000000000000005,3.8375,3.9,3.78,0.1200000000000001,0.10999999999999988,3.7075,3.75,3.65,0.10000000000000009,0.10000000000000009,3.7825,3.89,3.69,0.20000000000000018,0.20000000000000018,83361,99876,62165,37711,36065
2019-09-08,3.906,4.08,3.8,0.28000000000000025,0.22999999999999998,4.046,4.3,3.88,0.41999999999999993,0.3899999999999997,3.8320000000000003,4.07,3.64,0.43000000000000016,0.26000000000000023,4.0,4.23,3.82,0.4100000000000006,0.37000000000000055,188381,365632,32469,333163,333163
2019-09-15,4.296,4.35,4.23,0.11999999999999922,0.11999999999999922,4.39,4.5,4.32,0.17999999999999972,0.15000000000000036,4.204,4.3,4.13,0.16999999999999993,0.16000000000000014,4.332,4.49,4.23,0.2599999999999998,0.2599999999999998,189405,250894,52670,198224,-10027
2019-09-22,4.2700000000000005,4.49,4.13,0.3600000000000003,-0.2999999999999998,4.296,4.49,4.17,0.3200000000000003,-0.2599999999999998,4.098,4.23,4.03,0.20000000000000018,-0.09000000000000075,4.218,4.32,4.14,0.1800000000000006,-0.11000000000000032,126189,187853,72067,115786,-29044
2019-09-29,4.16,4.25,4.04,0.20999999999999996,-0.040000000000000036,4.232,4.38,4.09,0.29000000000000004,0.13999999999999968,4.04,4.2,3.92,0.28000000000000025,0.14000000000000057,4.164,4.29,4.06,0.23000000000000043,0.05999999999999961,61952,92941,29447,63494,25945
2019-10-06,4.198,4.36,4.1,0.2600000000000007,-0.15000000000000036,4.3,4.4,4.17,0.23000000000000043,-0.1800000000000006,4.072,4.23,4.0,0.23000000000000043,-0.17000000000000082,4.166,4.37,4.04,0.33000000000000007,-0.20000000000000018,81797,110561,59692,50869,-14298
2019-10-13,4.098,4.17,4.03,0.13999999999999968,-0.13999999999999968,4.212,4.26,4.18,0.08000000000000007,-0.08000000000000007,3.982,4.05,3.83,0.21999999999999975,-0.16999999999999993,4.014,4.12,3.9,0.2200000000000002,-0.10999999999999988,77665,132764,34290,98474,73700
2019-10-20,4.122,4.24,3.94,0.30000000000000027,0.2799999999999998,4.248,4.5,4.04,0.45999999999999996,0.45999999999999996,4.046,4.17,3.93,0.23999999999999977,0.14000000000000012,4.158,4.34,4.01,0.33000000000000007,0.33000000000000007,101177,235926,55038,180888,161128
