Date,First Trust NASDAQ-100 Tech Sector_etf_Open_average,First Trust NASDAQ-100 Tech Sector_etf_Open_max,First Trust NASDAQ-100 Tech Sector_etf_Open_min,First Trust NASDAQ-100 Tech Sector_etf_Open_volatility,First Trust NASDAQ-100 Tech Sector_etf_Open_change,First Trust NASDAQ-100 Tech Sector_etf_High_average,First Trust NASDAQ-100 Tech Sector_etf_High_max,First Trust NASDAQ-100 Tech Sector_etf_High_min,First Trust NASDAQ-100 Tech Sector_etf_High_volatility,First Trust NASDAQ-100 Tech Sector_etf_High_change,First Trust NASDAQ-100 Tech Sector_etf_Low_average,First Trust NASDAQ-100 Tech Sector_etf_Low_max,First Trust NASDAQ-100 Tech Sector_etf_Low_min,First Trust NASDAQ-100 Tech Sector_etf_Low_volatility,First Trust NASDAQ-100 Tech Sector_etf_Low_change,First Trust NASDAQ-100 Tech Sector_etf_Close_average,First Trust NASDAQ-100 Tech Sector_etf_Close_max,First Trust NASDAQ-100 Tech Sector_etf_Close_min,First Trust NASDAQ-100 Tech Sector_etf_Close_volatility,First Trust NASDAQ-100 Tech Sector_etf_Close_change
2018-01-14,77.6,77.6,77.6,0.0,0.0,77.6,77.6,77.6,0.0,0.0,77.1,77.1,77.1,0.0,0.0,77.52,77.52,77.52,0.0,0.0
2018-01-21,77.5,77.5,77.5,0.0,0.0,78.54,78.54,78.54,0.0,0.0,77.45,77.45,77.45,0.0,0.0,78.53,78.53,78.53,0.0,0.0
2018-01-28,76.32,76.32,76.32,0.0,0.0,76.33,76.33,76.33,0.0,0.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0,75.0,0.0,0.0
2018-02-04,70.77,70.77,70.77,0.0,0.0,71.8,71.8,71.8,0.0,0.0,68.6,68.6,68.6,0.0,0.0,71.25,71.25,71.25,0.0,0.0
2018-02-11,75.69,75.69,75.69,0.0,0.0,76.65,76.65,76.65,0.0,0.0,75.69,75.69,75.69,0.0,0.0,75.85,75.85,75.85,0.0,0.0
2018-02-18,76.29,76.29,76.29,0.0,0.0,77.42,77.42,77.42,0.0,0.0,76.27,76.27,76.27,0.0,0.0,77.42,77.42,77.42,0.0,0.0
2018-02-25,75.41,75.41,75.41,0.0,0.0,77.54,77.54,77.54,0.0,0.0,75.3,75.3,75.3,0.0,0.0,77.41,77.41,77.41,0.0,0.0
2018-03-04,81.04,81.04,81.04,0.0,0.0,82.0,82.0,82.0,0.0,0.0,80.95,80.95,80.95,0.0,0.0,81.96,81.96,81.96,0.0,0.0
2018-03-11,81.8,81.8,81.8,0.0,0.0,82.13,82.13,82.13,0.0,0.0,81.54,81.54,81.54,0.0,0.0,81.63,81.63,81.63,0.0,0.0
2018-03-18,77.95,77.95,77.95,0.0,0.0,78.23,78.23,78.23,0.0,0.0,75.62,75.62,75.62,0.0,0.0,75.62,75.62,75.62,0.0,0.0
2018-03-25,75.38,75.38,75.38,0.0,0.0,76.89,76.89,76.89,0.0,0.0,74.75,74.75,74.75,0.0,0.0,76.02,76.02,76.02,0.0,0.0
2018-04-01,74.77,74.77,74.77,0.0,0.0,75.4,75.4,75.4,0.0,0.0,73.28,73.28,73.28,0.0,0.0,73.64,73.64,73.64,0.0,0.0
2018-04-08,77.73,77.73,77.73,0.0,0.0,77.73,77.73,77.73,0.0,0.0,76.28,76.28,76.28,0.0,0.0,76.58,76.58,76.58,0.0,0.0
2018-04-15,76.13,76.13,76.13,0.0,0.0,76.32,76.32,76.32,0.0,0.0,75.16,75.16,75.16,0.0,0.0,75.44,75.44,75.44,0.0,0.0
2018-04-22,76.16,76.16,76.16,0.0,0.0,76.25,76.25,76.25,0.0,0.0,74.9,74.9,74.9,0.0,0.0,75.29,75.29,75.29,0.0,0.0
2018-04-29,74.95,74.95,74.95,0.0,0.0,76.89,76.89,76.89,0.0,0.0,74.7,74.7,74.7,0.0,0.0,76.74,76.74,76.74,0.0,0.0
2018-05-06,79.14,79.14,79.14,0.0,0.0,79.19,79.19,79.19,0.0,0.0,78.59,78.59,78.59,0.0,0.0,78.74,78.74,78.74,0.0,0.0
2018-05-13,78.33,78.33,78.33,0.0,0.0,78.5,78.5,78.5,0.0,0.0,77.99,77.99,77.99,0.0,0.0,78.05,78.05,78.05,0.0,0.0
2018-05-20,78.79,78.79,78.79,0.0,0.0,79.19,79.19,79.19,0.0,0.0,78.71,78.71,78.71,0.0,0.0,79.0,79.0,79.0,0.0,0.0
2018-05-27,79.15,79.15,79.15,0.0,0.0,80.16,80.16,80.16,0.0,0.0,79.11,79.11,79.11,0.0,0.0,80.14,80.14,80.14,0.0,0.0
2018-06-03,79.95,79.95,79.95,0.0,0.0,80.58,80.58,80.58,0.0,0.0,79.75,79.75,79.75,0.0,0.0,80.5,80.5,80.5,0.0,0.0
2018-06-10,81.02,81.02,81.02,0.0,0.0,81.25,81.25,81.25,0.0,0.0,80.45,80.45,80.45,0.0,0.0,81.25,81.25,81.25,0.0,0.0
2018-06-17,79.98,79.98,79.98,0.0,0.0,79.98,79.98,79.98,0.0,0.0,78.91,78.91,78.91,0.0,0.0,79.01,79.01,79.01,0.0,0.0
2018-06-24,77.07,77.07,77.07,0.0,0.0,77.65,77.65,77.65,0.0,0.0,76.95,76.95,76.95,0.0,0.0,77.06,77.06,77.06,0.0,0.0
2018-07-01,78.04,78.04,78.04,0.0,0.0,79.09,79.09,79.09,0.0,0.0,77.96,77.96,77.96,0.0,0.0,79.02,79.02,79.02,0.0,0.0
2018-07-08,80.69,80.69,80.69,0.0,0.0,80.72,80.72,80.72,0.0,0.0,80.24,80.24,80.24,0.0,0.0,80.4,80.4,80.4,0.0,0.0
2018-07-15,80.47,80.47,80.47,0.0,0.0,80.86,80.86,80.86,0.0,0.0,80.35,80.35,80.35,0.0,0.0,80.42,80.42,80.42,0.0,0.0
2018-07-22,81.34,81.34,81.34,0.0,0.0,81.43,81.43,81.43,0.0,0.0,79.58,79.58,79.58,0.0,0.0,80.18,80.18,80.18,0.0,0.0
2018-07-29,79.87,79.87,79.87,0.0,0.0,80.09,80.09,80.09,0.0,0.0,79.43,79.43,79.43,0.0,0.0,80.06,80.06,80.06,0.0,0.0
2018-08-05,79.15,79.15,79.15,0.0,0.0,79.33,79.33,79.33,0.0,0.0,78.7,78.7,78.7,0.0,0.0,78.99,78.99,78.99,0.0,0.0
2018-08-12,77.86,77.86,77.86,0.0,0.0,78.3,78.3,78.3,0.0,0.0,77.25,77.25,77.25,0.0,0.0,78.1,78.1,78.1,0.0,0.0
2018-08-19,79.83,79.83,79.83,0.0,0.0,80.51,80.51,80.51,0.0,0.0,79.83,79.83,79.83,0.0,0.0,80.48,80.48,80.48,0.0,0.0
2018-08-26,80.97,80.97,80.97,0.0,0.0,81.28,81.28,81.28,0.0,0.0,80.92,80.92,80.92,0.0,0.0,81.27,81.27,81.27,0.0,0.0
2018-09-02,78.37,78.37,78.37,0.0,0.0,79.05,79.05,79.05,0.0,0.0,78.19,78.19,78.19,0.0,0.0,78.34,78.34,78.34,0.0,0.0
2018-09-09,79.09,79.09,79.09,0.0,0.0,79.4,79.4,79.4,0.0,0.0,78.67,78.67,78.67,0.0,0.0,78.99,78.99,78.99,0.0,0.0
2018-09-16,79.55,79.55,79.55,0.0,0.0,79.76,79.76,79.76,0.0,0.0,79.08,79.08,79.08,0.0,0.0,79.2,79.2,79.2,0.0,0.0
2018-09-23,78.67,78.67,78.67,0.0,0.0,79.49,79.49,79.49,0.0,0.0,78.67,78.67,78.67,0.0,0.0,79.36,79.36,79.36,0.0,0.0
2018-09-30,77.79,77.79,77.79,0.0,0.0,78.06,78.06,78.06,0.0,0.0,76.02,76.02,76.02,0.0,0.0,76.69,76.69,76.69,0.0,0.0
2018-10-07,73.57,73.57,73.57,0.0,0.0,73.91,73.91,73.91,0.0,0.0,72.27,72.27,72.27,0.0,0.0,73.47,73.47,73.47,0.0,0.0
2018-10-14,73.71,73.71,73.71,0.0,0.0,74.17,74.17,74.17,0.0,0.0,72.47,72.47,72.47,0.0,0.0,72.66,72.66,72.66,0.0,0.0
2018-10-21,68.81,68.81,68.81,0.0,0.0,70.75,70.75,70.75,0.0,0.0,68.38,68.38,68.38,0.0,0.0,69.55,69.55,69.55,0.0,0.0
2018-10-28,73.53,73.53,73.53,0.0,0.0,73.84,73.84,73.84,0.0,0.0,72.25,72.25,72.25,0.0,0.0,72.73,72.73,72.73,0.0,0.0
2018-11-04,73.97,73.97,73.97,0.0,0.0,73.97,73.97,73.97,0.0,0.0,72.56,72.56,72.56,0.0,0.0,73.23,73.23,73.23,0.0,0.0
2018-11-11,71.95,71.95,71.95,0.0,0.0,73.37,73.37,73.37,0.0,0.0,71.93,71.93,71.93,0.0,0.0,72.98,72.98,72.98,0.0,0.0
2018-11-18,70.08,70.08,70.08,0.0,0.0,70.86,70.86,70.86,0.0,0.0,70.08,70.08,70.08,0.0,0.0,70.38,70.38,70.38,0.0,0.0
2018-11-25,73.15,73.15,73.15,0.0,0.0,74.17,74.17,74.17,0.0,0.0,72.72,72.72,72.72,0.0,0.0,74.16,74.16,74.16,0.0,0.0
2018-12-02,72.39,72.39,72.39,0.0,0.0,72.51,72.51,72.51,0.0,0.0,69.93,69.93,69.93,0.0,0.0,70.18,70.18,70.18,0.0,0.0
2018-12-09,71.18,71.18,71.18,0.0,0.0,71.84,71.84,71.84,0.0,0.0,70.49,70.49,70.49,0.0,0.0,70.61,70.61,70.61,0.0,0.0
2018-12-16,66.89,66.89,66.89,0.0,0.0,67.3,67.3,67.3,0.0,0.0,64.68,64.68,64.68,0.0,0.0,64.91,64.91,64.91,0.0,0.0
2018-12-23,67.95,67.95,67.95,0.0,0.0,68.64,68.64,68.64,0.0,0.0,67.0,67.0,67.0,0.0,0.0,67.49,67.49,67.49,0.0,0.0
2018-12-30,66.07,66.07,66.07,0.0,0.0,68.29,68.29,68.29,0.0,0.0,66.07,66.07,66.07,0.0,0.0,67.94,67.94,67.94,0.0,0.0
2019-01-06,70.82,70.82,70.82,0.0,0.0,71.53,71.53,71.53,0.0,0.0,70.54,70.54,70.54,0.0,0.0,71.19,71.19,71.19,0.0,0.0
2019-01-13,71.82,71.82,71.82,0.0,0.0,73.15,73.15,73.15,0.0,0.0,71.71,71.71,71.71,0.0,0.0,72.83,72.83,72.83,0.0,0.0
2019-01-20,74.01,74.01,74.01,0.0,0.0,75.06,75.06,75.06,0.0,0.0,73.87,73.87,73.87,0.0,0.0,74.88,74.88,74.88,0.0,0.0
2019-01-27,76.16,76.16,76.16,0.0,0.0,77.11,77.11,77.11,0.0,0.0,76.15,76.15,76.15,0.0,0.0,76.77,76.77,76.77,0.0,0.0
2019-02-03,76.79,76.79,76.79,0.0,0.0,77.86,77.86,77.86,0.0,0.0,76.78,76.78,76.78,0.0,0.0,77.81,77.81,77.81,0.0,0.0
2019-02-10,79.96,79.96,79.96,0.0,0.0,80.04,80.04,80.04,0.0,0.0,79.41,79.41,79.41,0.0,0.0,79.76,79.76,79.76,0.0,0.0
2019-02-17,80.02,80.02,80.02,0.0,0.0,80.68,80.68,80.68,0.0,0.0,80.02,80.02,80.02,0.0,0.0,80.62,80.62,80.62,0.0,0.0
2019-02-24,80.91,80.91,80.91,0.0,0.0,81.08,81.08,81.08,0.0,0.0,80.04,80.04,80.04,0.0,0.0,80.73,80.73,80.73,0.0,0.0
2019-03-03,77.5,77.5,77.5,0.0,0.0,78.72,78.72,78.72,0.0,0.0,77.35,77.35,77.35,0.0,0.0,78.64,78.64,78.64,0.0,0.0
2019-03-10,81.28,81.28,81.28,0.0,0.0,82.42,82.42,82.42,0.0,0.0,81.28,81.28,81.28,0.0,0.0,82.09,82.09,82.09,0.0,0.0
2019-03-17,84.1,84.1,84.1,0.0,0.0,84.23,84.23,84.23,0.0,0.0,82.13,82.13,82.13,0.0,0.0,82.19,82.19,82.19,0.0,0.0
2019-03-24,81.94,81.94,81.94,0.0,0.0,82.5,82.5,82.5,0.0,0.0,81.89,81.89,81.89,0.0,0.0,82.37,82.37,82.37,0.0,0.0
2019-03-31,85.98,85.98,85.98,0.0,0.0,86.3,86.3,86.3,0.0,0.0,85.75,85.75,85.75,0.0,0.0,86.23,86.23,86.23,0.0,0.0
2019-04-07,87.21,87.21,87.21,0.0,0.0,87.47,87.47,87.47,0.0,0.0,86.92,86.92,86.92,0.0,0.0,87.47,87.47,87.47,0.0,0.0
2019-04-14,88.35,88.35,88.35,0.0,0.0,88.4,88.4,88.4,0.0,0.0,87.6,87.6,87.6,0.0,0.0,88.32,88.32,88.32,0.0,0.0
2019-04-21,88.1,88.1,88.1,0.0,0.0,88.89,88.89,88.89,0.0,0.0,87.37,87.37,87.37,0.0,0.0,88.85,88.85,88.85,0.0,0.0
2019-04-28,88.84,88.84,88.84,0.0,0.0,89.25,89.25,89.25,0.0,0.0,88.47,88.47,88.47,0.0,0.0,89.24,89.24,89.24,0.0,0.0
2019-05-05,84.26,84.26,84.26,0.0,0.0,85.31,85.31,85.31,0.0,0.0,83.01,83.01,83.01,0.0,0.0,84.94,84.94,84.94,0.0,0.0
2019-05-12,83.02,83.02,83.02,0.0,0.0,84.28,84.28,84.28,0.0,0.0,82.66,82.66,82.66,0.0,0.0,82.83,82.83,82.83,0.0,0.0
2019-05-19,80.06,80.06,80.06,0.0,0.0,80.44,80.44,80.44,0.0,0.0,79.42,79.42,79.42,0.0,0.0,79.42,79.42,79.42,0.0,0.0
2019-05-26,78.03,78.03,78.03,0.0,0.0,78.75,78.75,78.75,0.0,0.0,77.82,77.82,77.82,0.0,0.0,77.85,77.85,77.85,0.0,0.0
