Date,CRI_Open_average,CRI_Open_max,CRI_Open_min,CRI_Open_volatility,CRI_Open_change,CRI_High_average,CRI_High_max,CRI_High_min,CRI_High_volatility,CRI_High_change,CRI_Low_average,CRI_Low_max,CRI_Low_min,CRI_Low_volatility,CRI_Low_change,CRI_Close_average,CRI_Close_max,CRI_Close_min,CRI_Close_volatility,CRI_Close_change,CRI_Volume_average,CRI_Volume_max,CRI_Volume_min,CRI_Volume_volatility,CRI_Volume_change
2018-01-14,119.2775,120.06,118.41,1.6500000000000057,0.7900000000000063,120.0725,120.91,119.54,1.3699999999999903,1.25,118.5675,119.35,117.66,1.6899999999999977,1.6899999999999977,119.08,120.45,117.68,2.769999999999996,2.769999999999996,539782,615980,476810,139170,135531
2018-01-21,122.554,128.99,119.26,9.730000000000004,1.1899999999999977,123.056,129.0,120.94,8.060000000000002,1.210000000000008,119.668,121.03,118.95,2.0799999999999983,0.9400000000000119,120.486,121.65,119.39,2.260000000000005,1.3299999999999983,720453,1114109,372222,741887,423056
2018-01-28,120.18599999999999,120.86,119.82,1.0400000000000063,0.7600000000000051,121.464,121.81,121.03,0.7800000000000011,0.3299999999999983,119.43,120.18,117.72,2.460000000000008,0.12000000000000455,120.408,120.99,119.73,1.259999999999991,-0.3999999999999915,578970,638444,501691,136753,-93203
2018-02-04,118.014,119.96,114.94,5.019999999999996,-2.5900000000000034,120.952,123.0,118.4,4.599999999999994,-4.599999999999994,115.626,117.6,113.25,4.349999999999994,-4.079999999999998,117.92,120.32,116.47,3.8499999999999943,-0.15000000000000568,723997,985675,519718,465957,324308
2018-02-11,119.94800000000001,121.76,118.38,3.3800000000000097,3.0900000000000034,121.426,122.75,119.7,3.049999999999997,2.9099999999999966,119.228,120.87,117.53,3.3400000000000034,3.1799999999999926,120.504,121.74,118.92,2.819999999999993,2.0799999999999983,573210,780055,313779,466276,-454834
2018-02-18,120.505,122.06,118.81,3.25,1.9000000000000057,121.695,122.45,120.16,2.2900000000000063,2.2900000000000063,119.2825,120.27,118.43,1.8399999999999892,1.5300000000000011,120.265,121.19,118.76,2.4299999999999926,2.0999999999999943,480566,518129,397506,120623,-92118
2018-02-25,118.064,121.25,114.96,6.290000000000006,-6.290000000000006,119.418,124.08,116.94,7.140000000000001,-7.140000000000001,114.55199999999999,120.16,108.85,11.310000000000002,-6.579999999999998,117.83800000000001,122.77,116.03,6.739999999999995,-6.039999999999992,1291911,2837394,608548,2228846,-357863
2018-03-04,115.962,116.7,114.22,2.480000000000004,-2.480000000000004,117.0,117.96,115.24,2.719999999999999,-1.6700000000000017,114.16799999999999,115.25,112.58,2.6700000000000017,-2.239999999999995,115.626,117.81,114.12,3.6899999999999977,-1.6899999999999977,824182,1140216,665197,475019,475019
2018-03-11,112.42399999999999,114.13,110.66,3.469999999999999,-3.469999999999999,113.472,114.35,112.45,1.8999999999999915,-1.8999999999999915,110.648,111.62,109.42,2.200000000000003,-0.7199999999999989,111.674,112.56,110.54,2.019999999999996,-0.14999999999999147,1220272,1872358,880663,991695,-181316
2018-03-18,108.22,110.38,105.79,4.589999999999989,-4.589999999999989,109.328,111.98,106.58,5.400000000000006,-5.400000000000006,106.782,108.74,103.71,5.030000000000001,-5.030000000000001,107.378,109.73,103.82,5.910000000000011,-5.910000000000011,785273,974730,656037,318693,303578
2018-03-25,105.55,106.44,104.46,1.980000000000004,0.10000000000000853,106.445,107.36,105.93,1.4299999999999926,1.3100000000000023,104.0825,104.59,103.74,0.8500000000000085,-0.8500000000000085,104.735,105.78,104.08,1.7000000000000028,-1.6800000000000068,715238,836727,627926,208801,36552
2018-04-01,102.75,104.43,100.44,3.990000000000009,0.4700000000000131,104.136,105.46,101.96,3.5,1.029999999999987,101.542,103.36,100.05,3.3100000000000023,3.1000000000000085,102.866,105.0,100.84,4.159999999999997,3.1700000000000017,1047644,1323328,878622,444706,367986
2018-04-08,106.492,108.73,104.6,4.13000000000001,4.13000000000001,107.658,108.84,105.9,2.9399999999999977,2.8299999999999983,105.352,107.28,103.52,3.760000000000005,2.200000000000003,106.5,108.22,104.43,3.789999999999992,1.8299999999999983,1076442,1303375,784200,519175,-350546
2018-04-15,106.316,107.12,105.74,1.3800000000000097,-0.6300000000000097,107.05799999999999,107.41,106.32,1.0900000000000034,-0.9100000000000108,104.91,105.68,103.25,2.430000000000007,-2.4200000000000017,105.672,106.8,103.39,3.4099999999999966,-3.299999999999997,973161,1438294,692179,746115,639787
2018-04-22,103.69,106.54,100.01,6.530000000000001,3.5900000000000034,106.544,108.24,105.36,2.8799999999999955,2.8799999999999955,102.08200000000001,103.5,98.68,4.819999999999993,-0.3100000000000023,104.792,106.57,103.37,3.1999999999999886,-1.7399999999999949,1431297,2305187,828785,1476402,270286
2018-04-29,100.844,103.7,99.77,3.930000000000007,-3.530000000000001,102.16,104.31,100.91,3.4000000000000057,-1.5799999999999983,99.46,99.83,98.82,1.0100000000000051,-0.6200000000000045,100.708,102.64,100.08,2.5600000000000023,2.3200000000000074,882637,1243841,687334,556507,-348518
2018-05-06,104.198,105.19,102.81,2.3799999999999955,1.9399999999999977,105.456,106.06,104.43,1.6299999999999955,1.6299999999999955,103.53,104.72,102.57,2.1500000000000057,2.1500000000000057,104.74600000000001,105.84,103.95,1.8900000000000006,1.6200000000000045,994400,1449362,664296,785066,113197
2018-05-13,108.15,109.73,106.16,3.5700000000000074,3.5700000000000074,109.63799999999999,111.58,107.46,4.1200000000000045,4.1200000000000045,107.58,109.73,105.52,4.210000000000008,4.210000000000008,109.162,111.29,107.04,4.25,4.25,820959,1088017,729244,358773,-30401
2018-05-20,112.328,113.13,111.72,1.4099999999999966,1.1700000000000017,113.81,114.34,113.48,0.8599999999999994,-0.6099999999999994,111.844,111.98,111.63,0.3500000000000085,0.020000000000010232,112.448,113.44,111.73,1.7099999999999937,-0.20999999999999375,721471,922174,580341,341833,-246072
2018-05-27,110.74,111.85,109.89,1.9599999999999937,-1.9599999999999937,111.1725,112.32,109.89,2.4299999999999926,-2.4299999999999926,108.95750000000001,109.68,107.78,1.9000000000000057,-1.9000000000000057,109.5525,110.82,108.6,2.219999999999999,-1.1800000000000068,813662,970664,598901,371763,-241160
2018-06-03,111.118,112.04,108.6,3.440000000000012,3.230000000000004,112.41799999999999,113.21,111.07,2.1400000000000006,1.8700000000000045,110.62,111.54,108.45,3.0900000000000034,3.0900000000000034,111.836,112.6,110.89,1.7099999999999937,1.7099999999999937,695329,890713,474695,416018,-323771
2018-06-10,109.718,112.71,107.16,5.549999999999997,-5.549999999999997,110.53399999999999,112.92,107.99,4.930000000000007,-4.109999999999999,107.962,110.2,106.12,4.079999999999998,-2.240000000000009,108.86,110.67,107.32,3.3500000000000085,-2.530000000000001,865697,936970,815916,121054,120882
2018-06-17,110.478,113.47,107.7,5.769999999999996,5.159999999999997,112.436,115.99,109.28,6.709999999999994,3.9000000000000057,109.046,111.68,107.34,4.340000000000003,1.1700000000000017,110.77,113.97,108.94,5.030000000000001,0.5499999999999972,870163,1218707,690775,527932,263004
2018-06-24,110.70400000000001,111.87,109.43,2.4399999999999977,2.1099999999999994,111.856,112.49,110.97,1.519999999999996,0.5599999999999881,109.362,110.14,108.27,1.8700000000000045,-0.46000000000000796,110.302,111.4,108.39,3.010000000000005,-2.4599999999999937,739488,833900,571257,262643,37013
2018-07-01,109.2025,110.5,107.48,3.019999999999996,2.1899999999999977,110.02000000000001,110.5,108.76,1.7399999999999949,1.6899999999999977,108.42750000000001,109.23,106.93,2.299999999999997,2.299999999999997,109.495,109.95,108.7,1.25,1.0600000000000023,381674,446466,284132,162334,9454
2018-07-08,111.59400000000001,112.4,110.44,1.960000000000008,1.3200000000000074,112.85,113.55,111.69,1.8599999999999994,1.8599999999999994,110.112,111.76,107.97,3.7900000000000063,2.8800000000000097,112.128,112.88,111.44,1.4399999999999977,1.4399999999999977,628335,767567,352684,414883,-355287
2018-07-15,115.414,117.7,113.08,4.6200000000000045,4.6200000000000045,116.614,118.22,115.1,3.1200000000000045,3.1200000000000045,114.658,116.63,112.42,4.209999999999994,4.209999999999994,116.208,117.47,115.02,2.450000000000003,2.1799999999999926,771299,908717,633888,274829,-90330
2018-07-22,113.994,117.38,108.25,9.129999999999995,-9.129999999999995,114.288,117.47,108.27,9.200000000000003,-9.200000000000003,110.874,115.76,103.25,12.510000000000005,-12.510000000000005,111.878,116.4,103.85,12.550000000000011,-12.550000000000011,1368779,2302688,878847,1423841,1010290
2018-07-29,104.454,106.74,103.57,3.1700000000000017,3.1700000000000017,106.01,108.18,104.32,3.8600000000000136,3.8600000000000136,103.48,105.52,102.27,3.25,3.25,105.042,106.62,103.08,3.5400000000000063,3.5400000000000063,863968,1125706,639065,486641,-125444
2018-08-05,108.634,109.64,106.8,2.8400000000000034,2.460000000000008,109.832,110.68,108.46,2.220000000000013,1.8900000000000006,108.11,109.25,106.32,2.930000000000007,1.9200000000000017,109.126,109.8,107.69,2.1099999999999994,1.6800000000000068,645675,868703,404754,463949,-175243
2018-08-12,109.556,110.57,108.64,1.9299999999999926,-0.9399999999999977,110.218,111.28,109.5,1.7800000000000011,-0.0799999999999983,108.43599999999999,109.12,107.99,1.1300000000000097,-0.21999999999999886,109.44800000000001,111.12,108.58,2.5400000000000063,-0.0899999999999892,521942,611107,465960,145147,-20666
2018-08-19,108.312,109.55,105.89,3.6599999999999966,-3.480000000000004,108.66,109.97,105.89,4.079999999999998,-3.8299999999999983,106.684,108.22,103.5,4.719999999999999,-4.719999999999999,107.49,109.09,105.13,3.960000000000008,-3.960000000000008,564050,802308,418084,384224,240932
2018-08-26,105.946,106.69,105.35,1.3400000000000034,0.20000000000000284,107.292,107.94,106.77,1.1700000000000017,-0.8499999999999943,105.09,105.74,104.44,1.2999999999999972,-0.9099999999999966,106.19,106.88,105.45,1.4299999999999926,-0.3199999999999932,654431,991750,467653,524097,-223356
2018-09-02,102.2675,106.12,96.73,9.39,-9.39,103.0,107.25,97.63,9.620000000000005,-9.620000000000005,99.6425,105.59,95.7,9.89,-9.89,100.175,105.81,97.06,8.75,-8.350000000000009,1131353,1447782,876524,571258,261041
2018-09-09,96.964,98.41,95.7,2.7099999999999937,-2.7099999999999937,97.504,98.81,95.7,3.1099999999999994,-3.1099999999999994,95.198,96.77,93.02,3.75,-2.3400000000000034,96.16,97.59,93.89,3.700000000000003,-2.9399999999999977,1034770,1724216,676697,1047519,825483
2018-09-16,94.166,95.62,92.72,2.9000000000000057,1.6300000000000097,95.25,96.69,94.19,2.5,1.6099999999999994,93.232,94.65,92.29,2.3599999999999994,1.5400000000000063,94.068,95.25,92.5,2.75,1.210000000000008,1176559,1610344,794083,816261,439572
2018-09-23,95.252,96.94,93.85,3.0900000000000034,2.239999999999995,97.12,99.27,94.85,4.420000000000002,3.7299999999999898,94.694,96.92,92.72,4.200000000000003,3.4399999999999977,96.024,98.6,93.56,5.039999999999992,5.039999999999992,1131034,1529606,884090,645516,537077
2018-09-30,98.524,99.61,96.97,2.6400000000000006,-2.6400000000000006,99.68599999999999,101.39,97.66,3.730000000000004,-3.730000000000004,97.252,98.86,96.31,2.549999999999997,-2.549999999999997,98.102,99.44,96.94,2.5,-2.019999999999996,1172150,1376473,893687,482786,-175839
2018-10-07,96.906,98.33,94.75,3.5799999999999983,-1.9000000000000057,97.726,99.11,95.72,3.3900000000000006,-2.6899999999999977,95.588,97.96,93.94,4.019999999999996,-2.740000000000009,96.41,98.53,94.2,4.329999999999998,-2.8100000000000023,1004109,1419312,742479,676833,303831
2018-10-14,96.332,97.19,95.47,1.7199999999999989,1.0300000000000011,97.112,97.72,96.27,1.4500000000000028,0.6099999999999994,94.726,95.67,93.8,1.8700000000000045,0.480000000000004,95.966,97.1,94.36,2.739999999999995,-1.0100000000000051,832433,1120296,602376,517920,203029
2018-10-21,94.204,98.84,90.17,8.670000000000002,-3.569999999999993,96.788,99.76,93.91,5.8500000000000085,-2.490000000000009,92.44800000000001,96.5,88.98,7.519999999999996,-4.3799999999999955,94.998,98.42,91.34,7.079999999999998,-2.769999999999996,1761957,2472349,1317226,1155123,637072
2018-10-28,96.816,99.49,93.66,5.829999999999998,4.240000000000009,99.314,100.34,98.31,2.030000000000001,0.4200000000000017,95.06,96.64,93.66,2.980000000000004,0.3500000000000085,97.238,99.13,95.98,3.1499999999999915,0.27000000000001023,1298228,2182954,951976,1230978,-1124898
