Date,Barclays + Shiller CAPE Exp 12 Oct 2022_Open_average,Barclays + Shiller CAPE Exp 12 Oct 2022_Open_max,Barclays + Shiller CAPE Exp 12 Oct 2022_Open_min,Barclays + Shiller CAPE Exp 12 Oct 2022_Open_volatility,Barclays + Shiller CAPE Exp 12 Oct 2022_Open_change,Barclays + Shiller CAPE Exp 12 Oct 2022_High_average,Barclays + Shiller CAPE Exp 12 Oct 2022_High_max,Barclays + Shiller CAPE Exp 12 Oct 2022_High_min,Barclays + Shiller CAPE Exp 12 Oct 2022_High_volatility,Barclays + Shiller CAPE Exp 12 Oct 2022_High_change,Barclays + Shiller CAPE Exp 12 Oct 2022_Low_average,Barclays + Shiller CAPE Exp 12 Oct 2022_Low_max,Barclays + Shiller CAPE Exp 12 Oct 2022_Low_min,Barclays + Shiller CAPE Exp 12 Oct 2022_Low_volatility,Barclays + Shiller CAPE Exp 12 Oct 2022_Low_change,Barclays + Shiller CAPE Exp 12 Oct 2022_Close_average,Barclays + Shiller CAPE Exp 12 Oct 2022_Close_max,Barclays + Shiller CAPE Exp 12 Oct 2022_Close_min,Barclays + Shiller CAPE Exp 12 Oct 2022_Close_volatility,Barclays + Shiller CAPE Exp 12 Oct 2022_Close_change
2018-10-28,122.24,122.24,122.24,0.0,0.0,122.63,122.63,122.63,0.0,0.0,121.93,121.93,121.93,0.0,0.0,122.37,122.37,122.37,0.0,0.0
2018-11-04,122.88,122.88,122.88,0.0,0.0,122.88,122.88,122.88,0.0,0.0,122.0,122.0,122.0,0.0,0.0,122.0,122.0,122.0,0.0,0.0
2018-11-11,122.8,122.8,122.8,0.0,0.0,122.8,122.8,122.8,0.0,0.0,119.75,119.75,119.75,0.0,0.0,119.75,119.75,119.75,0.0,0.0
2018-11-18,119.12,119.12,119.12,0.0,0.0,119.4,119.4,119.4,0.0,0.0,118.72,118.72,118.72,0.0,0.0,119.3,119.3,119.3,0.0,0.0
2018-11-25,123.88,123.88,123.88,0.0,0.0,124.53,124.53,124.53,0.0,0.0,123.88,123.88,123.88,0.0,0.0,124.45,124.45,124.45,0.0,0.0
2018-12-02,119.25,119.25,119.25,0.0,0.0,119.55,119.55,119.55,0.0,0.0,117.0,117.0,117.0,0.0,0.0,119.55,119.55,119.55,0.0,0.0
2018-12-09,116.78,116.78,116.78,0.0,0.0,117.97,117.97,117.97,0.0,0.0,115.6,115.6,115.6,0.0,0.0,115.7,115.7,115.7,0.0,0.0
2018-12-16,108.01,108.01,108.01,0.0,0.0,108.48,108.48,108.48,0.0,0.0,106.83,106.83,106.83,0.0,0.0,106.83,106.83,106.83,0.0,0.0
2018-12-23,112.42,112.42,112.42,0.0,0.0,114.09,114.09,114.09,0.0,0.0,111.15,111.15,111.15,0.0,0.0,112.41,112.41,112.41,0.0,0.0
2018-12-30,114.27,114.27,114.27,0.0,0.0,115.15,115.15,115.15,0.0,0.0,113.75,113.75,113.75,0.0,0.0,114.87,114.87,114.87,0.0,0.0
2019-01-06,115.87,115.87,115.87,0.0,0.0,116.8,116.8,116.8,0.0,0.0,115.87,115.87,115.87,0.0,0.0,116.6,116.6,116.6,0.0,0.0
2019-01-13,119.34,119.34,119.34,0.0,0.0,120.33,120.33,120.33,0.0,0.0,119.34,119.34,119.34,0.0,0.0,119.88,119.88,119.88,0.0,0.0
2019-01-20,117.9,117.9,117.9,0.0,0.0,118.71,118.71,118.71,0.0,0.0,117.9,117.9,117.9,0.0,0.0,118.71,118.71,118.71,0.0,0.0
2019-01-27,122.78,122.78,122.78,0.0,0.0,123.77,123.77,123.77,0.0,0.0,122.77,122.77,122.77,0.0,0.0,123.77,123.77,123.77,0.0,0.0
2019-02-03,123.7,123.7,123.7,0.0,0.0,124.35,124.35,124.35,0.0,0.0,123.51,123.51,123.51,0.0,0.0,123.71,123.71,123.71,0.0,0.0
2019-02-10,126.16,126.16,126.16,0.0,0.0,126.3,126.3,126.3,0.0,0.0,125.84,125.84,125.84,0.0,0.0,126.2,126.2,126.2,0.0,0.0
2019-02-17,127.28,127.28,127.28,0.0,0.0,127.74,127.74,127.74,0.0,0.0,127.08,127.08,127.08,0.0,0.0,127.08,127.08,127.08,0.0,0.0
2019-02-24,128.12,128.12,128.12,0.0,0.0,128.77,128.77,128.77,0.0,0.0,125.97,125.97,125.97,0.0,0.0,127.0,127.0,127.0,0.0,0.0
2019-03-03,125.55,125.55,125.55,0.0,0.0,127.06,127.06,127.06,0.0,0.0,125.55,125.55,125.55,0.0,0.0,126.98,126.98,126.98,0.0,0.0
2019-03-10,129.12,129.12,129.12,0.0,0.0,129.12,129.12,129.12,0.0,0.0,129.11,129.11,129.11,0.0,0.0,129.12,129.12,129.12,0.0,0.0
2019-03-17,129.52,129.52,129.52,0.0,0.0,129.76,129.76,129.76,0.0,0.0,128.51,128.51,128.51,0.0,0.0,129.58,129.58,129.58,0.0,0.0
2019-03-24,131.5,131.5,131.5,0.0,0.0,131.5,131.5,131.5,0.0,0.0,131.01,131.01,131.01,0.0,0.0,131.48,131.48,131.48,0.0,0.0
2019-03-31,132.55,132.55,132.55,0.0,0.0,133.09,133.09,133.09,0.0,0.0,132.35,132.35,132.35,0.0,0.0,132.84,132.84,132.84,0.0,0.0
2019-04-07,133.56,133.56,133.56,0.0,0.0,133.74,133.74,133.74,0.0,0.0,133.48,133.48,133.48,0.0,0.0,133.59,133.59,133.59,0.0,0.0
2019-04-14,134.45,134.45,134.45,0.0,0.0,135.31,135.31,135.31,0.0,0.0,134.45,134.45,134.45,0.0,0.0,135.31,135.31,135.31,0.0,0.0
2019-04-21,135.79,135.79,135.79,0.0,0.0,135.91,135.91,135.91,0.0,0.0,135.66,135.66,135.66,0.0,0.0,135.91,135.91,135.91,0.0,0.0
2019-04-28,133.02,133.02,133.02,0.0,0.0,134.59,134.59,134.59,0.0,0.0,133.02,133.02,133.02,0.0,0.0,134.59,134.59,134.59,0.0,0.0
2019-05-05,128.12,128.12,128.12,0.0,0.0,130.09,130.09,130.09,0.0,0.0,128.12,128.12,128.12,0.0,0.0,129.08,129.08,129.08,0.0,0.0
2019-05-12,130.54,130.54,130.54,0.0,0.0,131.26,131.26,131.26,0.0,0.0,130.48,130.48,130.48,0.0,0.0,130.71,130.71,130.71,0.0,0.0
2019-05-19,131.1,131.1,131.1,0.0,0.0,131.14,131.14,131.14,0.0,0.0,130.57,130.57,130.57,0.0,0.0,130.57,130.57,130.57,0.0,0.0
2019-05-26,127.35,127.35,127.35,0.0,0.0,127.35,127.35,127.35,0.0,0.0,126.15,126.15,126.15,0.0,0.0,126.37,126.37,126.37,0.0,0.0
2019-06-02,133.9,133.9,133.9,0.0,0.0,133.92,133.92,133.92,0.0,0.0,133.11,133.11,133.11,0.0,0.0,133.18,133.18,133.18,0.0,0.0
2019-06-09,133.84,133.84,133.84,0.0,0.0,133.84,133.84,133.84,0.0,0.0,133.56,133.56,133.56,0.0,0.0,133.56,133.56,133.56,0.0,0.0
2019-06-16,135.85,135.85,135.85,0.0,0.0,136.39,136.39,136.39,0.0,0.0,135.85,135.85,135.85,0.0,0.0,136.13,136.13,136.13,0.0,0.0
2019-06-23,137.85,137.85,137.85,0.0,0.0,137.85,137.85,137.85,0.0,0.0,136.28,136.28,136.28,0.0,0.0,136.86,136.86,136.86,0.0,0.0
2019-06-30,137.49,137.49,137.49,0.0,0.0,137.74,137.74,137.74,0.0,0.0,137.41,137.41,137.41,0.0,0.0,137.41,137.41,137.41,0.0,0.0
2019-07-07,139.45,139.45,139.45,0.0,0.0,139.49,139.49,139.49,0.0,0.0,139.39,139.39,139.39,0.0,0.0,139.49,139.49,139.49,0.0,0.0
2019-07-14,138.47,138.47,138.47,0.0,0.0,138.57,138.57,138.57,0.0,0.0,138.1,138.1,138.1,0.0,0.0,138.19,138.19,138.19,0.0,0.0
2019-07-21,140.51,140.51,140.51,0.0,0.0,142.13,142.13,142.13,0.0,0.0,140.51,140.51,140.51,0.0,0.0,142.13,142.13,142.13,0.0,0.0
2019-07-28,137.0,137.0,137.0,0.0,0.0,137.0,137.0,137.0,0.0,0.0,131.98,131.98,131.98,0.0,0.0,132.71,132.71,132.71,0.0,0.0
2019-08-04,135.81,135.81,135.81,0.0,0.0,135.9,135.9,135.9,0.0,0.0,134.39,134.39,134.39,0.0,0.0,134.92,134.92,134.92,0.0,0.0
2019-08-11,136.74,136.74,136.74,0.0,0.0,136.74,136.74,136.74,0.0,0.0,136.03,136.03,136.03,0.0,0.0,136.41,136.41,136.41,0.0,0.0
2019-08-18,133.74,133.74,133.74,0.0,0.0,133.74,133.74,133.74,0.0,0.0,132.65,132.65,132.65,0.0,0.0,133.14,133.14,133.14,0.0,0.0
2019-08-25,135.8,135.8,135.8,0.0,0.0,136.48,136.48,136.48,0.0,0.0,135.72,135.72,135.72,0.0,0.0,135.84,135.84,135.84,0.0,0.0
2019-09-01,138.32,138.32,138.32,0.0,0.0,138.32,138.32,138.32,0.0,0.0,137.03,137.03,137.03,0.0,0.0,137.42,137.42,137.42,0.0,0.0
2019-09-08,139.0,139.0,139.0,0.0,0.0,139.11,139.11,139.11,0.0,0.0,138.53,138.53,138.53,0.0,0.0,138.58,138.58,138.58,0.0,0.0
2019-09-15,138.72,138.72,138.72,0.0,0.0,138.95,138.95,138.95,0.0,0.0,138.49,138.49,138.49,0.0,0.0,138.66,138.66,138.66,0.0,0.0
2019-09-22,137.04,137.04,137.04,0.0,0.0,137.67,137.67,137.67,0.0,0.0,136.96,136.96,136.96,0.0,0.0,137.41,137.41,137.41,0.0,0.0
2019-09-29,136.03,136.03,136.03,0.0,0.0,136.74,136.74,136.74,0.0,0.0,135.91,135.91,135.91,0.0,0.0,135.91,135.91,135.91,0.0,0.0
2019-10-06,136.94,136.94,136.94,0.0,0.0,137.4,137.4,137.4,0.0,0.0,136.94,136.94,136.94,0.0,0.0,137.11,137.11,137.11,0.0,0.0
2019-10-13,139.0,139.0,139.0,0.0,0.0,139.0,139.0,139.0,0.0,0.0,138.61,138.61,138.61,0.0,0.0,138.73,138.73,138.73,0.0,0.0
2019-10-20,140.72,140.72,140.72,0.0,0.0,141.08,141.08,141.08,0.0,0.0,140.72,140.72,140.72,0.0,0.0,140.92,140.92,140.92,0.0,0.0
2019-10-27,142.96,142.96,142.96,0.0,0.0,143.43,143.43,143.43,0.0,0.0,142.96,142.96,142.96,0.0,0.0,143.03,143.03,143.03,0.0,0.0
2019-11-03,143.64,143.64,143.64,0.0,0.0,144.04,144.04,144.04,0.0,0.0,143.64,143.64,143.64,0.0,0.0,143.97,143.97,143.97,0.0,0.0
2019-11-10,145.07,145.07,145.07,0.0,0.0,145.5,145.5,145.5,0.0,0.0,144.75,144.75,144.75,0.0,0.0,145.28,145.28,145.28,0.0,0.0
2019-11-17,145.9,145.9,145.9,0.0,0.0,145.9,145.9,145.9,0.0,0.0,144.91,144.91,144.91,0.0,0.0,145.29,145.29,145.29,0.0,0.0
2019-11-24,146.38,146.38,146.38,0.0,0.0,146.38,146.38,146.38,0.0,0.0,144.04,144.04,144.04,0.0,0.0,144.04,144.04,144.04,0.0,0.0
2019-12-01,145.44,145.44,145.44,0.0,0.0,145.44,145.44,145.44,0.0,0.0,144.9,144.9,144.9,0.0,0.0,144.9,144.9,144.9,0.0,0.0
2019-12-08,146.95,146.95,146.95,0.0,0.0,147.3,147.3,147.3,0.0,0.0,146.95,146.95,146.95,0.0,0.0,147.02,147.02,147.02,0.0,0.0
2019-12-15,148.73,148.73,148.73,0.0,0.0,149.03,149.03,149.03,0.0,0.0,148.53,148.53,148.53,0.0,0.0,148.68,148.68,148.68,0.0,0.0
2019-12-22,148.54,148.54,148.54,0.0,0.0,149.0,149.0,149.0,0.0,0.0,148.44,148.44,148.44,0.0,0.0,148.48,148.48,148.48,0.0,0.0
2019-12-29,147.01,147.01,147.01,0.0,0.0,148.81,148.81,148.81,0.0,0.0,147.01,147.01,147.01,0.0,0.0,148.33,148.33,148.33,0.0,0.0
