Date,RF_Open_average,RF_Open_max,RF_Open_min,RF_Open_volatility,RF_Open_change,RF_High_average,RF_High_max,RF_High_min,RF_High_volatility,RF_High_change,RF_Low_average,RF_Low_max,RF_Low_min,RF_Low_volatility,RF_Low_change,RF_Close_average,RF_Close_max,RF_Close_min,RF_Close_volatility,RF_Close_change,RF_Volume_average,RF_Volume_max,RF_Volume_min,RF_Volume_volatility,RF_Volume_change
2018-01-14,18.436,18.9,18.21,0.6899999999999977,0.5299999999999976,18.654,19.17,18.42,0.75,0.740000000000002,18.208,18.7,17.9,0.8000000000000007,0.6499999999999986,18.5,19.16,18.15,1.0100000000000016,1.0,12086345,15230226,9776145,5454081,3803319
2018-01-21,19.318,19.51,19.1,0.41000000000000014,0.23999999999999844,19.502,19.6,19.38,0.22000000000000242,0.019999999999999574,19.144000000000002,19.28,18.98,0.3000000000000007,0.23999999999999844,19.314,19.43,19.14,0.28999999999999915,-0.09999999999999787,13055089,18690072,8093874,10596198,-10063602
2018-01-28,19.206,19.55,19.02,0.5300000000000011,-0.07000000000000028,19.526,19.9,19.32,0.5799999999999983,0.05999999999999872,18.982,19.2,18.36,0.8399999999999999,-0.6999999999999993,19.126,19.54,18.46,1.0799999999999983,-0.6899999999999977,11603114,17764456,6516731,11247725,11247725
2018-02-04,18.45,19.04,18.09,0.9499999999999993,0.33000000000000185,18.84,19.2,18.43,0.7699999999999996,-0.00999999999999801,18.008,18.51,17.62,0.8900000000000006,0.5500000000000007,18.454,18.96,17.9,1.0600000000000023,-0.20000000000000284,15770674,20334870,9323609,11011261,-11011261
2018-02-11,19.002499999999998,19.49,18.34,1.1499999999999986,1.0500000000000007,19.385,19.67,18.89,0.7800000000000011,0.7800000000000011,18.895,19.36,18.26,1.0999999999999979,1.0999999999999979,19.2875,19.48,18.85,0.629999999999999,0.5999999999999979,11728066,16959860,7873642,9086218,-5372717
2018-02-18,19.534,19.75,19.38,0.370000000000001,0.3200000000000003,19.772,19.88,19.66,0.21999999999999886,0.16999999999999815,19.356,19.6,19.25,0.3500000000000014,0.2900000000000027,19.556,19.8,19.31,0.490000000000002,0.40000000000000213,9984211,12121736,6879104,5242632,4412265
2018-02-25,19.462,19.82,19.14,0.6799999999999997,-0.6000000000000014,19.796,20.1,19.51,0.5899999999999999,-0.2700000000000031,19.208,19.62,18.83,0.7900000000000027,-0.5400000000000027,19.496,19.72,19.26,0.4599999999999973,0.09999999999999787,10925190,14165441,6964359,7201082,-4764017
2018-03-04,19.87,20.09,19.69,0.3999999999999986,0.28999999999999915,20.036,20.21,19.94,0.2699999999999996,0.2699999999999996,19.646,19.86,19.45,0.41000000000000014,0.3099999999999987,19.912,20.11,19.76,0.34999999999999787,0.020000000000003126,8250929,10828313,6609981,4218332,759227
2018-03-11,19.67,20.0,19.4,0.6000000000000014,-0.3999999999999986,19.756,20.02,19.55,0.46999999999999886,-0.33999999999999986,19.38,19.65,19.2,0.4499999999999993,-0.2799999999999976,19.532,19.71,19.37,0.33999999999999986,-0.16000000000000014,12499759,22955384,8248015,14707369,2452955
2018-03-18,19.098,19.67,18.33,1.3400000000000034,-1.3400000000000034,19.32,19.82,18.81,1.0100000000000016,-0.8900000000000006,18.7,19.41,17.95,1.4600000000000009,-1.2100000000000009,18.884,19.53,18.01,1.5199999999999996,-0.6600000000000001,11012537,13440172,6715841,6724331,2167023
2018-03-25,18.55,18.89,18.36,0.5300000000000011,-0.35999999999999943,18.66,18.98,18.42,0.5599999999999987,-0.370000000000001,18.045,18.22,17.85,0.36999999999999744,-0.28999999999999915,18.3275,18.58,18.16,0.41999999999999815,-0.129999999999999,13122204,15874727,11449471,4425256,1404405
2018-04-01,18.466,18.95,18.1,0.8499999999999979,0.10999999999999943,18.758,18.99,18.51,0.4799999999999969,0.3299999999999983,18.262,18.72,18.02,0.6999999999999993,0.259999999999998,18.522,18.84,18.23,0.6099999999999994,-0.019999999999999574,9331188,12367686,7229667,5138019,1608753
2018-04-08,18.71,19.11,18.42,0.6899999999999977,-0.029999999999997584,18.868,19.15,18.64,0.509999999999998,-0.05000000000000071,18.406,18.55,18.28,0.2699999999999996,-0.2099999999999973,18.596,18.98,18.42,0.5599999999999987,-0.13000000000000256,10468335,10703802,10008463,695339,153942
2018-04-15,18.314,18.96,17.96,1.0,0.33999999999999986,18.594,19.07,18.18,0.8900000000000006,0.4499999999999993,18.018,18.61,17.8,0.8099999999999987,0.7899999999999991,18.352,18.89,17.91,0.9800000000000004,0.9100000000000001,16932770,19887966,15057960,4830006,494527
2018-04-22,18.918,19.05,18.76,0.28999999999999915,0.05000000000000071,19.124,19.23,18.99,0.240000000000002,-0.030000000000001137,18.69,18.73,18.63,0.10000000000000142,0.07000000000000028,18.88,19.02,18.7,0.3200000000000003,-0.1700000000000017,11908815,15895268,8856888,7038380,-5906060
2018-04-29,18.558,18.75,18.26,0.48999999999999844,0.10000000000000142,18.782,18.87,18.56,0.3100000000000023,0.05000000000000071,18.362,18.58,18.12,0.4599999999999973,0.129999999999999,18.638,18.75,18.42,0.3299999999999983,0.0,9976641,11447308,8201152,3246156,-1103671
2018-05-06,19.164,19.4,18.79,0.6099999999999994,0.6000000000000014,19.392,19.49,19.18,0.3099999999999987,0.21999999999999886,19.04,19.25,18.71,0.5399999999999991,0.41999999999999815,19.208,19.33,18.97,0.35999999999999943,0.23000000000000043,9289807,10519535,8065408,2454127,-1570724
2018-05-13,19.27,19.33,19.21,0.11999999999999744,-0.05000000000000071,19.362,19.45,19.29,0.16000000000000014,-0.16000000000000014,19.15,19.2,19.11,0.08999999999999986,-0.05000000000000071,19.258,19.39,19.13,0.26000000000000156,-0.240000000000002,9376210,13358595,7312369,6046226,-4010463
2018-05-20,19.169999999999998,19.33,19.04,0.28999999999999915,-0.10999999999999943,19.3325,19.6,19.1,0.5,-0.5,18.975,19.15,18.8,0.34999999999999787,-0.25,19.2,19.45,19.01,0.4399999999999977,-0.4399999999999977,9475908,12143677,6609207,5534470,-3896831
2018-05-27,18.578,18.81,18.39,0.41999999999999815,-0.11999999999999744,18.664,18.81,18.48,0.3299999999999983,-0.04999999999999716,18.308,18.6,18.0,0.6000000000000014,0.6000000000000014,18.418,18.73,18.11,0.620000000000001,0.620000000000001,10490061,13899370,5467136,8432234,-8432234
2018-06-03,18.978,19.25,18.66,0.5899999999999999,0.48999999999999844,19.144,19.32,18.71,0.6099999999999994,0.5299999999999976,18.798000000000002,18.95,18.5,0.4499999999999993,0.370000000000001,18.983999999999998,19.25,18.63,0.620000000000001,0.240000000000002,8315630,11850145,5641264,6208881,3880166
2018-06-10,18.792,18.97,18.51,0.4599999999999973,-0.3200000000000003,18.97,19.25,18.67,0.5799999999999983,-0.2799999999999976,18.566,18.84,18.3,0.5399999999999991,-0.41000000000000014,18.754,18.95,18.59,0.35999999999999943,-0.23000000000000043,13847193,18415816,12110446,6305370,1003405
2018-06-17,18.796,19.06,18.44,0.6199999999999974,-0.13999999999999702,18.958,19.14,18.52,0.620000000000001,-0.4499999999999993,18.534,18.9,18.13,0.7699999999999996,-0.39000000000000057,18.732,18.95,18.35,0.5999999999999979,-0.5999999999999979,10503641,12257590,8467836,3789754,337423
2018-06-24,18.080000000000002,18.36,17.68,0.6799999999999997,-0.6799999999999997,18.21,18.4,17.91,0.48999999999999844,-0.48999999999999844,17.791999999999998,18.02,17.63,0.39000000000000057,-0.39000000000000057,17.94,18.18,17.78,0.3999999999999986,-0.28999999999999915,13257666,18519690,9886974,8632716,3299167
2018-07-01,17.6825,17.93,17.42,0.509999999999998,-0.23999999999999844,17.8625,18.08,17.64,0.4399999999999977,0.05999999999999872,17.445,17.62,17.2,0.4200000000000017,0.08000000000000185,17.67,18.07,17.46,0.6099999999999994,0.5100000000000016,9656617,11564375,6077478,5486897,5486897
2018-07-08,17.696,18.14,17.27,0.870000000000001,-0.870000000000001,17.796,18.17,17.48,0.6900000000000013,-0.6000000000000014,17.428,17.75,17.07,0.6799999999999997,-0.5,17.562,17.88,17.21,0.6699999999999982,-0.36999999999999744,11669606,19405766,7794541,11611225,-3783265
2018-07-15,17.684,17.91,17.5,0.41000000000000014,0.3000000000000007,18.022,18.33,17.76,0.5699999999999967,0.5699999999999967,17.536,17.75,17.27,0.4800000000000004,0.28999999999999915,17.882,18.27,17.62,0.6499999999999986,0.629999999999999,12607297,16017826,9817244,6200582,3251877
2018-07-22,18.368000000000002,18.57,18.21,0.35999999999999943,0.25,18.586,18.89,18.38,0.5100000000000016,0.35999999999999943,18.286,18.57,18.13,0.4400000000000013,0.3999999999999986,18.466,18.82,18.27,0.5500000000000007,0.5500000000000007,13348744,17133024,10344451,6788573,-3351859
2018-07-29,18.896,19.12,18.69,0.4299999999999997,0.23000000000000043,19.158,19.27,18.93,0.33999999999999986,0.33000000000000185,18.76,18.99,18.55,0.4399999999999977,0.379999999999999,18.954,19.14,18.61,0.5300000000000011,0.5100000000000016,11949188,14581021,10461920,4119101,-2005079
2018-08-05,19.216,19.36,19.06,0.3000000000000007,-0.08000000000000185,19.374,19.44,19.22,0.22000000000000242,-0.11000000000000298,19.094,19.21,18.95,0.26000000000000156,-0.1999999999999993,19.208,19.37,18.95,0.4200000000000017,-0.35999999999999943,9161562,11555616,7004545,4551071,-2057283
2018-08-12,19.198,19.43,18.98,0.4499999999999993,0.4499999999999993,19.394,19.54,19.16,0.379999999999999,0.259999999999998,19.142,19.32,18.95,0.370000000000001,0.33999999999999986,19.328,19.49,19.07,0.41999999999999815,0.28000000000000114,9920444,10964861,8298654,2666207,-2666207
