Date,First Trust Dow Jones Select MicroCap_etf_Open_average,First Trust Dow Jones Select MicroCap_etf_Open_max,First Trust Dow Jones Select MicroCap_etf_Open_min,First Trust Dow Jones Select MicroCap_etf_Open_volatility,First Trust Dow Jones Select MicroCap_etf_Open_change,First Trust Dow Jones Select MicroCap_etf_High_average,First Trust Dow Jones Select MicroCap_etf_High_max,First Trust Dow Jones Select MicroCap_etf_High_min,First Trust Dow Jones Select MicroCap_etf_High_volatility,First Trust Dow Jones Select MicroCap_etf_High_change,First Trust Dow Jones Select MicroCap_etf_Low_average,First Trust Dow Jones Select MicroCap_etf_Low_max,First Trust Dow Jones Select MicroCap_etf_Low_min,First Trust Dow Jones Select MicroCap_etf_Low_volatility,First Trust Dow Jones Select MicroCap_etf_Low_change,First Trust Dow Jones Select MicroCap_etf_Close_average,First Trust Dow Jones Select MicroCap_etf_Close_max,First Trust Dow Jones Select MicroCap_etf_Close_min,First Trust Dow Jones Select MicroCap_etf_Close_volatility,First Trust Dow Jones Select MicroCap_etf_Close_change
2018-08-26,52.44,52.44,52.44,0.0,0.0,52.86,52.86,52.86,0.0,0.0,52.44,52.44,52.44,0.0,0.0,52.86,52.86,52.86,0.0,0.0
2018-09-02,52.15,52.15,52.15,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.1,52.1,52.1,0.0,0.0,52.18,52.18,52.18,0.0,0.0
2018-09-09,51.76,51.76,51.76,0.0,0.0,52.04,52.04,52.04,0.0,0.0,51.76,51.76,51.76,0.0,0.0,52.01,52.01,52.01,0.0,0.0
2018-09-16,51.95,51.95,51.95,0.0,0.0,52.07,52.07,52.07,0.0,0.0,51.76,51.76,51.76,0.0,0.0,51.84,51.84,51.84,0.0,0.0
2018-09-23,50.82,50.82,50.82,0.0,0.0,51.26,51.26,51.26,0.0,0.0,50.82,50.82,50.82,0.0,0.0,51.13,51.13,51.13,0.0,0.0
2018-09-30,50.02,50.02,50.02,0.0,0.0,50.03,50.03,50.03,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.64,49.64,49.64,0.0,0.0
2018-10-07,48.45,48.45,48.45,0.0,0.0,48.45,48.45,48.45,0.0,0.0,47.19,47.19,47.19,0.0,0.0,47.46,47.46,47.46,0.0,0.0
2018-10-14,47.74,47.74,47.74,0.0,0.0,47.92,47.92,47.92,0.0,0.0,47.11,47.11,47.11,0.0,0.0,47.19,47.19,47.19,0.0,0.0
2018-10-21,45.8,45.8,45.8,0.0,0.0,46.17,46.17,46.17,0.0,0.0,45.29,45.29,45.29,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2018-10-28,47.08,47.08,47.08,0.0,0.0,47.22,47.22,47.22,0.0,0.0,46.73,46.73,46.73,0.0,0.0,47.08,47.08,47.08,0.0,0.0
2018-11-04,47.34,47.34,47.34,0.0,0.0,47.34,47.34,47.34,0.0,0.0,46.49,46.49,46.49,0.0,0.0,46.71,46.71,46.71,0.0,0.0
2018-11-11,45.72,45.72,45.72,0.0,0.0,45.96,45.96,45.96,0.0,0.0,45.66,45.66,45.66,0.0,0.0,45.83,45.83,45.83,0.0,0.0
2018-11-18,44.89,44.89,44.89,0.0,0.0,45.21,45.21,45.21,0.0,0.0,44.89,44.89,44.89,0.0,0.0,45.11,45.11,45.11,0.0,0.0
2018-11-25,45.82,45.82,45.82,0.0,0.0,45.89,45.89,45.89,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2018-12-02,43.93,43.93,43.93,0.0,0.0,44.22,44.22,44.22,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.45,43.45,43.45,0.0,0.0
2018-12-09,42.46,42.46,42.46,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.01,42.01,42.01,0.0,0.0,42.04,42.04,42.04,0.0,0.0
2018-12-16,39.99,39.99,39.99,0.0,0.0,40.11,40.11,40.11,0.0,0.0,39.2,39.2,39.2,0.0,0.0,39.24,39.24,39.24,0.0,0.0
2018-12-23,39.91,39.91,39.91,0.0,0.0,40.95,40.95,40.95,0.0,0.0,39.91,39.91,39.91,0.0,0.0,40.42,40.42,40.42,0.0,0.0
2018-12-30,41.32,41.32,41.32,0.0,0.0,42.21,42.21,42.21,0.0,0.0,41.32,41.32,41.32,0.0,0.0,42.16,42.16,42.16,0.0,0.0
2019-01-06,43.27,43.27,43.27,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.18,43.18,43.18,0.0,0.0,43.47,43.47,43.47,0.0,0.0
2019-01-13,44.26,44.26,44.26,0.0,0.0,44.64,44.64,44.64,0.0,0.0,44.23,44.23,44.23,0.0,0.0,44.54,44.54,44.54,0.0,0.0
2019-01-20,44.3,44.3,44.3,0.0,0.0,44.62,44.62,44.62,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.56,44.56,44.56,0.0,0.0
2019-01-27,44.9,44.9,44.9,0.0,0.0,45.05,45.05,45.05,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.94,44.94,44.94,0.0,0.0
2019-02-03,45.03,45.03,45.03,0.0,0.0,45.23,45.23,45.23,0.0,0.0,44.97,44.97,44.97,0.0,0.0,45.17,45.17,45.17,0.0,0.0
2019-02-10,46.64,46.64,46.64,0.0,0.0,47.16,47.16,47.16,0.0,0.0,46.58,46.58,46.58,0.0,0.0,47.0,47.0,47.0,0.0,0.0
2019-02-17,47.74,47.74,47.74,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.84,47.84,47.84,0.0,0.0
2019-02-24,47.62,47.62,47.62,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.26,47.26,47.26,0.0,0.0,47.46,47.46,47.46,0.0,0.0
2019-03-03,45.25,45.25,45.25,0.0,0.0,45.35,45.35,45.35,0.0,0.0,45.01,45.01,45.01,0.0,0.0,45.31,45.31,45.31,0.0,0.0
2019-03-10,45.83,45.83,45.83,0.0,0.0,46.1,46.1,46.1,0.0,0.0,45.74,45.74,45.74,0.0,0.0,45.74,45.74,45.74,0.0,0.0
2019-03-17,44.7,44.7,44.7,0.0,0.0,44.72,44.72,44.72,0.0,0.0,43.54,43.54,43.54,0.0,0.0,43.54,43.54,43.54,0.0,0.0
2019-03-24,44.97,44.97,44.97,0.0,0.0,44.97,44.97,44.97,0.0,0.0,44.45,44.45,44.45,0.0,0.0,44.66,44.66,44.66,0.0,0.0
2019-03-31,45.51,45.51,45.51,0.0,0.0,45.93,45.93,45.93,0.0,0.0,45.51,45.51,45.51,0.0,0.0,45.83,45.83,45.83,0.0,0.0
2019-04-07,46.07,46.07,46.07,0.0,0.0,46.11,46.11,46.11,0.0,0.0,45.88,45.88,45.88,0.0,0.0,45.91,45.91,45.91,0.0,0.0
2019-04-14,45.8,45.8,45.8,0.0,0.0,45.85,45.85,45.85,0.0,0.0,45.59,45.59,45.59,0.0,0.0,45.59,45.59,45.59,0.0,0.0
2019-04-21,45.47,45.47,45.47,0.0,0.0,45.99,45.99,45.99,0.0,0.0,45.46,45.46,45.46,0.0,0.0,45.9,45.9,45.9,0.0,0.0
2019-04-28,45.81,45.81,45.81,0.0,0.0,46.28,46.28,46.28,0.0,0.0,45.79,45.79,45.79,0.0,0.0,46.25,46.25,46.25,0.0,0.0
2019-05-05,45.41,45.41,45.41,0.0,0.0,45.59,45.59,45.59,0.0,0.0,45.13,45.13,45.13,0.0,0.0,45.54,45.54,45.54,0.0,0.0
2019-05-12,44.73,44.73,44.73,0.0,0.0,45.03,45.03,45.03,0.0,0.0,44.6,44.6,44.6,0.0,0.0,44.6,44.6,44.6,0.0,0.0
2019-05-19,44.06,44.06,44.06,0.0,0.0,44.23,44.23,44.23,0.0,0.0,43.97,43.97,43.97,0.0,0.0,44.18,44.18,44.18,0.0,0.0
2019-05-26,42.65,42.65,42.65,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.37,42.37,42.37,0.0,0.0
2019-06-02,43.06,43.06,43.06,0.0,0.0,43.4,43.4,43.4,0.0,0.0,43.06,43.06,43.06,0.0,0.0,43.31,43.31,43.31,0.0,0.0
2019-06-09,43.86,43.86,43.86,0.0,0.0,43.96,43.96,43.96,0.0,0.0,43.77,43.77,43.77,0.0,0.0,43.79,43.79,43.79,0.0,0.0
2019-06-16,44.14,44.14,44.14,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.06,44.06,44.06,0.0,0.0,44.06,44.06,44.06,0.0,0.0
2019-06-23,44.63,44.63,44.63,0.0,0.0,45.2,45.2,45.2,0.0,0.0,44.63,44.63,44.63,0.0,0.0,45.2,45.2,45.2,0.0,0.0
2019-06-30,44.97,44.97,44.97,0.0,0.0,45.6,45.6,45.6,0.0,0.0,44.97,44.97,44.97,0.0,0.0,45.6,45.6,45.6,0.0,0.0
2019-07-07,45.15,45.15,45.15,0.0,0.0,45.67,45.67,45.67,0.0,0.0,45.15,45.15,45.15,0.0,0.0,45.5,45.5,45.5,0.0,0.0
2019-07-14,45.09,45.09,45.09,0.0,0.0,45.27,45.27,45.27,0.0,0.0,44.97,44.97,44.97,0.0,0.0,44.97,44.97,44.97,0.0,0.0
2019-07-21,45.09,45.09,45.09,0.0,0.0,45.76,45.76,45.76,0.0,0.0,45.09,45.09,45.09,0.0,0.0,45.73,45.73,45.73,0.0,0.0
2019-07-28,45.15,45.15,45.15,0.0,0.0,45.15,45.15,45.15,0.0,0.0,44.76,44.76,44.76,0.0,0.0,45.09,45.09,45.09,0.0,0.0
2019-08-04,44.78,44.78,44.78,0.0,0.0,44.78,44.78,44.78,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.61,44.61,44.61,0.0,0.0
2019-08-11,42.97,42.97,42.97,0.0,0.0,43.8,43.8,43.8,0.0,0.0,42.97,42.97,42.97,0.0,0.0,43.76,43.76,43.76,0.0,0.0
2019-08-18,43.57,43.57,43.57,0.0,0.0,43.69,43.69,43.69,0.0,0.0,42.28,42.28,42.28,0.0,0.0,42.36,42.36,42.36,0.0,0.0
2019-08-25,43.67,43.67,43.67,0.0,0.0,43.67,43.67,43.67,0.0,0.0,43.15,43.15,43.15,0.0,0.0,43.26,43.26,43.26,0.0,0.0
2019-09-01,44.11,44.11,44.11,0.0,0.0,44.31,44.31,44.31,0.0,0.0,44.04,44.04,44.04,0.0,0.0,44.04,44.04,44.04,0.0,0.0
2019-09-08,47.66,47.66,47.66,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.56,47.56,47.56,0.0,0.0,47.84,47.84,47.84,0.0,0.0
2019-09-15,46.69,46.69,46.69,0.0,0.0,47.0,47.0,47.0,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.74,46.74,46.74,0.0,0.0
2019-09-22,45.8,45.8,45.8,0.0,0.0,46.11,46.11,46.11,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.74,45.74,45.74,0.0,0.0
2019-09-29,44.3,44.3,44.3,0.0,0.0,44.52,44.52,44.52,0.0,0.0,44.1,44.1,44.1,0.0,0.0,44.52,44.52,44.52,0.0,0.0
2019-10-06,44.73,44.73,44.73,0.0,0.0,45.51,45.51,45.51,0.0,0.0,44.73,44.73,44.73,0.0,0.0,45.07,45.07,45.07,0.0,0.0
2019-10-13,45.15,45.15,45.15,0.0,0.0,45.44,45.44,45.44,0.0,0.0,45.15,45.15,45.15,0.0,0.0,45.3,45.3,45.3,0.0,0.0
2019-10-20,46.19,46.19,46.19,0.0,0.0,46.67,46.67,46.67,0.0,0.0,46.19,46.19,46.19,0.0,0.0,46.5,46.5,46.5,0.0,0.0
2019-10-27,46.19,46.19,46.19,0.0,0.0,46.93,46.93,46.93,0.0,0.0,46.19,46.19,46.19,0.0,0.0,46.9,46.9,46.9,0.0,0.0
2019-11-03,47.7,47.7,47.7,0.0,0.0,48.03,48.03,48.03,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.78,47.78,47.78,0.0,0.0
2019-11-10,47.73,47.73,47.73,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.44,47.44,47.44,0.0,0.0,47.68,47.68,47.68,0.0,0.0
2019-11-17,46.8,46.8,46.8,0.0,0.0,46.9,46.9,46.9,0.0,0.0,46.58,46.58,46.58,0.0,0.0,46.79,46.79,46.79,0.0,0.0
2019-11-24,48.1,48.1,48.1,0.0,0.0,48.16,48.16,48.16,0.0,0.0,47.8,47.8,47.8,0.0,0.0,48.01,48.01,48.01,0.0,0.0
2019-12-01,48.51,48.51,48.51,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.91,48.91,48.91,0.0,0.0
2019-12-08,49.94,49.94,49.94,0.0,0.0,49.96,49.96,49.96,0.0,0.0,49.6,49.6,49.6,0.0,0.0,49.87,49.87,49.87,0.0,0.0
2019-12-15,51.21,51.21,51.21,0.0,0.0,51.21,51.21,51.21,0.0,0.0,50.89,50.89,50.89,0.0,0.0,50.93,50.93,50.93,0.0,0.0
2019-12-22,51.05,51.05,51.05,0.0,0.0,51.16,51.16,51.16,0.0,0.0,50.85,50.85,50.85,0.0,0.0,50.85,50.85,50.85,0.0,0.0
2019-12-29,50.27,50.27,50.27,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.58,50.58,50.58,0.0,0.0
