Date,BWLa_Open_average,BWLa_Open_max,BWLa_Open_min,BWLa_Open_volatility,BWLa_Open_change,BWLa_High_average,BWLa_High_max,BWLa_High_min,BWLa_High_volatility,BWLa_High_change,BWLa_Low_average,BWLa_Low_max,BWLa_Low_min,BWLa_Low_volatility,BWLa_Low_change,BWLa_Close_average,BWLa_Close_max,BWLa_Close_min,BWLa_Close_volatility,BWLa_Close_change,BWLa_Volume_average,BWLa_Volume_max,BWLa_Volume_min,BWLa_Volume_volatility,BWLa_Volume_change
2018-05-06,14.9,15.0,14.7,0.3000000000000007,0.3000000000000007,15.068333333333333,15.205,15.0,0.20500000000000007,-0.20500000000000007,14.9,15.0,14.7,0.3000000000000007,0.3000000000000007,15.068333333333333,15.205,15.0,0.20500000000000007,-0.20500000000000007,260,421,21,400,318
2018-05-13,15.816666666666666,16.05,15.4,0.6500000000000004,0.5999999999999996,15.85,16.05,15.5,0.5500000000000007,0.5,15.477,15.610999999999999,15.32,0.2909999999999986,0.2909999999999986,15.477,15.610999999999999,15.32,0.2909999999999986,0.2909999999999986,398,570,76,494,-494
2018-05-20,15.016666666666667,15.55,14.6,0.9500000000000011,-0.6500000000000004,15.188333333333333,15.6,14.84,0.7599999999999998,-0.47499999999999964,15.016666666666667,15.55,14.6,0.9500000000000011,-0.6500000000000004,15.188333333333333,15.6,14.84,0.7599999999999998,-0.47499999999999964,41,94,10,84,75
2018-05-27,15.593333333333334,15.7,15.45,0.25,-0.1800000000000015,15.71,15.75,15.63,0.11999999999999922,0.11999999999999922,15.466666666666667,15.7,15.25,0.4499999999999993,0.1999999999999993,15.583333333333334,15.75,15.25,0.5,0.5,336,463,148,315,-64
2018-06-03,15.19375,15.75,14.6,1.1500000000000004,-1.1500000000000004,15.33125,15.75,15.15,0.5999999999999996,-0.5999999999999996,15.06875,15.25,14.6,0.6500000000000004,-0.6500000000000004,15.20625,15.25,15.15,0.09999999999999964,-0.09999999999999964,85,206,0,206,-126
2018-06-10,15.375,15.75,15.15,0.5999999999999996,0.40000000000000036,15.425,15.75,15.15,0.5999999999999996,0.40000000000000036,15.275,15.75,15.05,0.6999999999999993,0.6999999999999993,15.325,15.75,15.05,0.6999999999999993,0.6999999999999993,90,238,2,236,99
2018-06-17,15.495000000000001,15.8,15.21,0.5899999999999999,-0.5400000000000009,15.6325,15.8,15.26,0.5400000000000009,-0.5400000000000009,15.2925,15.75,14.5,1.25,-1.25,15.43,15.76,14.5,1.2599999999999998,-1.25,371,664,8,656,165
2018-06-24,15.325,15.35,15.3,0.049999999999998934,0.049999999999998934,15.325,15.35,15.3,0.049999999999998934,0.049999999999998934,15.197500000000002,15.3,15.095,0.20500000000000007,-0.20500000000000007,15.197500000000002,15.3,15.095,0.20500000000000007,-0.20500000000000007,274,399,150,249,249
2018-07-01,14.37,15.05,13.61,1.4400000000000013,-0.6000000000000014,14.87,15.05,14.61,0.4400000000000013,-0.10000000000000142,14.129999999999999,14.45,13.61,0.8399999999999999,0.11999999999999922,14.613333333333333,14.95,14.39,0.5599999999999987,0.5599999999999987,2291,3911,669,3242,-1624
2018-07-08,14.382,14.79,14.1,0.6899999999999995,-0.15000000000000036,14.526,14.85,14.1,0.75,-0.5999999999999996,14.22,14.5,14.04,0.46000000000000085,-0.1899999999999995,14.35,14.69,14.04,0.6500000000000004,-0.629999999999999,1247,4894,125,4769,-4694
2018-07-15,14.588,15.29,14.06,1.2299999999999986,1.2299999999999986,14.7328,15.29,14.2,1.0899999999999999,0.7299999999999986,14.54,15.29,14.06,1.2299999999999986,1.2299999999999986,14.7208,15.29,14.2,1.0899999999999999,0.7899999999999991,1457,5065,94,4971,-4965
2018-07-22,14.93,15.29,14.57,0.7199999999999989,-0.7199999999999989,14.93,15.29,14.57,0.7199999999999989,-0.7199999999999989,14.7665,14.963,14.57,0.3929999999999989,-0.3929999999999989,14.7665,14.963,14.57,0.3929999999999989,-0.3929999999999989,58,116,0,116,-116
2018-07-29,15.006499999999999,15.05,14.963,0.08700000000000152,-0.08700000000000152,15.006499999999999,15.05,14.963,0.08700000000000152,-0.08700000000000152,14.9315,14.963,14.9,0.06299999999999883,0.06299999999999883,14.9315,14.963,14.9,0.06299999999999883,0.06299999999999883,102,205,0,205,-205
2018-08-05,14.752500000000001,15.05,14.46,0.5899999999999999,0.5899999999999999,14.752500000000001,15.05,14.46,0.5899999999999999,0.5899999999999999,14.751750000000001,15.047,14.46,0.5869999999999997,0.5869999999999997,14.751750000000001,15.047,14.46,0.5869999999999997,0.5869999999999997,1202,4619,20,4599,-80
2018-08-12,14.92,15.05,14.59,0.46000000000000085,-0.0600000000000005,14.925,15.05,14.6,0.45000000000000107,-0.05000000000000071,14.846,15.05,14.59,0.46000000000000085,0.23599999999999888,14.851,15.05,14.6,0.45000000000000107,0.24599999999999866,210,448,6,442,248
2018-08-19,15.0,15.05,14.95,0.10000000000000142,-0.10000000000000142,15.014500000000002,15.05,14.979000000000001,0.07099999999999973,-0.07099999999999973,14.75,14.95,14.55,0.3999999999999986,0.3999999999999986,14.764500000000002,14.979000000000001,14.55,0.42900000000000027,0.42900000000000027,114,171,57,114,-114
2018-08-26,14.77,14.97,14.45,0.5200000000000014,-0.08000000000000007,14.89,14.97,14.75,0.22000000000000064,-0.02000000000000135,14.597,14.75,14.4,0.34999999999999964,-0.10900000000000176,14.713666666666667,14.75,14.640999999999998,0.10900000000000176,-0.10900000000000176,496,909,116,793,793
2018-09-02,14.7875,15.05,14.5,0.5500000000000007,0.09999999999999964,14.97875,15.05,14.9,0.15000000000000036,-0.027999999999998693,14.7875,15.05,14.5,0.5500000000000007,0.09999999999999964,14.97875,15.05,14.9,0.15000000000000036,-0.027999999999998693,1564,5493,7,5486,148
2018-09-09,14.9,14.9,14.9,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.9,14.9,14.9,0.0,0.0,420,815,143,672,511
2018-09-16,14.9375,15.05,14.9,0.15000000000000036,0.15000000000000036,15.16375,15.75,14.9,0.8499999999999996,0.8499999999999996,14.9375,15.05,14.9,0.15000000000000036,0.15000000000000036,15.16375,15.75,14.9,0.8499999999999996,0.8499999999999996,660,1589,131,1458,956
2018-09-23,15.75,15.75,15.75,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.75,15.75,15.75,0.0,0.0,5,5,5,0,0
2018-09-30,14.932500000000001,15.0,14.9,0.09999999999999964,0.09999999999999964,15.057500000000001,15.25,14.91,0.33999999999999986,-0.1429999999999989,14.925,15.0,14.9,0.09999999999999964,0.09999999999999964,15.057500000000001,15.25,14.91,0.33999999999999986,-0.1429999999999989,2253,8644,6,8638,64
2018-10-07,15.22,15.61,14.9,0.7099999999999991,-0.1399999999999988,15.27,15.61,15.0,0.6099999999999994,-0.1399999999999988,15.0975,15.47,14.9,0.5700000000000003,0.3500000000000014,15.1475,15.47,15.0,0.47000000000000064,0.3500000000000014,262,470,131,339,186
2018-10-14,15.365,15.48,15.25,0.23000000000000043,-0.23000000000000043,15.485,15.49,15.48,0.009999999999999787,0.009999999999999787,15.25,15.25,15.25,0.0,0.0,15.370000000000001,15.49,15.25,0.2400000000000002,0.2400000000000002,325,536,114,422,-422
2018-10-21,15.4175,15.48,15.25,0.23000000000000043,-0.009999999999999787,15.4175,15.48,15.25,0.23000000000000043,-0.009999999999999787,15.3625,15.47,15.25,0.22000000000000064,0.15200000000000102,15.3625,15.47,15.25,0.22000000000000064,0.15200000000000102,82,149,22,127,54
2018-10-28,15.473333333333334,15.49,15.46,0.02999999999999936,0.02999999999999936,15.473333333333334,15.49,15.46,0.02999999999999936,0.02999999999999936,15.397,15.49,15.325999999999999,0.16400000000000148,0.16400000000000148,15.397,15.49,15.325999999999999,0.16400000000000148,0.16400000000000148,68,154,6,148,110
2018-11-04,15.43,15.47,15.35,0.120000000000001,-0.02000000000000135,15.44,15.49,15.35,0.14000000000000057,-0.02000000000000135,15.346,15.45,15.25,0.1999999999999993,0.0840000000000014,15.356,15.49,15.25,0.2400000000000002,0.0840000000000014,358,600,29,571,-375
2018-11-11,15.4825,15.49,15.47,0.019999999999999574,0.0,15.4825,15.49,15.47,0.019999999999999574,0.0,15.3995,15.47,15.352,0.11800000000000033,-0.09500000000000064,15.3995,15.47,15.352,0.11800000000000033,-0.09500000000000064,118,286,18,268,-222
2018-11-18,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0,1,1,1,0,0
2018-11-25,15.55,15.85,15.25,0.5999999999999996,-0.5999999999999996,15.745,16.24,15.25,0.9899999999999984,-0.9899999999999984,15.035,15.25,14.82,0.4299999999999997,-0.4299999999999997,15.035,15.25,14.82,0.4299999999999997,-0.4299999999999997,2912,5100,724,4376,-4376
2018-12-02,14.913333333333334,15.01,14.73,0.27999999999999936,0.2699999999999996,15.036666666666667,15.05,15.01,0.040000000000000924,0.0,14.913333333333334,15.01,14.73,0.27999999999999936,0.2699999999999996,15.036666666666667,15.05,15.01,0.040000000000000924,0.0,619,1403,110,1293,-1058
2018-12-09,15.55,15.55,15.55,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,46,46,46,0,0
2018-12-16,15.251999999999999,15.77,14.72,1.049999999999999,1.049999999999999,15.511999999999999,15.77,15.265999999999998,0.5040000000000013,0.2699999999999996,15.012,15.265999999999998,14.72,0.5459999999999976,0.33000000000000007,15.108666666666666,15.265999999999998,15.01,0.25599999999999845,0.040000000000000924,77,210,0,210,-188
2018-12-23,15.583333333333334,15.72,15.49,0.23000000000000043,0.1800000000000015,15.83,16.2,15.54,0.6600000000000001,0.6600000000000001,15.347666666666667,15.72,15.073,0.6470000000000002,0.6470000000000002,15.507666666666667,16.2,15.073,1.126999999999999,1.126999999999999,419,713,70,643,405
2018-12-30,16.0,16.1,15.8,0.3000000000000007,-0.3000000000000007,16.373333333333335,16.92,16.1,0.8200000000000003,0.8200000000000003,15.85,16.0,15.75,0.25,0.05000000000000071,16.223333333333333,16.92,15.75,1.1700000000000017,1.1700000000000017,99,203,9,194,-194
2019-01-06,15.744,16.42,15.5,0.9200000000000017,-0.9200000000000017,15.764000000000001,16.42,15.5,0.9200000000000017,-0.870000000000001,15.48,15.55,15.35,0.20000000000000107,0.15000000000000036,15.5,15.6,15.35,0.25,0.20000000000000107,369,710,1,709,-361
2019-01-13,15.6375,15.8,15.5,0.3000000000000007,0.3000000000000007,15.6875,16.0,15.5,0.5,0.5,15.6375,15.8,15.5,0.3000000000000007,0.3000000000000007,15.6875,16.0,15.5,0.5,0.5,435,662,120,542,234
2019-01-20,15.75,16.0,15.5,0.5,-0.5,15.75,16.0,15.5,0.5,-0.5,15.504999999999999,15.51,15.5,0.009999999999999787,-0.009999999999999787,15.504999999999999,15.51,15.5,0.009999999999999787,-0.009999999999999787,137,274,0,274,-274
2019-01-27,15.775,16.0,15.5,0.5,0.3000000000000007,15.8375,16.0,15.75,0.25,0.05000000000000071,15.63825,15.8,15.5,0.3000000000000007,0.22299999999999898,15.755749999999999,15.8,15.722999999999999,0.07700000000000173,-0.027000000000001023,110,378,2,376,46
2019-02-03,15.5475,15.69,15.5,0.1899999999999995,0.1899999999999995,15.57825,15.69,15.5,0.1899999999999995,0.08200000000000074,15.50425,15.517000000000001,15.5,0.017000000000001236,0.017000000000001236,15.535,15.607999999999999,15.5,0.10799999999999876,-0.09099999999999753,228,593,64,529,-72
2019-02-10,15.555,15.79,15.25,0.5399999999999991,-0.25,15.6745,15.79,15.5,0.28999999999999915,0.22000000000000064,15.42,15.68,15.25,0.4299999999999997,-0.25,15.422,15.687999999999999,15.25,0.43799999999999883,-0.25,194,390,13,377,272
2019-02-17,15.65,15.8,15.5,0.3000000000000007,0.3000000000000007,15.65,15.8,15.5,0.3000000000000007,0.3000000000000007,15.57,15.64,15.5,0.14000000000000057,0.14000000000000057,15.57,15.64,15.5,0.14000000000000057,0.14000000000000057,306,604,8,596,-596
2019-02-24,15.65,15.75,15.55,0.1999999999999993,-0.1999999999999993,15.65,15.75,15.55,0.1999999999999993,-0.1999999999999993,15.537500000000001,15.55,15.525,0.025000000000000355,0.025000000000000355,15.537500000000001,15.55,15.525,0.025000000000000355,0.025000000000000355,205,406,4,402,402
2019-03-03,15.379999999999999,15.5,15.26,0.2400000000000002,0.2400000000000002,15.379999999999999,15.5,15.26,0.2400000000000002,0.2400000000000002,15.1675,15.25,15.085,0.16499999999999915,-0.16499999999999915,15.1675,15.25,15.085,0.16499999999999915,-0.16499999999999915,210,389,31,358,-358
2019-03-10,15.379000000000001,15.379000000000001,15.379000000000001,0.0,0.0,15.379000000000001,15.379000000000001,15.379000000000001,0.0,0.0,15.379000000000001,15.379000000000001,15.379000000000001,0.0,0.0,15.379000000000001,15.379000000000001,15.379000000000001,0.0,0.0,1,1,1,0,0
2019-03-17,15.523333333333333,15.55,15.47,0.08000000000000007,0.0,15.523333333333333,15.55,15.47,0.08000000000000007,0.0,15.073333333333332,15.2,15.01,0.1899999999999995,-0.1899999999999995,15.073333333333332,15.2,15.01,0.1899999999999995,-0.1899999999999995,62,129,6,123,-47
2019-03-24,15.533333333333333,15.55,15.5,0.05000000000000071,-0.05000000000000071,15.533333333333333,15.55,15.5,0.05000000000000071,-0.05000000000000071,15.061666666666667,15.125,15.01,0.11500000000000021,0.040000000000000924,15.061666666666667,15.125,15.01,0.11500000000000021,0.040000000000000924,103,281,12,269,269
2019-03-31,15.3735,15.517000000000001,15.23,0.2870000000000008,0.2870000000000008,15.4015,15.517000000000001,15.286,0.23100000000000165,0.23100000000000165,15.3735,15.517000000000001,15.23,0.2870000000000008,0.2870000000000008,15.4015,15.517000000000001,15.286,0.23100000000000165,0.23100000000000165,59,118,0,118,-118
2019-04-07,15.895,15.99,15.8,0.1899999999999995,0.1899999999999995,15.995000000000001,16.0,15.99,0.009999999999999787,-0.009999999999999787,15.88,15.96,15.8,0.16000000000000014,0.16000000000000014,15.995000000000001,16.0,15.99,0.009999999999999787,-0.009999999999999787,939,1340,539,801,-801
2019-04-14,15.870000000000001,16.0,15.8,0.1999999999999993,0.009999999999999787,15.936666666666667,16.0,15.81,0.1899999999999995,-0.1899999999999995,15.705,16.0,15.315,0.6850000000000005,-0.4850000000000012,15.771666666666667,16.0,15.315,0.6850000000000005,-0.6850000000000005,590,1395,129,1266,-119
2019-04-21,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.24,15.24,15.24,0.0,0.0,114,114,114,0,0
2019-04-28,15.426333333333334,15.6,15.209000000000001,0.39099999999999824,-0.129999999999999,15.459333333333333,15.6,15.209000000000001,0.39099999999999824,-0.030999999999998806,15.385333333333334,15.477,15.209000000000001,0.2679999999999989,-0.006999999999999673,15.418333333333335,15.569,15.209000000000001,0.35999999999999943,0.09200000000000053,32,95,0,95,94
2019-05-05,15.370000000000001,15.9,15.05,0.8499999999999996,0.8499999999999996,15.3925,15.9,15.05,0.8499999999999996,0.7599999999999998,14.995000000000001,15.48,14.75,0.7300000000000004,0.25,14.995000000000001,15.48,14.75,0.7300000000000004,0.25,2270,8473,1,8472,-604
2019-05-12,15.142,15.9,14.6,1.3000000000000007,-1.0500000000000007,15.192,15.9,14.6,1.3000000000000007,-1.0500000000000007,14.4592,14.75,14.046,0.7040000000000006,-0.7040000000000006,14.4592,14.75,14.046,0.7040000000000006,-0.7040000000000006,5216,14007,1,14006,-5216
2019-05-19,14.346666666666668,14.5,14.14,0.35999999999999943,-0.09999999999999964,14.466666666666667,14.5,14.4,0.09999999999999964,-0.09999999999999964,14.227333333333334,14.4,14.14,0.2599999999999998,0.2579999999999991,14.346333333333334,14.497,14.142000000000001,0.35499999999999865,0.2579999999999991,244,325,107,218,-25
2019-05-26,14.25,14.25,14.25,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.11,14.25,13.97,0.27999999999999936,0.27999999999999936,14.11,14.25,13.97,0.27999999999999936,0.27999999999999936,348,543,153,390,390
2019-06-02,14.3,14.35,14.25,0.09999999999999964,-0.09999999999999964,14.415,14.58,14.25,0.33000000000000007,-0.33000000000000007,14.3,14.35,14.25,0.09999999999999964,-0.09999999999999964,14.415,14.58,14.25,0.33000000000000007,-0.33000000000000007,15,31,0,31,-31
2019-06-09,14.604666666666667,15.159,14.15,1.0090000000000003,-0.3550000000000004,14.604666666666667,15.159,14.15,1.0090000000000003,-0.3550000000000004,14.604666666666667,15.159,14.15,1.0090000000000003,-0.3550000000000004,14.604666666666667,15.159,14.15,1.0090000000000003,-0.3550000000000004,38,114,0,114,114
2019-06-16,14.33,14.5,14.01,0.4900000000000002,0.4900000000000002,14.555,14.75,14.435,0.3149999999999995,0.3149999999999995,14.33,14.5,14.01,0.4900000000000002,0.4900000000000002,14.497666666666667,14.578,14.435,0.1429999999999989,0.1429999999999989,121,256,0,256,148
2019-06-23,14.686,15.25,14.26,0.9900000000000002,0.46000000000000085,15.008000000000001,15.9,14.5,1.4000000000000004,1.4000000000000004,14.526,14.72,14.26,0.46000000000000085,0.46000000000000085,14.81,15.9,14.5,1.4000000000000004,1.4000000000000004,395,1216,76,1140,1115
2019-06-30,15.736666666666666,15.86,15.5,0.35999999999999943,0.34999999999999964,15.836666666666666,15.86,15.8,0.05999999999999872,0.049999999999998934,15.24,15.5,14.95,0.5500000000000007,-0.5500000000000007,15.34,15.8,14.95,0.8500000000000014,-0.8500000000000014,170,192,140,52,52
2019-07-07,15.120000000000001,15.24,15.0,0.2400000000000002,-0.2400000000000002,15.120000000000001,15.24,15.0,0.2400000000000002,-0.2400000000000002,14.73,14.75,14.71,0.03999999999999915,-0.03999999999999915,14.73,14.75,14.71,0.03999999999999915,-0.03999999999999915,368,430,307,123,123
2019-07-14,14.846666666666668,15.0,14.55,0.4499999999999993,-0.4499999999999993,14.905333333333333,15.0,14.725999999999999,0.2740000000000009,-0.2740000000000009,14.787666666666667,14.927,14.55,0.3769999999999989,-0.3769999999999989,14.846333333333332,14.927,14.725999999999999,0.2010000000000005,-0.2010000000000005,359,800,34,766,555
2019-07-21,15.35,15.7,14.75,0.9499999999999993,0.8499999999999996,15.616666666666665,16.15,15.1,1.049999999999999,0.5,15.216666666666667,15.65,14.75,0.9000000000000004,0.5,15.333333333333334,15.65,15.1,0.5500000000000007,0.15000000000000036,714,1644,238,1406,-24
2019-07-28,15.558,16.08,15.01,1.0699999999999985,0.7900000000000009,15.908,16.12,15.5,0.620000000000001,-0.3200000000000003,15.398,15.6,15.01,0.5899999999999999,0.5899999999999999,15.75,16.12,15.41,0.7100000000000009,-0.5200000000000014,577,1790,100,1690,-377
2019-08-04,15.504,16.0,14.6,1.4000000000000004,-1.4000000000000004,15.504,16.0,14.6,1.4000000000000004,-1.4000000000000004,14.9326,15.573,14.2,1.373000000000001,-1.373000000000001,14.9326,15.573,14.2,1.373000000000001,-1.373000000000001,506,1523,3,1520,856
2019-08-11,14.936666666666667,15.55,14.5,1.0500000000000007,1.0500000000000007,15.332333333333334,15.55,15.0,0.5500000000000007,0.5500000000000007,14.936666666666667,15.55,14.5,1.0500000000000007,1.0500000000000007,15.332333333333334,15.55,15.0,0.5500000000000007,0.5500000000000007,169,303,100,203,199
2019-08-18,15.036,15.55,14.65,0.9000000000000004,-0.6420000000000012,15.069333333333333,15.55,14.75,0.8000000000000007,-0.6420000000000012,14.686,14.908,14.5,0.4079999999999995,0.4079999999999995,14.719333333333333,14.908,14.5,0.4079999999999995,0.4079999999999995,22,64,0,64,-64
2019-08-25,15.393333333333333,16.02,14.76,1.2599999999999998,1.2599999999999998,15.836666666666666,16.02,15.474,0.5459999999999994,0.5459999999999994,15.393333333333333,16.02,14.76,1.2599999999999998,1.2599999999999998,15.836666666666666,16.02,15.474,0.5459999999999994,0.5459999999999994,1,3,0,3,-1
2019-09-01,14.855,14.95,14.76,0.1899999999999995,-0.1899999999999995,15.146,15.532,14.76,0.7720000000000002,-0.7720000000000002,14.526499999999999,14.76,14.293,0.4670000000000005,-0.4670000000000005,14.9125,15.532,14.293,1.2390000000000008,-1.2390000000000008,508,916,101,815,-815
2019-09-08,15.456,16.14,14.74,1.4000000000000004,0.8900000000000006,16.0264,16.15,15.88,0.2699999999999978,0.2699999999999978,15.354000000000001,15.63,14.74,0.8900000000000006,0.3800000000000008,15.9144,16.15,15.63,0.5199999999999978,-0.20999999999999908,1179,2414,55,2359,-37
2019-09-15,15.888,16.5,14.54,1.9600000000000009,1.9600000000000009,16.556,17.48,16.15,1.3300000000000018,1.3300000000000018,15.738,16.3,14.54,1.7600000000000016,1.4100000000000001,16.25,16.5,15.95,0.5500000000000007,-0.1999999999999993,2246,4599,1309,3290,3156
2019-09-22,15.694666666666667,15.9,15.5,0.40000000000000036,-0.18400000000000105,15.694666666666667,15.9,15.5,0.40000000000000036,-0.18400000000000105,15.388,15.684000000000001,14.98,0.7040000000000006,-0.7040000000000006,15.388,15.684000000000001,14.98,0.7040000000000006,-0.7040000000000006,134,307,2,305,305
2019-09-29,15.085,15.42,14.96,0.4599999999999991,-0.019999999999999574,15.115,15.42,14.96,0.4599999999999991,-0.019999999999999574,14.9225,14.98,14.9,0.08000000000000007,-0.009999999999999787,14.9525,15.1,14.9,0.1999999999999993,-0.009999999999999787,186,412,2,410,328
2019-10-06,15.082,15.338,14.9,0.43799999999999883,0.43799999999999883,15.16475,15.338,14.9,0.43799999999999883,0.43799999999999883,15.0095,15.338,14.9,0.43799999999999883,0.43799999999999883,15.09225,15.338,14.9,0.43799999999999883,0.43799999999999883,79,122,0,122,-106
2019-10-13,15.120333333333333,15.280999999999999,14.9,0.38099999999999845,-0.38099999999999845,15.186,15.280999999999999,15.027000000000001,0.2539999999999978,-0.2539999999999978,15.120333333333333,15.280999999999999,14.9,0.38099999999999845,-0.38099999999999845,15.186,15.280999999999999,15.027000000000001,0.2539999999999978,-0.2539999999999978,92,229,1,228,45
2019-10-20,15.074333333333334,15.21,14.9,0.3100000000000005,0.2129999999999992,15.091333333333333,15.25,14.911,0.3390000000000004,0.20199999999999996,15.074333333333334,15.21,14.9,0.3100000000000005,0.2129999999999992,15.091333333333333,15.25,14.911,0.3390000000000004,0.20199999999999996,355,1006,0,1006,-59
2019-10-27,15.407499999999999,15.53,15.08,0.4499999999999993,0.4399999999999995,15.482,15.597999999999999,15.29,0.30799999999999983,0.25,15.344999999999999,15.53,15.08,0.4499999999999993,0.1899999999999995,15.43175,15.597999999999999,15.29,0.30799999999999983,0.049000000000001265,2035,5615,29,5586,3730
2019-11-03,15.315,15.4,15.27,0.13000000000000078,0.05000000000000071,15.48425,15.77,15.27,0.5,0.4090000000000007,15.29875,15.4,15.205,0.19500000000000028,0.05000000000000071,15.468,15.77,15.205,0.5649999999999995,0.4090000000000007,163,631,1,630,10
