Date,CRL_stock_Open_average,CRL_stock_Open_max,CRL_stock_Open_min,CRL_stock_Open_volatility,CRL_stock_Open_change,CRL_stock_High_average,CRL_stock_High_max,CRL_stock_High_min,CRL_stock_High_volatility,CRL_stock_High_change,CRL_stock_Low_average,CRL_stock_Low_max,CRL_stock_Low_min,CRL_stock_Low_volatility,CRL_stock_Low_change,CRL_stock_Close_average,CRL_stock_Close_max,CRL_stock_Close_min,CRL_stock_Close_volatility,CRL_stock_Close_change,CRL_stock_Volume_average,CRL_stock_Volume_max,CRL_stock_Volume_min,CRL_stock_Volume_volatility,CRL_stock_Volume_change
2018-01-14,106.3125,106.76,105.64,1.1200000000000045,0.9200000000000017,107.2525,108.17,106.45,1.7199999999999989,1.7199999999999989,105.13499999999999,105.89,104.38,1.5100000000000051,-0.5400000000000063,106.77250000000001,107.89,105.76,2.1299999999999955,2.1299999999999955,350810,423214,243552,179662,-15689
2018-01-21,106.142,107.7,104.4,3.299999999999997,3.299999999999997,107.356,108.08,106.42,1.6599999999999966,1.6599999999999966,105.25,106.76,104.0,2.760000000000005,2.760000000000005,106.666,107.83,105.53,2.299999999999997,2.030000000000001,374515,446929,249649,197280,-88776
2018-01-28,106.696,107.83,105.59,2.239999999999995,-0.8799999999999955,108.06,109.16,107.41,1.75,-1.75,105.086,107.19,102.19,5.0,-5.0,105.95,107.8,102.94,4.859999999999999,-4.530000000000001,390045,574890,250944,323946,323946
2018-02-04,100.246,102.09,98.37,3.719999999999999,-2.6400000000000006,101.648,102.9,100.54,2.3599999999999994,-2.3599999999999994,98.396,100.06,96.7,3.3599999999999994,-2.239999999999995,99.86,100.83,98.19,2.6400000000000006,-0.3100000000000023,411794,500752,287067,213685,-77902
2018-02-11,106.42,111.22,100.25,10.969999999999999,8.89,109.072,112.6,103.23,9.36999999999999,6.329999999999998,104.586,108.67,98.72,9.950000000000003,7.690000000000012,107.544,110.31,101.99,8.320000000000007,6.1200000000000045,938973,1388052,357026,1031026,-847823
2018-02-18,107.2025,107.7,106.32,1.3800000000000097,-1.3800000000000097,108.66,109.8,107.44,2.3599999999999994,0.9699999999999989,106.315,106.87,105.35,1.5200000000000102,-0.5500000000000114,107.2675,109.34,105.63,3.710000000000008,2.3100000000000023,375992,457627,322987,134640,67666
2018-02-25,107.348,109.51,104.03,5.480000000000004,-5.480000000000004,108.134,109.51,106.59,2.9200000000000017,-2.700000000000003,105.44,107.38,102.76,4.61999999999999,-2.3900000000000006,106.976,108.95,104.94,4.010000000000005,-2.3900000000000006,378352,460621,331935,128686,4334
2018-03-04,109.858,112.39,106.29,6.099999999999994,6.099999999999994,112.194,115.34,108.99,6.3500000000000085,6.3500000000000085,109.05199999999999,111.33,105.74,5.590000000000003,5.590000000000003,111.494,114.82,108.27,6.549999999999997,6.549999999999997,578834,809419,413519,395900,-56835
2018-03-11,113.91,115.45,112.0,3.450000000000003,-2.75,114.202,115.65,112.26,3.3900000000000006,-3.3499999999999943,112.05199999999999,114.0,110.17,3.8299999999999983,-3.3100000000000023,113.05199999999999,115.2,111.1,4.1000000000000085,-4.1000000000000085,354420,596634,247878,348756,260743
2018-03-18,109.772,111.0,107.26,3.739999999999995,-3.6700000000000017,110.246,111.36,107.76,3.5999999999999943,-3.3999999999999915,108.38000000000001,110.04,105.95,4.090000000000003,-3.950000000000003,108.872,110.86,106.27,4.590000000000003,-4.590000000000003,285839,332489,228040,104449,45613
2018-03-25,107.7,109.06,106.74,2.3200000000000074,-0.9100000000000108,108.2125,109.09,107.01,2.0799999999999983,-1.9699999999999989,105.705,106.52,104.87,1.6499999999999915,-1.0999999999999943,107.2475,108.8,106.18,2.6199999999999903,-2.0600000000000023,353848,429915,276451,153464,5532
2018-04-01,104.9,106.37,103.46,2.910000000000011,-1.9399999999999977,105.816,106.52,105.13,1.3900000000000006,-1.259999999999991,102.684,104.47,101.58,2.8900000000000006,-0.7000000000000028,104.226,105.62,102.37,3.25,-0.7399999999999949,334631,419197,253149,166048,-90405
2018-04-08,105.068,106.79,103.07,3.720000000000013,3.720000000000013,106.28,106.84,104.9,1.9399999999999977,1.8900000000000006,104.438,105.43,102.66,2.7700000000000102,2.6500000000000057,105.406,106.1,103.58,2.519999999999996,2.469999999999999,217458,288706,143256,145450,-29230
2018-04-15,107.37,108.37,105.86,2.510000000000005,-0.9399999999999977,108.454,109.24,107.99,1.25,0.730000000000004,106.27,107.92,105.03,2.8900000000000006,-1.4599999999999937,106.968,108.12,105.46,2.660000000000011,-1.7900000000000063,262396,343681,156246,187435,115419
2018-04-22,105.528,106.83,104.58,2.25,-1.2800000000000011,106.28,107.86,105.18,2.6799999999999926,-2.25,104.512,105.81,104.06,1.75,-1.75,105.25999999999999,106.52,104.7,1.8199999999999932,-1.4500000000000028,289031,526666,124627,402039,343687
2018-04-29,104.67,105.4,103.81,1.5900000000000034,-0.8000000000000114,105.686,106.49,105.28,1.2099999999999937,0.6899999999999977,103.6,104.16,103.02,1.1400000000000006,-0.01999999999999602,104.964,105.93,104.19,1.740000000000009,1.740000000000009,264141,376447,175893,200554,-30493
2018-05-06,105.62,107.0,104.89,2.1099999999999994,-1.2600000000000051,106.37,107.0,105.7,1.2999999999999972,-0.730000000000004,104.158,105.17,103.53,1.6400000000000006,-1.1400000000000006,105.114,105.53,104.57,0.960000000000008,0.1700000000000017,432233,638021,271891,366130,295071
