Date,WCG_Open_average,WCG_Open_max,WCG_Open_min,WCG_Open_volatility,WCG_Open_change,WCG_High_average,WCG_High_max,WCG_High_min,WCG_High_volatility,WCG_High_change,WCG_Low_average,WCG_Low_max,WCG_Low_min,WCG_Low_volatility,WCG_Low_change,WCG_Close_average,WCG_Close_max,WCG_Close_min,WCG_Close_volatility,WCG_Close_change,WCG_Volume_average,WCG_Volume_max,WCG_Volume_min,WCG_Volume_volatility,WCG_Volume_change
2018-01-14,213.8375,217.21,211.26,5.950000000000017,4.1200000000000045,216.41,218.81,214.6,4.210000000000008,3.2299999999999898,212.32,215.46,209.48,5.980000000000018,5.980000000000018,214.6875,218.79,210.2,8.590000000000003,8.590000000000003,271978,329624,236254,93370,-49392
2018-01-21,218.404,219.95,216.52,3.4299999999999784,-0.7599999999999909,219.47,221.75,217.53,4.219999999999999,-0.8999999999999773,215.924,218.54,214.71,3.829999999999984,-1.289999999999992,217.62,218.77,215.77,3.0,0.2600000000000193,305316,404865,237534,167331,-45591
2018-01-28,212.848,218.61,209.05,9.560000000000002,-8.360000000000014,214.7,220.95,210.25,10.699999999999989,-10.699999999999989,209.056,217.66,204.6,13.060000000000002,-13.060000000000002,210.882,217.66,204.73,12.930000000000007,-12.930000000000007,350836,468308,185090,283218,191009
2018-02-04,195.796,203.64,191.94,11.699999999999989,-11.699999999999989,198.346,203.96,195.26,8.700000000000017,-8.700000000000017,190.662,195.37,187.06,8.310000000000002,-8.310000000000002,194.196,196.5,190.1,6.400000000000006,-2.8100000000000023,579706,811761,377341,434420,-133685
2018-02-11,193.678,195.72,191.21,4.509999999999991,-3.4199999999999875,195.148,195.72,194.04,1.6800000000000068,-1.6200000000000045,191.566,192.82,189.81,3.009999999999991,-1.039999999999992,193.828,194.92,191.96,2.9599999999999795,-1.7099999999999795,300878,563685,182350,381335,-359225
2018-02-18,193.7275,195.18,192.63,2.5500000000000114,-0.05000000000001137,195.07999999999998,196.07,193.71,2.359999999999985,-2.359999999999985,191.89,193.59,190.25,3.3400000000000034,-1.710000000000008,193.09,194.65,192.02,2.6299999999999955,-2.5999999999999943,278569,300316,252214,48102,-48102
2018-02-25,193.988,195.42,192.83,2.589999999999975,0.1599999999999966,196.032,198.28,194.31,3.969999999999999,-1.1699999999999875,192.572,194.94,190.93,4.009999999999991,-1.7099999999999795,194.22,194.94,193.51,1.4300000000000068,-0.8400000000000034,271096,393713,192888,200825,-62258
2018-03-04,193.682,195.13,192.84,2.289999999999992,0.19999999999998863,195.68,196.98,194.25,2.7299999999999898,0.29000000000002046,191.826,193.36,190.87,2.490000000000009,-0.5600000000000023,194.454,195.59,191.85,3.740000000000009,0.09999999999999432,303442,439531,234038,205493,104983
2018-03-11,195.628,199.28,193.72,5.560000000000002,3.890000000000015,197.148,201.53,195.66,5.8700000000000045,5.8700000000000045,193.502,194.55,192.79,1.7600000000000193,1.3900000000000148,194.124,194.75,193.57,1.1800000000000068,1.0300000000000011,390796,683244,176424,506820,418159
2018-03-18,194.49800000000002,197.05,191.02,6.030000000000001,-3.5600000000000023,195.9,200.82,192.64,8.180000000000007,-2.6200000000000045,191.34799999999998,194.6,188.33,6.269999999999982,-3.119999999999976,192.394,197.94,188.41,9.530000000000001,-4.210000000000008,347384,618348,187347,431001,50107
2018-03-25,191.215,192.76,189.7,3.0600000000000023,1.7600000000000193,193.4525,196.12,191.93,4.189999999999998,4.02000000000001,189.7425,190.78,189.0,1.7800000000000011,1.7800000000000011,191.5375,193.63,190.27,3.359999999999985,1.829999999999984,411002,567266,325867,241399,90316
2018-04-01,194.514,195.75,192.94,2.8100000000000023,1.3600000000000136,196.478,198.67,195.04,3.6299999999999955,0.8800000000000239,191.558,194.79,188.32,6.469999999999999,1.3900000000000148,193.298,196.29,189.96,6.329999999999984,1.039999999999992,397461,663074,245032,418042,68040
2018-04-08,193.652,195.67,191.77,3.8999999999999773,3.8999999999999773,195.704,197.27,194.65,2.6200000000000045,1.0199999999999818,192.01399999999998,192.78,190.92,1.8600000000000136,1.3799999999999955,193.442,195.59,191.09,4.5,1.2800000000000011,248131,269325,212580,56745,-51905
2018-04-15,200.302,202.22,195.26,6.960000000000008,6.680000000000007,202.32399999999998,204.07,198.98,5.090000000000003,3.3000000000000114,199.232,200.88,194.52,6.359999999999985,5.060000000000002,200.768,202.06,198.11,3.9499999999999886,2.1299999999999955,353753,394569,284510,110059,76899
