Date,RDY_Open_average,RDY_Open_max,RDY_Open_min,RDY_Open_volatility,RDY_Open_change,RDY_High_average,RDY_High_max,RDY_High_min,RDY_High_volatility,RDY_High_change,RDY_Low_average,RDY_Low_max,RDY_Low_min,RDY_Low_volatility,RDY_Low_change,RDY_Close_average,RDY_Close_max,RDY_Close_min,RDY_Close_volatility,RDY_Close_change,RDY_Volume_average,RDY_Volume_max,RDY_Volume_min,RDY_Volume_volatility,RDY_Volume_change
2018-03-25,32.6825,33.01,32.41,0.6000000000000014,0.6000000000000014,33.07,33.39,32.83,0.5600000000000023,0.4100000000000037,32.345,32.6,32.2,0.3999999999999986,-0.10000000000000142,32.65,32.79,32.39,0.3999999999999986,-0.3399999999999963,277219,354207,190946,163261,-77476
2018-04-01,32.762,33.09,32.32,0.7700000000000031,0.010000000000005116,33.052,33.31,32.9,0.4100000000000037,0.10000000000000142,32.484,32.98,32.12,0.8599999999999994,0.25,32.78,33.09,32.39,0.7000000000000028,0.020000000000003126,249914,354865,147765,207100,-96967
2018-04-08,32.504,32.96,32.01,0.9500000000000028,-0.490000000000002,32.692,32.97,32.47,0.5,-0.3299999999999983,32.3,32.61,31.82,0.7899999999999991,-0.1599999999999966,32.54,32.89,32.31,0.5799999999999983,-0.4200000000000017,307630,542671,141028,401643,-72988
2018-04-15,32.438,32.69,32.28,0.4099999999999966,-0.18999999999999773,32.558,32.73,32.35,0.37999999999999545,-0.269999999999996,32.186,32.33,32.06,0.269999999999996,-0.1699999999999946,32.322,32.52,32.06,0.46000000000000085,-0.46000000000000085,243759,375127,128867,246260,-31804
2018-04-22,31.99,32.34,31.45,0.8900000000000041,-0.2600000000000051,32.274,32.74,31.88,0.860000000000003,-0.30000000000000426,31.818,32.34,31.39,0.9500000000000028,-0.2600000000000051,32.03,32.38,31.74,0.6400000000000041,-0.07000000000000028,234342,293771,167498,126273,25638
2018-04-29,31.864,32.26,31.26,0.9999999999999964,-0.9999999999999964,31.986,32.27,31.51,0.7600000000000016,-0.7600000000000016,31.664,32.0,31.16,0.8399999999999999,-0.8399999999999999,31.764,32.13,31.23,0.9000000000000021,-0.9000000000000021,225863,312877,144249,168628,66090
2018-05-06,30.59,31.32,30.09,1.2300000000000004,-0.9299999999999997,30.855999999999998,31.45,30.49,0.9600000000000009,-0.7899999999999991,30.344,31.13,29.84,1.2899999999999991,-1.009999999999998,30.532,31.24,30.13,1.1099999999999994,-1.1099999999999994,796947,1216791,227411,989380,879040
2018-05-13,29.226,29.78,28.16,1.620000000000001,-1.620000000000001,29.556,30.09,29.22,0.870000000000001,-0.870000000000001,28.906,29.54,28.13,1.4100000000000001,-1.4100000000000001,29.248,29.55,28.96,0.5899999999999999,-0.5899999999999999,1376568,1813975,717725,1096250,-684239
2018-05-20,29.127499999999998,29.79,28.8,0.9899999999999984,-0.7699999999999996,29.2925,29.94,28.91,1.0300000000000011,-0.6900000000000013,28.8925,29.31,28.49,0.8200000000000003,-0.28999999999999915,29.09,29.47,28.82,0.6499999999999986,-0.35999999999999943,544440,841279,221551,619728,-549222
2018-05-27,29.066,29.58,28.69,0.889999999999997,0.36999999999999744,29.292,29.73,28.88,0.8500000000000014,0.39000000000000057,28.817999999999998,29.29,28.49,0.8000000000000007,0.4800000000000004,28.942,29.29,28.49,0.8000000000000007,0.33999999999999986,563219,618486,454980,163506,163506
2018-06-03,29.844,31.05,29.19,1.8599999999999994,1.8599999999999994,30.166,31.35,29.19,2.16,2.16,29.666,30.83,28.81,2.0199999999999996,2.0199999999999996,29.932,30.91,28.92,1.9899999999999984,1.9099999999999966,641956,774381,486120,288261,-11847
2018-06-10,33.764,35.06,32.3,2.760000000000005,2.760000000000005,33.984,35.33,32.38,2.9499999999999957,2.9499999999999957,33.52,34.81,32.01,2.8000000000000043,2.8000000000000043,33.694,35.06,32.04,3.020000000000003,2.980000000000004,721880,965604,554032,411572,-337193
2018-06-17,34.39,34.87,33.7,1.1699999999999946,-0.8799999999999955,34.556,34.99,33.7,1.2899999999999991,-1.2899999999999991,33.962,34.58,33.09,1.4899999999999949,-1.2399999999999949,34.218,34.87,33.2,1.6699999999999946,-1.6699999999999946,403980,781006,220794,560212,-463619
2018-06-24,32.704,33.19,32.25,0.9399999999999977,-0.9399999999999977,32.808,33.28,32.34,0.9399999999999977,-0.7700000000000031,32.27,32.69,31.9,0.7899999999999991,-0.6599999999999966,32.403999999999996,32.69,32.16,0.5300000000000011,-0.5300000000000011,440647,608886,239346,369540,136682
2018-07-01,32.8925,33.5,32.56,0.9399999999999977,0.8200000000000003,33.1325,33.75,32.85,0.8999999999999986,0.8999999999999986,32.695,33.32,32.43,0.8900000000000006,0.8299999999999983,33.015,33.53,32.72,0.8100000000000023,0.8100000000000023,305317,468381,194637,273744,116804
2018-07-08,32.86,33.85,30.33,3.520000000000003,-3.039999999999999,33.004,33.95,30.7,3.2500000000000036,-2.7699999999999996,32.516,33.65,29.63,4.02,-3.4899999999999984,32.718,33.94,29.78,4.159999999999997,-3.6499999999999986,352975,700977,223174,477803,422141
2018-07-15,29.554,29.84,29.25,0.5899999999999999,-0.1999999999999993,29.686,29.91,29.43,0.4800000000000004,-0.3500000000000014,29.362,29.57,29.0,0.5700000000000003,-0.240000000000002,29.605999999999998,29.84,29.25,0.5899999999999999,-0.39000000000000057,294651,324484,268214,56270,17701
2018-07-22,30.466,31.42,29.96,1.4600000000000009,0.2699999999999996,30.99,31.86,30.23,1.629999999999999,0.4299999999999997,30.214,31.05,29.86,1.1900000000000013,0.21000000000000085,30.516000000000002,31.2,30.1,1.0999999999999979,0.35999999999999943,362850,462290,228667,233623,185276
2018-07-29,31.856,32.77,30.56,2.2100000000000044,1.9300000000000033,32.286,33.13,31.27,1.860000000000003,1.6500000000000021,31.768,32.77,30.56,2.2100000000000044,1.7699999999999996,32.198,33.12,31.23,1.889999999999997,1.5599999999999987,467858,557229,304623,252606,-109533
2018-08-05,32.658,32.93,32.39,0.5399999999999991,-0.5399999999999991,32.734,33.0,32.46,0.5399999999999991,-0.5200000000000031,32.408,32.76,32.11,0.6499999999999986,-0.6400000000000006,32.544,33.0,32.17,0.8299999999999983,-0.8299999999999983,223143,326342,181920,144422,-144422
2018-08-12,32.986000000000004,33.79,32.34,1.4499999999999957,1.3999999999999986,33.38,34.35,32.39,1.9600000000000009,1.6099999999999994,32.916,33.79,32.07,1.7199999999999989,1.3999999999999986,33.216,34.22,32.2,2.019999999999996,1.6999999999999957,227280,302727,119021,183706,-60618
2018-08-19,34.756,35.0,34.41,0.5900000000000034,0.490000000000002,34.955999999999996,35.16,34.65,0.509999999999998,0.5,34.588,34.8,34.22,0.5799999999999983,0.5799999999999983,34.792,34.97,34.5,0.46999999999999886,0.46999999999999886,222687,305701,169635,136066,97164
2018-08-26,34.277499999999996,34.9,33.73,1.1700000000000017,0.28000000000000114,34.495000000000005,35.14,33.84,1.2999999999999972,0.29999999999999716,34.1,34.64,33.48,1.1600000000000037,0.14999999999999858,34.355000000000004,35.14,33.59,1.5499999999999972,0.4299999999999997,246232,284692,220124,64568,37611
2018-09-02,35.594,36.18,35.21,0.9699999999999989,-0.030000000000001137,35.844,36.41,35.45,0.9599999999999937,-0.05999999999999517,35.382,35.96,35.07,0.8900000000000006,0.030000000000001137,35.628,36.19,35.18,1.009999999999998,-0.07000000000000028,335478,478594,235975,242619,-242619
2018-09-09,35.36,35.64,34.8,0.8400000000000034,0.8400000000000034,35.635999999999996,36.12,35.05,1.0700000000000003,0.9299999999999997,35.188,35.58,34.51,1.0700000000000003,1.0300000000000011,35.548,36.07,35.0,1.0700000000000003,0.7000000000000028,232265,313720,112290,201430,-29363
2018-09-16,35.83,36.31,35.32,0.990000000000002,-0.36999999999999744,36.074,36.81,35.48,1.3300000000000054,-0.4100000000000037,35.564,36.31,34.87,1.4400000000000048,-0.6099999999999994,35.828,36.73,35.07,1.6599999999999966,-0.7800000000000011,230996,364364,156968,207396,-53296
2018-09-23,35.136,35.71,34.6,1.1099999999999994,-1.1099999999999994,35.204,35.74,34.6,1.1400000000000006,-1.1400000000000006,34.693999999999996,35.33,33.65,1.6799999999999997,-1.6799999999999997,34.856,35.58,33.7,1.8799999999999955,-1.769999999999996,218055,281305,182877,98428,35769
2018-09-30,32.716,33.82,31.7,2.120000000000001,-1.860000000000003,32.952,33.92,31.96,1.9600000000000009,-1.9600000000000009,32.498,33.55,31.58,1.9699999999999989,-1.9699999999999989,32.718,33.81,31.89,1.9200000000000017,-1.9200000000000017,281914,543571,138166,405405,80923
2018-10-07,33.46,34.43,33.0,1.4299999999999997,1.4299999999999997,33.554,34.66,33.09,1.5699999999999932,1.5699999999999932,32.967999999999996,34.07,32.48,1.5900000000000034,1.240000000000002,33.176,34.45,32.59,1.8599999999999994,1.5,386161,443979,348423,95556,95556
2018-10-14,34.586,34.79,34.38,0.4099999999999966,-0.35999999999999943,34.842,35.25,34.5,0.75,-0.75,34.32,34.74,34.01,0.730000000000004,-0.6400000000000006,34.576,35.22,34.15,1.0700000000000003,-1.0499999999999972,190323,263657,114172,149485,-149485
2018-10-21,33.314,34.6,32.48,2.1200000000000045,1.0399999999999991,33.822,34.75,32.85,1.8999999999999986,0.6599999999999966,32.942,33.68,32.48,1.2000000000000028,0.1700000000000017,33.386,33.93,32.58,1.3500000000000014,0.030000000000001137,303481,495025,150868,344157,344157
2018-10-28,33.64,34.75,32.92,1.8299999999999983,-1.8299999999999983,33.86,34.81,33.27,1.5399999999999991,-1.4000000000000057,32.647999999999996,33.51,31.69,1.8199999999999967,1.2300000000000004,33.19,34.03,32.36,1.6700000000000017,1.0300000000000011,484920,1095755,202040,893715,-893715
2018-11-04,33.687999999999995,34.19,33.33,0.8599999999999994,-0.020000000000003126,33.964,34.37,33.47,0.8999999999999986,-0.39000000000000057,33.46,34.02,33.02,1.0,-0.2700000000000031,33.77,34.31,33.29,1.0200000000000031,-0.6099999999999994,206232,249227,169617,79610,-4733
2018-11-11,34.266,35.14,33.54,1.6000000000000014,1.6000000000000014,34.748,35.49,34.24,1.25,1.25,34.202,35.14,33.54,1.6000000000000014,1.6000000000000014,34.584,35.25,34.04,1.2100000000000009,1.2100000000000009,273692,352896,201325,151571,-133099
2018-11-18,36.269999999999996,36.94,34.49,2.4499999999999957,2.4499999999999957,36.975,37.18,36.77,0.4099999999999966,0.19999999999999574,35.9175,36.8,34.25,2.549999999999997,2.039999999999999,36.6275,37.0,36.37,0.6300000000000026,-0.13000000000000256,282871,552421,76650,475771,-310911
2018-11-25,37.626,38.94,36.42,2.519999999999996,1.7899999999999991,37.998,39.04,37.0,2.039999999999999,1.3100000000000023,37.23,38.29,36.26,2.030000000000001,1.1700000000000017,37.756,38.44,36.84,1.5999999999999943,1.3999999999999986,352846,494552,204576,289976,117394
2018-12-02,37.92,38.37,37.29,1.0799999999999983,-1.0799999999999983,38.2725,38.75,37.81,0.9399999999999977,-0.9399999999999977,37.465,38.28,36.3,1.980000000000004,-1.980000000000004,37.755,38.44,36.77,1.6699999999999946,-1.6699999999999946,287976,334664,218183,116481,110004
2018-12-09,36.594,37.57,36.07,1.5,-0.8900000000000006,36.932,37.75,36.45,1.2999999999999972,-1.0700000000000003,36.146,37.04,35.55,1.490000000000002,-1.019999999999996,36.498,37.2,35.91,1.2900000000000063,-1.0300000000000011,225708,309604,155879,153725,-124455
2018-12-16,36.948,37.19,36.77,0.4199999999999946,-0.0799999999999983,37.406,37.68,37.29,0.39000000000000057,-0.05000000000000426,36.660000000000004,36.85,36.42,0.4299999999999997,-0.28000000000000114,37.03,37.32,36.63,0.6899999999999977,-0.25,180536,262967,78293,184674,-144555
2018-12-23,37.425,37.7,37.12,0.5800000000000054,0.4200000000000017,37.83,37.98,37.58,0.3999999999999986,-0.020000000000003126,37.2275,37.47,36.86,0.6099999999999994,0.060000000000002274,37.705,37.85,37.58,0.2700000000000031,-0.14999999999999858,144902,175547,122999,52548,-6593
2018-12-30,37.21,37.5,36.88,0.6199999999999974,-0.6199999999999974,37.3925,37.89,36.88,1.009999999999998,-1.009999999999998,36.817499999999995,37.29,36.41,0.8800000000000026,-0.8800000000000026,37.04,37.57,36.53,1.0399999999999991,-1.0399999999999991,223237,343274,131925,211349,95786
2019-01-06,36.75,37.04,36.45,0.5899999999999963,-0.25,36.942,37.23,36.45,0.779999999999994,-0.5899999999999963,36.564,36.91,36.3,0.6099999999999994,-0.3200000000000003,36.775999999999996,37.01,36.32,0.6899999999999977,-0.5799999999999983,139856,184617,107340,77277,-19902
2019-01-13,36.8,36.9,36.57,0.3299999999999983,0.3299999999999983,37.2975,37.48,37.16,0.3200000000000003,0.13000000000000256,36.75,36.83,36.56,0.269999999999996,0.259999999999998,37.05,37.3,36.78,0.519999999999996,0.259999999999998,337268,511938,135227,376711,243097
2019-01-20,37.5,37.89,37.06,0.8299999999999983,0.18999999999999773,37.878,38.24,37.4,0.8400000000000034,-0.30000000000000426,37.292,37.73,37.0,0.7299999999999969,0.0,37.548,37.88,37.25,0.6300000000000026,-0.22999999999999687,297788,478661,197862,280799,-47303
2019-01-27,38.188,39.56,37.34,2.219999999999999,1.1900000000000048,38.833999999999996,40.01,37.69,2.3200000000000003,2.3200000000000003,37.722,38.52,36.9,1.6200000000000045,1.4100000000000037,38.322,39.7,37.1,2.6000000000000014,2.6000000000000014,316049,663587,174537,489050,444076
2019-02-03,39.02,39.78,37.25,2.530000000000001,-2.530000000000001,39.238,40.2,37.37,2.8300000000000054,-2.8300000000000054,38.618,39.5,36.45,3.049999999999997,-3.049999999999997,38.85,39.85,36.65,3.200000000000003,-3.200000000000003,235278,283171,165627,117544,17582
2019-02-10,37.3,37.52,36.89,0.6300000000000026,-0.490000000000002,37.7125,38.09,36.89,1.2000000000000028,-1.2000000000000028,36.8375,37.51,35.5,2.009999999999998,-1.6000000000000014,37.2975,38.08,35.98,2.1000000000000014,-2.1000000000000014,202468,272648,141825,130823,50859
2019-02-17,36.498,37.39,35.98,1.4100000000000037,1.4100000000000037,36.814,37.67,36.26,1.4100000000000037,1.0799999999999983,36.248,37.35,35.6,1.75,1.75,36.484,37.37,35.77,1.5999999999999943,0.9699999999999989,292281,387497,218898,168599,117877
2019-02-24,37.418,37.72,37.1,0.6199999999999974,0.4199999999999946,37.74,37.9,37.59,0.30999999999999517,0.05999999999999517,36.964,37.27,36.18,1.0900000000000034,-0.11000000000000654,37.47,37.69,37.19,0.5,-0.13000000000000256,163718,280803,88425,192378,22315
2019-03-03,37.858,38.48,37.46,1.019999999999996,0.1599999999999966,38.274,38.67,37.64,1.0300000000000011,0.25,37.58,38.19,37.02,1.1699999999999946,0.18999999999999773,38.044,38.51,37.52,0.9899999999999949,0.20000000000000284,159085,228843,88589,140254,-10135
2019-03-10,38.638,39.0,38.38,0.6199999999999974,0.6199999999999974,38.936,39.29,38.62,0.6700000000000017,0.6700000000000017,38.516,38.96,38.22,0.740000000000002,0.740000000000002,38.724,39.08,38.34,0.7399999999999949,0.7399999999999949,158013,255626,94803,160823,-15983
2019-03-17,39.908,40.34,39.36,0.980000000000004,0.240000000000002,40.418,40.84,39.78,1.0600000000000023,0.6499999999999986,39.614,40.29,38.99,1.2999999999999972,0.240000000000002,39.908,40.5,39.16,1.3400000000000034,0.47000000000000597,178342,255269,107794,147475,17809
2019-03-24,40.224,40.7,39.69,1.0100000000000051,0.37000000000000455,40.48,40.8,39.95,0.8499999999999943,0.12999999999999545,39.848,40.46,39.19,1.2700000000000031,0.18999999999999773,40.262,40.57,39.74,0.8299999999999983,0.0,157268,230920,89107,141813,85946
2019-03-31,40.46,40.93,39.81,1.1199999999999974,-0.8799999999999955,40.604,41.28,39.81,1.4699999999999989,-1.4699999999999989,39.95,40.63,39.37,1.2600000000000051,-1.2600000000000051,40.248,41.11,39.68,1.4299999999999997,-1.4299999999999997,181663,292175,90699,201476,-201476
2019-04-07,40.244,40.6,39.66,0.9400000000000048,0.8000000000000043,40.526,40.89,40.27,0.6199999999999974,0.07000000000000028,39.884,40.09,39.55,0.5400000000000063,0.38000000000000256,40.316,40.86,40.03,0.8299999999999983,0.27999999999999403,188795,280842,131086,149756,-40994
2019-04-14,40.447500000000005,41.1,40.18,0.9200000000000017,-0.7899999999999991,40.7325,41.13,40.33,0.8000000000000043,-0.46000000000000085,40.07,40.27,39.86,0.4100000000000037,0.29000000000000625,40.3775,40.77,40.0,0.7700000000000031,0.5,156789,231551,70448,161103,-161103
2019-04-21,41.098,41.5,40.55,0.9500000000000028,0.5700000000000003,41.332,41.85,40.94,0.9100000000000037,0.22999999999999687,40.858,41.24,40.55,0.6900000000000048,0.35999999999999943,41.094,41.45,40.85,0.6000000000000014,0.28999999999999915,143002,204212,104406,99806,19349
2019-04-28,41.874,42.21,41.47,0.740000000000002,0.12000000000000455,42.398,42.77,42.07,0.7000000000000028,0.6300000000000026,41.646,42.04,41.47,0.5700000000000003,0.09000000000000341,42.162,42.76,41.75,1.009999999999998,0.8699999999999974,175862,321511,78641,242870,-222913
2019-05-05,41.708,42.63,40.55,2.0800000000000054,-2.0800000000000054,41.844,42.82,40.55,2.270000000000003,-2.270000000000003,41.03,42.11,39.38,2.729999999999997,-2.729999999999997,41.382,42.34,39.56,2.780000000000001,-2.780000000000001,127136,190438,85566,104872,36961
2019-05-12,39.256,40.16,36.93,3.229999999999997,-2.9100000000000037,39.654,40.45,37.66,2.7900000000000063,-2.3100000000000023,38.916,40.01,36.81,3.1999999999999957,-2.3900000000000006,39.296,40.23,37.01,3.219999999999999,-2.740000000000002,156638,208440,100845,107595,15147
2019-05-19,37.9775,38.3,37.53,0.769999999999996,-0.20999999999999375,38.31,38.56,37.87,0.6900000000000048,0.03999999999999915,37.71,38.09,37.4,0.6900000000000048,0.19000000000000483,37.9275,38.16,37.69,0.46999999999999886,0.13999999999999346,168217,240762,83787,156975,-156975
2019-05-26,37.93,38.7,37.13,1.5700000000000003,0.6300000000000026,38.414,39.73,37.27,2.4599999999999937,1.6399999999999935,37.55,38.48,36.39,2.0899999999999963,1.019999999999996,38.160000000000004,39.67,37.14,2.530000000000001,2.1400000000000006,215757,337055,138653,198402,-157087
2019-06-02,38.682,39.52,37.75,1.7700000000000031,-0.8200000000000003,38.982,39.63,38.11,1.5200000000000031,-1.3900000000000006,38.256,39.23,37.51,1.7199999999999989,-0.6499999999999986,38.498,39.33,37.67,1.6599999999999966,-1.4299999999999997,151885,236716,64593,172123,-172123
2019-06-09,37.43,38.22,36.72,1.5,-1.5,37.658,38.22,36.91,1.3100000000000023,-1.3100000000000023,36.978,37.75,36.25,1.5,-1.5,37.162,37.94,36.25,1.6899999999999977,-1.6899999999999977,153715,256818,101360,155458,-117993
2019-06-16,36.734,37.12,36.1,1.019999999999996,-1.019999999999996,37.058,37.45,36.49,0.9600000000000009,-0.9199999999999946,36.418,36.93,35.82,1.1099999999999994,-1.1099999999999994,36.583999999999996,37.05,36.05,1.0,-0.9699999999999989,217397,489716,99899,389817,6413
2019-06-23,37.275999999999996,39.08,36.4,2.6799999999999997,2.6799999999999997,37.694,39.08,36.75,2.3299999999999983,2.3299999999999983,36.956,38.45,36.05,2.4000000000000057,2.4000000000000057,37.397999999999996,38.73,36.27,2.4599999999999937,2.4599999999999937,234431,405592,136937,268655,-90298
2019-06-30,37.8925,38.24,37.58,0.6600000000000037,-0.30000000000000426,38.095,38.24,38.02,0.21999999999999886,-0.21000000000000085,37.455,37.54,37.39,0.14999999999999858,-0.01999999999999602,37.74,37.94,37.49,0.44999999999999574,-0.21000000000000085,100800,183982,65855,118127,-104610
2019-07-07,38.016,38.37,37.69,0.6799999999999997,0.45000000000000284,38.254,38.75,37.83,0.9200000000000017,0.4200000000000017,37.714,38.26,37.11,1.1499999999999986,0.15000000000000568,37.936,38.56,37.5,1.0600000000000023,0.03999999999999915,132302,204847,68037,136810,38452
2019-07-14,38.216,38.5,37.92,0.5799999999999983,-0.46999999999999886,38.424,38.7,38.04,0.6600000000000037,-0.3299999999999983,38.064,38.26,37.7,0.5599999999999952,-0.3200000000000003,38.204,38.45,37.72,0.730000000000004,-0.37000000000000455,103380,164689,68973,95716,-48850
2019-07-21,38.034,39.05,37.33,1.7199999999999989,0.39000000000000057,38.414,39.24,37.67,1.5700000000000003,0.75,37.488,38.78,36.71,2.0700000000000003,-0.21000000000000085,37.914,39.0,37.13,1.8699999999999974,0.6699999999999946,164579,212595,103994,108601,6809
2019-07-28,36.452,37.13,35.46,1.6700000000000017,-1.4600000000000009,36.714,37.41,35.69,1.7199999999999989,-1.490000000000002,36.044000000000004,36.75,35.13,1.6199999999999974,-1.1699999999999946,36.256,36.81,35.21,1.6000000000000014,-1.490000000000002,218033,280484,152030,128454,87493
2019-08-04,35.928,36.22,35.7,0.519999999999996,0.17999999999999972,36.368,36.58,35.98,0.6000000000000014,0.35999999999999943,35.764,36.03,35.36,0.6700000000000017,0.28000000000000114,36.01,36.26,35.64,0.6199999999999974,0.6000000000000014,393016,681009,89303,591706,-192689
2019-08-11,35.238,35.84,34.82,1.0200000000000031,-0.45000000000000284,35.536,36.14,35.25,0.8900000000000006,-0.75,34.924,35.17,34.72,0.45000000000000284,-0.12000000000000455,35.1,35.35,34.82,0.5300000000000011,-0.14999999999999858,179522,375877,105305,270572,-270572
2019-08-18,35.3,35.49,35.17,0.3200000000000003,0.09000000000000341,35.64,35.85,35.39,0.46000000000000085,-0.10000000000000142,35.04,35.2,34.93,0.2700000000000031,0.10000000000000142,35.218,35.46,35.05,0.4100000000000037,0.11999999999999744,144359,208964,88963,120001,-38594
2019-08-25,35.185,35.46,34.72,0.740000000000002,0.030000000000001137,35.51,35.82,35.05,0.7700000000000031,0.09000000000000341,34.8575,34.98,34.67,0.30999999999999517,0.17999999999999972,35.2525,35.75,35.01,0.740000000000002,0.6899999999999977,125217,183700,75386,108314,33613
2019-09-01,36.888,38.23,35.21,3.019999999999996,3.019999999999996,37.472,38.5,35.35,3.1499999999999986,3.1499999999999986,36.602000000000004,37.84,34.95,2.8900000000000006,2.8499999999999943,37.206,38.45,35.27,3.1799999999999997,3.1799999999999997,276435,620442,134657,485785,-14390
2019-09-08,38.594,38.95,38.32,0.6300000000000026,0.04999999999999716,39.024,39.45,38.79,0.6600000000000037,-0.0799999999999983,38.362,38.78,37.88,0.8999999999999986,0.30999999999999517,38.78,39.22,38.37,0.8500000000000014,-0.3100000000000023,152220,181402,135305,46097,-46097
2019-09-15,38.444,39.01,38.0,1.009999999999998,0.21000000000000085,38.836,39.87,38.36,1.509999999999998,0.3299999999999983,37.967999999999996,38.34,37.51,0.8300000000000054,0.3500000000000014,38.44,39.11,38.01,1.1000000000000014,0.5799999999999983,232436,479820,141000,338820,-16486
2019-09-22,38.986000000000004,39.38,38.66,0.720000000000006,-0.720000000000006,39.222,39.85,38.75,1.1000000000000014,-1.1000000000000014,38.466,38.76,37.82,0.9399999999999977,-0.6499999999999986,38.82,39.26,37.89,1.3699999999999974,-1.019999999999996,187496,281182,71242,209940,-57984
2019-09-29,37.38,37.81,37.06,0.75,-0.7000000000000028,37.61,37.89,37.32,0.5700000000000003,-0.5700000000000003,37.034,37.44,36.78,0.6599999999999966,-0.4099999999999966,37.396,37.81,37.19,0.6200000000000045,-0.19999999999999574,106552,169093,77769,91324,-5606
2019-10-06,37.144,37.36,36.84,0.519999999999996,0.3400000000000034,37.478,37.84,37.1,0.740000000000002,0.5899999999999963,36.996,37.29,36.62,0.6700000000000017,0.6700000000000017,37.188,37.36,36.66,0.7000000000000028,0.7000000000000028,104233,175418,44759,130659,-81064
2019-10-13,38.136,38.5,37.55,0.9500000000000028,0.9500000000000028,38.666,38.97,38.36,0.6099999999999994,0.6099999999999994,37.988,38.49,37.55,0.9400000000000048,0.9400000000000048,38.342,38.77,37.91,0.8600000000000065,0.5800000000000054,169153,250019,90500,159519,-95402
2019-10-20,39.368,39.78,39.13,0.6499999999999986,0.11999999999999744,39.636,39.99,39.39,0.6000000000000014,-0.12000000000000455,38.942,39.13,38.7,0.4299999999999997,0.03999999999999915,39.204,39.88,38.78,1.1000000000000014,0.1700000000000017,285388,714507,98428,616079,-96225
2019-10-27,39.196,39.69,38.89,0.7999999999999972,0.5599999999999952,39.72,40.11,39.45,0.6599999999999966,0.12000000000000455,38.856,39.11,38.62,0.490000000000002,-0.07000000000000028,39.444,39.84,39.15,0.6900000000000048,-0.38000000000000256,152249,258388,107635,150753,30621
