Date,Vanguard Utilities_Open_average,Vanguard Utilities_Open_max,Vanguard Utilities_Open_min,Vanguard Utilities_Open_volatility,Vanguard Utilities_Open_change,Vanguard Utilities_High_average,Vanguard Utilities_High_max,Vanguard Utilities_High_min,Vanguard Utilities_High_volatility,Vanguard Utilities_High_change,Vanguard Utilities_Low_average,Vanguard Utilities_Low_max,Vanguard Utilities_Low_min,Vanguard Utilities_Low_volatility,Vanguard Utilities_Low_change,Vanguard Utilities_Close_average,Vanguard Utilities_Close_max,Vanguard Utilities_Close_min,Vanguard Utilities_Close_volatility,Vanguard Utilities_Close_change
2018-08-19,120.04,120.04,120.04,0.0,0.0,120.04,120.04,120.04,0.0,0.0,118.65,118.65,118.65,0.0,0.0,119.09,119.09,119.09,0.0,0.0
2018-08-26,119.97,119.97,119.97,0.0,0.0,120.29,120.29,120.29,0.0,0.0,118.91,118.91,118.91,0.0,0.0,119.26,119.26,119.26,0.0,0.0
2018-09-02,120.83,120.83,120.83,0.0,0.0,121.62,121.62,121.62,0.0,0.0,120.6,120.6,120.6,0.0,0.0,121.18,121.18,121.18,0.0,0.0
2018-09-09,121.15,121.15,121.15,0.0,0.0,121.77,121.77,121.77,0.0,0.0,120.99,120.99,120.99,0.0,0.0,121.55,121.55,121.55,0.0,0.0
2018-09-16,118.62,118.62,118.62,0.0,0.0,118.62,118.62,118.62,0.0,0.0,117.61,117.61,117.61,0.0,0.0,117.64,117.64,117.64,0.0,0.0
2018-09-23,117.66,117.66,117.66,0.0,0.0,117.66,117.66,117.66,0.0,0.0,117.12,117.12,117.12,0.0,0.0,117.5,117.5,117.5,0.0,0.0
2018-09-30,120.1,120.1,120.1,0.0,0.0,121.54,121.54,121.54,0.0,0.0,119.76,119.76,119.76,0.0,0.0,120.84,120.84,120.84,0.0,0.0
2018-10-07,118.14,118.14,118.14,0.0,0.0,119.28,119.28,119.28,0.0,0.0,118.14,118.14,118.14,0.0,0.0,118.6,118.6,118.6,0.0,0.0
2018-10-14,121.81,121.81,121.81,0.0,0.0,121.88,121.88,121.88,0.0,0.0,120.65,120.65,120.65,0.0,0.0,120.96,120.96,120.96,0.0,0.0
2018-10-21,119.03,119.03,119.03,0.0,0.0,120.78,120.78,120.78,0.0,0.0,118.97,118.97,118.97,0.0,0.0,120.3,120.3,120.3,0.0,0.0
2018-10-28,118.68,118.68,118.68,0.0,0.0,120.32,120.32,120.32,0.0,0.0,118.68,118.68,118.68,0.0,0.0,119.96,119.96,119.96,0.0,0.0
2018-11-04,121.46,121.46,121.46,0.0,0.0,123.44,123.44,123.44,0.0,0.0,120.7,120.7,120.7,0.0,0.0,122.29,122.29,122.29,0.0,0.0
2018-11-11,122.35,122.35,122.35,0.0,0.0,123.12,123.12,123.12,0.0,0.0,122.16,122.16,122.16,0.0,0.0,123.12,123.12,123.12,0.0,0.0
2018-11-18,121.12,121.12,121.12,0.0,0.0,121.72,121.72,121.72,0.0,0.0,120.53,120.53,120.53,0.0,0.0,121.57,121.57,121.57,0.0,0.0
2018-11-25,123.8,123.8,123.8,0.0,0.0,125.04,125.04,125.04,0.0,0.0,122.84,122.84,122.84,0.0,0.0,124.98,124.98,124.98,0.0,0.0
2018-12-02,125.72,125.72,125.72,0.0,0.0,126.33,126.33,126.33,0.0,0.0,123.74,123.74,123.74,0.0,0.0,126.03,126.03,126.03,0.0,0.0
2018-12-09,125.74,125.74,125.74,0.0,0.0,125.84,125.84,125.84,0.0,0.0,120.98,120.98,120.98,0.0,0.0,121.49,121.49,121.49,0.0,0.0
2018-12-16,119.84,119.84,119.84,0.0,0.0,120.33,120.33,120.33,0.0,0.0,114.27,114.27,114.27,0.0,0.0,114.71,114.71,114.71,0.0,0.0
2018-12-23,117.75,117.75,117.75,0.0,0.0,117.94,117.94,117.94,0.0,0.0,116.58,116.58,116.58,0.0,0.0,117.83,117.83,117.83,0.0,0.0
2018-12-30,116.9,116.9,116.9,0.0,0.0,117.29,117.29,117.29,0.0,0.0,116.2,116.2,116.2,0.0,0.0,116.71,116.71,116.71,0.0,0.0
2019-01-06,117.38,117.38,117.38,0.0,0.0,117.38,117.38,117.38,0.0,0.0,115.0,115.0,115.0,0.0,0.0,116.03,116.03,116.03,0.0,0.0
2019-01-13,118.92,118.92,118.92,0.0,0.0,119.12,119.12,119.12,0.0,0.0,118.32,118.32,118.32,0.0,0.0,118.83,118.83,118.83,0.0,0.0
2019-01-20,119.32,119.32,119.32,0.0,0.0,119.57,119.57,119.57,0.0,0.0,118.19,118.19,118.19,0.0,0.0,118.65,118.65,118.65,0.0,0.0
2019-01-27,121.42,121.42,121.42,0.0,0.0,122.01,122.01,122.01,0.0,0.0,120.4,120.4,120.4,0.0,0.0,121.99,121.99,121.99,0.0,0.0
2019-02-03,124.05,124.05,124.05,0.0,0.0,124.58,124.58,124.58,0.0,0.0,123.6,123.6,123.6,0.0,0.0,124.02,124.02,124.02,0.0,0.0
2019-02-10,124.12,124.12,124.12,0.0,0.0,124.55,124.55,124.55,0.0,0.0,123.86,123.86,123.86,0.0,0.0,124.26,124.26,124.26,0.0,0.0
2019-02-17,127.3,127.3,127.3,0.0,0.0,127.3,127.3,127.3,0.0,0.0,125.94,125.94,125.94,0.0,0.0,126.42,126.42,126.42,0.0,0.0
2019-02-24,127.63,127.63,127.63,0.0,0.0,127.79,127.79,127.79,0.0,0.0,126.33,126.33,126.33,0.0,0.0,127.61,127.61,127.61,0.0,0.0
2019-03-03,128.24,128.24,128.24,0.0,0.0,129.19,129.19,129.19,0.0,0.0,128.16,128.16,128.16,0.0,0.0,129.12,129.12,129.12,0.0,0.0
2019-03-10,130.48,130.48,130.48,0.0,0.0,130.6,130.6,130.6,0.0,0.0,129.51,129.51,129.51,0.0,0.0,130.09,130.09,130.09,0.0,0.0
2019-03-17,130.27,130.27,130.27,0.0,0.0,130.64,130.64,130.64,0.0,0.0,129.68,129.68,129.68,0.0,0.0,130.31,130.31,130.31,0.0,0.0
2019-03-24,129.59,129.59,129.59,0.0,0.0,129.59,129.59,129.59,0.0,0.0,128.01,128.01,128.01,0.0,0.0,128.73,128.73,128.73,0.0,0.0
2019-03-31,129.19,129.19,129.19,0.0,0.0,129.3,129.3,129.3,0.0,0.0,128.2,128.2,128.2,0.0,0.0,128.41,128.41,128.41,0.0,0.0
2019-04-07,129.74,129.74,129.74,0.0,0.0,130.06,130.06,130.06,0.0,0.0,129.25,129.25,129.25,0.0,0.0,129.57,129.57,129.57,0.0,0.0
2019-04-14,127.49,127.49,127.49,0.0,0.0,127.87,127.87,127.87,0.0,0.0,127.16,127.16,127.16,0.0,0.0,127.39,127.39,127.39,0.0,0.0
2019-04-21,129.26,129.26,129.26,0.0,0.0,129.33,129.33,129.33,0.0,0.0,128.25,128.25,128.25,0.0,0.0,128.66,128.66,128.66,0.0,0.0
2019-04-28,129.89,129.89,129.89,0.0,0.0,130.3,130.3,130.3,0.0,0.0,129.14,129.14,129.14,0.0,0.0,129.3,129.3,129.3,0.0,0.0
2019-05-05,128.69,128.69,128.69,0.0,0.0,130.8,130.8,130.8,0.0,0.0,128.69,128.69,128.69,0.0,0.0,130.64,130.64,130.64,0.0,0.0
2019-05-12,131.24,131.24,131.24,0.0,0.0,131.82,131.82,131.82,0.0,0.0,130.71,130.71,130.71,0.0,0.0,131.14,131.14,131.14,0.0,0.0
2019-05-19,133.36,133.36,133.36,0.0,0.0,133.93,133.93,133.93,0.0,0.0,132.89,132.89,132.89,0.0,0.0,133.01,133.01,133.01,0.0,0.0
2019-05-26,130.04,130.04,130.04,0.0,0.0,131.11,131.11,131.11,0.0,0.0,129.47,129.47,129.47,0.0,0.0,130.95,130.95,130.95,0.0,0.0
2019-06-02,133.33,133.33,133.33,0.0,0.0,133.41,133.41,133.41,0.0,0.0,132.19,132.19,132.19,0.0,0.0,132.8,132.8,132.8,0.0,0.0
2019-06-09,135.21,135.21,135.21,0.0,0.0,135.31,135.31,135.31,0.0,0.0,133.95,133.95,133.95,0.0,0.0,134.67,134.67,134.67,0.0,0.0
2019-06-16,135.91,135.91,135.91,0.0,0.0,136.09,136.09,136.09,0.0,0.0,135.26,135.26,135.26,0.0,0.0,135.7,135.7,135.7,0.0,0.0
2019-06-23,133.12,133.12,133.12,0.0,0.0,133.12,133.12,133.12,0.0,0.0,131.32,131.32,131.32,0.0,0.0,132.56,132.56,132.56,0.0,0.0
2019-06-30,135.1,135.1,135.1,0.0,0.0,135.59,135.59,135.59,0.0,0.0,134.39,134.39,134.39,0.0,0.0,135.21,135.21,135.21,0.0,0.0
2019-07-07,134.95,134.95,134.95,0.0,0.0,135.43,135.43,135.43,0.0,0.0,134.32,134.32,134.32,0.0,0.0,135.25,135.25,135.25,0.0,0.0
2019-07-14,134.5,134.5,134.5,0.0,0.0,134.5,134.5,134.5,0.0,0.0,133.22,133.22,133.22,0.0,0.0,133.84,133.84,133.84,0.0,0.0
2019-07-21,133.78,133.78,133.78,0.0,0.0,134.35,134.35,134.35,0.0,0.0,133.16,133.16,133.16,0.0,0.0,134.18,134.18,134.18,0.0,0.0
2019-07-28,134.1,134.1,134.1,0.0,0.0,134.42,134.42,134.42,0.0,0.0,131.08,131.08,131.08,0.0,0.0,131.75,131.75,131.75,0.0,0.0
2019-08-04,135.16,135.16,135.16,0.0,0.0,135.38,135.38,135.38,0.0,0.0,134.33,134.33,134.33,0.0,0.0,134.96,134.96,134.96,0.0,0.0
2019-08-11,136.45,136.45,136.45,0.0,0.0,137.77,137.77,137.77,0.0,0.0,136.27,136.27,136.27,0.0,0.0,137.31,137.31,137.31,0.0,0.0
2019-08-18,136.86,136.86,136.86,0.0,0.0,138.12,138.12,138.12,0.0,0.0,136.59,136.59,136.59,0.0,0.0,138.12,138.12,138.12,0.0,0.0
2019-08-25,139.29,139.29,139.29,0.0,0.0,139.52,139.52,139.52,0.0,0.0,138.62,138.62,138.62,0.0,0.0,139.06,139.06,139.06,0.0,0.0
2019-09-01,139.36,139.36,139.36,0.0,0.0,139.57,139.57,139.57,0.0,0.0,138.54,138.54,138.54,0.0,0.0,138.86,138.86,138.86,0.0,0.0
2019-09-08,140.3,140.3,140.3,0.0,0.0,140.31,140.31,140.31,0.0,0.0,139.5,139.5,139.5,0.0,0.0,140.0,140.0,140.0,0.0,0.0
2019-09-15,142.92,142.92,142.92,0.0,0.0,143.51,143.51,143.51,0.0,0.0,142.73,142.73,142.73,0.0,0.0,143.06,143.06,143.06,0.0,0.0
2019-09-22,143.69,143.69,143.69,0.0,0.0,144.28,144.28,144.28,0.0,0.0,143.28,143.28,143.28,0.0,0.0,143.65,143.65,143.65,0.0,0.0
2019-09-29,143.24,143.24,143.24,0.0,0.0,143.64,143.64,143.64,0.0,0.0,142.7,142.7,142.7,0.0,0.0,143.05,143.05,143.05,0.0,0.0
2019-10-06,142.31,142.31,142.31,0.0,0.0,142.31,142.31,142.31,0.0,0.0,140.66,140.66,140.66,0.0,0.0,140.89,140.89,140.89,0.0,0.0
2019-10-13,141.9,141.9,141.9,0.0,0.0,142.23,142.23,142.23,0.0,0.0,141.34,141.34,141.34,0.0,0.0,142.21,142.21,142.21,0.0,0.0
2019-10-20,141.66,141.66,141.66,0.0,0.0,141.97,141.97,141.97,0.0,0.0,140.26,140.26,140.26,0.0,0.0,140.46,140.46,140.46,0.0,0.0
2019-10-27,142.21,142.21,142.21,0.0,0.0,142.24,142.24,142.24,0.0,0.0,139.82,139.82,139.82,0.0,0.0,140.33,140.33,140.33,0.0,0.0
2019-11-03,136.86,136.86,136.86,0.0,0.0,137.06,137.06,137.06,0.0,0.0,135.96,135.96,135.96,0.0,0.0,136.01,136.01,136.01,0.0,0.0
2019-11-10,139.32,139.32,139.32,0.0,0.0,140.36,140.36,140.36,0.0,0.0,139.09,139.09,139.09,0.0,0.0,139.21,139.21,139.21,0.0,0.0
2019-11-17,139.53,139.53,139.53,0.0,0.0,139.86,139.86,139.86,0.0,0.0,138.72,138.72,138.72,0.0,0.0,139.01,139.01,139.01,0.0,0.0
2019-11-24,139.07,139.07,139.07,0.0,0.0,139.18,139.18,139.18,0.0,0.0,138.4,138.4,138.4,0.0,0.0,138.47,138.47,138.47,0.0,0.0
2019-12-01,140.2,140.2,140.2,0.0,0.0,140.48,140.48,140.48,0.0,0.0,139.08,139.08,139.08,0.0,0.0,139.29,139.29,139.29,0.0,0.0
2019-12-08,139.45,139.45,139.45,0.0,0.0,140.94,140.94,140.94,0.0,0.0,139.23,139.23,139.23,0.0,0.0,140.93,140.93,140.93,0.0,0.0
2019-12-15,143.28,143.28,143.28,0.0,0.0,143.29,143.29,143.29,0.0,0.0,141.21,141.21,141.21,0.0,0.0,141.55,141.55,141.55,0.0,0.0
2019-12-22,141.92,141.92,141.92,0.0,0.0,142.34,142.34,142.34,0.0,0.0,141.61,141.61,141.61,0.0,0.0,142.25,142.25,142.25,0.0,0.0
2019-12-29,140.95,140.95,140.95,0.0,0.0,141.8,141.8,141.8,0.0,0.0,140.95,140.95,140.95,0.0,0.0,141.16,141.16,141.16,0.0,0.0
