Date,CYAN_stock_Open_average,CYAN_stock_Open_max,CYAN_stock_Open_min,CYAN_stock_Open_volatility,CYAN_stock_Open_change,CYAN_stock_High_average,CYAN_stock_High_max,CYAN_stock_High_min,CYAN_stock_High_volatility,CYAN_stock_High_change,CYAN_stock_Low_average,CYAN_stock_Low_max,CYAN_stock_Low_min,CYAN_stock_Low_volatility,CYAN_stock_Low_change,CYAN_stock_Close_average,CYAN_stock_Close_max,CYAN_stock_Close_min,CYAN_stock_Close_volatility,CYAN_stock_Close_change,CYAN_stock_Volume_average,CYAN_stock_Volume_max,CYAN_stock_Volume_min,CYAN_stock_Volume_volatility,CYAN_stock_Volume_change
2018-04-29,4.184,4.25,4.14,0.11000000000000032,-0.010000000000000675,4.212,4.25,4.14,0.11000000000000032,-0.08000000000000007,4.102,4.21,4.05,0.16000000000000014,-0.10000000000000053,4.168,4.22,4.07,0.14999999999999947,-0.1299999999999999,6279,15269,3374,11895,-640
2018-05-06,4.14,4.2,4.1,0.10000000000000053,0.10000000000000053,4.19,4.35,4.12,0.22999999999999954,0.22999999999999954,4.106,4.15,4.08,0.07000000000000028,0.0,4.122,4.2,4.08,0.1200000000000001,0.0,4387,12502,1020,11482,8409
2018-05-13,4.184,4.3,4.05,0.25,0.20000000000000018,4.27,4.3,4.25,0.04999999999999982,0.04999999999999982,4.07,4.2,4.0,0.20000000000000018,0.0,4.12,4.2,4.05,0.15000000000000036,-0.10000000000000053,7621,10769,1447,9322,-2558
2018-05-20,4.106,4.16,4.05,0.11000000000000032,0.11000000000000032,4.13,4.2,4.05,0.15000000000000036,0.11000000000000032,4.044,4.12,3.95,0.16999999999999993,0.0,4.072,4.15,3.97,0.18000000000000016,-0.03999999999999959,2334,7701,455,7246,-6192
2018-05-27,3.9975,4.05,3.95,0.09999999999999964,0.040000000000000036,4.0125,4.05,4.0,0.04999999999999982,0.0,3.9225,3.95,3.9,0.050000000000000266,0.020000000000000018,3.9675000000000002,4.0,3.92,0.08000000000000007,0.0,2084,2413,1784,629,22
2018-06-03,3.946,4.08,3.9,0.18000000000000016,0.18000000000000016,4.074,4.15,4.0,0.15000000000000036,0.15000000000000036,3.936,4.03,3.9,0.13000000000000034,0.13000000000000034,4.05,4.1,3.99,0.10999999999999943,0.10999999999999943,3013,5231,1423,3808,171
2018-06-10,4.154,4.2,4.1,0.10000000000000053,-0.10000000000000053,4.196,4.25,4.13,0.1200000000000001,0.0,4.088,4.13,4.01,0.1200000000000001,-0.08999999999999986,4.172,4.2,4.13,0.07000000000000028,0.07000000000000028,3369,9095,501,8594,8156
2018-06-17,4.0520000000000005,4.15,4.0,0.15000000000000036,-0.11000000000000032,4.104,4.17,4.05,0.1200000000000001,-0.0600000000000005,4.0,4.0,4.0,0.0,0.0,4.054,4.1,4.0,0.09999999999999964,-0.009999999999999787,3433,7542,792,6750,-2215
2018-06-24,3.91,4.01,3.85,0.1599999999999997,-0.1599999999999997,3.936,4.02,3.89,0.12999999999999945,-0.11999999999999966,3.87,3.9,3.85,0.04999999999999982,-0.04999999999999982,3.9,3.95,3.85,0.10000000000000009,-0.050000000000000266,3408,5874,747,5127,-3990
2018-07-01,3.8725,3.9,3.85,0.04999999999999982,-0.040000000000000036,3.965,4.17,3.89,0.2799999999999998,0.2799999999999998,3.8675,3.9,3.85,0.04999999999999982,-0.020000000000000018,3.9450000000000003,4.12,3.87,0.25,0.25,4323,15552,0,15552,15075
2018-07-08,4.0,4.15,3.91,0.2400000000000002,-0.2400000000000002,4.066,4.2,3.99,0.20999999999999996,-0.16999999999999993,3.944,4.06,3.9,0.1599999999999997,-0.14999999999999947,4.03,4.2,3.92,0.28000000000000025,-0.16999999999999993,3606,8256,389,7867,-7286
2018-07-15,3.854,3.96,3.75,0.20999999999999996,-0.14000000000000012,3.994,4.2,3.82,0.38000000000000034,-0.13000000000000034,3.832,3.95,3.75,0.20000000000000018,-0.14000000000000012,3.944,4.2,3.82,0.38000000000000034,-0.13000000000000034,3246,7541,723,6818,-892
2018-07-22,3.808,3.85,3.75,0.10000000000000009,-0.06000000000000005,3.846,3.9,3.79,0.10999999999999988,-0.08000000000000007,3.804,3.85,3.75,0.10000000000000009,-0.06000000000000005,3.838,3.9,3.79,0.10999999999999988,-0.06999999999999984,2320,4837,346,4491,-4491
2018-07-29,3.712,3.81,3.65,0.16000000000000014,0.06000000000000005,3.802,3.95,3.68,0.27,0.06000000000000005,3.69,3.8,3.6,0.19999999999999973,0.09999999999999964,3.7439999999999998,3.82,3.65,0.16999999999999993,0.11999999999999966,4806,6716,2846,3870,2835
2018-08-05,3.79,3.9,3.65,0.25,-0.1499999999999999,3.828,3.9,3.68,0.21999999999999975,-0.1299999999999999,3.754,3.9,3.65,0.25,-0.1499999999999999,3.818,3.9,3.68,0.21999999999999975,-0.1299999999999999,1145,2280,118,2162,492
2018-08-12,3.612,3.75,3.53,0.2200000000000002,0.10000000000000009,3.678,3.85,3.59,0.26000000000000023,0.1499999999999999,3.522,3.58,3.5,0.08000000000000007,0.08000000000000007,3.58,3.75,3.5,0.25,0.25,3898,9287,1245,8042,-4918
2018-08-19,3.708,3.8,3.6,0.19999999999999973,0.0,3.744,3.82,3.7,0.11999999999999966,0.0,3.64,3.75,3.5,0.25,-0.10000000000000009,3.65,3.75,3.55,0.20000000000000018,-0.10000000000000009,4974,19947,241,19706,666
2018-08-26,3.6,3.7,3.55,0.15000000000000036,-0.020000000000000018,3.63,3.75,3.57,0.18000000000000016,-0.06999999999999984,3.554,3.57,3.55,0.020000000000000018,0.0,3.564,3.6,3.55,0.050000000000000266,-0.050000000000000266,5504,10655,321,10334,-6972
2018-09-02,3.4749999999999996,3.55,3.3,0.25,-0.25,3.5825,3.65,3.5,0.1499999999999999,0.06000000000000005,3.3899999999999997,3.55,3.21,0.33999999999999986,-0.25,3.4675,3.59,3.26,0.33000000000000007,-0.08999999999999986,11255,19990,3489,16501,10168
2018-09-09,3.648,3.8,3.47,0.3299999999999996,0.0,3.6919999999999997,3.8,3.47,0.3299999999999996,0.0,3.512,3.8,3.38,0.41999999999999993,0.41999999999999993,3.55,3.8,3.45,0.34999999999999964,0.31999999999999984,1139,2518,414,2104,-1290
2018-09-16,3.624,3.75,3.45,0.2999999999999998,0.10000000000000009,3.694,3.9,3.45,0.44999999999999973,-0.19999999999999973,3.474,3.63,3.3,0.33000000000000007,0.2400000000000002,3.602,3.9,3.45,0.44999999999999973,-0.3599999999999999,2165,4012,137,3875,-550
2018-09-23,3.4825,3.55,3.42,0.1299999999999999,0.0,3.4825,3.55,3.42,0.1299999999999999,0.0,3.3775,3.42,3.35,0.06999999999999984,0.0,3.3775,3.42,3.35,0.06999999999999984,0.0,1451,3323,546,2777,-2661
2018-09-30,3.3375,3.42,3.29,0.1299999999999999,-0.009999999999999787,3.3825,3.42,3.34,0.08000000000000007,-0.029999999999999805,3.32,3.42,3.27,0.1499999999999999,-0.009999999999999787,3.3575,3.42,3.27,0.1499999999999999,-0.040000000000000036,3107,5554,0,5554,-1809
2018-10-07,3.36,3.53,3.28,0.25,-0.14000000000000012,3.384,3.53,3.29,0.23999999999999977,-0.04999999999999982,3.348,3.53,3.25,0.2799999999999998,-0.16999999999999993,3.378,3.53,3.28,0.25,-0.04999999999999982,2291,4541,406,4135,4052
2018-10-14,3.324,3.37,3.25,0.1200000000000001,0.029999999999999805,3.36,3.37,3.34,0.03000000000000025,-0.010000000000000231,3.25,3.25,3.25,0.0,0.0,3.27,3.34,3.25,0.08999999999999986,-0.009999999999999787,4141,4681,3670,1011,12
2018-10-21,3.228,3.26,3.16,0.09999999999999964,0.009999999999999787,3.39,3.53,3.25,0.2799999999999998,0.009999999999999787,3.202,3.26,3.08,0.17999999999999972,0.03999999999999959,3.206,3.27,3.08,0.18999999999999995,0.03999999999999959,8445,18921,1209,17712,-2043
2018-10-28,3.39,3.5,3.27,0.22999999999999998,0.06000000000000005,3.404,3.5,3.33,0.16999999999999993,0.04999999999999982,3.256,3.27,3.25,0.020000000000000018,-0.009999999999999787,3.274,3.33,3.25,0.08000000000000007,-0.020000000000000018,3275,6610,485,6125,-6125
2018-11-04,3.422,3.65,3.25,0.3999999999999999,0.16000000000000014,3.54,3.65,3.41,0.23999999999999977,-0.08999999999999986,3.362,3.41,3.25,0.16000000000000014,0.16000000000000014,3.452,3.59,3.35,0.23999999999999977,-0.08999999999999986,2372,4517,0,4517,-2626
2018-11-11,3.476,3.54,3.37,0.16999999999999993,0.029999999999999805,3.488,3.57,3.37,0.19999999999999973,0.06000000000000005,3.428,3.54,3.32,0.2200000000000002,-0.16000000000000014,3.4739999999999998,3.57,3.32,0.25,0.040000000000000036,2573,10579,0,10579,10263
2018-11-18,3.4833333333333334,3.64,3.4,0.2400000000000002,0.010000000000000231,3.5366666666666666,3.7,3.41,0.29000000000000004,-0.08999999999999986,3.42,3.45,3.4,0.050000000000000266,0.010000000000000231,3.4533333333333336,3.5,3.41,0.08999999999999986,-0.08999999999999986,454,963,0,963,-400
2018-11-25,3.448,3.65,3.25,0.3999999999999999,0.2599999999999998,3.622,3.7,3.5,0.20000000000000018,0.20000000000000018,3.356,3.4,3.25,0.1499999999999999,-0.010000000000000231,3.546,3.68,3.4,0.28000000000000025,0.1499999999999999,2457,4772,993,3779,1985
2018-12-02,3.6574999999999998,3.75,3.57,0.18000000000000016,0.14000000000000012,3.6675,3.75,3.57,0.18000000000000016,0.10000000000000009,3.6225,3.7,3.56,0.14000000000000012,0.010000000000000231,3.6425,3.7,3.57,0.13000000000000034,0.0,2883,7979,636,7343,7039
2018-12-09,3.652,3.77,3.57,0.20000000000000018,-0.16000000000000014,3.682,3.77,3.61,0.16000000000000014,-0.16000000000000014,3.5180000000000002,3.61,3.43,0.17999999999999972,0.0,3.5500000000000003,3.7,3.43,0.27,-0.020000000000000018,2725,7723,114,7609,1079
2018-12-16,3.36,3.44,3.25,0.18999999999999995,-0.18999999999999995,3.396,3.54,3.27,0.27,-0.20999999999999996,3.316,3.42,3.25,0.16999999999999993,-0.16999999999999993,3.316,3.42,3.25,0.16999999999999993,-0.16999999999999993,2770,8097,401,7696,916
2018-12-23,3.2424999999999997,3.32,3.15,0.16999999999999993,-0.10000000000000009,3.28,3.34,3.19,0.1499999999999999,-0.1499999999999999,3.1975,3.26,3.08,0.17999999999999972,-0.16999999999999993,3.2125,3.3,3.08,0.21999999999999975,-0.18999999999999995,5782,8528,3989,4539,4539
2018-12-30,3.035,3.1,3.0,0.10000000000000009,-0.08000000000000007,3.0725,3.12,3.04,0.08000000000000007,-0.08000000000000007,3.0125,3.02,3.0,0.020000000000000018,-0.010000000000000231,3.0324999999999998,3.07,3.0,0.06999999999999984,0.020000000000000018,2472,4128,1065,3063,-1999
2019-01-06,3.078,3.1,3.07,0.03000000000000025,0.0,3.086,3.11,3.07,0.040000000000000036,0.0,3.052,3.1,3.0,0.10000000000000009,0.06999999999999984,3.074,3.11,3.02,0.08999999999999986,0.0,2922,11747,0,11747,-11245
2019-01-13,3.126,3.15,3.05,0.10000000000000009,0.08000000000000007,3.2039999999999997,3.27,3.1,0.16999999999999993,0.029999999999999805,3.108,3.15,3.04,0.10999999999999988,-0.009999999999999787,3.164,3.26,3.04,0.21999999999999975,-0.06000000000000005,2387,5717,675,5042,-1175
2019-01-20,3.11,3.27,3.02,0.25,0.22999999999999998,3.11,3.27,3.02,0.25,0.22999999999999998,3.11,3.27,3.02,0.25,0.22999999999999998,3.11,3.27,3.02,0.25,0.22999999999999998,752,2106,0,2106,1955
2019-01-27,3.21,3.25,3.17,0.08000000000000007,0.08000000000000007,3.2325,3.26,3.21,0.04999999999999982,0.009999999999999787,3.2,3.21,3.17,0.040000000000000036,0.040000000000000036,3.2225,3.25,3.21,0.040000000000000036,0.029999999999999805,605,1614,0,1614,1074
2019-02-03,3.1959999999999997,3.3,3.07,0.22999999999999998,-0.22999999999999998,3.1959999999999997,3.3,3.07,0.22999999999999998,-0.22999999999999998,3.086,3.17,3.04,0.1299999999999999,0.029999999999999805,3.086,3.17,3.04,0.1299999999999999,0.029999999999999805,3415,12489,0,12489,-12189
2019-02-10,3.192,3.42,3.06,0.3599999999999999,0.040000000000000036,3.22,3.42,3.1,0.31999999999999984,-0.10000000000000009,3.116,3.16,3.06,0.10000000000000009,0.040000000000000036,3.128,3.18,3.07,0.11000000000000032,0.03000000000000025,1532,5252,302,4950,-403
2019-02-17,3.4050000000000002,3.6,3.1,0.5,0.5,3.555,3.67,3.35,0.31999999999999984,0.31999999999999984,3.325,3.5,3.1,0.3999999999999999,0.2599999999999998,3.5300000000000002,3.67,3.35,0.31999999999999984,0.31999999999999984,10832,21474,1518,19956,-19299
2019-02-24,3.772,4.06,3.52,0.5399999999999996,0.5399999999999996,3.884,4.07,3.75,0.3200000000000003,0.3200000000000003,3.65,4.05,3.48,0.5699999999999998,0.5299999999999998,3.8499999999999996,4.05,3.65,0.3999999999999999,0.2999999999999998,12347,48563,674,47889,-893
2019-03-03,3.884,4.0,3.65,0.3500000000000001,-0.25,3.984,4.07,3.91,0.16000000000000014,-0.16000000000000014,3.742,4.0,3.58,0.41999999999999993,0.009999999999999787,3.888,4.05,3.71,0.33999999999999986,-0.29000000000000004,11285,26452,1396,25056,-21971
2019-03-10,3.75,3.9,3.59,0.31000000000000005,-0.09999999999999964,3.812,3.9,3.75,0.1499999999999999,-0.04999999999999982,3.6559999999999997,3.8,3.57,0.22999999999999998,-0.1299999999999999,3.75,3.8,3.68,0.11999999999999966,-0.04999999999999982,4236,6809,407,6402,762
2019-03-17,3.5300000000000002,3.77,3.24,0.5299999999999998,-0.5299999999999998,3.576,3.77,3.39,0.3799999999999999,-0.2999999999999998,3.466,3.76,3.24,0.5199999999999996,-0.5199999999999996,3.488,3.76,3.32,0.43999999999999995,-0.43999999999999995,2643,6564,332,6232,45
2019-03-24,3.272,3.3,3.24,0.05999999999999961,-0.05999999999999961,3.282,3.31,3.24,0.06999999999999984,-0.06999999999999984,3.256,3.28,3.24,0.03999999999999959,-0.03999999999999959,3.258,3.28,3.24,0.03999999999999959,-0.03999999999999959,3114,11728,296,11432,-883
2019-03-31,3.246,3.28,3.2,0.07999999999999963,-0.04999999999999982,3.266,3.28,3.24,0.03999999999999959,0.010000000000000231,3.24,3.28,3.2,0.07999999999999963,-0.03000000000000025,3.256,3.28,3.22,0.05999999999999961,-0.03999999999999959,1874,3564,0,3564,-862
2019-04-07,3.2125000000000004,3.25,3.16,0.08999999999999986,-0.08999999999999986,3.23,3.27,3.16,0.10999999999999988,-0.10999999999999988,3.1725000000000003,3.21,3.12,0.08999999999999986,-0.040000000000000036,3.1875,3.21,3.16,0.04999999999999982,-0.040000000000000036,2751,8661,322,8339,-741
2019-04-14,3.245,3.44,3.16,0.2799999999999998,0.23999999999999977,3.3225000000000002,3.46,3.18,0.2799999999999998,0.25,3.22,3.38,3.14,0.23999999999999977,0.17999999999999972,3.27,3.44,3.14,0.2999999999999998,0.23999999999999977,6685,25244,0,25244,1165
2019-04-21,3.386,3.47,3.27,0.20000000000000018,-0.20000000000000018,3.394,3.47,3.27,0.20000000000000018,-0.20000000000000018,3.308,3.43,3.17,0.26000000000000023,0.10000000000000009,3.378,3.44,3.27,0.16999999999999993,-0.1200000000000001,2742,9170,0,9170,-8730
2019-04-28,3.202,3.32,3.11,0.20999999999999996,-0.08000000000000007,3.286,3.4,3.17,0.22999999999999998,0.10999999999999988,3.188,3.27,3.11,0.16000000000000014,-0.08000000000000007,3.268,3.38,3.17,0.20999999999999996,0.08999999999999986,2631,7875,745,7130,-1241
2019-05-05,3.242,3.43,3.17,0.26000000000000023,-0.18999999999999995,3.2880000000000003,3.43,3.18,0.25,-0.18999999999999995,3.186,3.22,3.14,0.08000000000000007,0.020000000000000018,3.218,3.25,3.18,0.06999999999999984,-0.029999999999999805,2599,9723,159,9564,-1527
2019-05-12,3.2175000000000002,3.28,3.16,0.11999999999999966,0.040000000000000036,3.235,3.29,3.16,0.1299999999999999,0.04999999999999982,3.2,3.28,3.1,0.17999999999999972,0.10000000000000009,3.2125,3.28,3.14,0.13999999999999968,0.06000000000000005,4862,11953,106,11847,-8669
2019-05-19,3.116,3.15,3.07,0.08000000000000007,0.010000000000000231,3.136,3.25,3.07,0.18000000000000016,0.010000000000000231,3.096,3.13,3.06,0.06999999999999984,0.020000000000000018,3.096,3.13,3.06,0.06999999999999984,0.020000000000000018,2284,9304,0,9304,-1196
2019-05-26,3.1,3.16,3.05,0.11000000000000032,0.08000000000000007,3.14,3.17,3.11,0.06000000000000005,0.029999999999999805,3.065,3.11,3.05,0.06000000000000005,0.0,3.0875,3.14,3.05,0.0900000000000003,0.0,969,1721,0,1721,-865
2019-06-02,3.1,3.25,3.04,0.20999999999999996,0.20000000000000018,3.128,3.25,3.04,0.20999999999999996,0.20000000000000018,3.05,3.1,3.03,0.07000000000000028,0.07000000000000028,3.05,3.1,3.03,0.07000000000000028,0.07000000000000028,1352,3159,0,3159,-1704
2019-06-09,3.0324999999999998,3.09,3.0,0.08999999999999986,0.06000000000000005,3.07,3.13,3.01,0.1200000000000001,0.040000000000000036,3.0275,3.09,3.0,0.08999999999999986,0.06999999999999984,3.0575,3.12,3.0,0.1200000000000001,0.06999999999999984,1788,3384,236,3148,-2365
2019-06-16,3.07,3.12,3.02,0.10000000000000009,0.07000000000000028,3.092,3.12,3.05,0.07000000000000028,0.07000000000000028,3.052,3.12,3.0,0.1200000000000001,0.10000000000000009,3.076,3.12,3.0,0.1200000000000001,0.1200000000000001,1098,1726,261,1465,559
2019-06-23,3.152,3.26,3.01,0.25,0.13999999999999968,3.254,3.35,3.12,0.22999999999999998,0.22999999999999998,3.114,3.23,3.0,0.22999999999999998,-0.03000000000000025,3.186,3.33,3.1,0.22999999999999998,-0.020000000000000018,3100,10350,288,10062,10062
2019-06-30,2.8725,3.0,2.81,0.18999999999999995,-0.1499999999999999,2.9175,3.02,2.85,0.16999999999999993,-0.16999999999999993,2.855,2.93,2.81,0.1200000000000001,-0.08000000000000007,2.9,2.95,2.85,0.10000000000000009,-0.10000000000000009,1918,6133,0,6133,-6133
2019-07-07,2.852,2.93,2.8,0.13000000000000034,-0.13000000000000034,2.852,2.93,2.8,0.13000000000000034,-0.13000000000000034,2.808,2.93,2.75,0.18000000000000016,-0.18000000000000016,2.812,2.93,2.75,0.18000000000000016,-0.18000000000000016,2690,6694,0,6694,5885
2019-07-14,2.622,2.75,2.43,0.31999999999999984,-0.040000000000000036,2.686,2.76,2.63,0.1299999999999999,-0.04999999999999982,2.586,2.72,2.43,0.29000000000000004,-0.0900000000000003,2.628,2.72,2.48,0.2400000000000002,-0.0900000000000003,4101,8165,1197,6968,-6968
2019-07-21,2.584,2.63,2.5,0.1299999999999999,0.009999999999999787,2.61,2.66,2.56,0.10000000000000009,-0.040000000000000036,2.546,2.63,2.5,0.1299999999999999,-0.10000000000000009,2.574,2.66,2.51,0.15000000000000036,-0.15000000000000036,4316,10899,465,10434,5912
2019-07-28,2.5375,2.57,2.49,0.07999999999999963,-0.07999999999999963,2.54,2.57,2.49,0.07999999999999963,-0.07999999999999963,2.5025,2.55,2.43,0.11999999999999966,-0.11999999999999966,2.51,2.55,2.43,0.11999999999999966,-0.11999999999999966,1427,3195,702,2493,219
2019-08-04,2.516,2.55,2.5,0.04999999999999982,0.009999999999999787,2.538,2.55,2.5,0.04999999999999982,0.009999999999999787,2.512,2.54,2.5,0.040000000000000036,0.0,2.526,2.55,2.5,0.04999999999999982,-0.040000000000000036,1398,4625,329,4296,3953
2019-08-11,2.4979999999999998,2.57,2.36,0.20999999999999996,-0.20999999999999996,2.52,2.6,2.36,0.2400000000000002,-0.20999999999999996,2.428,2.51,2.35,0.1599999999999997,-0.06000000000000005,2.446,2.56,2.35,0.20999999999999996,-0.10000000000000009,3591,12033,150,11883,-1819
2019-08-18,2.526,2.67,2.43,0.23999999999999977,-0.23999999999999977,2.606,2.75,2.5,0.25,-0.2400000000000002,2.488,2.51,2.43,0.07999999999999963,-0.06999999999999984,2.554,2.74,2.5,0.2400000000000002,0.0,1121,2938,379,2559,-2356
2019-08-25,2.554,2.69,2.44,0.25,0.08999999999999986,2.59,2.72,2.44,0.28000000000000025,0.08999999999999986,2.4579999999999997,2.54,2.3,0.2400000000000002,0.009999999999999787,2.4899999999999998,2.7,2.3,0.40000000000000036,0.009999999999999787,5856,22183,1050,21133,1161
2019-09-01,2.4825,2.71,2.4,0.31000000000000005,-0.010000000000000231,2.5725,2.71,2.52,0.18999999999999995,0.020000000000000018,2.3825,2.71,2.01,0.7000000000000002,-0.010000000000000231,2.535,2.71,2.41,0.2999999999999998,-0.10999999999999988,3200,11081,108,10973,731
2019-09-08,2.4225,2.49,2.4,0.0900000000000003,0.0,2.48,2.5,2.44,0.06000000000000005,0.06000000000000005,2.42,2.48,2.4,0.08000000000000007,0.0,2.4675000000000002,2.49,2.44,0.050000000000000266,0.020000000000000018,1359,3786,304,3482,3267
2019-09-15,2.48,2.5,2.42,0.08000000000000007,0.009999999999999787,2.48,2.5,2.42,0.08000000000000007,0.009999999999999787,2.414,2.46,2.39,0.06999999999999984,-0.06999999999999984,2.418,2.46,2.39,0.06999999999999984,-0.06999999999999984,3047,9587,439,9148,1554
2019-09-22,2.31,2.31,2.31,0.0,0.0,2.31,2.31,2.31,0.0,0.0,2.31,2.31,2.31,0.0,0.0,2.31,2.31,2.31,0.0,0.0,287,321,253,68,-68
2019-09-29,2.3499999999999996,2.4,2.3,0.10000000000000009,0.040000000000000036,2.4675,2.59,2.37,0.21999999999999975,-0.21999999999999975,2.335,2.4,2.28,0.1200000000000001,-0.020000000000000018,2.4375,2.59,2.28,0.31000000000000005,-0.31000000000000005,1690,4715,358,4357,4357
2019-10-06,2.3075,2.32,2.3,0.020000000000000018,0.0,2.3425,2.38,2.3,0.08000000000000007,0.07000000000000028,2.2975,2.32,2.27,0.04999999999999982,-0.029999999999999805,2.3425,2.38,2.3,0.08000000000000007,0.07000000000000028,3022,9411,203,9208,8938
2019-10-13,2.4025,2.6,2.3,0.30000000000000027,0.009999999999999787,2.4525,2.6,2.36,0.2400000000000002,-0.1200000000000001,2.37,2.51,2.3,0.20999999999999996,0.04999999999999982,2.3875,2.51,2.31,0.19999999999999973,0.04999999999999982,658,1392,141,1251,-1251
2019-10-20,2.3433333333333333,2.38,2.32,0.06000000000000005,0.06000000000000005,2.4466666666666668,2.46,2.44,0.020000000000000018,0.020000000000000018,2.3433333333333333,2.38,2.32,0.06000000000000005,0.06000000000000005,2.4433333333333334,2.46,2.43,0.029999999999999805,0.020000000000000018,1565,2532,1007,1525,1374
