Date,CCUR_Open_average,CCUR_Open_max,CCUR_Open_min,CCUR_Open_volatility,CCUR_Open_change,CCUR_High_average,CCUR_High_max,CCUR_High_min,CCUR_High_volatility,CCUR_High_change,CCUR_Low_average,CCUR_Low_max,CCUR_Low_min,CCUR_Low_volatility,CCUR_Low_change,CCUR_Close_average,CCUR_Close_max,CCUR_Close_min,CCUR_Close_volatility,CCUR_Close_change,CCUR_Volume_average,CCUR_Volume_max,CCUR_Volume_min,CCUR_Volume_volatility,CCUR_Volume_change
2018-09-23,4.8469999999999995,4.855,4.84,0.015000000000000568,0.0,4.857,4.86,4.85,0.010000000000000675,-0.010000000000000675,4.818,4.84,4.8,0.040000000000000036,-0.009999999999999787,4.84,4.86,4.81,0.05000000000000071,-0.05000000000000071,8300,27471,2005,25466,25466
2018-09-30,4.664000000000001,4.85,4.48,0.3699999999999992,-0.33999999999999986,4.702,4.85,4.55,0.2999999999999998,-0.28500000000000014,4.559,4.79,4.43,0.3600000000000003,-0.3600000000000003,4.5920000000000005,4.8,4.48,0.3199999999999994,-0.2999999999999998,20863,37264,8534,28730,3213
2018-10-07,4.372,4.49,4.25,0.2400000000000002,-0.2400000000000002,4.393,4.5,4.305,0.19500000000000028,-0.19500000000000028,4.314,4.44,4.21,0.23000000000000043,-0.20000000000000018,4.344,4.47,4.25,0.21999999999999975,-0.21999999999999975,9434,15549,3832,11717,4273
2018-10-14,4.186,4.24,4.06,0.1800000000000006,-0.1800000000000006,4.1898,4.244,4.06,0.18400000000000016,-0.18400000000000016,4.14,4.23,4.01,0.22000000000000064,-0.22000000000000064,4.152,4.23,4.03,0.20000000000000018,-0.20000000000000018,12474,35148,4180,30968,30063
2018-10-21,3.9739999999999998,4.06,3.87,0.1899999999999995,-0.13999999999999968,4.013,4.08,3.93,0.1499999999999999,-0.08499999999999996,3.849,4.035,3.51,0.5250000000000004,-0.13000000000000034,3.966,4.08,3.87,0.20999999999999996,-0.04999999999999982,9760,18346,5856,12490,-12490
2018-10-28,3.7125,3.85,3.55,0.30000000000000027,-0.30000000000000027,3.745,3.85,3.56,0.29000000000000004,-0.29000000000000004,3.59,3.82,3.33,0.48999999999999977,-0.48999999999999977,3.6624999999999996,3.84,3.51,0.33000000000000007,-0.33000000000000007,19566,34248,10038,24210,24210
2018-11-04,3.6270000000000002,3.7,3.525,0.17500000000000027,0.17500000000000027,3.7246,3.85,3.6,0.25,0.10000000000000009,3.595,3.7,3.525,0.17500000000000027,0.07500000000000018,3.67,3.75,3.6,0.1499999999999999,0.040000000000000036,15233,39605,2801,36804,-3868
2018-11-11,3.633,3.68,3.61,0.07000000000000028,0.07000000000000028,3.652,3.69,3.61,0.08000000000000007,0.08000000000000007,3.616,3.66,3.58,0.08000000000000007,0.08000000000000007,3.633,3.69,3.58,0.10999999999999988,0.10999999999999988,4740,8724,500,8224,7531
2018-11-18,3.5875,3.62,3.55,0.07000000000000028,-0.040000000000000036,3.635,3.69,3.59,0.10000000000000009,-0.04999999999999982,3.5825,3.61,3.55,0.06000000000000005,-0.03000000000000025,3.6075,3.63,3.59,0.040000000000000036,-0.029999999999999805,3944,7476,0,7476,-2176
2018-11-25,3.536,3.6,3.5,0.10000000000000009,-0.10000000000000009,3.561,3.6,3.52,0.08000000000000007,-0.07500000000000018,3.498,3.53,3.45,0.07999999999999963,-0.020000000000000018,3.541,3.595,3.52,0.07500000000000018,-0.07500000000000018,13857,27868,4639,23229,7670
2018-12-02,3.5075000000000003,3.54,3.49,0.04999999999999982,0.040000000000000036,3.5375,3.6,3.5,0.10000000000000009,0.07500000000000018,3.4975,3.5,3.49,0.009999999999999787,0.0,3.53125,3.6,3.5,0.10000000000000009,0.07500000000000018,7333,11281,0,11281,3768
2018-12-09,3.469,3.56,3.36,0.20000000000000018,-0.20000000000000018,3.4979999999999998,3.61,3.4,0.20999999999999996,-0.20999999999999996,3.428,3.53,3.34,0.18999999999999995,-0.18999999999999995,3.438,3.55,3.35,0.19999999999999973,-0.19999999999999973,16703,23772,9012,14760,9905
2018-12-16,3.358,3.38,3.35,0.029999999999999805,0.009999999999999787,3.374,3.4,3.35,0.04999999999999982,-0.020000000000000018,3.316,3.33,3.26,0.07000000000000028,-0.07000000000000028,3.3364,3.4,3.26,0.14000000000000012,-0.08000000000000007,15345,31757,5881,25876,-8920
2018-12-23,3.355,3.42,3.27,0.1499999999999999,0.10999999999999988,3.41125,3.44,3.385,0.05500000000000016,-0.015000000000000124,3.31,3.35,3.27,0.08000000000000007,0.020000000000000018,3.38375,3.435,3.31,0.125,-0.08999999999999986,42275,95953,13088,82865,82865
2018-12-30,3.465,3.64,3.31,0.33000000000000007,0.33000000000000007,3.5525,3.75,3.45,0.2999999999999998,0.2999999999999998,3.4625000000000004,3.64,3.31,0.33000000000000007,0.33000000000000007,3.5500000000000003,3.74,3.45,0.29000000000000004,0.29000000000000004,8870,19763,340,19423,10469
2019-01-06,3.746,3.76,3.73,0.029999999999999805,0.009999999999999787,3.78,3.81,3.75,0.06000000000000005,0.010000000000000231,3.742,3.76,3.73,0.029999999999999805,0.009999999999999787,3.75,3.76,3.73,0.029999999999999805,0.009999999999999787,8235,17226,0,17226,3397
2019-01-13,3.76625,3.8,3.745,0.054999999999999716,-0.02499999999999991,3.7675,3.8,3.75,0.04999999999999982,-0.020000000000000018,3.7225,3.73,3.7,0.029999999999999805,-0.029999999999999805,3.7425,3.75,3.73,0.020000000000000018,0.020000000000000018,9254,15036,600,14436,9210
2019-01-20,3.732,3.75,3.71,0.040000000000000036,0.020000000000000018,3.746,3.77,3.71,0.06000000000000005,0.0,3.704,3.74,3.67,0.07000000000000028,0.010000000000000231,3.7264,3.75,3.7,0.04999999999999982,0.0,9339,16261,5966,10295,3272
2019-01-27,3.7283999999999997,3.78,3.69,0.08999999999999986,0.03299999999999992,3.752,3.79,3.71,0.08000000000000007,0.040000000000000036,3.701,3.77,3.65,0.1200000000000001,0.1200000000000001,3.734,3.78,3.69,0.08999999999999986,0.06999999999999984,13366,33958,3301,30657,-18118
2019-02-03,3.766,3.85,3.73,0.1200000000000001,0.0,3.773,3.85,3.75,0.10000000000000009,0.0,3.744,3.75,3.72,0.029999999999999805,0.0,3.744,3.75,3.72,0.029999999999999805,0.0,1715,4521,0,4521,0
2019-02-10,3.7325,3.75,3.71,0.040000000000000036,0.03000000000000025,3.7525,3.78,3.73,0.04999999999999982,0.04999999999999982,3.675,3.75,3.51,0.2400000000000002,-0.20000000000000018,3.7075,3.75,3.6,0.1499999999999999,-0.1299999999999999,6327,12501,0,12501,7208
2019-02-17,3.7125000000000004,3.74,3.7,0.040000000000000036,-0.03000000000000025,3.75375,3.79,3.735,0.05500000000000016,0.04999999999999982,3.6675,3.71,3.61,0.10000000000000009,0.10000000000000009,3.73375,3.79,3.69,0.10000000000000009,0.10000000000000009,4510,9262,496,8766,-4155
2019-02-24,3.6988,3.7119999999999997,3.67,0.041999999999999815,-0.009999999999999787,3.7148,3.73,3.702,0.028000000000000025,0.020000000000000018,3.6664,3.702,3.6,0.10199999999999987,0.040000000000000036,3.6924,3.73,3.66,0.06999999999999984,0.06999999999999984,1868,3710,0,3710,102
2019-03-03,3.654,3.69,3.61,0.08000000000000007,-0.06999999999999984,3.695,3.72,3.68,0.040000000000000036,0.0,3.65,3.68,3.61,0.07000000000000028,-0.04999999999999982,3.687,3.7,3.67,0.03000000000000025,0.020000000000000018,2646,5350,0,5350,-299
2019-03-10,3.674,3.725,3.65,0.07500000000000018,-0.07500000000000018,3.69,3.73,3.65,0.08000000000000007,-0.07500000000000018,3.634,3.7,3.56,0.14000000000000012,-0.14000000000000012,3.662,3.73,3.6,0.1299999999999999,-0.10000000000000009,2606,6078,825,5253,-2508
2019-03-17,3.63525,3.65,3.6,0.04999999999999982,0.04999999999999982,3.64025,3.65,3.62,0.029999999999999805,0.029999999999999805,3.6225,3.65,3.6,0.04999999999999982,0.020000000000000018,3.6275,3.65,3.62,0.029999999999999805,0.0,3120,11532,0,11532,-10832
2019-03-24,3.424,3.6,3.31,0.29000000000000004,-0.29000000000000004,3.454,3.6,3.33,0.27,-0.18999999999999995,3.304,3.41,3.18,0.22999999999999998,-0.22999999999999998,3.406,3.53,3.33,0.19999999999999973,-0.1599999999999997,13473,31878,0,31878,25053
2019-03-31,3.2866666666666666,3.34,3.2,0.13999999999999968,-0.13999999999999968,3.2866666666666666,3.34,3.2,0.13999999999999968,-0.13999999999999968,3.1766666666666667,3.34,3.0,0.33999999999999986,-0.33999999999999986,3.2066666666666666,3.34,3.09,0.25,-0.25,3901,6001,0,6001,5702
2019-04-07,3.32,3.42,3.15,0.27,0.1499999999999999,3.43,3.49,3.35,0.14000000000000012,-0.04999999999999982,3.31,3.42,3.15,0.27,0.10000000000000009,3.41,3.49,3.32,0.17000000000000037,-0.010000000000000231,8311,17270,0,17270,-14277
2019-04-14,3.3343333333333334,3.3930000000000002,3.3,0.09300000000000042,0.09300000000000042,3.357666666666667,3.3930000000000002,3.3,0.09300000000000042,0.09300000000000042,3.3176666666666668,3.3930000000000002,3.26,0.13300000000000045,0.13300000000000045,3.344333333333333,3.3930000000000002,3.26,0.13300000000000045,0.13300000000000045,1983,4450,0,4450,-1500
2019-04-21,3.367,3.39,3.35,0.040000000000000036,0.040000000000000036,3.3770000000000002,3.43,3.35,0.08000000000000007,0.08000000000000007,3.3584,3.37,3.35,0.020000000000000018,0.020000000000000018,3.3624,3.37,3.35,0.020000000000000018,0.020000000000000018,2560,6300,0,6300,6300
2019-04-28,3.2874999999999996,3.3,3.27,0.029999999999999805,-0.029999999999999805,3.3225,3.38,3.28,0.10000000000000009,0.04999999999999982,3.2625,3.3,3.23,0.06999999999999984,-0.020000000000000018,3.295,3.31,3.27,0.040000000000000036,-0.010000000000000231,6950,23141,0,23141,21559
2019-05-05,3.3874999999999997,3.53,3.3,0.22999999999999998,0.22999999999999998,3.4212499999999997,3.55,3.3,0.25,0.22999999999999998,3.3575,3.43,3.28,0.15000000000000036,0.13000000000000034,3.37025,3.47,3.281,0.18900000000000006,0.13000000000000034,11842,30917,0,30917,10829
2019-05-12,3.6550000000000002,3.74,3.45,0.29000000000000004,0.29000000000000004,3.734,3.75,3.72,0.029999999999999805,0.010000000000000231,3.606,3.74,3.45,0.29000000000000004,0.29000000000000004,3.696,3.74,3.64,0.10000000000000009,0.050000000000000266,6357,13494,0,13494,-6736
2019-05-19,3.7125,3.78,3.66,0.11999999999999966,0.029999999999999805,3.74,3.88,3.66,0.21999999999999975,0.1299999999999999,3.6775,3.77,3.62,0.1499999999999999,0.10999999999999988,3.7175000000000002,3.88,3.62,0.2599999999999998,0.17999999999999972,2872,7167,995,6172,5045
2019-05-26,3.882,4.0,3.82,0.18000000000000016,0.03000000000000025,3.932,4.05,3.87,0.17999999999999972,0.0,3.838,3.87,3.77,0.10000000000000009,0.040000000000000036,3.902,4.03,3.87,0.16000000000000014,0.0,8731,19301,0,19301,16495
2019-06-02,3.8566666666666665,3.86,3.85,0.009999999999999787,-0.009999999999999787,3.8636666666666666,3.87,3.86,0.010000000000000231,0.001000000000000334,3.8433333333333333,3.86,3.82,0.040000000000000036,-0.040000000000000036,3.8633333333333333,3.87,3.86,0.010000000000000231,0.0,6716,11749,0,11749,8400
2019-06-09,3.84875,3.91,3.81,0.10000000000000009,0.10000000000000009,3.87,3.92,3.81,0.10999999999999988,0.10999999999999988,3.84625,3.9,3.81,0.08999999999999986,0.08999999999999986,3.8625,3.92,3.81,0.10999999999999988,0.10999999999999988,4417,11308,0,11308,11308
2019-06-16,3.851,3.93,3.75,0.18000000000000016,0.10499999999999998,3.924,3.95,3.9,0.050000000000000266,0.010000000000000231,3.85,3.93,3.75,0.18000000000000016,0.10000000000000009,3.918,3.95,3.9,0.050000000000000266,0.040000000000000036,1045,2228,0,2228,-85
2019-06-23,3.8512500000000003,3.895,3.81,0.08499999999999996,-0.040000000000000036,3.9075,3.94,3.85,0.08999999999999986,-0.020000000000000018,3.805,3.85,3.71,0.14000000000000012,-0.040000000000000036,3.9050000000000002,3.93,3.85,0.08000000000000007,-0.020000000000000018,2801,4139,0,4139,581
2019-06-30,3.77,3.77,3.77,0.0,0.0,3.77,3.77,3.77,0.0,0.0,3.77,3.77,3.77,0.0,0.0,3.77,3.77,3.77,0.0,0.0,0,0,0,0,0
2019-07-07,3.766,3.85,3.7,0.1499999999999999,0.0900000000000003,3.842,3.86,3.8,0.06000000000000005,0.050000000000000266,3.758,3.85,3.7,0.1499999999999999,0.0900000000000003,3.842,3.86,3.8,0.06000000000000005,0.050000000000000266,2445,6310,0,6310,-6310
2019-07-14,3.815,3.92,3.72,0.19999999999999973,-0.19999999999999973,3.835,3.95,3.73,0.2200000000000002,-0.2200000000000002,3.7800000000000002,3.92,3.72,0.19999999999999973,-0.19999999999999973,3.8,3.95,3.73,0.2200000000000002,-0.2200000000000002,2736,6730,824,5906,-457
2019-07-21,3.738,3.79,3.71,0.08000000000000007,0.08000000000000007,3.838,3.93,3.8,0.13000000000000034,-0.010000000000000231,3.722,3.79,3.65,0.14000000000000012,0.08000000000000007,3.794,3.85,3.72,0.1299999999999999,0.0,7215,9209,4531,4678,331
2019-07-28,3.722,3.75,3.7,0.04999999999999982,-0.029999999999999805,3.724,3.75,3.7,0.04999999999999982,-0.029999999999999805,3.71,3.72,3.7,0.020000000000000018,0.010000000000000231,3.712,3.73,3.7,0.029999999999999805,0.010000000000000231,2824,11019,0,11019,-2402
2019-08-04,3.699,3.75,3.63,0.1200000000000001,-0.01499999999999968,3.736,3.78,3.7,0.07999999999999963,-0.04999999999999982,3.67,3.7,3.63,0.07000000000000028,0.040000000000000036,3.722,3.78,3.68,0.09999999999999964,-0.06999999999999984,3359,5231,0,5231,-974
2019-08-11,3.5740000000000003,3.64,3.45,0.18999999999999995,-0.040000000000000036,3.604,3.64,3.58,0.06000000000000005,-0.040000000000000036,3.5500000000000003,3.6,3.45,0.1499999999999999,0.0,3.58,3.6,3.5,0.10000000000000009,0.0,4783,15919,0,15919,-2400
2019-08-18,3.494,3.55,3.45,0.09999999999999964,-0.06999999999999984,3.542,3.6,3.5,0.10000000000000009,0.020000000000000018,3.484,3.55,3.45,0.09999999999999964,-0.06999999999999984,3.512,3.55,3.45,0.09999999999999964,0.020000000000000018,5220,17533,0,17533,2370
2019-08-25,3.48,3.53,3.43,0.09999999999999964,0.09999999999999964,3.48,3.53,3.43,0.09999999999999964,0.09999999999999964,3.43,3.43,3.43,0.0,0.0,3.43,3.43,3.43,0.0,0.0,2650,5300,0,5300,5300
2019-09-01,3.4266666666666667,3.45,3.4,0.050000000000000266,-0.050000000000000266,3.4766666666666666,3.55,3.43,0.11999999999999966,0.09999999999999964,3.3073333333333332,3.35,3.252,0.09800000000000031,0.06800000000000006,3.4246666666666665,3.5,3.35,0.1499999999999999,0.07600000000000007,7890,14503,3921,10582,9257
2019-09-08,3.45,3.5,3.4,0.10000000000000009,0.04999999999999982,3.5166666666666666,3.6,3.45,0.1499999999999999,0.1499999999999999,3.4133333333333336,3.5,3.35,0.1499999999999999,0.10999999999999988,3.481666666666667,3.555,3.39,0.16500000000000004,0.16500000000000004,3115,5602,1600,4002,-543
2019-09-15,3.6575,3.72,3.6,0.1200000000000001,0.009999999999999787,3.6775,3.72,3.61,0.11000000000000032,-0.07000000000000028,3.615,3.65,3.6,0.04999999999999982,0.009999999999999787,3.635,3.68,3.6,0.08000000000000007,-0.07000000000000028,1404,2505,0,2505,-1533
2019-09-22,3.6,3.64,3.54,0.10000000000000009,-0.06999999999999984,3.606,3.64,3.57,0.07000000000000028,-0.040000000000000036,3.596,3.63,3.54,0.08999999999999986,-0.06999999999999984,3.602,3.63,3.57,0.06000000000000005,-0.040000000000000036,1771,6751,0,6751,668
2019-09-29,3.48,3.55,3.36,0.18999999999999995,-0.18999999999999995,3.488,3.55,3.4,0.1499999999999999,-0.1499999999999999,3.467,3.54,3.36,0.18000000000000016,-0.18000000000000016,3.475,3.54,3.4,0.14000000000000012,-0.14000000000000012,2210,7375,0,7375,-1895
2019-10-06,3.415,3.44,3.37,0.06999999999999984,0.06000000000000005,3.42,3.45,3.38,0.07000000000000028,0.050000000000000266,3.41,3.44,3.35,0.08999999999999986,0.08000000000000007,3.41875,3.45,3.375,0.07500000000000018,0.05500000000000016,2808,6872,0,6872,-6872
2019-10-13,3.4275,3.5,3.39,0.10999999999999988,0.08000000000000007,3.505,3.6,3.4,0.20000000000000018,0.18000000000000016,3.4,3.5,3.35,0.1499999999999999,0.1499999999999999,3.4475,3.55,3.37,0.17999999999999972,0.17999999999999972,8348,23957,1619,22338,1987
