Date,ETFCStock_Open_average,ETFCStock_Open_max,ETFCStock_Open_min,ETFCStock_Open_volatility,ETFCStock_Open_change,ETFCStock_High_average,ETFCStock_High_max,ETFCStock_High_min,ETFCStock_High_volatility,ETFCStock_High_change,ETFCStock_Low_average,ETFCStock_Low_max,ETFCStock_Low_min,ETFCStock_Low_volatility,ETFCStock_Low_change,ETFCStock_Close_average,ETFCStock_Close_max,ETFCStock_Close_min,ETFCStock_Close_volatility,ETFCStock_Close_change,ETFCStock_Volume_average,ETFCStock_Volume_max,ETFCStock_Volume_min,ETFCStock_Volume_volatility,ETFCStock_Volume_change
2018-01-14,54.07,54.41,53.76,0.6499999999999986,-0.6499999999999986,54.42,54.97,54.19,0.7800000000000011,-0.6799999999999997,53.475,53.65,53.28,0.36999999999999744,0.269999999999996,53.9,54.28,53.65,0.6300000000000026,0.6099999999999994,2004211,2552091,1439938,1112153,389111
2018-01-21,54.348,55.32,52.3,3.020000000000003,-1.8500000000000014,55.094,56.0,53.6,2.3999999999999986,-1.4099999999999966,53.582,54.53,51.51,3.020000000000003,-2.440000000000005,54.566,55.19,53.49,1.6999999999999957,-1.4899999999999949,3200802,4442137,1690052,2752085,2752085
2018-01-28,52.97,53.85,52.38,1.4699999999999989,0.28000000000000114,53.746,54.31,53.0,1.3100000000000023,0.240000000000002,52.338,52.51,52.17,0.3399999999999963,-0.12999999999999545,52.868,54.1,52.35,1.75,-0.04999999999999716,2661155,3510681,2166744,1343937,-1343937
2018-02-04,50.692,51.98,48.86,3.1199999999999974,-2.6299999999999955,52.042,53.29,49.95,3.3399999999999963,-3.3399999999999963,49.074,51.42,47.36,4.060000000000002,-2.509999999999998,50.426,52.28,48.48,3.8000000000000043,-0.8800000000000026,4211213,6042799,2645886,3396913,1271105
2018-02-11,50.628,51.97,49.78,2.1899999999999977,1.5600000000000023,51.412,52.19,50.21,1.9799999999999969,1.4199999999999946,50.064,50.87,49.39,1.4799999999999969,1.4500000000000028,51.064,51.81,50.05,1.7600000000000051,1.6099999999999994,2343855,2860341,1911650,948691,-852454
2018-02-18,51.7525,52.3,51.09,1.2099999999999937,-0.6099999999999994,52.255,52.67,51.39,1.2800000000000011,-1.0700000000000003,50.9875,51.73,50.44,1.2899999999999991,-0.7000000000000028,51.4725,52.01,50.74,1.269999999999996,-0.6299999999999955,2464564,2976738,2093732,883006,799098
2018-02-25,52.089999999999996,53.4,50.91,2.490000000000002,-0.6700000000000017,53.042,54.72,51.64,3.0799999999999983,-0.3299999999999983,51.278,52.21,50.36,1.8500000000000014,-0.5900000000000034,52.002,53.11,51.19,1.9200000000000017,-0.4399999999999977,3525685,5663012,1984921,3678091,-1496445
2018-03-04,53.76,55.55,51.04,4.509999999999998,4.509999999999998,55.148,57.27,53.12,4.150000000000006,4.150000000000006,53.4,55.49,50.77,4.719999999999999,4.719999999999999,54.868,57.24,52.62,4.6200000000000045,4.6200000000000045,2717781,3379913,2161057,1218856,670046
2018-03-11,57.348,58.15,56.23,1.9200000000000017,-1.3099999999999952,57.93,58.45,57.46,0.990000000000002,-0.7000000000000028,56.544,57.45,55.68,1.7700000000000031,-0.9000000000000057,57.212,57.88,56.74,1.1400000000000006,-0.5900000000000034,3204144,4921844,2006306,2915538,-250657
2018-03-18,56.614,57.2,55.07,2.1300000000000026,-2.1300000000000026,57.182,58.49,55.37,3.1200000000000045,-2.270000000000003,55.422000000000004,57.06,52.99,4.07,-2.6299999999999955,55.864,57.61,53.09,4.519999999999996,-3.3999999999999986,2336824,3230068,1740849,1489219,1034442
