Date,NC_Open_average,NC_Open_max,NC_Open_min,NC_Open_volatility,NC_Open_change,NC_High_average,NC_High_max,NC_High_min,NC_High_volatility,NC_High_change,NC_Low_average,NC_Low_max,NC_Low_min,NC_Low_volatility,NC_Low_change,NC_Close_average,NC_Close_max,NC_Close_min,NC_Close_volatility,NC_Close_change,NC_Volume_average,NC_Volume_max,NC_Volume_min,NC_Volume_volatility,NC_Volume_change
2018-01-14,41.54,41.8,41.1,0.6999999999999957,0.19999999999999574,42.62,44.8,41.4,3.3999999999999986,2.549999999999997,40.716,41.45,39.8,1.6500000000000057,1.5700000000000003,42.160000000000004,44.6,40.85,3.75,3.75,40556,59490,23395,36095,18002
2018-01-21,43.99,44.7,43.3,1.4000000000000057,-0.3999999999999986,44.928000000000004,45.9,44.2,1.6999999999999957,-0.8099999999999952,43.368,43.59,43.15,0.44000000000000483,0.44000000000000483,43.81,44.4,43.2,1.1999999999999957,0.6499999999999986,24457,37698,18770,18928,-18043
2018-01-28,41.47,43.9,38.05,5.850000000000001,-5.850000000000001,41.82,44.0,38.35,5.649999999999999,-5.649999999999999,39.19,41.55,34.7,6.849999999999994,-6.849999999999994,40.06,42.1,35.85,6.25,-6.100000000000001,40775,60659,22294,38365,26296
2018-02-04,37.4,38.35,35.0,3.3500000000000014,3.299999999999997,38.49,38.95,38.15,0.8000000000000043,-0.25,35.996,37.1,34.12,2.980000000000004,2.980000000000004,37.91,38.5,36.9,1.6000000000000014,-0.20000000000000284,28498,37859,19119,18740,-14705
2018-02-11,38.4875,39.35,37.85,1.5,1.2000000000000028,39.5575,41.1,38.48,2.6200000000000045,2.1000000000000014,38.1875,39.05,37.6,1.4499999999999957,1.1499999999999986,39.175,40.85,38.0,2.8500000000000014,2.3999999999999986,20305,28565,11780,16785,9330
2018-02-18,40.6,41.3,39.2,2.0999999999999943,0.5499999999999972,41.77,42.8,41.1,1.6999999999999957,1.0,40.012,40.91,38.8,2.1099999999999994,2.1099999999999994,40.64,41.7,39.0,2.700000000000003,2.700000000000003,17650,26647,7161,19486,-7873
2018-02-25,41.48,42.4,40.75,1.6499999999999986,-0.8999999999999986,42.232,44.1,40.77,3.3299999999999983,-3.3299999999999983,40.266,41.65,38.2,3.4499999999999957,-3.4499999999999957,41.13,42.5,39.15,3.3500000000000014,-3.3500000000000014,18306,27680,10044,17636,4708
2018-03-04,40.616,41.75,39.58,2.1700000000000017,0.5200000000000031,41.93,42.35,41.15,1.2000000000000028,1.1000000000000014,39.862,40.85,39.1,1.75,0.6000000000000014,41.0,41.75,40.15,1.6000000000000014,0.6499999999999986,22156,39736,12675,27061,6871
2018-03-11,40.64,42.0,39.35,2.6499999999999986,-2.299999999999997,41.23,43.0,40.05,2.950000000000003,-2.950000000000003,39.34,41.55,38.25,3.299999999999997,-3.299999999999997,40.17,41.75,39.5,2.25,-2.1499999999999986,31744,60448,19263,41185,-4252
2018-03-18,40.11,41.6,38.65,2.950000000000003,-0.8999999999999986,41.164,42.5,38.65,3.8500000000000014,-2.8500000000000014,38.78,40.8,36.3,4.5,-2.700000000000003,39.63,42.15,37.1,5.049999999999997,-2.8999999999999986,25912,31229,19892,11337,1044
2018-03-25,35.525,37.25,33.25,4.0,-4.0,36.76,37.8,35.65,2.1499999999999986,-1.1999999999999957,34.025,35.8,32.15,3.6499999999999986,-2.549999999999997,35.2375,36.55,32.85,3.6999999999999957,-0.04999999999999716,109598,295665,29823,265842,17014
2018-04-01,36.24,36.9,34.7,2.1999999999999957,-0.29999999999999716,37.0,37.95,36.65,1.3000000000000043,-1.1500000000000057,34.992,36.65,32.55,4.100000000000001,-0.9699999999999989,36.05,37.1,34.6,2.5,-1.2000000000000028,27187,56195,16302,39893,-7737
2018-04-08,36.83,37.55,36.25,1.2999999999999972,1.0,37.660000000000004,38.25,37.25,1.0,0.75,35.99,36.55,35.15,1.3999999999999986,0.29999999999999716,36.86,37.35,36.3,1.0500000000000043,0.8499999999999943,19657,27595,12048,15547,1725
