Date,NSP_Open_average,NSP_Open_max,NSP_Open_min,NSP_Open_volatility,NSP_Open_change,NSP_High_average,NSP_High_max,NSP_High_min,NSP_High_volatility,NSP_High_change,NSP_Low_average,NSP_Low_max,NSP_Low_min,NSP_Low_volatility,NSP_Low_change,NSP_Close_average,NSP_Close_max,NSP_Close_min,NSP_Close_volatility,NSP_Close_change,NSP_Volume_average,NSP_Volume_max,NSP_Volume_min,NSP_Volume_volatility,NSP_Volume_change
2018-01-14,60.52,62.2,59.45,2.75,0.44999999999999574,61.61,62.3,60.75,1.5499999999999972,-0.6499999999999986,59.57,60.1,58.6,1.5,0.3999999999999986,60.53,62.1,59.5,2.6000000000000014,0.9499999999999957,199788,336472,104684,231788,-91470
2018-01-21,61.12,62.0,60.15,1.8500000000000014,0.8999999999999986,61.79,62.55,61.15,1.3999999999999986,1.0999999999999943,60.43,61.35,59.65,1.7000000000000028,0.8500000000000014,61.19,61.8,59.9,1.8999999999999986,0.44999999999999574,169429,254766,112620,142146,84462
2018-01-28,60.59,60.95,59.7,1.25,-1.25,61.46,62.35,60.7,1.6499999999999986,-0.9499999999999957,59.9,60.95,58.85,2.1000000000000014,-1.75,60.33,61.25,58.9,2.3500000000000014,-1.75,202733,296220,163536,132684,-29868
2018-02-04,57.76,58.35,56.45,1.8999999999999986,0.3499999999999943,59.19,62.2,57.75,4.450000000000003,3.0500000000000043,56.79,58.25,55.4,2.8500000000000014,1.3999999999999986,58.089999999999996,61.3,56.05,5.25,3.0,281574,403870,185778,218092,101072
2018-02-11,63.0375,65.5,61.15,4.350000000000001,4.200000000000003,64.9625,65.85,64.0,1.8499999999999943,1.5499999999999972,62.035,63.6,60.65,2.950000000000003,2.1899999999999977,63.65,65.8,61.6,4.199999999999996,1.4499999999999957,348213,470556,245352,225204,-225204
2018-02-18,65.32000000000001,66.9,63.1,3.8000000000000043,3.8000000000000043,66.73,67.4,65.3,2.1000000000000085,2.049999999999997,64.76,66.4,62.55,3.8500000000000085,3.8500000000000085,65.73,66.85,64.0,2.8499999999999943,2.8499999999999943,202379,273238,123022,150216,-133576
2018-02-25,66.19,67.2,65.1,2.1000000000000085,0.20000000000000284,67.21,67.8,66.25,1.5499999999999972,0.45000000000000284,65.28,66.15,64.3,1.8500000000000085,0.5500000000000114,66.3,67.35,65.3,2.049999999999997,1.3999999999999915,200232,321080,149096,171984,3272
2018-03-04,68.94,70.95,67.2,3.75,3.75,70.02,71.1,68.5,2.5999999999999943,2.450000000000003,68.01,69.15,66.6,2.5500000000000114,2.5500000000000114,69.51,70.95,68.35,2.6000000000000085,1.9500000000000028,244968,421870,156208,265662,190212
2018-03-11,70.03,71.15,69.2,1.9500000000000028,0.3500000000000085,70.87,71.55,69.8,1.75,-0.20000000000000284,69.0,69.35,68.65,0.6999999999999886,-0.19999999999998863,69.95,71.2,69.05,2.1500000000000057,1.0999999999999943,233732,439788,119996,319792,4104
2018-03-18,70.77,72.0,69.55,2.450000000000003,-1.0,71.93,72.6,71.25,1.3499999999999943,-0.3499999999999943,69.75,70.9,68.45,2.450000000000003,-1.7000000000000028,70.79,72.0,68.45,3.549999999999997,-0.25,179075,227796,155606,72190,62074
2018-03-25,69.5875,71.5,68.6,2.9000000000000057,-1.9500000000000028,70.355,71.5,69.67,1.8299999999999983,-1.5,67.825,68.5,67.0,1.5,-1.2999999999999972,68.475,69.55,67.6,1.9500000000000028,-1.0,257693,306632,184254,122378,100078
2018-04-01,69.23,70.55,68.0,2.549999999999997,0.9000000000000057,70.8,71.45,69.6,1.8500000000000085,-1.0499999999999972,68.23,68.9,67.4,1.5,0.9000000000000057,69.63,71.25,68.45,2.799999999999997,0.04999999999999716,305242,377712,217794,159918,-53800
