Date,EGBN_Open_average,EGBN_Open_max,EGBN_Open_min,EGBN_Open_volatility,EGBN_Open_change,EGBN_High_average,EGBN_High_max,EGBN_High_min,EGBN_High_volatility,EGBN_High_change,EGBN_Low_average,EGBN_Low_max,EGBN_Low_min,EGBN_Low_volatility,EGBN_Low_change,EGBN_Close_average,EGBN_Close_max,EGBN_Close_min,EGBN_Close_volatility,EGBN_Close_change,EGBN_Volume_average,EGBN_Volume_max,EGBN_Volume_min,EGBN_Volume_volatility,EGBN_Volume_change
2018-10-21,49.036,49.94,48.15,1.7899999999999991,-0.6300000000000026,49.926,50.85,49.21,1.6400000000000006,-0.740000000000002,48.29,48.88,47.87,1.0100000000000051,-0.17999999999999972,48.996,49.9,47.94,1.9600000000000009,-0.3500000000000014,172270,301599,111892,189707,-163292
2018-10-28,49.716,50.51,49.3,1.2100000000000009,-0.3300000000000054,50.308,50.62,49.74,0.8799999999999955,-0.8799999999999955,49.064,49.2,48.86,0.3400000000000034,-0.3400000000000034,49.452,50.04,49.11,0.9299999999999997,-0.9299999999999997,110216,162286,78386,83900,-62314
2018-11-04,49.374,49.85,48.94,0.9100000000000037,0.15000000000000568,49.988,50.51,49.52,0.9899999999999949,0.45999999999999375,48.762,49.19,48.41,0.7800000000000011,0.030000000000001137,49.366,50.05,48.68,1.3699999999999974,-0.740000000000002,174704,328183,69272,258911,-125611
2018-11-11,51.962,53.89,48.82,5.07,5.07,53.388,55.11,49.5,5.609999999999999,5.609999999999999,51.224,53.56,48.55,5.010000000000005,5.010000000000005,52.506,54.26,49.25,5.009999999999998,5.009999999999998,2143230,6263549,210875,6052674,283219
2018-11-18,53.4525,54.3,52.53,1.769999999999996,-0.6000000000000014,54.5175,54.84,53.63,1.2100000000000009,0.07000000000000028,52.787499999999994,53.44,52.36,1.0799999999999983,-0.75,53.6725,54.74,52.82,1.9200000000000017,0.46999999999999886,383438,553031,101549,451482,141355
2018-11-25,56.326,58.35,54.6,3.75,3.75,57.314,58.54,55.21,3.3299999999999983,3.1400000000000006,55.388,56.91,54.17,2.739999999999995,2.4099999999999966,56.876,57.68,55.08,2.6000000000000014,2.25,593624,907880,288583,619297,-267136
2018-12-02,53.875,57.29,51.95,5.339999999999996,-5.339999999999996,54.71,58.22,52.77,5.449999999999996,-5.449999999999996,51.9325,53.16,50.76,2.3999999999999986,-2.3999999999999986,52.7375,53.69,52.01,1.6799999999999997,-1.6799999999999997,341261,429888,295642,134246,-134246
2018-12-09,52.07,53.1,50.13,2.969999999999999,-2.519999999999996,52.852,53.69,51.07,2.6199999999999974,-2.1499999999999986,50.966,51.9,49.34,2.559999999999995,-2.509999999999998,51.304,52.82,49.53,3.289999999999999,-2.4299999999999997,263580,341057,168781,172276,69294
2018-12-16,48.192,49.9,46.69,3.210000000000001,-3.210000000000001,49.112,50.67,47.54,3.1300000000000026,-2.8999999999999986,46.87,48.67,45.74,2.9299999999999997,-2.9299999999999997,47.44,49.21,45.74,3.469999999999999,-3.469999999999999,319904,829018,71198,757820,-179494
2018-12-23,47.9275,49.2,46.02,3.1799999999999997,3.1799999999999997,49.0625,49.54,48.6,0.9399999999999977,0.8500000000000014,46.945,47.9,45.15,2.75,2.75,48.635,49.0,48.35,0.6499999999999986,0.23000000000000398,196808,225235,145439,79796,-2952
2018-12-30,49.1125,49.88,48.04,1.8400000000000034,1.8400000000000034,50.0575,50.55,49.44,1.1099999999999994,1.1099999999999994,48.315,49.22,46.37,2.8500000000000014,2.8500000000000014,49.4725,49.96,48.78,1.1799999999999997,0.6099999999999994,278449,516722,188396,328326,320487
2019-01-06,50.742,51.33,50.35,0.9799999999999969,0.8500000000000014,51.442,51.86,50.58,1.2800000000000011,1.2800000000000011,50.206,50.94,49.49,1.4499999999999957,1.4499999999999957,50.972,51.47,50.49,0.9799999999999969,0.5700000000000003,165069,251568,120887,130681,-41686
2019-01-13,51.495000000000005,52.49,50.0,2.490000000000002,1.4200000000000017,53.225,54.18,51.9,2.280000000000001,2.280000000000001,50.6275,52.01,48.23,3.780000000000001,1.3699999999999974,52.9875,54.15,51.73,2.4200000000000017,2.4200000000000017,407233,754774,115055,639719,317585
2019-01-20,54.194,54.6,53.66,0.9400000000000048,0.5400000000000063,54.816,55.2,54.37,0.8300000000000054,0.8300000000000054,53.832,54.2,53.18,1.0200000000000031,1.0200000000000031,54.518,55.1,54.01,1.0900000000000034,1.0900000000000034,277691,385047,149114,235933,77140
2019-01-27,55.464,55.81,55.01,0.8000000000000043,0.46999999999999886,55.936,56.27,55.66,0.6100000000000065,-0.3300000000000054,54.672,55.19,53.68,1.509999999999998,-0.6999999999999957,55.502,55.9,54.88,1.019999999999996,-0.27999999999999403,332098,496851,244945,251906,-70946
2019-02-03,54.996,55.51,54.67,0.8399999999999963,-0.8399999999999963,55.65,55.83,55.35,0.4799999999999969,0.030000000000001137,54.486,54.81,54.23,0.5800000000000054,-0.2600000000000051,55.068,55.76,54.45,1.3099999999999952,0.7999999999999972,150687,206779,80168,126611,65887
2019-02-10,56.087500000000006,56.45,55.56,0.8900000000000006,0.35999999999999943,56.8525,57.94,56.24,1.6999999999999957,1.3099999999999952,55.697500000000005,56.45,54.93,1.5200000000000031,0.5700000000000003,56.480000000000004,57.88,55.82,2.0600000000000023,1.7899999999999991,248556,506060,138268,367792,339765
2019-02-17,59.25,60.3,57.55,2.75,2.75,60.002,60.77,58.87,1.9000000000000057,1.9000000000000057,58.804,59.65,57.4,2.25,2.25,59.616,60.06,58.36,1.7000000000000028,1.3599999999999994,220310,362445,133125,229320,-63909
2019-02-24,59.21,59.63,58.78,0.8500000000000014,-0.4799999999999969,59.606,59.86,59.05,0.8100000000000023,-0.28999999999999915,58.526,58.75,58.35,0.3999999999999986,-0.28999999999999915,58.98,59.19,58.69,0.5,0.21000000000000085,211892,276378,182952,93426,-11150
2019-03-03,56.994,59.01,55.37,3.6400000000000006,-2.9399999999999977,57.275999999999996,59.01,56.12,2.8900000000000006,-2.8900000000000006,56.07,57.93,55.3,2.6300000000000026,-2.4099999999999966,56.468,58.54,55.67,2.8699999999999974,-2.5700000000000003,142001,217560,87417,130143,13835
2019-03-10,55.896,56.06,55.62,0.44000000000000483,-0.44000000000000483,56.29,56.48,56.16,0.3200000000000003,0.0799999999999983,55.566,55.83,55.34,0.4899999999999949,0.0799999999999983,55.808,56.04,55.42,0.6199999999999974,0.259999999999998,243475,419201,100418,318783,271810
2019-03-17,52.814,56.38,49.38,7.0,-7.0,53.006,56.38,49.58,6.800000000000004,-6.800000000000004,50.974000000000004,54.1,48.06,6.039999999999999,-6.039999999999999,51.414,54.37,48.64,5.729999999999997,-5.729999999999997,375830,522056,189455,332601,252707
2019-03-24,50.14,51.29,48.94,2.3500000000000014,1.7700000000000031,51.025999999999996,52.02,49.94,2.0800000000000054,2.0800000000000054,49.596000000000004,50.6,48.63,1.9699999999999989,1.8299999999999983,50.498,51.62,49.42,2.1999999999999957,2.1999999999999957,278444,564065,156818,407247,-407247
2019-03-31,52.098,53.05,51.41,1.6400000000000006,1.5499999999999972,52.717999999999996,53.6,51.73,1.8700000000000045,1.8700000000000045,51.736,52.72,51.06,1.6599999999999966,1.6599999999999966,52.392,53.35,51.16,2.190000000000005,2.190000000000005,121319,156651,90368,66283,66283
2019-04-07,53.56,54.76,52.65,2.1099999999999994,1.6199999999999974,54.11,55.01,53.42,1.5899999999999963,1.5799999999999983,53.012,53.99,51.97,2.020000000000003,1.5500000000000043,53.64,54.71,52.55,2.1600000000000037,1.5400000000000063,107858,140161,64344,75817,-9855
2019-04-14,54.225,55.47,53.27,2.1999999999999957,-0.259999999999998,55.2625,55.66,54.5,1.1599999999999966,-0.8100000000000023,53.7475,54.84,52.95,1.8900000000000006,-0.6599999999999966,54.6325,55.21,53.67,1.5399999999999991,-1.5300000000000011,189366,282524,132144,150380,59641
2019-04-21,54.552,55.35,53.99,1.3599999999999994,1.3599999999999994,55.262,56.25,54.59,1.6599999999999966,1.1099999999999994,54.172,55.35,53.53,1.8200000000000003,1.8200000000000003,54.812,55.55,54.22,1.3299999999999983,1.3299999999999983,130355,195755,73299,122456,-122456
2019-04-28,55.058,55.72,54.4,1.3200000000000003,-0.8299999999999983,56.046,57.38,55.1,2.280000000000001,1.470000000000006,54.548,54.98,53.93,1.0499999999999972,-0.18999999999999773,55.42,57.18,54.26,2.9200000000000017,1.9200000000000017,189018,310016,112583,197433,115592
2019-05-05,56.144,56.68,55.55,1.1300000000000026,-1.1300000000000026,56.652,56.95,55.9,1.0500000000000043,-1.009999999999998,55.61,56.13,54.65,1.480000000000004,-1.4500000000000028,56.238,56.65,55.35,1.2999999999999972,-1.019999999999996,156729,248543,104472,144071,96829
2019-05-12,55.178,55.64,54.24,1.3999999999999986,-1.1499999999999986,55.717999999999996,56.18,55.16,1.0200000000000031,-1.0200000000000031,54.69,55.47,54.15,1.3200000000000003,-0.9199999999999946,55.204,55.79,54.25,1.5399999999999991,-0.75,162289,317967,58584,259383,216923
2019-05-19,55.245,55.44,54.82,0.6199999999999974,0.11999999999999744,55.665,55.97,55.41,0.5600000000000023,0.19999999999999574,54.9125,55.44,54.5,0.9399999999999977,0.4099999999999966,55.465,55.86,55.06,0.7999999999999972,0.240000000000002,147975,278552,92242,186310,-10944
2019-05-26,54.69,55.79,53.09,2.6999999999999957,-2.6999999999999957,55.074,55.92,53.9,2.020000000000003,-1.9400000000000048,53.814,55.05,52.5,2.549999999999997,-2.549999999999997,54.374,55.6,53.08,2.520000000000003,-2.259999999999998,105046,124212,84435,39777,257
2019-06-02,54.376,54.95,53.87,1.0800000000000054,0.37000000000000455,54.974000000000004,55.34,54.32,1.0200000000000031,0.30000000000000426,53.794,54.24,53.57,0.6700000000000017,0.480000000000004,54.56,55.03,53.86,1.1700000000000017,-0.1600000000000037,91942,128985,70642,58343,37264
2019-06-09,55.184,55.41,54.89,0.519999999999996,0.1600000000000037,55.622,55.93,55.24,0.6899999999999977,-0.44999999999999574,54.728,55.13,54.49,0.6400000000000006,0.05999999999999517,55.01,55.28,54.67,0.6099999999999994,-0.23999999999999488,100583,162102,71748,90354,31130
2019-06-16,54.484,55.31,53.55,1.7600000000000051,-1.1799999999999997,54.996,55.94,53.95,1.9899999999999949,-1.9899999999999949,53.248,54.73,50.89,3.8399999999999963,-1.9699999999999989,54.082,55.2,53.03,2.1700000000000017,-2.1700000000000017,173514,313776,109706,204070,49062
2019-06-23,53.784,54.77,52.89,1.8800000000000026,1.5500000000000043,54.3,55.15,53.25,1.8999999999999986,1.8200000000000003,53.258,54.17,52.11,2.0600000000000023,2.0600000000000023,53.848,54.95,52.66,2.2900000000000063,2.2900000000000063,377332,1260321,109355,1150966,-28338
2019-06-30,54.4975,54.8,54.09,0.7099999999999937,0.12999999999999545,54.9375,55.28,54.49,0.7899999999999991,-0.020000000000003126,53.96,54.36,53.58,0.7800000000000011,0.490000000000002,54.364999999999995,55.12,53.98,1.1400000000000006,0.15000000000000568,95099,112236,67560,44676,22719
2019-07-07,54.492,55.5,53.99,1.509999999999998,1.509999999999998,55.03,55.65,54.54,1.1099999999999994,0.9600000000000009,53.888,54.04,53.77,0.269999999999996,-0.12999999999999545,54.422,55.37,53.89,1.4799999999999969,-0.35999999999999943,117259,148206,71173,77033,-41121
2019-07-14,47.878,54.41,39.35,15.059999999999995,-15.059999999999995,48.536,54.7,40.16,14.540000000000006,-14.540000000000006,44.834,53.8,38.67,15.129999999999995,-14.879999999999995,45.318,54.47,39.15,15.32,-14.579999999999998,1152703,3576664,130752,3445912,390169
2019-07-21,40.525999999999996,41.04,39.99,1.0499999999999972,0.7299999999999969,41.024,41.48,40.39,1.0899999999999963,0.6099999999999994,39.892,40.37,39.42,0.9499999999999957,-0.04999999999999716,40.31,40.83,39.63,1.1999999999999957,-0.4399999999999977,421149,453965,312244,141721,-138437
2019-07-28,39.326,40.16,38.21,1.9499999999999957,-1.9499999999999957,39.872,40.8,38.39,2.4099999999999966,-1.9500000000000028,38.578,39.71,37.45,2.259999999999998,-2.0700000000000003,39.1,40.31,37.93,2.3800000000000026,-1.8599999999999994,393307,569171,259798,309373,-309373
2019-08-04,38.516,39.47,37.51,1.9600000000000009,1.3900000000000006,39.07,40.17,38.02,2.1499999999999986,1.4699999999999989,38.15,39.25,37.08,2.1700000000000017,2.0900000000000034,38.872,39.9,37.94,1.9600000000000009,1.4799999999999969,323570,415897,169562,246335,-186390
2019-08-11,39.488,40.38,39.0,1.3800000000000026,0.8700000000000045,40.128,40.61,39.69,0.9200000000000017,0.14000000000000057,39.268,40.09,38.65,1.4400000000000048,0.5800000000000054,39.608,40.42,38.69,1.730000000000004,0.75,321315,512924,170011,342913,136980
2019-08-18,40.254,40.54,39.78,0.759999999999998,-0.3399999999999963,40.638,40.9,40.11,0.7899999999999991,-0.5300000000000011,39.842,40.21,39.36,0.8500000000000014,-0.5700000000000003,40.152,40.5,39.5,1.0,-0.1700000000000017,212979,288975,170603,118372,-62608
2019-08-25,39.92,40.61,38.87,1.740000000000002,0.519999999999996,40.4975,40.85,40.17,0.6799999999999997,0.6799999999999997,39.6375,40.5,38.87,1.6300000000000026,1.4299999999999997,40.0,40.74,39.11,1.6300000000000026,1.6300000000000026,198374,326319,135512,190807,-36131
2019-09-01,40.934,41.81,40.27,1.5399999999999991,1.5399999999999991,41.638,42.74,40.53,2.210000000000001,2.210000000000001,40.756,41.81,39.53,2.280000000000001,2.280000000000001,41.192,42.59,39.95,2.6400000000000006,2.6400000000000006,213582,260894,159357,101537,-18468
2019-09-08,44.05,45.4,42.67,2.729999999999997,2.5700000000000003,44.918,46.27,43.32,2.950000000000003,2.509999999999998,43.838,45.04,42.67,2.3699999999999974,2.3699999999999974,44.542,45.49,43.01,2.480000000000004,2.4299999999999997,254307,365879,153660,212219,85740
2019-09-15,44.752,45.18,44.07,1.1099999999999994,-1.1099999999999994,45.08,45.4,44.51,0.8900000000000006,-0.8599999999999994,44.232,44.78,43.55,1.230000000000004,-0.8800000000000026,44.572,45.17,44.11,1.0600000000000023,-1.0600000000000023,345286,770694,195834,574860,111162
2019-09-22,43.904,45.03,42.33,2.700000000000003,2.700000000000003,44.76,45.5,43.63,1.8699999999999974,1.6799999999999997,43.732,44.53,42.2,2.3299999999999983,2.3299999999999983,44.288,44.83,43.4,1.4299999999999997,1.2199999999999989,241136,489227,144309,344918,-306800
2019-09-29,42.647999999999996,44.97,41.43,3.539999999999999,-3.039999999999999,43.036,45.42,41.98,3.440000000000005,-2.980000000000004,41.602,43.56,40.69,2.8700000000000045,-1.990000000000002,42.156,43.81,41.24,2.5700000000000003,-1.5800000000000054,280007,470499,177315,293184,28431
2019-10-06,41.978,42.38,41.67,0.7100000000000009,0.37999999999999545,42.38,43.14,41.81,1.3299999999999983,0.6199999999999974,41.666000000000004,42.35,41.17,1.1799999999999997,0.47000000000000597,41.92,42.41,41.35,1.0599999999999952,0.8399999999999963,194017,305767,105102,200665,-104727
2019-10-13,43.802,47.5,42.33,5.170000000000002,1.5500000000000043,44.622,47.5,42.92,4.579999999999998,2.3299999999999983,42.726,43.88,42.0,1.8800000000000026,1.8800000000000026,43.472,45.14,42.62,2.520000000000003,2.520000000000003,284710,411944,187063,224881,116624
2019-10-20,45.01,45.18,44.72,0.46000000000000085,-0.060000000000002274,45.568,45.87,45.31,0.5599999999999952,-0.07000000000000028,44.818,45.0,44.72,0.28000000000000114,0.1599999999999966,45.096000000000004,45.52,44.75,0.7700000000000031,0.36000000000000654,202504,329542,125255,204287,-135620
2019-10-27,45.578,46.1,45.07,1.0300000000000011,0.740000000000002,46.012,46.37,45.26,1.1099999999999994,-0.0799999999999983,45.076,45.44,44.59,0.8499999999999943,0.30999999999999517,45.702,46.21,45.14,1.0700000000000003,-0.14000000000000057,173092,191750,153402,38348,-2820
2019-11-03,46.112,46.35,45.89,0.46000000000000085,-0.46000000000000085,46.55,46.85,46.12,0.730000000000004,-0.44000000000000483,45.582,45.91,45.15,0.759999999999998,-0.44000000000000483,45.984,46.23,45.71,0.519999999999996,-0.3999999999999986,120344,168076,77819,90257,-90257
