Date,CPSTStock_Open_average,CPSTStock_Open_max,CPSTStock_Open_min,CPSTStock_Open_volatility,CPSTStock_Open_change,CPSTStock_High_average,CPSTStock_High_max,CPSTStock_High_min,CPSTStock_High_volatility,CPSTStock_High_change,CPSTStock_Low_average,CPSTStock_Low_max,CPSTStock_Low_min,CPSTStock_Low_volatility,CPSTStock_Low_change,CPSTStock_Close_average,CPSTStock_Close_max,CPSTStock_Close_min,CPSTStock_Close_volatility,CPSTStock_Close_change,CPSTStock_Volume_average,CPSTStock_Volume_max,CPSTStock_Volume_min,CPSTStock_Volume_volatility,CPSTStock_Volume_change
2018-01-14,8.001,8.234,7.77,0.4640000000000004,-0.4640000000000004,8.14875,8.37,7.997999999999999,0.3719999999999999,-0.3719999999999999,7.714,7.816,7.51,0.30600000000000005,-0.29000000000000004,7.85,8.0,7.6,0.40000000000000036,-0.40000000000000036,68108,84080,46352,37728,-2575
2018-01-21,7.649,7.8,7.5,0.2999999999999998,-0.15000000000000036,7.7623999999999995,8.0,7.593999999999999,0.4060000000000006,-0.24600000000000044,7.4708,7.6,7.4,0.1999999999999993,-0.1999999999999993,7.5466,7.774,7.45,0.32399999999999984,-0.27500000000000036,62179,102229,39101,63128,-5825
2018-01-28,7.3096,7.499,7.149,0.34999999999999964,-0.2989999999999995,7.4788,7.596,7.398,0.1980000000000004,0.09600000000000009,7.1036,7.3,6.9,0.39999999999999947,-0.29000000000000004,7.3088,7.5,7.122999999999999,0.37700000000000067,-0.20000000000000018,56303,86487,41077,45410,35657
2018-02-04,8.1,9.2,7.3,1.8999999999999995,1.5,8.812,10.3,7.5,2.8000000000000007,2.8000000000000007,7.6819999999999995,8.7,6.91,1.7899999999999991,1.7899999999999991,8.3564,9.601,7.001,2.6000000000000005,2.6000000000000005,227978,439240,95684,343556,343556
2018-02-11,9.16,9.8,8.636000000000001,1.1639999999999997,-1.1639999999999997,9.293,10.0,8.799,1.2010000000000005,-1.2010000000000005,8.6906,9.1,8.45,0.6500000000000004,-0.5969999999999995,8.8608,9.401,8.503,0.8979999999999997,-0.7010000000000005,71547,113428,25678,87750,-87750
2018-02-18,8.43325,8.8,8.12,0.6800000000000015,-0.6800000000000015,8.641,9.182,8.283,0.8990000000000009,-0.8990000000000009,8.07425,8.2,7.897,0.30299999999999905,-0.30299999999999905,8.21175,8.283,8.112,0.17099999999999937,0.030999999999998806,64150,92191,37560,54631,-7185
2018-02-25,8.3754,9.077,8.0,1.077,0.1999999999999993,8.7844,9.29,8.0,1.2899999999999991,0.6170000000000009,8.0654,8.718,7.72,0.9980000000000002,0.4790000000000001,8.5802,9.174,7.92,1.2539999999999996,0.8520000000000012,87475,188442,51108,137334,-20422
2018-03-04,9.434000000000001,10.0,8.97,1.0299999999999994,0.33000000000000007,9.8196,10.3,9.4,0.9000000000000004,-0.2989999999999995,9.0256,9.4,8.618,0.782,0.3819999999999997,9.3454,9.805,9.161,0.6440000000000001,-0.10000000000000142,107166,181253,48715,132538,-59235
2018-03-11,9.8724,9.942,9.72,0.22199999999999953,0.22199999999999953,10.26,10.5,10.1,0.40000000000000036,0.40000000000000036,9.4698,9.652000000000001,9.34,0.31200000000000117,0.15800000000000125,9.951,10.5,9.6,0.9000000000000004,0.625,94365,120390,49141,71249,11205
2018-03-18,11.2,11.8,10.4,1.4000000000000004,1.1000000000000014,11.7,12.2,11.2,1.0,1.0,10.8,11.3,10.3,1.0,0.7999999999999989,11.3802,12.0,10.5,1.5,1.5,142340,192730,100396,92334,-64741
