Date,NSPRStock_Open_average,NSPRStock_Open_max,NSPRStock_Open_min,NSPRStock_Open_volatility,NSPRStock_Open_change,NSPRStock_High_average,NSPRStock_High_max,NSPRStock_High_min,NSPRStock_High_volatility,NSPRStock_High_change,NSPRStock_Low_average,NSPRStock_Low_max,NSPRStock_Low_min,NSPRStock_Low_volatility,NSPRStock_Low_change,NSPRStock_Close_average,NSPRStock_Close_max,NSPRStock_Close_min,NSPRStock_Close_volatility,NSPRStock_Close_change,NSPRStock_Volume_average,NSPRStock_Volume_max,NSPRStock_Volume_min,NSPRStock_Volume_volatility,NSPRStock_Volume_change
2018-12-09,9.062,9.595,8.775,0.8200000000000003,-0.620000000000001,9.144,9.595,8.975,0.620000000000001,-0.620000000000001,8.618,8.775,8.56,0.21499999999999986,-0.004999999999999005,8.8636,9.14,8.68,0.46000000000000085,-0.46000000000000085,652,1510,375,1135,-1062
2018-12-16,8.468,9.11,7.125,1.9849999999999994,-1.9849999999999994,8.472999999999999,9.11,7.125,1.9849999999999994,-1.9849999999999994,7.646,8.27,6.61,1.6599999999999993,-1.6599999999999993,7.816,8.45,6.975,1.4749999999999996,-1.295,803,1926,250,1676,305
2018-12-23,7.2125,7.75,6.775,0.9749999999999996,0.375,7.578749999999999,7.995,6.975,1.0200000000000005,1.0200000000000005,7.01125,7.35,6.6,0.75,0.75,7.34875,7.75,6.78,0.9699999999999998,0.9699999999999998,1958,3818,421,3397,1489
2018-12-30,8.11,8.495,7.945,0.5499999999999989,0.0,8.411249999999999,8.5,8.175,0.3249999999999993,0.3249999999999993,7.8774999999999995,8.0,7.765,0.23500000000000032,0.13500000000000068,8.33625,8.5,7.945,0.5549999999999997,0.5549999999999997,1531,1973,1133,840,-244
2019-01-06,8.9,9.5,8.5,1.0,0.25,9.206,9.5,8.5,1.0,0.9000000000000004,8.531,8.9,8.125,0.7750000000000004,0.3849999999999998,9.034,9.4,8.43,0.9700000000000006,0.9700000000000006,1771,2295,1074,1221,1131
2019-01-13,8.443,8.9,8.14,0.7599999999999998,-0.7000000000000011,9.091,11.125,8.225,2.9000000000000004,2.125,8.045,8.55,7.765,0.785000000000001,-0.4250000000000007,8.588,9.745,8.0,1.7449999999999992,1.0999999999999996,1810,4456,431,4025,2824
2019-01-20,10.075,10.5,9.77,0.7300000000000004,-0.1850000000000005,10.20875,10.5,9.885,0.6150000000000002,-0.4900000000000002,9.18375,9.305,9.055,0.25,0.25,9.53375,9.59,9.495,0.09500000000000064,-0.005000000000000782,2202,3457,1065,2392,-2392
2019-01-27,9.211,9.75,9.0,0.75,-0.6549999999999994,9.365,9.75,9.125,0.625,-0.1999999999999993,8.723,8.875,8.625,0.25,0.09999999999999964,9.299,9.75,9.11,0.6400000000000006,-0.4900000000000002,659,803,480,323,-216
2019-02-03,9.966,11.0,9.455,1.545,1.545,10.346,11.305,9.525,1.7799999999999994,1.4749999999999996,9.451,9.85,9.25,0.5999999999999996,-0.009999999999999787,9.754999999999999,10.44,9.45,0.9900000000000002,-0.0600000000000005,1799,3427,755,2672,566
2019-02-10,8.987,9.75,8.375,1.375,1.375,9.381,10.0,8.98,1.0199999999999996,0.7599999999999998,8.623,9.25,8.125,1.125,1.125,9.131,10.0,8.66,1.3399999999999999,1.3399999999999999,2976,5848,1935,3913,3413
2019-02-17,9.11,10.0,8.55,1.4499999999999993,-1.4499999999999993,9.2225,10.0,8.875,1.125,-1.125,8.63125,8.8,8.5,0.3000000000000007,-0.22499999999999964,9.0,9.25,8.875,0.375,-0.375,2713,7512,764,6748,-6748
2019-02-24,8.311,8.6,8.0,0.5999999999999996,-0.5999999999999996,8.609,8.75,8.4,0.34999999999999964,-0.15000000000000036,8.079,8.3,7.995,0.3050000000000006,-0.3050000000000006,8.609,8.75,8.4,0.34999999999999964,-0.15000000000000036,1507,2128,934,1194,-482
2019-03-03,7.935,8.5,7.375,1.125,-1.125,8.015,8.5,7.425,1.0750000000000002,-1.0750000000000002,7.549,7.9,7.2,0.7000000000000002,-0.7000000000000002,7.896,8.5,7.425,1.0750000000000002,-1.0750000000000002,1696,2541,807,1734,-348
2019-03-10,7.673,7.94,7.4,0.54,0.3250000000000002,7.901,8.25,7.59,0.6600000000000001,0.6600000000000001,7.254,7.45,7.125,0.3250000000000002,0.3250000000000002,7.699,7.875,7.5,0.375,0.1200000000000001,1662,2181,1076,1105,-290
2019-03-17,7.772,8.225,7.5,0.7249999999999996,-0.004999999999999893,8.115,8.355,7.995,0.3600000000000003,-0.3550000000000004,7.51,7.665,7.25,0.41500000000000004,-0.20000000000000018,7.941,8.0,7.75,0.25,-0.25,1949,3887,575,3312,-1831
2019-03-24,7.065,7.45,6.75,0.7000000000000002,-0.7000000000000002,7.334,7.675,7.2,0.47499999999999964,-0.41500000000000004,6.825,7.325,6.595,0.7300000000000004,-0.7300000000000004,7.11,7.625,6.875,0.75,-0.625,2574,5618,692,4926,2812
2019-03-31,5.692,7.0,4.06,2.9400000000000004,-2.9400000000000004,6.372,8.43,4.5,3.9299999999999997,-3.9299999999999997,5.1979999999999995,6.16,4.01,2.1500000000000004,-2.1400000000000006,5.504,7.14,4.1,3.04,-2.1999999999999993,36537,59473,19198,40275,-1821
2019-04-07,4.5,4.96,4.1,0.8600000000000003,0.8600000000000003,4.8100000000000005,5.12,4.57,0.5499999999999998,0.39999999999999947,4.306,4.65,4.1,0.5500000000000007,0.5500000000000007,4.67,4.97,4.33,0.6399999999999997,0.3899999999999997,27920,48727,17758,30969,2096
2019-04-14,4.935,5.25,4.79,0.45999999999999996,-0.08000000000000007,5.1375,5.25,4.95,0.2999999999999998,-0.14999999999999947,4.6025,4.78,4.49,0.29000000000000004,-0.04999999999999982,4.8325,5.17,4.49,0.6799999999999997,-0.33000000000000007,30746,51973,21114,30859,3052
2019-04-21,4.318,4.5,4.17,0.33000000000000007,-0.33000000000000007,4.424,4.59,4.24,0.34999999999999964,-0.34999999999999964,4.212,4.32,4.11,0.20999999999999996,-0.15999999999999925,4.274,4.35,4.19,0.15999999999999925,-0.15999999999999925,11971,19196,6744,12452,-11768
2019-04-28,5.07,6.4,4.12,2.2800000000000002,1.4100000000000001,5.756,7.51,4.93,2.58,0.40999999999999925,4.748,5.33,4.12,1.21,1.0599999999999996,5.102,5.56,4.62,0.9399999999999995,0.6400000000000006,176847,679093,14156,664937,-43366
2019-05-05,4.9399999999999995,5.29,4.52,0.7700000000000005,-0.7700000000000005,5.0440000000000005,5.34,4.61,0.7299999999999995,-0.7199999999999998,4.778,5.2,4.41,0.79,-0.79,4.84,5.3,4.45,0.8499999999999996,-0.8499999999999996,13374,21040,8144,12896,-2772
2019-05-12,3.7479999999999998,4.39,3.16,1.2299999999999995,-1.2299999999999995,3.816,4.52,3.27,1.2499999999999996,-1.2499999999999996,3.4659999999999997,4.26,3.1,1.1599999999999997,-1.1599999999999997,3.584,4.32,3.22,1.1,-1.0500000000000003,16179,31917,8086,23831,-3245
2019-05-19,3.2760000000000002,3.35,3.19,0.16000000000000014,-0.16000000000000014,3.372,3.5,3.24,0.2599999999999998,-0.15000000000000036,3.188,3.27,3.12,0.1499999999999999,-0.010000000000000231,3.274,3.35,3.2,0.1499999999999999,-0.08000000000000007,7595,15465,1369,14096,-8905
2019-05-26,3.5700000000000003,3.89,3.28,0.6100000000000003,0.4600000000000004,3.8275,4.12,3.56,0.56,0.18000000000000016,3.4475,3.72,3.21,0.5100000000000002,0.31999999999999984,3.6525,3.84,3.41,0.4299999999999997,0.1299999999999999,15164,28236,5586,22650,-5551
2019-06-02,3.416,3.55,3.19,0.3599999999999999,-0.31999999999999984,3.524,3.78,3.35,0.4299999999999997,-0.1599999999999997,3.288,3.39,3.15,0.2400000000000002,-0.16999999999999993,3.36,3.51,3.16,0.34999999999999964,-0.009999999999999787,5290,9232,3057,6175,623
2019-06-09,3.444,3.66,3.25,0.41000000000000014,0.33000000000000007,3.628,3.74,3.5,0.2400000000000002,0.1900000000000004,3.368,3.61,3.22,0.3899999999999997,0.19999999999999973,3.5188,3.7,3.22,0.48,0.38399999999999945,4821,6746,2829,3917,3428
2019-06-16,3.646,3.81,3.56,0.25,-0.010000000000000231,3.76,3.95,3.57,0.38000000000000034,-0.38000000000000034,3.4899999999999998,3.56,3.4,0.16000000000000014,-0.10999999999999988,3.598,3.76,3.46,0.2999999999999998,-0.18999999999999995,4597,7063,3215,3848,-3063
2019-06-23,3.5260000000000002,3.64,3.43,0.20999999999999996,0.029999999999999805,3.64,3.81,3.52,0.29000000000000004,0.10000000000000009,3.442,3.49,3.36,0.13000000000000034,0.040000000000000036,3.532,3.64,3.41,0.22999999999999998,-0.10999999999999988,2322,5910,483,5427,2377
2019-06-30,3.5275,3.61,3.48,0.1299999999999999,0.1299999999999999,3.54975,3.61,3.509,0.10099999999999998,0.06999999999999984,3.5,3.54,3.45,0.08999999999999986,0.07999999999999963,3.50975,3.54,3.46,0.08000000000000007,0.06999999999999984,740,1356,283,1073,-429
2019-07-07,3.426,3.5,3.36,0.14000000000000012,-0.13000000000000034,3.46,3.51,3.4,0.10999999999999988,-0.10999999999999988,3.388,3.45,3.35,0.10000000000000009,-0.0900000000000003,3.4054,3.47,3.35,0.1200000000000001,-0.08000000000000007,1820,3231,413,2818,-126
2019-07-14,3.306,3.34,3.26,0.08000000000000007,-0.040000000000000036,3.324,3.37,3.29,0.08000000000000007,-0.07000000000000028,3.178,3.23,3.14,0.08999999999999986,-0.050000000000000266,3.2638,3.339,3.15,0.18900000000000006,-0.18900000000000006,2171,2913,1134,1779,-617
2019-07-21,3.128,3.2,3.06,0.14000000000000012,-0.06000000000000005,3.2,3.22,3.17,0.050000000000000266,-0.050000000000000266,3.094,3.13,3.06,0.06999999999999984,-0.040000000000000036,3.138,3.19,3.07,0.1200000000000001,-0.029999999999999805,1713,3114,1027,2087,-881
2019-07-28,3.17,3.28,3.05,0.22999999999999998,0.1299999999999999,3.248,3.31,3.17,0.14000000000000012,0.10000000000000009,3.104,3.17,3.05,0.1200000000000001,0.1200000000000001,3.182,3.31,3.05,0.26000000000000023,0.1200000000000001,1028,1552,724,828,-139
2019-08-04,2.504,3.12,2.17,0.9500000000000002,-0.9500000000000002,2.554,3.12,2.27,0.8500000000000001,-0.8500000000000001,2.254,2.71,2.03,0.6800000000000002,-0.56,2.32,2.72,2.15,0.5700000000000003,-0.4900000000000002,6731,12678,2511,10167,-55
2019-08-11,2.162,2.24,1.99,0.2500000000000002,-0.06000000000000005,2.222,2.3,2.11,0.18999999999999995,-0.07999999999999963,2.106,2.21,1.99,0.21999999999999997,-0.10000000000000009,2.162,2.3,2.02,0.2799999999999998,-0.07999999999999963,6593,10049,2302,7747,-1411
2019-08-18,2.588,2.99,2.33,0.6600000000000001,0.6600000000000001,3.346,4.99,2.6,2.39,0.18000000000000016,2.476,2.8,2.27,0.5299999999999998,0.5299999999999998,2.642,2.93,2.27,0.6600000000000001,0.6600000000000001,50147,202153,6238,195915,-5634
2019-08-25,2.31,2.42,2.19,0.22999999999999998,-0.22999999999999998,2.376,2.54,2.19,0.3500000000000001,-0.3500000000000001,2.176,2.35,2.0,0.3500000000000001,-0.3500000000000001,2.258,2.38,2.13,0.25,-0.25,16161,33680,5541,28139,4105
2019-09-01,2.355,2.47,2.11,0.3600000000000003,0.28000000000000025,2.5275,2.66,2.45,0.20999999999999996,0.14000000000000012,2.2875,2.39,2.11,0.28000000000000025,0.28000000000000025,2.4525,2.59,2.36,0.22999999999999998,0.22999999999999998,8401,11885,4796,7089,-6067
2019-09-08,2.958,3.09,2.85,0.23999999999999977,-0.11999999999999966,3.548,5.3,3.09,2.21,0.03000000000000025,2.784,2.92,2.53,0.3900000000000001,0.21999999999999975,2.9812000000000003,3.1260000000000003,2.89,0.2360000000000002,0.10000000000000009,57162,221313,9504,211809,5120
2019-09-15,2.936,3.85,1.5,2.35,-1.5,3.342,4.5,1.55,2.95,-1.45,2.5540000000000003,3.41,1.33,2.08,-1.37,2.79,3.7,1.49,2.21,-1.39,135467,409292,26691,382601,382601
2019-09-22,1.364,1.47,1.27,0.19999999999999996,-0.19999999999999996,1.3800000000000001,1.5,1.31,0.18999999999999995,-0.17999999999999994,1.28,1.4,1.19,0.20999999999999996,-0.16999999999999993,1.33,1.42,1.26,0.15999999999999992,-0.1399999999999999,38926,69115,13764,55351,-39797
2019-09-29,1.232,1.3,1.19,0.1100000000000001,-0.07000000000000006,1.252,1.31,1.21,0.10000000000000009,-0.08000000000000007,1.184,1.24,1.15,0.09000000000000008,-0.09000000000000008,1.208,1.3,1.15,0.15000000000000013,-0.15000000000000013,13138,28838,4238,24600,16096
2019-10-06,1.152,1.19,1.14,0.050000000000000044,0.010000000000000009,1.186,1.21,1.17,0.040000000000000036,-0.040000000000000036,1.126,1.14,1.11,0.029999999999999805,-0.010000000000000009,1.158,1.21,1.13,0.08000000000000007,-0.06000000000000005,14478,26670,5856,20814,-822
2019-10-13,1.264,1.32,1.17,0.15000000000000013,0.1100000000000001,1.304,1.35,1.26,0.09000000000000008,-0.07000000000000006,1.198,1.22,1.17,0.050000000000000044,0.040000000000000036,1.2588,1.315,1.232,0.08299999999999996,-0.0030000000000001137,20092,44845,5761,39084,-39084
2019-10-20,1.188,1.23,1.14,0.09000000000000008,-0.09000000000000008,1.22,1.25,1.19,0.06000000000000005,0.020000000000000018,1.134,1.15,1.11,0.039999999999999813,0.010000000000000009,1.181,1.24,1.145,0.09499999999999997,0.06000000000000005,13653,24797,5166,19631,19631
2019-10-27,1.186,1.23,1.16,0.07000000000000006,-0.06000000000000005,1.212,1.28,1.17,0.1100000000000001,-0.06000000000000005,1.15,1.2,1.11,0.08999999999999986,-0.07000000000000006,1.168,1.2,1.13,0.07000000000000006,-0.040000000000000036,8265,17283,2980,14303,-12211
2019-11-03,1.228,1.28,1.14,0.14000000000000012,0.1200000000000001,1.308,1.39,1.24,0.1499999999999999,0.020000000000000018,1.2,1.24,1.14,0.10000000000000009,0.08000000000000007,1.236,1.28,1.18,0.10000000000000009,0.040000000000000036,14529,36013,3385,32628,-6416
2019-11-10,1.098,1.29,0.93,0.36,-0.2799999999999999,1.1280000000000001,1.36,0.93,0.43000000000000005,-0.43000000000000005,0.982,1.21,0.87,0.33999999999999997,-0.33999999999999997,1.037,1.33,0.8759999999999999,0.4540000000000002,-0.4540000000000002,34341,70571,13764,56807,-17362
2019-11-17,0.8562,0.884,0.795,0.08899999999999997,-0.08699999999999997,0.896,0.94,0.85,0.08999999999999997,-0.08999999999999997,0.8130000000000001,0.88,0.77,0.10999999999999999,-0.08499999999999996,0.8472000000000001,0.88,0.812,0.06799999999999995,-0.04599999999999993,13722,20156,6471,13685,-3605
2019-11-24,0.96625,1.1,0.838,0.2620000000000001,0.18200000000000005,1.0325,1.18,0.86,0.31999999999999995,0.18000000000000005,0.8877499999999999,0.943,0.83,0.11299999999999999,0.11299999999999999,0.946,1.01,0.831,0.17900000000000005,0.17900000000000005,307236,1022781,2630,1020151,36267
2019-12-01,0.9412,0.995,0.898,0.09699999999999998,-0.06699999999999995,0.9578,1.0,0.9,0.09999999999999998,-0.09999999999999998,0.8862,0.9359999999999999,0.86,0.07599999999999996,-0.07599999999999996,0.9132,0.9690000000000001,0.867,0.10200000000000009,-0.10200000000000009,15564,26350,5653,20697,-20697
2019-12-08,0.8954,0.9590000000000001,0.862,0.09700000000000009,0.028000000000000025,0.9138000000000001,0.9590000000000001,0.89,0.06900000000000006,-0.010000000000000009,0.8722,0.9,0.85,0.050000000000000044,0.029000000000000026,0.8894,0.91,0.8759999999999999,0.03400000000000014,0.006000000000000116,10047,22546,1312,21234,-3772
2019-12-15,0.9278000000000001,1.02,0.865,0.15500000000000003,0.07999999999999996,0.9744,1.07,0.892,0.17800000000000005,0.08999999999999997,0.8992,0.951,0.86,0.09099999999999997,0.09099999999999997,0.9304,0.98,0.8640000000000001,0.11599999999999988,0.11599999999999988,26915,51649,3797,47852,-19049
