Date,iShares S&P 100Etf_Open_average,iShares S&P 100Etf_Open_max,iShares S&P 100Etf_Open_min,iShares S&P 100Etf_Open_volatility,iShares S&P 100Etf_Open_change,iShares S&P 100Etf_High_average,iShares S&P 100Etf_High_max,iShares S&P 100Etf_High_min,iShares S&P 100Etf_High_volatility,iShares S&P 100Etf_High_change,iShares S&P 100Etf_Low_average,iShares S&P 100Etf_Low_max,iShares S&P 100Etf_Low_min,iShares S&P 100Etf_Low_volatility,iShares S&P 100Etf_Low_change,iShares S&P 100Etf_Close_average,iShares S&P 100Etf_Close_max,iShares S&P 100Etf_Close_min,iShares S&P 100Etf_Close_volatility,iShares S&P 100Etf_Close_change
2018-07-01,120.46,120.46,120.46,0.0,0.0,121.72,121.72,121.72,0.0,0.0,120.4,120.4,120.4,0.0,0.0,121.48,121.48,121.48,0.0,0.0
2018-07-08,123.61,123.61,123.61,0.0,0.0,123.97,123.97,123.97,0.0,0.0,123.36,123.36,123.36,0.0,0.0,123.83,123.83,123.83,0.0,0.0
2018-07-15,123.94,123.94,123.94,0.0,0.0,124.28,124.28,124.28,0.0,0.0,123.79,123.79,123.79,0.0,0.0,123.93,123.93,123.93,0.0,0.0
2018-07-22,125.68,125.68,125.68,0.0,0.0,125.68,125.68,125.68,0.0,0.0,124.19,124.19,124.19,0.0,0.0,124.71,124.71,124.71,0.0,0.0
2018-07-29,125.51,125.51,125.51,0.0,0.0,126.06,126.06,126.06,0.0,0.0,125.43,125.43,125.43,0.0,0.0,126.06,126.06,126.06,0.0,0.0
2018-08-05,126.18,126.18,126.18,0.0,0.0,126.34,126.34,126.34,0.0,0.0,125.58,125.58,125.58,0.0,0.0,125.99,125.99,125.99,0.0,0.0
2018-08-12,126.2,126.2,126.2,0.0,0.0,127.04,127.04,127.04,0.0,0.0,126.01,126.01,126.01,0.0,0.0,126.79,126.79,126.79,0.0,0.0
2018-08-19,127.33,127.33,127.33,0.0,0.0,127.88,127.88,127.88,0.0,0.0,127.33,127.33,127.33,0.0,0.0,127.81,127.81,127.81,0.0,0.0
2018-08-26,129.15,129.15,129.15,0.0,0.0,129.62,129.62,129.62,0.0,0.0,128.85,128.85,128.85,0.0,0.0,129.25,129.25,129.25,0.0,0.0
2018-09-02,127.55,127.55,127.55,0.0,0.0,128.31,128.31,128.31,0.0,0.0,127.46,127.46,127.46,0.0,0.0,127.84,127.84,127.84,0.0,0.0
2018-09-09,129.5,129.5,129.5,0.0,0.0,129.5,129.5,129.5,0.0,0.0,128.84,128.84,128.84,0.0,0.0,129.27,129.27,129.27,0.0,0.0
2018-09-16,131.3,131.3,131.3,0.0,0.0,131.3,131.3,131.3,0.0,0.0,130.39,130.39,130.39,0.0,0.0,130.47,130.47,130.47,0.0,0.0
2018-09-23,129.46,129.46,129.46,0.0,0.0,129.96,129.96,129.96,0.0,0.0,129.33,129.33,129.33,0.0,0.0,129.62,129.62,129.62,0.0,0.0
2018-09-30,129.41,129.41,129.41,0.0,0.0,129.69,129.69,129.69,0.0,0.0,127.77,127.77,127.77,0.0,0.0,128.53,128.53,128.53,0.0,0.0
2018-10-07,124.0,124.0,124.0,0.0,0.0,124.03,124.03,124.03,0.0,0.0,121.85,121.85,121.85,0.0,0.0,123.54,123.54,123.54,0.0,0.0
2018-10-14,124.01,124.01,124.01,0.0,0.0,125.13,125.13,125.13,0.0,0.0,123.49,123.49,123.49,0.0,0.0,123.86,123.86,123.86,0.0,0.0
2018-10-21,119.4,119.4,119.4,0.0,0.0,120.69,120.69,120.69,0.0,0.0,117.85,117.85,117.85,0.0,0.0,119.12,119.12,119.12,0.0,0.0
2018-10-28,122.68,122.68,122.68,0.0,0.0,122.88,122.88,122.88,0.0,0.0,120.37,120.37,120.37,0.0,0.0,121.34,121.34,121.34,0.0,0.0
2018-11-04,124.77,124.77,124.77,0.0,0.0,124.95,124.95,124.95,0.0,0.0,123.48,123.48,123.48,0.0,0.0,124.16,124.16,124.16,0.0,0.0
2018-11-11,121.08,121.08,121.08,0.0,0.0,122.39,122.39,122.39,0.0,0.0,120.9,120.9,120.9,0.0,0.0,121.98,121.98,121.98,0.0,0.0
2018-11-18,116.75,116.75,116.75,0.0,0.0,117.35,117.35,117.35,0.0,0.0,116.66,116.66,116.66,0.0,0.0,116.67,116.67,116.67,0.0,0.0
2018-11-25,121.95,121.95,121.95,0.0,0.0,123.14,123.14,123.14,0.0,0.0,121.83,121.83,121.83,0.0,0.0,123.01,123.01,123.01,0.0,0.0
2018-12-02,120.07,120.07,120.07,0.0,0.0,120.82,120.82,120.82,0.0,0.0,116.99,116.99,116.99,0.0,0.0,117.38,117.38,117.38,0.0,0.0
2018-12-09,117.27,117.27,117.27,0.0,0.0,117.67,117.67,117.67,0.0,0.0,115.78,115.78,115.78,0.0,0.0,116.08,116.08,116.08,0.0,0.0
2018-12-16,109.77,109.77,109.77,0.0,0.0,111.24,111.24,111.24,0.0,0.0,106.79,106.79,106.79,0.0,0.0,107.13,107.13,107.13,0.0,0.0
2018-12-23,111.22,111.22,111.22,0.0,0.0,112.14,112.14,112.14,0.0,0.0,109.96,109.96,109.96,0.0,0.0,110.48,110.48,110.48,0.0,0.0
2018-12-30,110.61,110.61,110.61,0.0,0.0,113.02,113.02,113.02,0.0,0.0,110.41,110.41,110.41,0.0,0.0,112.75,112.75,112.75,0.0,0.0
2019-01-06,114.59,114.59,114.59,0.0,0.0,115.12,115.12,115.12,0.0,0.0,114.26,114.26,114.26,0.0,0.0,115.07,115.07,115.07,0.0,0.0
2019-01-13,118.0,118.0,118.0,0.0,0.0,118.68,118.68,118.68,0.0,0.0,117.47,117.47,117.47,0.0,0.0,118.36,118.36,118.36,0.0,0.0
2019-01-20,117.7,117.7,117.7,0.0,0.0,118.22,118.22,118.22,0.0,0.0,117.53,117.53,117.53,0.0,0.0,117.79,117.79,117.79,0.0,0.0
2019-01-27,119.5,119.5,119.5,0.0,0.0,120.06,120.06,120.06,0.0,0.0,119.07,119.07,119.07,0.0,0.0,119.38,119.38,119.38,0.0,0.0
2019-02-03,118.68,118.68,118.68,0.0,0.0,119.42,119.42,119.42,0.0,0.0,118.26,118.26,118.26,0.0,0.0,119.4,119.4,119.4,0.0,0.0
2019-02-10,121.85,121.85,121.85,0.0,0.0,122.28,122.28,122.28,0.0,0.0,121.69,121.69,121.69,0.0,0.0,122.28,122.28,122.28,0.0,0.0
2019-02-17,122.59,122.59,122.59,0.0,0.0,123.08,123.08,123.08,0.0,0.0,122.51,122.51,122.51,0.0,0.0,123.02,123.02,123.02,0.0,0.0
2019-02-24,123.8,123.8,123.8,0.0,0.0,124.0,124.0,124.0,0.0,0.0,123.14,123.14,123.14,0.0,0.0,123.88,123.88,123.88,0.0,0.0
2019-03-03,120.87,120.87,120.87,0.0,0.0,121.76,121.76,121.76,0.0,0.0,120.71,120.71,120.71,0.0,0.0,121.7,121.7,121.7,0.0,0.0
2019-03-10,124.99,124.99,124.99,0.0,0.0,125.77,125.77,125.77,0.0,0.0,124.82,124.82,124.82,0.0,0.0,125.42,125.42,125.42,0.0,0.0
2019-03-17,125.77,125.77,125.77,0.0,0.0,126.1,126.1,126.1,0.0,0.0,124.02,124.02,124.02,0.0,0.0,124.04,124.04,124.04,0.0,0.0
2019-03-24,125.26,125.26,125.26,0.0,0.0,125.37,125.37,125.37,0.0,0.0,124.56,124.56,124.56,0.0,0.0,125.28,125.28,125.28,0.0,0.0
2019-03-31,127.68,127.68,127.68,0.0,0.0,127.81,127.81,127.81,0.0,0.0,127.49,127.49,127.49,0.0,0.0,127.74,127.74,127.74,0.0,0.0
2019-04-07,128.36,128.36,128.36,0.0,0.0,128.54,128.54,128.54,0.0,0.0,128.03,128.03,128.03,0.0,0.0,128.42,128.42,128.42,0.0,0.0
2019-04-14,129.28,129.28,129.28,0.0,0.0,129.28,129.28,129.28,0.0,0.0,128.52,128.52,128.52,0.0,0.0,129.06,129.06,129.06,0.0,0.0
2019-04-21,130.23,130.23,130.23,0.0,0.0,130.74,130.74,130.74,0.0,0.0,129.83,129.83,129.83,0.0,0.0,130.72,130.72,130.72,0.0,0.0
2019-04-28,130.36,130.36,130.36,0.0,0.0,131.17,131.17,131.17,0.0,0.0,130.35,130.35,130.35,0.0,0.0,130.98,130.98,130.98,0.0,0.0
2019-05-05,127.07,127.07,127.07,0.0,0.0,128.49,128.49,128.49,0.0,0.0,125.52,125.52,125.52,0.0,0.0,128.02,128.02,128.02,0.0,0.0
2019-05-12,126.89,126.89,126.89,0.0,0.0,128.48,128.48,128.48,0.0,0.0,126.77,126.77,126.77,0.0,0.0,127.26,127.26,127.26,0.0,0.0
2019-05-19,126.17,126.17,126.17,0.0,0.0,126.29,126.29,126.29,0.0,0.0,125.49,125.49,125.49,0.0,0.0,125.74,125.74,125.74,0.0,0.0
2019-05-26,122.53,122.53,122.53,0.0,0.0,122.95,122.95,122.95,0.0,0.0,122.04,122.04,122.04,0.0,0.0,122.06,122.06,122.06,0.0,0.0
2019-06-02,126.24,126.24,126.24,0.0,0.0,127.77,127.77,127.77,0.0,0.0,126.24,126.24,126.24,0.0,0.0,127.26,127.26,127.26,0.0,0.0
2019-06-09,128.1,128.1,128.1,0.0,0.0,128.54,128.54,128.54,0.0,0.0,127.84,127.84,127.84,0.0,0.0,128.23,128.23,128.23,0.0,0.0
2019-06-16,130.25,130.25,130.25,0.0,0.0,131.01,131.01,131.01,0.0,0.0,130.23,130.23,130.23,0.0,0.0,130.35,130.35,130.35,0.0,0.0
2019-06-23,129.62,129.62,129.62,0.0,0.0,129.77,129.77,129.77,0.0,0.0,129.13,129.13,129.13,0.0,0.0,129.59,129.59,129.59,0.0,0.0
2019-06-30,131.74,131.74,131.74,0.0,0.0,132.28,132.28,132.28,0.0,0.0,131.27,131.27,131.27,0.0,0.0,132.12,132.12,132.12,0.0,0.0
2019-07-07,132.98,132.98,132.98,0.0,0.0,133.3,133.3,133.3,0.0,0.0,132.82,132.82,132.82,0.0,0.0,133.3,133.3,133.3,0.0,0.0
2019-07-14,133.09,133.09,133.09,0.0,0.0,133.09,133.09,133.09,0.0,0.0,131.58,131.58,131.58,0.0,0.0,131.68,131.68,131.68,0.0,0.0
2019-07-21,133.53,133.53,133.53,0.0,0.0,134.2,134.2,134.2,0.0,0.0,133.38,133.38,133.38,0.0,0.0,134.09,134.09,134.09,0.0,0.0
2019-07-28,130.28,130.28,130.28,0.0,0.0,130.28,130.28,130.28,0.0,0.0,128.88,128.88,128.88,0.0,0.0,129.77,129.77,129.77,0.0,0.0
2019-08-04,129.48,129.48,129.48,0.0,0.0,129.71,129.71,129.71,0.0,0.0,128.12,128.12,128.12,0.0,0.0,129.0,129.0,129.0,0.0,0.0
2019-08-11,126.92,126.92,126.92,0.0,0.0,128.08,128.08,128.08,0.0,0.0,126.92,126.92,126.92,0.0,0.0,127.92,127.92,127.92,0.0,0.0
2019-08-18,128.85,128.85,128.85,0.0,0.0,129.65,129.65,129.65,0.0,0.0,125.48,125.48,125.48,0.0,0.0,126.06,126.06,126.06,0.0,0.0
2019-08-25,130.29,130.29,130.29,0.0,0.0,130.29,130.29,130.29,0.0,0.0,129.04,129.04,129.04,0.0,0.0,129.52,129.52,129.52,0.0,0.0
2019-09-01,132.25,132.25,132.25,0.0,0.0,132.34,132.34,132.34,0.0,0.0,131.72,131.72,131.72,0.0,0.0,132.07,132.07,132.07,0.0,0.0
2019-09-08,133.88,133.88,133.88,0.0,0.0,133.98,133.98,133.98,0.0,0.0,133.43,133.43,133.43,0.0,0.0,133.58,133.58,133.58,0.0,0.0
2019-09-15,133.78,133.78,133.78,0.0,0.0,133.84,133.84,133.84,0.0,0.0,132.43,132.43,132.43,0.0,0.0,132.6,132.6,132.6,0.0,0.0
2019-09-22,131.83,131.83,131.83,0.0,0.0,131.83,131.83,131.83,0.0,0.0,130.09,130.09,130.09,0.0,0.0,130.8,130.8,130.8,0.0,0.0
2019-09-29,129.23,129.23,129.23,0.0,0.0,130.76,130.76,130.76,0.0,0.0,129.23,129.23,129.23,0.0,0.0,130.67,130.67,130.67,0.0,0.0
2019-10-06,131.68,131.68,131.68,0.0,0.0,132.64,132.64,132.64,0.0,0.0,131.51,131.51,131.51,0.0,0.0,131.59,131.59,131.59,0.0,0.0
2019-10-13,132.82,132.82,132.82,0.0,0.0,133.1,133.1,133.1,0.0,0.0,131.87,131.87,131.87,0.0,0.0,132.22,132.22,132.22,0.0,0.0
2019-10-20,133.01,133.01,133.01,0.0,0.0,134.39,134.39,134.39,0.0,0.0,133.01,133.01,133.01,0.0,0.0,134.13,134.13,134.13,0.0,0.0
2019-10-27,135.83,135.83,135.83,0.0,0.0,136.41,136.41,136.41,0.0,0.0,135.71,135.71,135.71,0.0,0.0,136.41,136.41,136.41,0.0,0.0
2019-11-03,137.6,137.6,137.6,0.0,0.0,138.17,138.17,138.17,0.0,0.0,137.24,137.24,137.24,0.0,0.0,138.17,138.17,138.17,0.0,0.0
2019-11-10,138.81,138.81,138.81,0.0,0.0,139.2,139.2,139.2,0.0,0.0,138.47,138.47,138.47,0.0,0.0,139.2,139.2,139.2,0.0,0.0
2019-11-17,138.87,138.87,138.87,0.0,0.0,138.95,138.95,138.95,0.0,0.0,138.39,138.39,138.39,0.0,0.0,138.82,138.82,138.82,0.0,0.0
2019-11-24,140.62,140.62,140.62,0.0,0.0,140.72,140.72,140.72,0.0,0.0,140.24,140.24,140.24,0.0,0.0,140.33,140.33,140.33,0.0,0.0
2019-12-01,140.32,140.32,140.32,0.0,0.0,140.93,140.93,140.93,0.0,0.0,140.32,140.32,140.32,0.0,0.0,140.74,140.74,140.74,0.0,0.0
2019-12-08,141.72,141.72,141.72,0.0,0.0,142.47,142.47,142.47,0.0,0.0,141.35,141.35,141.35,0.0,0.0,141.89,141.89,141.89,0.0,0.0
2019-12-15,143.61,143.61,143.61,0.0,0.0,143.76,143.76,143.76,0.0,0.0,143.33,143.33,143.33,0.0,0.0,143.41,143.41,143.41,0.0,0.0
2019-12-22,145.05,145.05,145.05,0.0,0.0,145.12,145.12,145.12,0.0,0.0,144.42,144.42,144.42,0.0,0.0,144.68,144.68,144.68,0.0,0.0
2019-12-29,144.18,144.18,144.18,0.0,0.0,145.24,145.24,145.24,0.0,0.0,144.06,144.06,144.06,0.0,0.0,144.56,144.56,144.56,0.0,0.0
