Date,IPGP_Open_average,IPGP_Open_max,IPGP_Open_min,IPGP_Open_volatility,IPGP_Open_change,IPGP_High_average,IPGP_High_max,IPGP_High_min,IPGP_High_volatility,IPGP_High_change,IPGP_Low_average,IPGP_Low_max,IPGP_Low_min,IPGP_Low_volatility,IPGP_Low_change,IPGP_Close_average,IPGP_Close_max,IPGP_Close_min,IPGP_Close_volatility,IPGP_Close_change,IPGP_Volume_average,IPGP_Volume_max,IPGP_Volume_min,IPGP_Volume_volatility,IPGP_Volume_change
2018-01-14,261.378,262.57,260.15,2.420000000000016,1.7799999999999727,263.09999999999997,264.11,262.07,2.0400000000000205,-1.330000000000041,258.388,260.33,257.2,3.1299999999999955,-0.7400000000000091,261.158,263.05,260.29,2.759999999999991,0.45999999999997954,413781,616980,316956,300024,30591
2018-01-21,259.93399999999997,264.08,258.02,6.060000000000002,-2.920000000000016,261.416,264.08,259.51,4.569999999999993,-4.199999999999989,255.058,259.23,252.54,6.690000000000026,-5.480000000000018,258.48,263.34,255.73,7.609999999999985,-7.389999999999986,369874,515631,229071,286560,-228538
2018-01-28,249.694,253.97,241.13,12.840000000000003,-10.110000000000014,252.294,255.36,246.75,8.610000000000014,-6.840000000000003,242.874,250.02,231.49,18.53,-8.509999999999991,247.558,252.77,234.24,18.53,-18.53,403071,564757,326303,238454,155871
2018-02-04,234.508,241.99,227.71,14.280000000000001,6.219999999999999,241.224,244.64,236.15,8.48999999999998,-1.4000000000000057,228.162,235.59,221.5,14.090000000000003,10.930000000000007,235.802,242.54,226.98,15.560000000000002,-3.1399999999999864,493315,714690,323629,391061,-181768
2018-02-11,245.6275,254.49,238.05,16.439999999999998,9.139999999999986,251.665,259.46,243.87,15.589999999999975,6.789999999999992,239.2475,251.21,226.53,24.680000000000007,-9.939999999999998,248.6475,259.07,239.36,19.70999999999998,-4.339999999999975,643585,1508004,255845,1252159,1252159
2018-02-18,242.418,248.26,239.69,8.569999999999993,2.8700000000000045,247.93200000000002,250.9,243.71,7.189999999999998,2.4099999999999966,239.304,242.55,236.84,5.710000000000008,5.710000000000008,243.408,248.11,239.09,9.02000000000001,9.02000000000001,459393,711371,267935,443436,-296170
2018-02-25,244.702,248.53,241.03,7.5,-6.530000000000001,246.924,250.72,242.0,8.719999999999999,-8.0,239.454,244.74,233.73,11.01000000000002,-10.580000000000013,243.206,245.65,235.98,9.670000000000016,-9.670000000000016,486606,990244,327976,662268,649441
2018-03-04,243.404,250.17,236.31,13.859999999999985,13.859999999999985,248.03,255.32,241.64,13.680000000000007,13.680000000000007,241.382,249.65,234.01,15.640000000000015,15.640000000000015,246.4,254.72,241.44,13.280000000000001,13.280000000000001,2323878,9167474,430882,8736592,-8597178
2018-03-11,252.142,256.01,245.09,10.919999999999987,-10.650000000000006,255.048,260.62,248.47,12.150000000000006,-12.150000000000006,247.766,252.36,241.72,10.640000000000015,-10.640000000000015,250.468,255.55,246.9,8.650000000000006,-8.130000000000024,669953,949371,516715,432656,-146117
2018-03-18,244.846,252.15,236.19,15.960000000000008,-12.370000000000005,248.25,255.84,241.32,14.52000000000001,-11.319999999999993,240.8,250.91,231.29,19.620000000000005,-12.849999999999994,243.07,252.63,231.41,21.22,-12.129999999999995,377176,440729,276847,163882,-40400
2018-03-25,232.78,241.3,227.57,13.730000000000018,-8.660000000000025,237.4625,244.99,232.24,12.75,-10.800000000000011,225.3575,228.18,222.23,5.950000000000017,-5.950000000000017,228.45999999999998,233.38,224.92,8.460000000000008,-4.840000000000003,467742,524518,389317,135201,-31624
2018-04-01,226.024,227.04,224.69,2.3499999999999943,-2.3499999999999943,229.564,232.79,226.59,6.199999999999989,-4.400000000000006,222.994,226.49,219.29,7.200000000000017,-3.3999999999999773,226.062,231.75,222.47,9.280000000000001,-8.849999999999994,480766,783849,318533,465316,-97956
2018-04-08,229.524,231.56,227.27,4.289999999999992,3.530000000000001,232.436,233.87,231.26,2.6100000000000136,2.230000000000018,227.192,229.0,225.12,3.8799999999999955,3.8799999999999955,229.904,232.47,227.58,4.889999999999986,3.1299999999999955,265719,303973,234489,69484,10986
2018-04-15,234.05,237.24,231.71,5.530000000000001,-2.3700000000000045,235.628,237.88,232.66,5.219999999999999,-4.170000000000016,229.58,232.26,224.33,7.929999999999978,-7.929999999999978,232.172,236.37,225.63,10.740000000000009,-10.009999999999991,305451,402352,233188,169164,-99511
2018-04-22,217.608,226.92,211.92,15.0,-15.0,219.376,227.36,215.52,11.840000000000003,-11.840000000000003,213.12199999999999,216.44,210.45,5.990000000000009,-5.639999999999986,214.544,217.94,212.0,5.939999999999998,-4.909999999999997,504024,721339,334454,386885,386885
2018-04-29,227.388,234.73,213.01,21.72,21.72,234.188,235.56,231.2,4.360000000000014,1.710000000000008,224.04,231.76,213.01,18.75,18.75,231.38400000000001,233.98,226.43,7.549999999999983,0.6899999999999977,631666,1285069,379586,905483,-905483
2018-05-06,243.578,252.64,232.82,19.819999999999993,19.819999999999993,248.064,256.72,234.79,21.930000000000035,21.930000000000035,241.986,251.26,231.31,19.94999999999999,19.94999999999999,246.804,252.98,233.97,19.00999999999999,19.00999999999999,333906,486256,227354,258902,45792
2018-05-13,250.002,255.65,245.08,10.569999999999993,-5.5,251.16,255.65,246.5,9.150000000000006,-4.049999999999983,246.014,249.9,241.81,8.090000000000003,-4.5,247.82,252.47,242.46,10.009999999999991,-6.110000000000014,294366,360044,219169,140875,-89461
2018-05-20,245.98000000000002,247.55,243.58,3.969999999999999,-0.010000000000019327,248.8675,251.87,246.32,5.550000000000011,3.450000000000017,244.345,247.26,241.94,5.319999999999993,2.530000000000001,247.3225,249.94,245.02,4.9199999999999875,4.9199999999999875,251826,286801,211119,75682,30300
2018-05-27,247.382,250.06,243.67,6.390000000000015,0.45000000000001705,250.55599999999998,253.57,247.38,6.189999999999998,2.0600000000000023,244.826,248.13,241.08,7.049999999999983,0.8700000000000045,247.12800000000001,252.8,241.27,11.530000000000001,4.180000000000007,313365,404755,227492,177263,63493
2018-06-03,253.448,261.13,247.5,13.629999999999995,-3.410000000000025,255.75199999999998,261.77,249.39,12.379999999999995,-7.310000000000002,248.59,254.97,243.9,11.069999999999993,-8.099999999999994,251.976,260.86,245.34,15.52000000000001,-10.909999999999997,300057,355514,238009,117505,-72163
2018-06-10,242.76,246.24,238.57,7.670000000000016,-7.099999999999994,244.478,246.37,241.27,5.099999999999994,-1.3700000000000045,238.976,243.0,234.66,8.340000000000003,-8.340000000000003,242.32,244.28,240.98,3.3000000000000114,-0.4399999999999977,330412,505929,181928,324001,265875
2018-06-17,237.35999999999999,240.7,231.0,9.699999999999989,-9.699999999999989,238.484,242.01,231.24,10.769999999999982,-10.769999999999982,230.37800000000001,237.77,217.85,19.920000000000016,-13.659999999999997,233.456,239.38,219.91,19.47,-19.47,409292,581501,235909,345592,133038
2018-06-24,218.386,223.53,213.91,9.620000000000005,-2.579999999999984,222.114,225.31,215.38,9.930000000000007,-2.6200000000000045,213.78799999999998,217.01,208.72,8.289999999999992,-1.5,218.90200000000002,222.56,213.8,8.759999999999991,0.22999999999998977,498574,819117,296665,522452,32370
2018-07-01,222.93,226.52,219.76,6.760000000000019,3.730000000000018,225.56,229.61,222.9,6.710000000000008,6.710000000000008,219.535,224.02,217.16,6.860000000000014,6.060000000000002,224.025,229.54,218.5,11.039999999999992,11.039999999999992,362897,675212,223813,451399,-3730
2018-07-08,229.7,233.6,223.45,10.150000000000006,3.680000000000007,233.34199999999998,234.98,231.47,3.509999999999991,-0.25,227.088,230.3,222.06,8.240000000000009,0.3800000000000239,230.84,234.08,222.28,11.800000000000011,0.3200000000000216,293565,399863,239056,160807,-41637
2018-07-15,238.446,241.48,233.37,8.109999999999985,3.8400000000000034,240.91400000000002,243.43,238.29,5.140000000000015,-2.3600000000000136,235.262,238.49,230.5,7.990000000000009,2.0600000000000023,239.59,242.53,238.01,4.52000000000001,-1.4699999999999989,265236,344408,223577,120831,-112376
2018-07-22,237.65200000000002,239.71,234.61,5.099999999999994,-3.430000000000007,240.014,241.43,236.28,5.150000000000006,-5.150000000000006,231.39,236.0,223.0,13.0,-10.090000000000003,234.772,240.16,224.3,15.859999999999985,-9.589999999999975,289223,526409,206351,320058,320058
2018-07-29,168.226,172.45,162.69,9.759999999999991,-1.9899999999999807,176.202,179.79,174.15,5.639999999999986,-3.3700000000000045,165.24,170.18,161.51,8.670000000000016,8.670000000000016,168.626,172.79,164.04,8.75,8.75,1752613,4269205,654333,3614872,-3614872
2018-08-05,167.198,173.19,162.18,11.009999999999991,-11.009999999999991,169.258,175.24,164.21,11.030000000000001,-11.030000000000001,164.83,172.11,161.25,10.860000000000014,-10.860000000000014,165.466,172.3,162.47,9.830000000000013,-9.719999999999999,765454,1041953,480956,560997,130192
2018-08-12,162.87800000000001,163.99,162.17,1.8200000000000216,-0.410000000000025,164.458,165.42,163.5,1.9199999999999875,-1.759999999999991,160.934,163.37,158.75,4.6200000000000045,-1.8700000000000045,162.876,164.53,161.71,2.819999999999993,-2.259999999999991,645336,788076,447586,340490,196295
2018-08-19,165.792,167.52,163.32,4.200000000000017,4.200000000000017,168.54,171.01,165.9,5.109999999999985,5.109999999999985,164.676,167.52,162.14,5.380000000000024,4.610000000000014,166.362,168.01,164.21,3.799999999999983,3.799999999999983,562163,839859,348847,491012,-336760
2018-08-26,170.68,172.93,168.3,4.6299999999999955,4.6299999999999955,173.54500000000002,176.94,171.11,5.829999999999984,5.829999999999984,170.195,172.93,167.98,4.950000000000017,4.950000000000017,172.51749999999998,175.48,170.66,4.819999999999993,4.819999999999993,788478,888867,548204,340663,289042
