Date,FENG_Open_average,FENG_Open_max,FENG_Open_min,FENG_Open_volatility,FENG_Open_change,FENG_High_average,FENG_High_max,FENG_High_min,FENG_High_volatility,FENG_High_change,FENG_Low_average,FENG_Low_max,FENG_Low_min,FENG_Low_volatility,FENG_Low_change,FENG_Close_average,FENG_Close_max,FENG_Close_min,FENG_Close_volatility,FENG_Close_change,FENG_Volume_average,FENG_Volume_max,FENG_Volume_min,FENG_Volume_volatility,FENG_Volume_change
2018-01-14,7.014,7.1,6.93,0.16999999999999993,0.05999999999999961,7.1398,7.22,7.1,0.1200000000000001,-0.020000000000000462,6.8522,6.94,6.79,0.15000000000000036,0.04100000000000037,6.99,7.1,6.83,0.2699999999999996,0.1299999999999999,438660,676627,269220,407407,333984
2018-01-21,6.802,6.88,6.65,0.22999999999999954,-0.03000000000000025,6.938,7.0,6.8,0.20000000000000018,0.040000000000000036,6.6746,6.75,6.524,0.22599999999999998,-0.019999999999999574,6.8,6.97,6.65,0.3199999999999994,0.0699999999999994,325837,418536,244950,173586,-148321
2018-01-28,6.568,6.75,6.12,0.6299999999999999,-0.5999999999999996,6.7114,6.86,6.337000000000001,0.5229999999999997,-0.5029999999999992,6.324,6.56,5.83,0.7299999999999995,-0.7299999999999995,6.406,6.75,5.87,0.8799999999999999,-0.75,302806,471076,207871,263205,46560
2018-02-04,5.616,5.85,5.44,0.40999999999999925,0.09999999999999964,5.778,5.95,5.62,0.33000000000000007,-0.2699999999999996,5.386,5.71,5.14,0.5700000000000003,0.2400000000000002,5.58,5.84,5.4,0.4399999999999995,-0.4399999999999995,285391,578123,131938,446185,-271761
2018-02-11,5.6075,5.83,5.38,0.4500000000000002,0.2400000000000002,5.765,5.83,5.68,0.15000000000000036,-0.08000000000000007,5.484999999999999,5.59,5.38,0.20999999999999996,0.040000000000000036,5.6225000000000005,5.75,5.46,0.29000000000000004,-0.16999999999999993,154071,194993,103105,91888,-392
2018-02-18,5.498,5.75,5.33,0.41999999999999993,0.1299999999999999,5.720400000000001,5.9,5.58,0.3200000000000003,0.0779999999999994,5.3522,5.47,5.211,0.25899999999999945,0.1899999999999995,5.53,5.77,5.29,0.47999999999999954,0.3099999999999996,343300,555383,203071,352312,-16268
2018-02-25,5.168,5.56,4.88,0.6799999999999997,-0.5699999999999994,5.301,5.585,5.07,0.5149999999999997,-0.2549999999999999,4.954,5.16,4.77,0.39000000000000057,-0.1299999999999999,5.1339999999999995,5.27,5.01,0.2599999999999998,0.10999999999999943,345642,578076,216385,361691,-304730
2018-03-04,5.424,5.59,5.32,0.2699999999999996,0.2699999999999996,5.648,6.0,5.45,0.5499999999999998,0.3700000000000001,5.3759999999999994,5.59,5.26,0.33000000000000007,0.2999999999999998,5.494,5.72,5.35,0.3700000000000001,0.20999999999999996,339892,631151,144202,486949,296664
2018-03-11,4.96,5.16,4.7,0.45999999999999996,-0.39999999999999947,5.05,5.45,4.7,0.75,-0.75,4.74,4.9,4.55,0.35000000000000053,-0.35000000000000053,4.854,5.02,4.69,0.3299999999999992,-0.3299999999999992,538154,1191518,184681,1006837,-854327
2018-03-18,4.4559999999999995,4.72,4.19,0.5299999999999994,-0.5299999999999994,4.5504,4.743,4.33,0.41300000000000026,-0.41300000000000026,4.3022,4.6,4.02,0.5800000000000001,-0.46999999999999975,4.37,4.61,4.1,0.5100000000000007,-0.39000000000000057,217889,352870,124637,228233,111063
2018-03-25,4.2875,4.35,4.25,0.09999999999999964,0.03000000000000025,4.421,4.45,4.4,0.04999999999999982,-0.013999999999999346,4.2075,4.29,4.09,0.20000000000000018,-0.08999999999999986,4.295,4.35,4.19,0.15999999999999925,-0.14999999999999947,307347,384198,197656,186542,-186542
2018-04-01,4.26,4.34,4.2,0.13999999999999968,0.09999999999999964,4.3420000000000005,4.44,4.28,0.16000000000000014,-0.14000000000000057,4.18,4.24,4.12,0.1200000000000001,-0.08000000000000007,4.276,4.36,4.19,0.16999999999999993,-0.16999999999999993,323518,455308,122591,332717,28844
2018-04-08,4.19,4.28,4.05,0.23000000000000043,-0.23000000000000043,4.223,4.34,4.075,0.2649999999999997,-0.21499999999999986,4.085,4.25,3.99,0.2599999999999998,-0.15500000000000025,4.146,4.28,4.05,0.23000000000000043,-0.20999999999999996,210510,413678,95323,318355,-88322
