Date,WBA_Open_average,WBA_Open_max,WBA_Open_min,WBA_Open_volatility,WBA_Open_change,WBA_High_average,WBA_High_max,WBA_High_min,WBA_High_volatility,WBA_High_change,WBA_Low_average,WBA_Low_max,WBA_Low_min,WBA_Low_volatility,WBA_Low_change,WBA_Close_average,WBA_Close_max,WBA_Close_min,WBA_Close_volatility,WBA_Close_change,WBA_Volume_average,WBA_Volume_max,WBA_Volume_min,WBA_Volume_volatility,WBA_Volume_change
2018-01-14,76.228,76.64,75.59,1.0499999999999972,0.18999999999999773,76.714,77.44,76.35,1.0900000000000034,0.8199999999999932,75.848,76.42,75.53,0.8900000000000006,0.5,76.336,77.4,75.78,1.6200000000000045,1.3700000000000045,5080981,6849303,3619597,3229706,-1131701
2018-01-21,77.948,79.15,76.94,2.210000000000008,2.210000000000008,78.672,80.68,77.21,3.470000000000013,3.470000000000013,77.534,79.09,76.2,2.8900000000000006,2.8900000000000006,78.408,80.27,77.02,3.25,3.25,4407122,6249765,3754711,2495054,2495054
2018-01-28,75.722,77.96,73.54,4.4199999999999875,-4.4199999999999875,76.582,79.21,74.22,4.989999999999995,-4.989999999999995,73.534,75.43,70.32,5.110000000000014,-5.110000000000014,74.288,76.13,70.43,5.699999999999989,-5.699999999999989,7453163,11214271,5198419,6015852,-4128404
2018-02-04,69.902,71.57,68.62,2.9499999999999886,-0.47999999999998977,71.196,73.2,69.3,3.9000000000000057,-2.75,68.374,71.16,66.34,4.819999999999993,-0.4299999999999926,69.692,71.79,68.22,3.5700000000000074,-3.3300000000000125,5880703,7292534,3997992,3294542,-2811115
2018-02-11,68.6125,69.99,67.6,2.3900000000000006,2.1199999999999903,70.2425,71.37,69.3,2.0700000000000074,0.8500000000000085,68.33,69.94,67.48,2.4599999999999937,2.4599999999999937,69.37,70.92,68.29,2.6299999999999955,2.6299999999999955,5382642,6791569,4558907,2232662,-2167926
2018-02-18,70.448,70.93,69.72,1.210000000000008,-0.36999999999999034,70.872,71.72,70.17,1.5499999999999972,-1.0300000000000011,69.526,70.19,69.09,1.0999999999999943,-0.6899999999999977,70.234,70.91,69.63,1.2800000000000011,-0.3100000000000023,4275735,5581148,3116357,2464791,-2357750
2018-02-25,69.766,70.79,69.06,1.730000000000004,-0.75,70.71000000000001,71.12,70.01,1.1099999999999994,-0.3299999999999983,68.994,69.43,68.51,0.9200000000000017,0.8799999999999955,69.872,70.58,68.89,1.6899999999999977,1.4099999999999966,6784441,8173142,4682145,3490997,1162335
2018-03-04,69.898,70.65,69.22,1.4300000000000068,0.10000000000000853,70.566,71.18,70.16,1.0200000000000102,0.6300000000000097,68.966,69.95,68.5,1.4500000000000028,1.1300000000000097,69.802,70.6,68.97,1.6299999999999955,0.35999999999999943,4418558,4764460,4003704,760756,266199
2018-03-11,68.878,70.64,67.47,3.1700000000000017,-3.1700000000000017,69.196,70.71,67.69,3.019999999999996,-3.019999999999996,67.594,69.5,66.22,3.280000000000001,-3.280000000000001,67.996,69.86,66.62,3.239999999999995,-3.239999999999995,5976908,10308161,4500538,5807623,-14974
2018-03-18,66.13,66.71,65.79,0.9199999999999875,-0.5799999999999983,67.124,67.59,66.75,0.8400000000000034,0.5900000000000034,65.638,66.12,65.36,0.7600000000000051,0.6700000000000017,66.21,67.47,65.43,2.039999999999992,1.4200000000000017,4981692,6273512,4230053,2043459,1137219
