Date,HIFS_Open_average,HIFS_Open_max,HIFS_Open_min,HIFS_Open_volatility,HIFS_Open_change,HIFS_High_average,HIFS_High_max,HIFS_High_min,HIFS_High_volatility,HIFS_High_change,HIFS_Low_average,HIFS_Low_max,HIFS_Low_min,HIFS_Low_volatility,HIFS_Low_change,HIFS_Close_average,HIFS_Close_max,HIFS_Close_min,HIFS_Close_volatility,HIFS_Close_change,HIFS_Volume_average,HIFS_Volume_max,HIFS_Volume_min,HIFS_Volume_volatility,HIFS_Volume_change
2018-01-14,215.202,220.0,209.6,10.400000000000006,-8.849999999999994,217.23600000000002,227.0,211.15,15.849999999999994,-15.849999999999994,210.988,218.0,207.51,10.490000000000009,-10.490000000000009,213.078,219.3,210.49,8.810000000000002,-8.810000000000002,2678,4514,1602,2912,-1078
2018-01-21,218.766,225.31,209.96,15.349999999999994,15.349999999999994,223.886,233.13,211.01,22.120000000000005,22.120000000000005,216.058,225.31,206.2,19.110000000000014,19.110000000000014,221.876,233.13,211.0,22.129999999999995,22.129999999999995,7999,15830,5030,10800,9521
2018-01-28,218.586,230.0,203.7,26.30000000000001,-26.30000000000001,219.314,232.66,203.7,28.960000000000008,-28.960000000000008,213.474,226.35,203.7,22.650000000000006,-22.650000000000006,214.04,226.77,203.7,23.07000000000002,-23.07000000000002,3766,7875,440,7435,-7435
2018-02-04,203.094,205.56,201.11,4.449999999999989,1.9799999999999898,205.08599999999998,206.0,203.54,2.460000000000008,-1.0,200.446,203.28,195.05,8.22999999999999,1.9799999999999898,202.644,205.79,200.1,5.689999999999998,-2.0900000000000034,3012,4893,1093,3800,-3800
2018-02-11,202.8,204.0,201.7,2.3000000000000114,-2.3000000000000114,205.8925,210.27,203.5,6.77000000000001,1.8000000000000114,202.425,204.0,201.7,2.3000000000000114,-2.3000000000000114,203.405,204.0,202.8,1.1999999999999886,-0.6800000000000068,1580,2568,394,2174,2174
2018-02-18,212.454,218.54,205.5,13.039999999999992,2.2299999999999898,215.576,219.84,208.0,11.840000000000003,-11.840000000000003,206.334,215.66,202.46,13.199999999999989,-1.3000000000000114,211.9,219.0,205.01,13.990000000000009,-13.01000000000002,4580,13140,1190,11950,-9116
2018-02-25,201.574,205.63,198.5,7.1299999999999955,-5.72999999999999,207.588,211.85,203.26,8.590000000000003,-4.519999999999982,199.486,205.63,197.01,8.620000000000005,-6.1299999999999955,202.992,211.85,199.75,12.099999999999994,-8.400000000000006,5711,10098,1178,8920,8920
2018-03-04,208.79399999999998,216.64,203.39,13.25,6.5800000000000125,210.582,216.64,204.9,11.73999999999998,5.449999999999989,205.772,207.66,202.22,5.439999999999998,5.439999999999998,207.684,211.27,204.9,6.3700000000000045,4.889999999999986,2417,5773,1294,4479,515
2018-03-11,211.826,215.89,208.58,7.309999999999974,2.3899999999999864,213.952,215.89,210.8,5.089999999999975,2.1999999999999886,209.192,210.61,205.9,4.710000000000008,-0.25,211.15200000000002,214.33,208.79,5.5400000000000205,-0.4399999999999977,5849,18933,832,18101,338
2018-03-18,208.822,210.96,205.0,5.960000000000008,-5.069999999999993,210.10399999999998,212.0,206.66,5.340000000000003,-5.340000000000003,205.156,209.76,201.01,8.75,-5.100000000000023,207.716,211.71,201.51,10.200000000000017,-6.260000000000019,2840,4930,590,4340,2032
