Date,MUSAStock_Open_average,MUSAStock_Open_max,MUSAStock_Open_min,MUSAStock_Open_volatility,MUSAStock_Open_change,MUSAStock_High_average,MUSAStock_High_max,MUSAStock_High_min,MUSAStock_High_volatility,MUSAStock_High_change,MUSAStock_Low_average,MUSAStock_Low_max,MUSAStock_Low_min,MUSAStock_Low_volatility,MUSAStock_Low_change,MUSAStock_Close_average,MUSAStock_Close_max,MUSAStock_Close_min,MUSAStock_Close_volatility,MUSAStock_Close_change,MUSAStock_Volume_average,MUSAStock_Volume_max,MUSAStock_Volume_min,MUSAStock_Volume_volatility,MUSAStock_Volume_change
2018-01-14,86.8375,87.25,86.42,0.8299999999999983,0.14000000000000057,87.46249999999999,87.99,86.71,1.2800000000000011,0.4899999999999949,86.06,86.83,85.27,1.5600000000000023,1.5600000000000023,86.5925,87.24,86.0,1.2399999999999949,1.2399999999999949,421407,671338,264960,406378,-216145
2018-01-21,88.36,88.88,87.51,1.3699999999999903,0.9899999999999949,89.01,89.69,88.25,1.4399999999999977,1.4399999999999977,87.326,87.86,86.42,1.4399999999999977,-0.480000000000004,88.002,88.59,86.75,1.8400000000000034,-1.4500000000000028,156863,195262,143984,51278,45818
2018-01-28,83.934,86.59,78.12,8.469999999999999,-8.469999999999999,84.452,87.08,78.71,8.370000000000005,-8.370000000000005,81.13799999999999,85.89,75.1,10.790000000000006,-10.790000000000006,82.282,86.11,75.89,10.219999999999999,-10.219999999999999,836524,2097584,236330,1861254,732654
2018-02-04,71.706,74.95,70.25,4.700000000000003,-4.700000000000003,72.596,75.39,71.12,4.269999999999996,-4.269999999999996,69.57000000000001,70.86,67.59,3.269999999999996,-3.269999999999996,70.864,72.06,69.42,2.6400000000000006,-0.960000000000008,415450,635778,280894,354884,-348371
2018-02-11,73.476,75.54,70.78,4.760000000000005,4.650000000000006,75.014,75.86,72.87,2.989999999999995,2.989999999999995,72.924,74.79,69.87,4.920000000000002,4.920000000000002,74.52,75.5,72.14,3.3599999999999994,3.1799999999999926,278443,410958,166866,244092,-204124
2018-02-18,75.0575,75.38,74.89,0.4899999999999949,0.35999999999999943,75.67,75.86,75.36,0.5,0.0,74.5875,74.8,74.34,0.45999999999999375,0.06999999999999318,74.91,75.14,74.66,0.480000000000004,0.18999999999999773,247610,429224,158404,270820,25519
2018-02-25,74.962,75.37,74.12,1.25,-1.25,75.82600000000001,76.22,75.04,1.1799999999999926,-0.8900000000000006,74.25,74.79,72.74,2.0500000000000114,-1.8200000000000074,74.894,75.29,74.45,0.8400000000000034,-0.8400000000000034,299834,482453,177071,305382,305382
2018-03-04,75.63,76.49,74.17,2.319999999999993,1.3400000000000034,76.756,78.53,75.44,3.0900000000000034,1.2600000000000051,75.006,75.68,74.03,1.6500000000000057,0.9699999999999989,76.03,77.13,75.23,1.8999999999999915,1.3599999999999994,285431,415699,199090,216609,-168114
2018-03-11,75.24799999999999,76.57,74.07,2.5,-2.5,75.928,77.04,75.21,1.8300000000000125,-0.9300000000000068,74.248,75.14,73.72,1.4200000000000017,-1.0700000000000074,74.856,75.69,74.06,1.6299999999999955,0.4299999999999926,248058,375612,149542,226070,27365
2018-03-18,73.126,76.16,70.53,5.6299999999999955,-4.909999999999997,73.84,76.58,71.4,5.179999999999993,-5.089999999999989,71.982,75.44,70.16,5.280000000000001,-5.280000000000001,72.30799999999999,76.25,70.35,5.900000000000006,-5.6200000000000045,284512,363402,223053,140349,59161
2018-03-25,72.3925,73.29,71.48,1.8100000000000023,0.7199999999999989,73.46,73.91,73.13,0.7800000000000011,-0.5,71.845,72.27,70.99,1.2800000000000011,1.210000000000008,72.7525,73.33,72.0,1.3299999999999983,-0.5300000000000011,251029,265931,213647,52284,-513
2018-04-01,70.996,72.51,69.89,2.6200000000000045,-2.160000000000011,71.92,73.18,71.2,1.980000000000004,-1.980000000000004,69.78,70.25,69.14,1.1099999999999994,-0.5699999999999932,70.542,70.97,69.86,1.1099999999999994,-0.5799999999999983,376292,458545,281936,176609,62655
2018-04-08,68.076,70.14,65.34,4.799999999999997,-4.799999999999997,68.834,70.83,66.65,4.179999999999993,-4.179999999999993,66.504,67.91,61.7,6.209999999999994,-6.209999999999994,67.466,69.02,63.91,5.109999999999999,-4.109999999999999,793127,1846787,496928,1349859,1334188
2018-04-15,64.768,65.31,64.26,1.0499999999999972,0.14000000000000057,65.464,65.87,64.94,0.9300000000000068,-0.25,63.92,64.7,63.31,1.3900000000000006,-0.4099999999999966,64.424,64.98,63.44,1.5400000000000063,-1.4000000000000057,369198,512956,262250,250706,-250706
2018-04-22,63.502,64.56,63.1,1.4600000000000009,0.22999999999999687,64.24,65.17,63.25,1.9200000000000017,0.9099999999999966,62.63,62.93,62.0,0.9299999999999997,0.9299999999999997,63.484,64.19,62.98,1.2100000000000009,0.970000000000006,324919,421300,216031,205269,-100262
2018-04-29,64.352,66.88,62.36,4.519999999999996,2.9499999999999957,66.212,68.03,64.14,3.8900000000000006,3.2099999999999937,63.066,65.68,61.05,4.63000000000001,3.1300000000000097,64.916,67.01,62.57,4.440000000000005,3.5800000000000054,713699,1206474,414742,791732,133730
2018-05-06,66.572,67.36,65.78,1.5799999999999983,1.1400000000000006,67.904,68.41,66.62,1.789999999999992,1.7099999999999937,65.988,66.78,64.87,1.9099999999999966,1.9099999999999966,66.788,67.54,65.94,1.6000000000000085,0.9900000000000091,536540,770933,447500,323433,20000
2018-05-13,68.446,69.42,66.8,2.6200000000000045,1.6099999999999994,69.512,70.31,68.77,1.5400000000000063,-0.27000000000001023,68.062,69.22,66.8,2.4200000000000017,0.9300000000000068,68.794,69.47,68.0,1.4699999999999989,-0.7000000000000028,386316,466417,296162,170255,-104764
2018-05-20,67.068,68.46,65.6,2.8599999999999994,-1.8599999999999994,67.642,68.53,66.71,1.8200000000000074,-1.0400000000000063,66.074,67.57,64.89,2.6799999999999926,-0.9699999999999989,66.85,67.81,66.03,1.7800000000000011,-0.6899999999999977,417184,575267,217669,357598,154182
2018-05-27,67.3075,68.49,66.4,2.089999999999989,0.6599999999999966,68.1625,68.49,67.6,0.8900000000000006,0.710000000000008,66.5475,67.25,66.16,1.0900000000000034,0.2400000000000091,67.02250000000001,67.88,66.62,1.259999999999991,-0.20999999999999375,369339,445745,309262,136483,79662
2018-06-03,69.578,71.83,66.51,5.319999999999993,3.9299999999999926,71.264,72.46,68.09,4.36999999999999,3.8900000000000006,69.132,71.22,66.51,4.709999999999994,3.6099999999999994,70.658,71.92,68.03,3.8900000000000006,3.8900000000000006,500798,669916,392802,277114,-110384
