Date,PACW_Open_average,PACW_Open_max,PACW_Open_min,PACW_Open_volatility,PACW_Open_change,PACW_High_average,PACW_High_max,PACW_High_min,PACW_High_volatility,PACW_High_change,PACW_Low_average,PACW_Low_max,PACW_Low_min,PACW_Low_volatility,PACW_Low_change,PACW_Close_average,PACW_Close_max,PACW_Close_min,PACW_Close_volatility,PACW_Close_change,PACW_Volume_average,PACW_Volume_max,PACW_Volume_min,PACW_Volume_volatility,PACW_Volume_change
2018-01-14,52.87,53.82,52.31,1.509999999999998,0.5600000000000023,53.42,53.98,52.56,1.4199999999999946,0.37999999999999545,52.366,53.15,51.96,1.1899999999999977,1.1299999999999955,52.964,53.95,52.1,1.8500000000000014,1.6499999999999986,1017592,1784458,480505,1303953,-498830
2018-01-21,53.542,54.15,53.14,1.009999999999998,-0.5300000000000011,53.746,54.29,53.16,1.1300000000000026,-0.4099999999999966,52.71,53.21,52.3,0.9100000000000037,-0.480000000000004,53.116,53.74,52.75,0.990000000000002,-0.990000000000002,589128,808211,406889,401322,335845
2018-01-28,52.676,53.34,52.27,1.0700000000000003,-0.22999999999999687,53.29,53.92,52.97,0.9500000000000028,-0.10000000000000142,51.92,52.51,50.51,2.0,-1.7600000000000051,52.362,53.4,50.51,2.8900000000000006,-2.0900000000000034,648477,810022,501172,308850,34744
2018-02-04,51.002,51.97,49.3,2.6700000000000017,2.6700000000000017,52.006,52.65,51.36,1.2899999999999991,1.2899999999999991,50.182,51.27,48.48,2.7900000000000063,2.7900000000000063,51.326,52.15,50.31,1.8399999999999963,1.1700000000000017,746726,935041,533612,401429,-272490
2018-02-11,52.8775,54.17,51.86,2.3100000000000023,1.5300000000000011,53.9625,54.86,52.43,2.4299999999999997,2.4299999999999997,52.59,53.41,51.47,1.9399999999999977,1.9200000000000017,53.68,54.4,52.3,2.1000000000000014,2.1000000000000014,635975,899750,366417,533333,533333
2018-02-18,53.806,54.3,53.02,1.279999999999994,-0.3399999999999963,54.256,54.77,53.8,0.970000000000006,-0.7700000000000031,52.744,53.53,51.45,2.0799999999999983,1.7399999999999949,53.538000000000004,53.78,52.74,1.0399999999999991,-0.010000000000005116,537401,686268,399853,286415,-223347
2018-02-25,52.696,53.84,51.73,2.1100000000000065,-1.3800000000000026,53.577999999999996,54.69,52.88,1.8099999999999952,-1.2100000000000009,51.784,52.12,51.45,0.6699999999999946,0.45000000000000284,52.682,53.17,52.12,1.0500000000000043,0.12000000000000455,757623,1022302,599542,422760,213279
2018-03-04,53.942,54.48,53.22,1.259999999999998,0.8300000000000054,54.436,54.55,54.31,0.23999999999999488,-0.05999999999999517,53.19,53.78,52.56,1.2199999999999989,0.6099999999999994,53.87,54.26,53.39,0.8699999999999974,-0.5700000000000003,789805,950362,382350,568012,-25503
2018-03-11,52.908,53.72,52.17,1.5499999999999972,-0.990000000000002,53.154,53.76,52.5,1.259999999999998,-0.9099999999999966,52.06,52.56,51.71,0.8500000000000014,-0.6899999999999977,52.524,52.96,52.16,0.8000000000000043,-0.6399999999999935,1394081,3224290,667738,2556552,-473646
2018-03-18,50.764,52.26,48.84,3.4199999999999946,-3.4199999999999946,51.17,52.55,49.7,2.8499999999999943,-2.8499999999999943,49.804,51.7,48.1,3.6000000000000014,-3.1799999999999997,50.146,51.81,48.17,3.6400000000000006,-2.260000000000005,761901,868830,657884,210946,118699
2018-03-25,49.3275,49.74,48.69,1.0500000000000043,-0.10000000000000142,49.8,50.17,49.4,0.7700000000000031,0.14999999999999858,48.120000000000005,48.75,47.56,1.1899999999999977,-0.6400000000000006,48.8125,49.53,48.29,1.240000000000002,-0.23000000000000398,1101146,1238901,844169,394732,-662
2018-04-01,48.56,49.5,47.96,1.5399999999999991,-0.5300000000000011,49.084,49.5,48.7,0.7999999999999972,-0.39000000000000057,47.834,48.85,46.99,1.8599999999999994,-0.7000000000000028,48.472,49.23,47.42,1.8099999999999952,-1.4799999999999969,862935,1197626,423728,773898,-256358
2018-04-08,49.022,49.78,48.48,1.3000000000000043,0.12000000000000455,49.312,49.83,48.94,0.8900000000000006,0.1600000000000037,48.078,48.5,47.72,0.7800000000000011,0.5799999999999983,48.852,49.37,48.61,0.759999999999998,0.18999999999999773,733271,889070,559138,329932,-329932
2018-04-15,50.55,51.4,49.48,1.9200000000000017,1.740000000000002,51.652,52.34,50.91,1.4300000000000068,1.4300000000000068,50.154,51.02,48.92,2.1000000000000014,2.1000000000000014,50.88,52.07,49.59,2.479999999999997,2.479999999999997,1294656,1975608,739303,1236305,-1236305
