Date,STNG_Open_average,STNG_Open_max,STNG_Open_min,STNG_Open_volatility,STNG_Open_change,STNG_High_average,STNG_High_max,STNG_High_min,STNG_High_volatility,STNG_High_change,STNG_Low_average,STNG_Low_max,STNG_Low_min,STNG_Low_volatility,STNG_Low_change,STNG_Close_average,STNG_Close_max,STNG_Close_min,STNG_Close_volatility,STNG_Close_change,STNG_Volume_average,STNG_Volume_max,STNG_Volume_min,STNG_Volume_volatility,STNG_Volume_change
2018-01-14,31.12,32.5,30.5,2.0,-2.0,31.32,32.5,30.6,1.8999999999999986,-1.8999999999999986,30.310000000000002,31.3,29.85,1.4499999999999993,-1.1000000000000014,30.66,31.4,30.2,1.1999999999999993,-1.0,283554,391282,150927,240355,-240355
2018-01-21,30.02,31.0,28.5,2.5,-2.1000000000000014,30.23,31.1,28.7,2.400000000000002,-2.3500000000000014,28.94,29.95,27.05,2.8999999999999986,-2.75,29.3,30.9,27.3,3.599999999999998,-3.599999999999998,404346,505665,362317,143348,114374
2018-01-28,25.68,27.0,23.7,3.3000000000000007,-3.3000000000000007,26.09,27.25,24.7,2.5500000000000007,-2.5500000000000007,24.5,26.3,23.4,2.900000000000002,-2.900000000000002,25.02,26.7,23.6,3.099999999999998,-3.099999999999998,730650,944577,516432,428145,181734
2018-02-04,23.4,24.2,22.8,1.3999999999999986,-0.3000000000000007,24.18,24.9,23.7,1.1999999999999993,-0.1999999999999993,22.84,23.0,22.4,0.6000000000000014,-0.1999999999999993,23.34,24.1,22.6,1.5,-0.5,563131,818591,351094,467497,-112019
2018-02-11,23.9,24.6,23.2,1.4000000000000021,1.0,24.7325,25.15,24.1,1.0499999999999972,0.6799999999999997,23.35,23.9,23.1,0.7999999999999972,-0.09999999999999787,23.8,24.7,23.2,1.5,0.10000000000000142,485684,628864,311134,317730,317730
2018-02-18,23.720000000000002,24.1,23.3,0.8000000000000007,0.6999999999999993,24.3,24.6,24.0,0.6000000000000014,0.3000000000000007,23.56,23.9,23.3,0.5999999999999979,0.5999999999999979,23.92,24.6,23.5,1.1000000000000014,1.0,399951,535420,234947,300473,-200230
2018-02-25,23.04,24.3,22.0,2.3000000000000007,-2.3000000000000007,23.75,24.75,22.7,2.0500000000000007,-0.75,22.63,24.3,21.9,2.400000000000002,-2.3000000000000007,23.04,24.3,22.0,2.3000000000000007,-0.5,356982,439338,275063,164275,61221
2018-03-04,23.240000000000002,23.9,22.3,1.5999999999999979,-1.5999999999999979,23.6,24.3,22.6,1.6999999999999993,-1.6999999999999993,22.7,23.3,22.0,1.3000000000000007,-1.3000000000000007,22.92,23.6,22.2,1.4000000000000021,-0.8000000000000007,326138,464639,243147,221492,125365
2018-03-11,22.22,22.6,21.8,0.8000000000000007,-0.8000000000000007,22.544,22.87,22.2,0.6700000000000017,-0.6700000000000017,21.66,22.0,21.1,0.8999999999999986,-0.8999999999999986,21.96,22.5,21.6,0.8999999999999986,-0.3999999999999986,531345,782354,285762,496592,181591
2018-03-18,21.12,21.8,20.4,1.4000000000000021,-1.4000000000000021,21.419999999999998,21.9,20.9,1.0,-0.9000000000000021,20.46,20.8,20.0,0.8000000000000007,-0.6999999999999993,20.74,20.9,20.2,0.6999999999999993,0.0,331764,532296,194440,337856,107075
