Date,PKI_Open_average,PKI_Open_max,PKI_Open_min,PKI_Open_volatility,PKI_Open_change,PKI_High_average,PKI_High_max,PKI_High_min,PKI_High_volatility,PKI_High_change,PKI_Low_average,PKI_Low_max,PKI_Low_min,PKI_Low_volatility,PKI_Low_change,PKI_Close_average,PKI_Close_max,PKI_Close_min,PKI_Close_volatility,PKI_Close_change,PKI_Volume_average,PKI_Volume_max,PKI_Volume_min,PKI_Volume_volatility,PKI_Volume_change
2018-01-14,79.788,81.07,79.14,1.9299999999999926,1.8299999999999983,80.328,81.3,79.75,1.5499999999999972,1.5499999999999972,79.09,80.33,78.17,2.1599999999999966,2.1599999999999966,79.956,81.2,78.53,2.6700000000000017,2.6700000000000017,546704,584469,499393,85076,18364
2018-01-21,82.21000000000001,83.66,81.4,2.259999999999991,0.9599999999999937,83.032,84.49,82.02,2.469999999999999,0.8200000000000074,81.424,81.95,81.05,0.9000000000000057,0.28999999999999204,82.10600000000001,82.75,81.42,1.3299999999999983,0.75,1001254,1507784,708183,799601,206220
2018-01-28,79.926,81.62,77.39,4.230000000000004,-3.9200000000000017,80.44800000000001,82.2,78.26,3.9399999999999977,-3.4599999999999937,78.476,80.86,74.78,6.079999999999998,-6.079999999999998,78.818,81.05,74.78,6.269999999999996,-6.269999999999996,741244,1008825,577702,431123,232808
2018-02-04,74.196,75.44,73.17,2.269999999999996,0.45999999999999375,75.544,76.78,73.66,3.1200000000000045,-1.5899999999999892,72.71,75.02,70.74,4.280000000000001,-0.20999999999999375,74.232,76.0,72.06,3.9399999999999977,-1.5,1200055,1614689,947866,666823,-666823
2018-02-11,75.0675,76.26,73.65,2.6099999999999994,2.1199999999999903,75.89,76.98,74.32,2.660000000000011,2.660000000000011,74.7225,76.1,73.65,2.4499999999999886,2.3999999999999915,75.625,76.43,74.22,2.210000000000008,2.1700000000000017,558624,603982,516349,87633,37087
2018-02-18,76.44,77.31,75.82,1.490000000000009,1.1299999999999955,77.278,78.08,76.73,1.3499999999999943,1.3499999999999943,75.86,77.11,75.37,1.7399999999999949,1.6599999999999966,76.58,77.87,75.87,2.0,2.0,579411,746064,374181,371883,-176134
2018-02-25,75.782,77.67,73.69,3.980000000000004,-3.6000000000000085,76.416,77.96,74.76,3.1999999999999886,-3.1700000000000017,74.652,76.88,73.06,3.819999999999993,-3.819999999999993,75.36,76.95,74.27,2.680000000000007,-2.4399999999999977,635234,748029,492621,255408,-19408
2018-03-04,76.7,79.33,74.62,4.709999999999994,4.709999999999994,77.854,79.82,75.64,4.179999999999993,4.179999999999993,76.27000000000001,78.51,74.48,4.030000000000001,4.030000000000001,77.562,79.22,75.61,3.6099999999999994,3.1700000000000017,618229,679880,579385,100495,-31882
2018-03-11,77.928,79.27,77.15,2.1199999999999903,-1.9799999999999898,78.392,79.34,77.52,1.8200000000000074,-1.8200000000000074,76.988,77.85,76.05,1.7999999999999972,-1.7999999999999972,77.4,78.08,76.89,1.1899999999999977,-1.1899999999999977,602975,1189591,363576,826015,193895
2018-03-18,76.352,77.84,75.16,2.680000000000007,-1.8900000000000006,77.136,78.41,76.08,2.3299999999999983,-1.4899999999999949,75.376,77.09,73.81,3.280000000000001,-2.8000000000000114,76.07,77.67,73.96,3.710000000000008,-1.3900000000000006,693665,1146280,400777,745503,381616
2018-03-25,75.7475,76.5,75.05,1.4500000000000028,-0.8799999999999955,76.1675,76.64,75.62,1.019999999999996,-1.019999999999996,74.4,74.86,73.35,1.5100000000000051,-1.5100000000000051,75.0475,75.72,74.08,1.6400000000000006,-1.4399999999999977,780989,976480,547338,429142,23387
2018-04-01,74.784,75.84,73.66,2.180000000000007,-1.0200000000000102,75.812,76.56,75.36,1.2000000000000028,-0.23000000000000398,73.778,75.39,72.76,2.6299999999999955,-0.3199999999999932,74.818,75.9,73.2,2.700000000000003,-1.1899999999999977,698421,963827,511587,452240,-433690
2018-04-08,74.896,75.18,74.66,0.5200000000000102,0.20000000000000284,75.358,75.87,75.0,0.8700000000000045,-0.1700000000000017,74.346,74.76,73.94,0.8200000000000074,0.21000000000000796,74.822,75.43,74.33,1.1000000000000085,-0.060000000000002274,472437,689997,276410,413587,-362989
2018-04-15,75.692,76.36,74.99,1.3700000000000045,-0.8299999999999983,76.148,77.02,75.47,1.5499999999999972,-0.4399999999999977,75.036,75.81,74.28,1.5300000000000011,-0.6800000000000068,75.39399999999999,76.4,74.6,1.8000000000000114,-0.730000000000004,398343,505309,313882,191427,98336
