Date,BKRKYStock_Open_average,BKRKYStock_Open_max,BKRKYStock_Open_min,BKRKYStock_Open_volatility,BKRKYStock_Open_change,BKRKYStock_High_average,BKRKYStock_High_max,BKRKYStock_High_min,BKRKYStock_High_volatility,BKRKYStock_High_change,BKRKYStock_Low_average,BKRKYStock_Low_max,BKRKYStock_Low_min,BKRKYStock_Low_volatility,BKRKYStock_Low_change,BKRKYStock_Close_average,BKRKYStock_Close_max,BKRKYStock_Close_min,BKRKYStock_Close_volatility,BKRKYStock_Close_change,BKRKYStock_Volume_average,BKRKYStock_Volume_max,BKRKYStock_Volume_min,BKRKYStock_Volume_volatility,BKRKYStock_Volume_change
2018-01-14,13.5525,13.61,13.41,0.1999999999999993,0.1999999999999993,13.7675,13.81,13.68,0.13000000000000078,0.10999999999999943,13.5225,13.61,13.41,0.1999999999999993,0.1999999999999993,13.67,13.8,13.53,0.27000000000000135,0.10000000000000142,8368,12507,6586,5921,-5540
2018-01-21,14.288,14.58,13.95,0.6300000000000008,0.46000000000000085,14.554,14.94,13.95,0.9900000000000002,0.7000000000000011,14.15,14.52,13.51,1.0099999999999998,0.7100000000000009,14.475999999999999,14.94,13.86,1.08,0.7599999999999998,29854,47039,18031,29008,25379
2018-01-28,13.904,14.34,13.49,0.8499999999999996,-0.41000000000000014,14.097999999999999,14.34,14.01,0.33000000000000007,-0.33000000000000007,13.79,14.03,13.49,0.5399999999999991,-0.17999999999999972,14.016,14.19,13.92,0.2699999999999996,-0.17999999999999972,13578,19972,8014,11958,-11958
2018-02-04,13.564,14.09,13.34,0.75,-0.5600000000000005,13.936,14.17,13.64,0.5299999999999994,-0.4299999999999997,13.47,13.79,13.34,0.4499999999999993,-0.3299999999999983,13.788,14.12,13.54,0.5800000000000001,-0.08000000000000007,83190,316237,19493,296744,288405
2018-02-11,14.308,14.41,14.12,0.2900000000000009,0.25,14.402,14.55,14.2,0.3500000000000014,0.3500000000000014,14.026,14.25,13.75,0.5,0.35999999999999943,14.298,14.4,14.16,0.2400000000000002,0.20000000000000107,75181,183742,7968,175774,-121000
2018-02-18,13.7375,13.96,13.65,0.3100000000000005,0.03999999999999915,14.09,14.18,13.98,0.1999999999999993,-0.03999999999999915,13.695,13.79,13.65,0.1399999999999988,0.03999999999999915,14.015,14.05,13.98,0.07000000000000028,-0.030000000000001137,12086,18553,7862,10691,-5316
2018-02-25,13.82,13.93,13.68,0.25,0.05000000000000071,13.9,14.01,13.77,0.2400000000000002,-0.2400000000000002,13.554,13.68,13.45,0.23000000000000043,-0.23000000000000043,13.792,14.0,13.66,0.33999999999999986,-0.3200000000000003,21887,37656,8378,29278,21050
2018-03-04,13.424,13.61,13.26,0.34999999999999964,-0.2400000000000002,13.602,13.85,13.49,0.35999999999999943,-0.34999999999999964,13.41,13.58,13.26,0.3200000000000003,-0.21000000000000085,13.578,13.8,13.49,0.3100000000000005,-0.3000000000000007,18391,28471,8543,19928,-19928
2018-03-11,13.404,13.48,13.25,0.23000000000000043,-0.07000000000000028,13.544,13.64,13.44,0.20000000000000107,-0.15000000000000036,13.344,13.46,13.2,0.26000000000000156,-0.07000000000000028,13.502,13.6,13.42,0.17999999999999972,-0.13000000000000078,18774,27248,14976,12272,12272
2018-03-18,13.296,13.55,12.97,0.5800000000000001,-0.129999999999999,13.5,13.78,13.15,0.629999999999999,-0.41999999999999993,13.17,13.54,12.8,0.7399999999999984,-0.29999999999999893,13.262,13.57,12.81,0.7599999999999998,-0.6199999999999992,47197,131811,15878,115933,-5352
