Date,KAI_Open_average,KAI_Open_max,KAI_Open_min,KAI_Open_volatility,KAI_Open_change,KAI_High_average,KAI_High_max,KAI_High_min,KAI_High_volatility,KAI_High_change,KAI_Low_average,KAI_Low_max,KAI_Low_min,KAI_Low_volatility,KAI_Low_change,KAI_Close_average,KAI_Close_max,KAI_Close_min,KAI_Close_volatility,KAI_Close_change,KAI_Volume_average,KAI_Volume_max,KAI_Volume_min,KAI_Volume_volatility,KAI_Volume_change
2018-01-14,98.24000000000001,99.65,97.65,2.0,0.30000000000001137,99.11999999999999,99.85,98.5,1.3499999999999943,0.09999999999999432,97.09,97.75,96.5,1.25,0.25,98.17,99.65,97.55,2.1000000000000085,0.0,49887,61835,40128,21707,-2294
2018-01-21,100.01,101.8,97.45,4.349999999999994,3.5,101.35,102.45,99.45,3.0,2.0,99.216,100.6,97.38,3.219999999999999,1.8700000000000045,100.35,101.6,99.15,2.4499999999999886,0.29999999999999716,64209,98858,46397,52461,-2676
2018-01-28,99.94,101.55,98.5,3.049999999999997,1.5,101.23,102.8,99.9,2.8999999999999915,1.3499999999999943,98.934,100.61,97.9,2.7099999999999937,0.19999999999998863,100.25,102.35,98.35,4.0,-1.0500000000000114,87757,132276,31481,100795,100795
2018-02-04,94.18,96.5,93.35,3.1500000000000057,-3.0999999999999943,95.28399999999999,98.05,94.22,3.8299999999999983,-3.25,92.21,93.25,91.3,1.9500000000000028,-1.5,93.4,94.05,92.55,1.5,0.05000000000001137,60885,89035,43503,45532,-43612
2018-02-11,95.45,97.7,93.1,4.6000000000000085,4.0,97.025,98.45,94.25,4.200000000000003,3.25,94.025,95.9,92.55,3.3500000000000085,2.0,96.2875,97.4,93.8,3.6000000000000085,3.0,67648,92997,39694,53303,37623
2018-02-18,98.14,99.1,96.8,2.299999999999997,2.25,99.316,100.88,97.3,3.5799999999999983,3.5799999999999983,97.49,98.75,96.05,2.700000000000003,2.700000000000003,98.53,100.45,96.6,3.8500000000000085,3.8500000000000085,64092,107547,33484,74063,-19412
2018-02-25,97.4,100.4,94.7,5.700000000000003,-3.1000000000000085,98.5,100.8,96.85,3.950000000000003,-2.6499999999999915,95.928,98.6,94.45,4.1499999999999915,-2.049999999999997,96.66,98.6,95.1,3.5,-1.6999999999999886,55655,65795,45265,20530,10746
2018-03-04,100.87,104.3,97.45,6.849999999999994,6.849999999999994,102.68,105.95,99.4,6.549999999999997,6.549999999999997,99.99,102.75,96.45,6.299999999999997,6.299999999999997,101.89,104.35,99.3,5.049999999999997,3.9000000000000057,49131,65401,34181,31220,-5982
2018-03-11,103.28,104.95,101.8,3.1500000000000057,-1.9500000000000028,103.64,105.0,101.8,3.200000000000003,-3.200000000000003,101.82,103.25,99.35,3.9000000000000057,-3.8000000000000114,102.35,104.3,99.9,4.3999999999999915,-4.3999999999999915,57371,76453,33853,42600,21081
2018-03-18,98.61,100.2,96.4,3.799999999999997,-3.799999999999997,99.22,100.8,96.6,4.200000000000003,-4.200000000000003,97.226,99.58,94.75,4.829999999999998,-4.150000000000006,97.86,100.05,95.05,5.0,-3.5,50434,60870,35171,25699,-4838
2018-03-25,94.8625,96.85,93.7,3.1499999999999915,-2.549999999999997,96.0,97.85,95.0,2.8499999999999943,-2.5999999999999943,93.09,94.25,91.56,2.6899999999999977,-2.6899999999999977,93.75,94.5,92.75,1.75,-1.7000000000000028,83223,139763,52251,87512,-27107
2018-04-01,94.17999999999999,95.6,92.25,3.3499999999999943,1.5500000000000114,95.48,96.35,93.75,2.5999999999999943,1.9000000000000057,93.42,95.1,92.25,2.8499999999999943,1.1999999999999886,94.42999999999999,95.85,93.75,2.0999999999999943,0.09999999999999432,58458,112916,33024,79892,-7603
2018-04-08,95.09,95.5,94.55,0.9500000000000028,0.15000000000000568,96.27,96.85,95.5,1.3499999999999943,-0.14999999999999147,94.25,94.95,93.75,1.2000000000000028,-0.7000000000000028,95.15,96.25,94.05,2.200000000000003,0.04999999999999716,55462,102131,26105,76026,-48828
2018-04-15,97.5,98.3,96.85,1.4500000000000028,-0.30000000000001137,98.08,98.9,97.0,1.9000000000000057,-1.2000000000000028,96.856,98.08,95.7,2.3799999999999955,-1.2000000000000028,97.4,98.45,96.35,2.1000000000000085,-1.6000000000000085,33070,47502,23492,24010,-24010
2018-04-22,95.05,96.85,94.15,2.6999999999999886,-2.6999999999999886,95.23,97.35,94.15,3.1999999999999886,-3.1999999999999886,93.0,93.9,91.75,2.1500000000000057,-1.8499999999999943,94.01,94.9,92.25,2.6500000000000057,-2.6500000000000057,37258,42811,26003,16808,16808
2018-04-29,93.67,94.7,93.1,1.6000000000000085,0.45000000000000284,95.03,97.25,93.6,3.6500000000000057,-2.6500000000000057,92.484,93.85,91.22,2.6299999999999955,1.5999999999999943,93.82,94.75,93.25,1.5,-0.5499999999999972,73058,121393,32762,88631,-77339
2018-05-06,94.85000000000001,95.15,93.95,1.2000000000000028,1.0999999999999943,95.37,95.7,95.05,0.6500000000000057,0.4000000000000057,93.95,94.55,93.55,1.0,1.0,94.87,95.4,94.7,0.7000000000000028,0.0,39084,42675,32353,10322,-6392
2018-05-13,96.15,98.95,94.4,4.549999999999997,4.549999999999997,98.28,102.1,95.75,6.349999999999994,6.349999999999994,96.056,98.95,94.15,4.799999999999997,4.799999999999997,97.52,101.95,94.8,7.150000000000006,7.150000000000006,49764,66944,27239,39705,26985
2018-05-20,99.7125,102.15,98.75,3.4000000000000057,-3.1500000000000057,100.075,102.15,99.0,3.1500000000000057,-3.1500000000000057,98.0,98.8,96.95,1.8499999999999943,-1.8499999999999943,98.8625,99.5,97.75,1.75,-1.5999999999999943,35628,59487,23076,36411,-33439
2018-05-27,97.9,98.3,96.85,1.4500000000000028,1.1500000000000057,98.62,98.95,98.25,0.7000000000000028,0.4200000000000017,97.276,97.75,96.5,1.25,1.0799999999999983,97.86,98.35,97.55,0.7999999999999972,0.04999999999999716,38622,47870,25868,22002,-18056
2018-06-03,98.55,99.45,97.75,1.7000000000000028,0.6000000000000085,99.51,100.05,98.95,1.0999999999999943,0.5999999999999943,98.04,98.7,97.75,0.9500000000000028,-0.09999999999999432,98.74,99.45,98.15,1.2999999999999972,-0.5999999999999943,25756,35234,18011,17223,9431
2018-06-10,96.04,98.5,94.2,4.299999999999997,-4.299999999999997,96.634,98.5,95.0,3.5,-2.280000000000001,94.82000000000001,97.15,93.9,3.25,-3.0500000000000114,95.74,97.95,94.6,3.3500000000000085,-2.0,44383,62767,27364,35403,18661
2018-06-17,96.01,96.85,95.0,1.8499999999999943,-0.15000000000000568,96.90599999999999,97.85,96.0,1.8499999999999943,-0.8499999999999943,94.99,95.75,93.75,2.0,-1.2000000000000028,96.15,96.85,95.6,1.25,-0.5499999999999972,54688,87402,35525,51877,3633
2018-06-24,95.97,97.55,95.15,2.3999999999999915,-0.09999999999999432,96.9,98.25,95.65,2.5999999999999943,-2.549999999999997,94.736,95.6,93.5,2.0999999999999943,-1.730000000000004,95.8,97.65,94.7,2.950000000000003,-2.950000000000003,55051,80062,36575,43487,-35716
2018-07-01,95.85,96.85,95.3,1.5499999999999972,0.45000000000000284,96.3625,96.85,95.6,1.25,0.6500000000000057,95.075,95.45,94.5,0.9500000000000028,0.8499999999999943,95.5125,96.45,94.8,1.6500000000000057,0.8500000000000085,38060,71945,19999,51946,7193
2018-07-08,95.41,96.2,94.5,1.7000000000000028,-0.9000000000000057,96.096,96.4,95.7,0.7000000000000028,-0.5,94.42,95.25,94.05,1.2000000000000028,0.29999999999999716,95.32000000000001,95.7,95.15,0.5499999999999972,-0.09999999999999432,50029,87305,25794,61511,-56144
2018-07-15,96.46,98.1,95.05,3.049999999999997,3.049999999999997,97.486,98.58,96.3,2.280000000000001,1.7999999999999972,95.864,97.3,95.05,2.25,0.7999999999999972,96.7,97.9,95.95,1.9500000000000028,0.20000000000000284,25478,33181,15352,17829,9712
2018-07-22,97.2,98.8,96.15,2.6499999999999915,0.44999999999998863,98.34,99.7,97.45,2.25,0.25,96.206,97.55,95.25,2.299999999999997,-0.3299999999999983,97.15,98.55,95.65,2.8999999999999915,-1.2999999999999972,27523,37353,19172,18181,-15000
2018-07-29,94.11,96.6,91.3,5.299999999999997,-5.150000000000006,94.55,96.9,92.5,4.400000000000006,-4.1000000000000085,92.236,93.83,90.65,3.1799999999999926,-1.9500000000000028,93.39,96.6,91.55,5.049999999999997,-4.3999999999999915,44898,54121,20578,33543,-33543
2018-08-05,93.00999999999999,94.35,92.0,2.3499999999999943,2.25,94.486,95.65,92.83,2.8200000000000074,2.8200000000000074,92.41199999999999,93.35,90.86,2.489999999999995,2.3900000000000006,93.82,95.35,92.0,3.3499999999999943,3.3499999999999943,58365,94478,34791,59687,31761
2018-08-12,97.83,99.1,95.6,3.5,3.5,99.374,99.97,98.35,1.6200000000000045,-0.8199999999999932,97.054,98.4,95.6,2.8000000000000114,2.1200000000000045,98.38,99.0,97.25,1.75,-0.04999999999999716,57599,94016,42484,51532,-49609
