Date,TSCO_stock_Open_average,TSCO_stock_Open_max,TSCO_stock_Open_min,TSCO_stock_Open_volatility,TSCO_stock_Open_change,TSCO_stock_High_average,TSCO_stock_High_max,TSCO_stock_High_min,TSCO_stock_High_volatility,TSCO_stock_High_change,TSCO_stock_Low_average,TSCO_stock_Low_max,TSCO_stock_Low_min,TSCO_stock_Low_volatility,TSCO_stock_Low_change,TSCO_stock_Close_average,TSCO_stock_Close_max,TSCO_stock_Close_min,TSCO_stock_Close_volatility,TSCO_stock_Close_change,TSCO_stock_Volume_average,TSCO_stock_Volume_max,TSCO_stock_Volume_min,TSCO_stock_Volume_volatility,TSCO_stock_Volume_change
2018-01-14,80.39,81.24,79.78,1.4599999999999937,1.269999999999996,81.4175,82.44,80.93,1.509999999999991,1.509999999999991,79.7975,81.03,78.42,2.6099999999999994,2.6099999999999994,80.7625,82.39,79.18,3.2099999999999937,3.2099999999999937,1150069,1407922,987909,420013,-285917
2018-01-21,80.548,82.55,78.49,4.060000000000002,-4.060000000000002,80.876,82.68,79.2,3.480000000000004,-3.460000000000008,79.354,81.42,76.45,4.969999999999999,-3.1400000000000006,80.182,81.94,78.15,3.789999999999992,-2.8400000000000034,2209758,2589837,1348771,1241066,764195
2018-01-28,75.516,78.85,70.14,8.709999999999994,-8.709999999999994,76.08200000000001,79.39,70.84,8.549999999999997,-8.549999999999997,73.788,78.22,67.58,10.64,-10.64,74.54599999999999,79.1,67.88,11.219999999999999,-11.219999999999999,3717080,7952139,1408711,6543428,2743021
2018-02-04,66.742,67.71,65.08,2.6299999999999955,-1.4199999999999875,67.88,68.22,67.0,1.2199999999999989,-1.2199999999999989,65.18,66.88,63.65,3.229999999999997,-1.8000000000000043,66.548,67.37,65.65,1.7199999999999989,0.8499999999999943,2838117,3807951,2161049,1646902,-723871
2018-02-11,67.344,68.94,65.87,3.069999999999993,2.0900000000000034,68.508,70.57,66.79,3.779999999999987,1.7199999999999989,66.154,68.0,65.09,2.9099999999999966,0.8199999999999932,67.458,69.14,66.16,2.980000000000004,0.6499999999999915,1738074,2093670,1445055,648615,143407
2018-02-18,66.6325,67.47,65.97,1.5,-0.6700000000000017,67.5175,68.47,66.43,2.039999999999992,-1.9099999999999966,65.84,66.43,65.19,1.240000000000009,-1.240000000000009,66.2925,67.22,65.79,1.4299999999999926,-1.3599999999999994,1491024,1611449,1352085,259364,-155839
2018-02-25,64.968,66.22,63.24,2.979999999999997,-2.979999999999997,65.616,66.68,64.5,2.180000000000007,-2.010000000000005,64.00999999999999,64.99,62.61,2.3799999999999955,-1.9699999999999989,64.58,65.03,63.86,1.1700000000000017,-0.6400000000000006,1772649,2097857,1594769,503088,403168
2018-03-04,64.4,64.9,63.95,0.9500000000000028,0.3500000000000085,64.8,65.39,64.3,1.0900000000000034,0.45999999999999375,63.809999999999995,64.27,63.0,1.269999999999996,0.38999999999999346,64.546,65.34,63.78,1.5600000000000023,0.9200000000000017,1370705,1888395,915903,972492,-972492
2018-03-11,63.654,65.31,62.71,2.6000000000000014,-2.0700000000000003,64.366,65.73,63.44,2.2900000000000063,-0.730000000000004,62.910000000000004,63.61,62.49,1.1199999999999974,-0.39000000000000057,63.314,64.38,62.62,1.759999999999998,0.7199999999999989,2016493,2840237,1314872,1525365,611008
2018-03-18,62.462,64.19,60.31,3.8799999999999955,-3.8799999999999955,62.762,64.55,60.82,3.729999999999997,-3.729999999999997,61.216,62.9,59.14,3.759999999999998,-3.759999999999998,61.458,63.2,59.38,3.8200000000000003,-3.8200000000000003,1559097,2213455,989971,1223484,895887
2018-03-25,60.1275,60.44,59.58,0.8599999999999994,0.259999999999998,61.335,63.19,60.64,2.549999999999997,2.549999999999997,59.4075,60.43,58.78,1.6499999999999986,1.6499999999999986,60.6575,63.02,59.44,3.5800000000000054,2.8500000000000014,1814840,2834330,1280771,1553559,1553559
2018-04-01,61.278,62.55,59.95,2.5999999999999943,-1.7099999999999937,62.098,63.01,61.38,1.6299999999999955,-1.6299999999999955,59.908,60.76,58.89,1.8699999999999974,-0.9099999999999966,60.828,61.88,59.7,2.1799999999999997,-0.6899999999999977,1942590,2702953,1545729,1157224,-1037241
2018-04-08,60.532,61.63,59.75,1.8800000000000026,0.6499999999999986,61.27,61.96,60.4,1.5600000000000023,-0.07000000000000028,59.654,60.64,58.27,2.3699999999999974,-1.0,60.142,61.45,58.32,3.1300000000000026,-1.0799999999999983,1805969,1971332,1543105,428227,153293
2018-04-15,60.147999999999996,61.18,59.13,2.049999999999997,0.9600000000000009,61.096,62.63,60.12,2.510000000000005,2.1300000000000026,59.252,60.14,58.5,1.6400000000000006,0.8400000000000034,59.858,60.66,58.65,2.009999999999998,0.5599999999999952,2494314,3377235,1508774,1868461,-1414644
2018-04-22,62.702,67.27,60.26,7.009999999999998,7.009999999999998,64.698,68.69,62.23,6.460000000000001,6.390000000000001,62.04,66.58,60.03,6.549999999999997,6.439999999999998,64.022,68.43,61.19,7.240000000000009,6.790000000000006,2917047,5087579,1639712,3447867,1651565
2018-04-29,67.306,68.61,65.82,2.7900000000000063,-2.7900000000000063,68.198,69.1,66.82,2.280000000000001,-1.5699999999999932,66.1,67.57,64.16,3.4099999999999966,-2.8699999999999903,67.414,68.2,66.15,2.049999999999997,-1.0400000000000063,1772023,2278560,1117487,1161073,-661825
2018-05-06,66.964,68.0,66.52,1.480000000000004,1.1099999999999994,67.858,69.7,67.03,2.6700000000000017,2.6700000000000017,66.62,67.99,66.03,1.9599999999999937,1.6899999999999977,67.48,69.62,66.48,3.1400000000000006,2.8100000000000023,1711413,2111092,1526338,584754,142419
2018-05-13,70.81,71.81,69.5,2.3100000000000023,2.3100000000000023,72.05799999999999,72.9,71.63,1.2700000000000102,1.190000000000012,70.432,71.81,68.93,2.8799999999999955,2.8799999999999955,71.514,72.82,70.86,1.9599999999999937,1.6099999999999994,1573376,2828707,1055975,1772732,-1489656
2018-05-20,73.86800000000001,74.58,73.04,1.539999999999992,1.019999999999996,74.61,75.3,74.2,1.0999999999999943,-0.20000000000000284,72.772,72.99,72.35,0.6400000000000006,0.030000000000001137,73.844,74.34,73.34,1.0,-0.29999999999999716,1706095,2449000,1084712,1364288,-744631
2018-05-27,74.3,75.46,73.04,2.4199999999999875,1.789999999999992,75.00999999999999,75.5,73.61,1.8900000000000006,1.8900000000000006,73.775,74.42,72.72,1.7000000000000028,1.7000000000000028,74.5825,75.34,73.55,1.7900000000000063,1.5799999999999983,1648876,1723314,1586146,137168,20819
2018-06-03,76.134,77.0,75.35,1.6500000000000057,1.3000000000000114,76.602,77.24,75.65,1.5899999999999892,1.4499999999999886,75.67999999999999,76.39,74.8,1.5900000000000034,1.4399999999999977,76.298,76.78,75.53,1.25,1.0499999999999972,1976813,2328496,1529350,799146,-447800
2018-06-10,75.71000000000001,76.7,74.23,2.469999999999999,-2.469999999999999,75.956,76.76,74.57,2.190000000000012,-2.190000000000012,74.774,75.67,73.46,2.210000000000008,-1.6200000000000045,75.128,75.92,74.32,1.6000000000000085,-1.519999999999996,1974432,2377828,1670029,707799,451690
