Date,MTX_Open_average,MTX_Open_max,MTX_Open_min,MTX_Open_volatility,MTX_Open_change,MTX_High_average,MTX_High_max,MTX_High_min,MTX_High_volatility,MTX_High_change,MTX_Low_average,MTX_Low_max,MTX_Low_min,MTX_Low_volatility,MTX_Low_change,MTX_Close_average,MTX_Close_max,MTX_Close_min,MTX_Close_volatility,MTX_Close_change,MTX_Volume_average,MTX_Volume_max,MTX_Volume_min,MTX_Volume_volatility,MTX_Volume_change
2018-05-06,71.06,71.75,70.45,1.2999999999999972,0.6500000000000057,71.88,72.2,71.5,0.7000000000000028,-0.14999999999999147,70.7,70.95,70.4,0.5499999999999972,0.20000000000000284,71.22,71.65,70.6,1.0500000000000114,-0.15000000000000568,87839,104360,65350,39010,-9880
2018-05-13,72.24,73.0,70.95,2.049999999999997,2.049999999999997,72.946,73.55,72.05,1.5,1.5,72.06,72.8,70.9,1.8999999999999915,1.8999999999999915,72.52,73.3,71.95,1.3499999999999943,1.3499999999999943,182610,281472,87893,193579,84452
2018-05-20,72.4,73.35,71.75,1.5999999999999943,-1.5999999999999943,72.7125,74.15,71.8,2.3500000000000085,-2.3500000000000085,71.8125,72.75,71.05,1.7000000000000028,-1.7000000000000028,72.1375,72.85,71.65,1.1999999999999886,-1.1999999999999886,150163,185457,120372,65085,30302
2018-05-27,73.25,74.95,71.1,3.8500000000000085,3.8500000000000085,74.31,75.05,72.7,2.3499999999999943,2.3499999999999943,72.82,74.05,71.1,2.950000000000003,2.950000000000003,73.68,74.95,72.1,2.8500000000000085,2.8500000000000085,153921,236916,112443,124473,3354
2018-06-03,75.46,76.15,74.85,1.3000000000000114,0.7000000000000028,75.98,76.5,75.4,1.0999999999999943,0.3999999999999915,74.87,75.45,74.45,1.0,0.5499999999999972,75.56,76.3,75.25,1.0499999999999972,0.09999999999999432,141715,228846,94121,134725,-50777
2018-06-10,75.71,75.85,75.6,0.25,-0.05000000000001137,76.15,76.65,75.9,0.75,0.75,74.91,75.5,74.35,1.1500000000000057,0.4000000000000057,75.89,76.25,75.6,0.6500000000000057,0.6500000000000057,150562,256859,96757,160102,66997
2018-06-17,75.84,76.35,75.45,0.8999999999999915,0.0,76.3,76.8,75.45,1.3499999999999943,-0.8499999999999943,74.75,75.55,73.75,1.7999999999999972,-0.4000000000000057,75.36,76.4,74.0,2.4000000000000057,-1.8499999999999943,255956,477994,70871,407123,64338
2018-06-24,74.72,75.2,74.25,0.9500000000000028,0.3499999999999943,75.86,76.5,75.1,1.4000000000000057,0.20000000000000284,74.23400000000001,75.15,73.65,1.5,0.5,75.19,75.85,74.55,1.2999999999999972,0.5,156213,201850,110592,91258,-91258
2018-07-01,76.4125,77.1,76.05,1.0499999999999972,0.6499999999999915,76.8375,77.65,76.15,1.5,0.9000000000000057,75.7,76.75,75.15,1.5999999999999943,1.5999999999999943,76.4,77.6,75.4,2.1999999999999886,2.1999999999999886,83260,98345,52752,45593,35025
2018-07-08,76.47,77.65,75.0,2.6500000000000057,-2.549999999999997,76.81,78.35,75.1,3.25,-3.25,75.23,77.0,73.9,3.0999999999999943,-3.0999999999999943,75.73,77.75,74.4,3.3499999999999943,-3.3499999999999943,99701,132590,82730,49860,9987
2018-07-15,75.15,76.05,74.4,1.6499999999999915,1.0999999999999943,75.77,76.55,74.9,1.6499999999999915,0.5999999999999943,74.59,75.5,74.35,1.1500000000000057,0.05000000000001137,75.3,76.3,74.5,1.7999999999999972,-0.25,87839,106545,58308,48237,38937
2018-07-22,74.99,76.1,74.55,1.5499999999999972,0.09999999999999432,75.81,76.3,74.9,1.3999999999999915,0.29999999999999716,74.28,74.85,73.3,1.5499999999999972,0.6999999999999886,75.01,75.95,74.45,1.5,0.20000000000000284,103421,185853,74251,111602,-96000
2018-07-29,75.03999999999999,78.1,72.55,5.549999999999997,-2.700000000000003,76.06,80.8,72.6,8.200000000000003,-4.0,72.79599999999999,75.1,69.65,5.449999999999989,-5.449999999999989,73.51,75.6,69.85,5.75,-5.75,132826,187538,101348,86190,78286
2018-08-05,68.77,69.8,68.0,1.7999999999999972,-1.0499999999999972,69.34,70.2,68.85,1.3500000000000085,-1.1500000000000057,67.54,68.2,66.4,1.7999999999999972,-1.5999999999999943,68.14,69.05,66.5,2.549999999999997,-1.5499999999999972,171392,219287,128861,90426,-65116
2018-08-12,66.73,67.45,66.4,1.0499999999999972,0.8500000000000085,67.31,67.8,66.9,0.8999999999999915,0.25,66.054,66.47,64.95,1.519999999999996,0.20000000000000284,66.78999999999999,67.3,66.25,1.0499999999999972,0.45000000000000284,111348,151324,88811,62513,27707
2018-08-19,68.2,68.75,67.5,1.25,1.25,68.69,69.4,68.2,1.2000000000000028,0.7000000000000028,67.79,68.5,67.0,1.5,1.0,68.39,68.8,67.85,0.9500000000000028,0.3999999999999915,88214,110694,64670,46024,-40243
2018-08-26,68.05,69.0,67.15,1.8499999999999943,-1.8499999999999943,68.4125,69.3,67.45,1.8499999999999943,-1.8499999999999943,66.975,67.4,66.45,0.9500000000000028,-0.9500000000000028,67.7125,68.3,67.15,1.1499999999999915,-0.75,107484,140540,90127,50413,50413
2018-09-02,66.62,67.1,66.05,1.0499999999999972,-0.3999999999999915,67.05,67.35,66.5,0.8499999999999943,-0.09999999999999432,65.82000000000001,66.2,65.45,0.75,0.6500000000000057,66.47,66.85,66.3,0.5499999999999972,-0.15000000000000568,101637,133127,75176,57951,-57951
2018-09-09,66.63,68.2,65.55,2.6500000000000057,2.25,67.474,68.8,66.35,2.450000000000003,2.450000000000003,66.22,67.9,65.0,2.9000000000000057,2.9000000000000057,66.98,68.3,65.75,2.549999999999997,2.549999999999997,115855,134421,76398,58023,-57683
2018-09-16,68.88,70.05,67.95,2.0999999999999943,0.5,69.42399999999999,70.55,68.55,2.0,0.20000000000000284,67.992,68.75,67.16,1.5900000000000034,0.29000000000000625,68.91,70.05,68.15,1.8999999999999915,0.29999999999999716,158464,277932,101895,176037,-17082
2018-09-23,67.848,68.6,66.9,1.6999999999999886,-0.8099999999999881,68.336,68.86,67.7,1.1599999999999966,-0.46999999999999886,67.286,68.15,66.9,1.25,-1.1000000000000085,67.662,68.4,67.25,1.1500000000000057,-1.0400000000000063,97796,124452,76601,47851,-9909
2018-09-30,66.578,67.41,64.68,2.7299999999999898,-2.7299999999999898,67.08,68.48,64.93,3.549999999999997,-2.9599999999999937,65.626,66.5,64.05,2.450000000000003,-2.4200000000000017,66.06400000000001,67.65,64.37,3.280000000000001,-2.5799999999999983,126183,242170,62330,179840,179840
2018-10-07,60.3,64.07,57.2,6.86999999999999,-6.86999999999999,60.598,64.48,57.85,6.630000000000003,-6.630000000000003,58.508,61.89,56.38,5.509999999999998,-5.219999999999999,58.798,62.03,56.99,5.039999999999999,-5.039999999999999,156850,200963,126066,74897,-44167
2018-10-14,57.646,58.46,56.8,1.6600000000000037,-0.5800000000000054,58.292,58.92,57.61,1.3100000000000023,-1.3100000000000023,56.838,57.77,56.23,1.5400000000000063,-0.2700000000000031,57.742,58.84,56.66,2.180000000000007,-1.4100000000000037,145002,172130,130293,41837,-38929
2018-10-21,55.294,56.78,54.01,2.770000000000003,-1.2800000000000011,56.211999999999996,57.43,55.15,2.280000000000001,-1.3100000000000023,53.926,55.48,53.15,2.3299999999999983,-1.8699999999999974,54.712,56.7,53.68,3.020000000000003,-2.480000000000004,157426,193180,114657,78523,-23238
2018-10-28,56.304,58.21,54.09,4.119999999999997,4.119999999999997,57.452,60.17,55.5,4.670000000000002,3.049999999999997,55.57,57.56,53.86,3.700000000000003,2.8699999999999974,56.52,58.65,54.75,3.8999999999999986,2.0700000000000003,171035,238273,114797,123476,123476
2018-11-04,56.711999999999996,59.3,52.47,6.829999999999998,-0.46000000000000085,58.566,60.11,56.64,3.469999999999999,-2.549999999999997,56.1,57.69,52.47,5.219999999999999,-1.5399999999999991,57.492,59.79,55.68,4.109999999999999,-1.8400000000000034,157027,199385,133246,66139,-66139
2018-11-11,56.634,57.39,55.9,1.490000000000002,1.1799999999999997,57.54,58.13,56.81,1.3200000000000003,0.75,55.74,56.34,55.21,1.1300000000000026,0.3299999999999983,56.702,57.74,55.96,1.7800000000000011,-0.0899999999999963,107363,140400,79884,60516,27170
2018-11-18,55.0275,55.72,54.63,1.0899999999999963,0.6999999999999957,55.9125,56.3,55.27,1.029999999999994,1.0,54.05,54.2,53.84,0.35999999999999943,0.35999999999999943,54.9025,55.54,54.39,1.1499999999999986,0.11999999999999744,85783,122676,36156,86520,12589
2018-11-25,55.264,57.41,53.76,3.6499999999999986,3.279999999999994,56.29,58.18,54.29,3.8900000000000006,3.8900000000000006,54.342,56.29,52.64,3.6499999999999986,3.019999999999996,55.914,58.02,53.6,4.420000000000002,4.420000000000002,138090,205424,77261,128163,65401
2018-12-02,53.870000000000005,58.09,51.06,7.030000000000001,-7.030000000000001,54.11,58.09,51.23,6.8600000000000065,-6.8600000000000065,51.5225,54.31,49.69,4.6200000000000045,-4.6200000000000045,52.144999999999996,54.36,50.54,3.8200000000000003,-3.8200000000000003,167141,223905,132432,91473,10864
2018-12-09,50.72,51.45,49.34,2.1099999999999994,-2.1099999999999994,51.967999999999996,52.69,51.05,1.6400000000000006,-0.3399999999999963,49.834,50.67,48.99,1.6799999999999997,-0.769999999999996,50.404,51.36,49.34,2.019999999999996,-0.1600000000000037,196873,293332,119228,174104,174104
2018-12-16,49.86,51.01,48.81,2.1999999999999957,-1.8599999999999994,50.775999999999996,51.89,49.69,2.200000000000003,-2.200000000000003,48.742,50.61,47.85,2.759999999999998,-2.759999999999998,49.334,50.84,47.89,2.950000000000003,-2.950000000000003,256832,591033,91026,500007,-66265
2018-12-23,49.7025,51.13,48.07,3.0600000000000023,3.0600000000000023,50.905,51.52,49.96,1.5600000000000023,1.4200000000000017,48.735,49.96,47.07,2.8900000000000006,2.6000000000000014,50.655,51.34,49.89,1.4500000000000028,1.4500000000000028,135214,151038,117902,33136,-33136
2018-12-30,50.84,51.89,50.42,1.4699999999999989,1.4399999999999977,51.725,52.65,50.6,2.049999999999997,1.25,50.1325,51.75,48.95,2.799999999999997,1.6199999999999974,51.05,51.97,49.47,2.5,1.1600000000000037,154688,183500,129778,53722,-30622
2019-01-06,52.682,53.6,51.69,1.9100000000000037,1.0799999999999983,53.518,54.32,52.48,1.8400000000000034,1.2399999999999949,52.058,52.71,51.34,1.3699999999999974,0.6900000000000048,52.92,54.08,52.05,2.030000000000001,1.1200000000000045,182350,247119,112323,134796,-103327
2019-01-13,53.272499999999994,54.41,52.54,1.8699999999999974,1.25,54.53,56.61,53.16,3.450000000000003,3.450000000000003,52.9325,54.05,52.38,1.6699999999999946,1.6699999999999946,53.8525,55.55,52.63,2.9199999999999946,2.9199999999999946,111353,134988,74997,59991,59991
2019-01-20,54.738,55.8,53.33,2.469999999999999,0.8299999999999983,55.344,56.2,54.55,1.6500000000000057,1.1700000000000017,53.93,55.22,52.8,2.4200000000000017,1.3799999999999955,54.838,56.16,53.34,2.819999999999993,1.5399999999999991,103634,134728,79883,54845,14607
2019-01-27,57.03,59.04,56.14,2.8999999999999986,2.8999999999999986,58.69,60.43,56.58,3.8500000000000014,3.020000000000003,56.448,58.18,55.29,2.8900000000000006,2.530000000000001,57.988,59.43,55.87,3.5600000000000023,2.75,229931,295012,197718,97294,-40889
2019-02-03,57.304,58.49,56.09,2.3999999999999986,-2.3999999999999986,57.746,58.64,56.45,2.1899999999999977,-2.1799999999999997,56.452,57.77,55.47,2.3000000000000043,-1.4399999999999977,57.064,58.24,55.98,2.260000000000005,-1.3499999999999943,97448,125144,80440,44704,-41082
2019-02-10,57.7775,58.2,56.87,1.3300000000000054,1.230000000000004,58.4125,58.71,58.09,0.6199999999999974,0.21999999999999886,57.495000000000005,58.09,56.87,1.220000000000006,0.8100000000000023,57.980000000000004,58.25,57.39,0.8599999999999994,0.20000000000000284,116515,165347,75770,89577,89577
2019-02-17,59.052,59.62,57.99,1.6299999999999955,1.6099999999999994,60.1,60.66,59.2,1.4599999999999937,1.4599999999999937,58.732,59.6,57.99,1.6099999999999994,1.6099999999999994,59.466,60.52,58.59,1.9299999999999997,1.4400000000000048,184245,350990,112497,238493,-195219
2019-02-24,59.708,60.46,58.74,1.7199999999999989,-0.25,60.576,61.16,59.71,1.4499999999999957,-0.259999999999998,59.108,59.56,58.52,1.0399999999999991,0.6499999999999986,59.69,60.54,58.93,1.6099999999999994,1.6099999999999994,125118,159574,85024,74550,-42929
2019-03-03,60.302,61.07,59.61,1.4600000000000009,-0.8599999999999994,60.81,61.34,59.95,1.3900000000000006,0.020000000000003126,59.796,60.36,59.23,1.1300000000000026,-0.8200000000000003,60.314,61.01,59.44,1.5700000000000003,-0.14999999999999858,156298,237603,106585,131018,23355
2019-03-10,60.126,61.45,58.51,2.940000000000005,-1.2800000000000011,60.698,62.15,59.6,2.549999999999997,-1.759999999999998,59.202,60.66,58.02,2.6399999999999935,-1.529999999999994,59.686,60.81,58.05,2.760000000000005,-0.8900000000000006,178224,337987,70926,267061,-132714
2019-03-17,58.822,60.25,56.76,3.490000000000002,-3.490000000000002,59.522,60.72,56.9,3.8200000000000003,-3.8200000000000003,57.568,58.78,55.86,2.9200000000000017,-2.9200000000000017,58.228,60.31,56.26,4.050000000000004,-2.8100000000000023,189322,243638,129472,114166,52499
2019-03-24,58.474000000000004,59.79,56.82,2.969999999999999,2.8100000000000023,59.37,60.68,58.05,2.6300000000000026,2.6300000000000026,57.856,59.09,56.51,2.5800000000000054,2.5800000000000054,58.814,60.0,57.81,2.1899999999999977,2.1899999999999977,110810,176809,78794,98015,-77415
2019-03-31,60.78,61.94,59.93,2.009999999999998,2.009999999999998,61.286,62.41,59.93,2.479999999999997,2.479999999999997,60.174,61.31,58.88,2.4299999999999997,2.1099999999999994,61.032000000000004,62.39,59.33,3.0600000000000023,3.0600000000000023,79718,93785,66730,27055,-14250
2019-04-07,62.192,62.77,61.46,1.3100000000000023,0.6200000000000045,62.562,63.16,62.19,0.9699999999999989,0.9699999999999989,61.604,62.18,61.01,1.1700000000000017,1.1700000000000017,61.958,62.47,61.12,1.3500000000000014,1.3300000000000054,90877,117188,65467,51721,-23498
2019-04-14,63.2125,63.64,62.91,0.730000000000004,-0.09000000000000341,63.45,63.75,63.09,0.6599999999999966,-0.3199999999999932,62.5325,63.06,61.67,1.3900000000000006,-1.0700000000000003,62.8875,63.2,62.01,1.1900000000000048,-1.1799999999999997,96139,122641,84855,37786,-36706
2019-04-21,62.248,62.84,61.52,1.3200000000000003,0.7900000000000063,63.034,63.46,62.36,1.1000000000000014,-0.4100000000000037,61.827999999999996,62.46,61.15,1.3100000000000023,0.5600000000000023,62.434000000000005,63.0,61.27,1.7299999999999969,0.14000000000000057,86090,116629,59905,56724,-29863
2019-04-28,61.104,62.95,59.19,3.760000000000005,-1.8100000000000023,61.908,63.08,60.01,3.0700000000000003,-1.4799999999999969,59.972,61.8,58.74,3.059999999999995,-2.1699999999999946,61.204,62.77,59.6,3.1700000000000017,-1.6200000000000045,142325,191431,111448,79983,5033
2019-05-05,59.824,60.87,58.94,1.9299999999999997,-1.3100000000000023,60.476,61.55,59.11,2.4399999999999977,-2.4399999999999977,58.864,60.19,56.71,3.479999999999997,-3.479999999999997,59.498,60.56,57.04,3.520000000000003,-3.520000000000003,94746,122800,76875,45925,19451
2019-05-12,57.0,57.97,55.78,2.1899999999999977,-1.3699999999999974,57.81,58.52,56.54,1.980000000000004,-1.75,56.594,57.69,55.57,2.1199999999999974,-1.1899999999999977,57.164,57.94,56.05,1.8900000000000006,-1.5900000000000034,89677,94351,81732,12619,-12301
2019-05-19,55.305,56.38,54.05,2.3300000000000054,-2.3300000000000054,55.7625,57.3,54.05,3.25,-3.25,54.38,56.24,53.14,3.1000000000000014,-2.940000000000005,54.795,56.7,53.4,3.3000000000000043,-3.3000000000000043,116127,157029,53824,103205,67208
2019-05-26,52.692,53.47,52.07,1.3999999999999986,-1.25,53.908,54.54,52.91,1.6300000000000026,0.769999999999996,52.252,52.9,51.89,1.009999999999998,0.09000000000000341,53.132,53.95,51.98,1.970000000000006,0.8400000000000034,148265,169424,132209,37215,-9190
2019-06-02,56.142,57.35,54.53,2.8200000000000003,2.8200000000000003,57.006,58.11,56.26,1.8500000000000014,1.8500000000000014,55.736000000000004,57.02,54.46,2.5600000000000023,2.5600000000000023,56.54,57.29,56.0,1.2899999999999991,1.2899999999999991,141420,261224,80728,180496,-180496
2019-06-09,57.662,58.13,57.12,1.0100000000000051,-1.0100000000000051,58.230000000000004,59.11,57.61,1.5,-1.5,57.050000000000004,57.7,56.35,1.3500000000000014,-1.0499999999999972,57.514,58.28,57.06,1.2199999999999989,-0.3299999999999983,98974,145621,74091,71530,-71530
2019-06-16,57.212,59.2,53.58,5.6200000000000045,-4.270000000000003,57.96,59.93,54.01,5.920000000000002,-5.07,56.158,58.94,52.98,5.960000000000001,-4.730000000000004,56.628,59.21,53.02,6.189999999999998,-5.449999999999996,189033,416054,99741,316313,84186
2019-06-23,52.734,54.38,51.64,2.740000000000002,1.5,53.37,54.44,52.22,2.219999999999999,1.259999999999998,52.196,53.22,51.26,1.9600000000000009,0.8100000000000023,52.768,53.92,51.78,2.1400000000000006,1.3599999999999994,230381,348264,146391,201873,72008
2019-06-30,53.28,53.98,52.83,1.1499999999999986,-0.9299999999999997,53.894999999999996,54.29,53.55,0.740000000000002,-0.3500000000000014,52.645,52.8,52.56,0.23999999999999488,-0.20999999999999375,53.08,53.39,52.63,0.759999999999998,-0.27999999999999403,139090,229193,90163,139030,102025
2019-07-07,51.92,52.84,50.74,2.1000000000000014,-0.36999999999999744,52.444,53.26,51.79,1.4699999999999989,-0.6099999999999994,51.07,51.94,49.98,1.9600000000000009,-0.5300000000000011,51.688,52.31,50.56,1.75,-0.37000000000000455,174261,231748,134861,96887,18288
2019-07-14,51.44,51.84,50.9,0.9400000000000048,-0.05000000000000426,52.022,52.7,51.18,1.5200000000000031,-0.5800000000000054,50.936,51.59,50.44,1.1500000000000057,-0.5300000000000011,51.52,51.92,51.01,0.9100000000000037,0.1599999999999966,108613,152193,80052,72141,-20403
2019-07-21,53.486000000000004,54.47,52.17,2.299999999999997,2.299999999999997,54.32,54.99,53.21,1.7800000000000011,1.3399999999999963,53.058,53.7,52.17,1.5300000000000011,1.1799999999999997,53.884,54.48,53.09,1.3899999999999935,0.5599999999999952,155574,217863,107585,110278,-36593
2019-07-28,53.378,54.94,51.3,3.6400000000000006,-1.8900000000000006,54.168,55.45,51.6,3.8500000000000014,-3.3799999999999955,51.658,53.15,49.31,3.8399999999999963,-3.8399999999999963,52.528,54.92,50.16,4.760000000000005,-4.760000000000005,239350,319092,109451,209641,81036
2019-08-04,50.08,51.02,49.51,1.5100000000000051,-0.8800000000000026,50.582,51.58,49.51,2.0700000000000003,-1.1600000000000037,49.114,49.83,48.46,1.3699999999999974,0.25,50.042,51.41,49.03,2.3799999999999955,-1.4200000000000017,294620,415256,151074,264182,-264182
2019-08-11,48.062,48.9,46.94,1.9600000000000009,0.10999999999999943,48.642,50.27,47.21,3.0600000000000023,-1.220000000000006,47.448,48.79,46.23,2.5600000000000023,-0.259999999999998,48.036,49.41,46.79,2.6199999999999974,-0.759999999999998,128200,191739,80304,111435,-15306
2019-08-18,48.096,48.81,46.66,2.1500000000000057,-1.7000000000000028,48.303999999999995,48.98,46.69,2.289999999999999,-1.8100000000000023,47.154,48.21,45.77,2.4399999999999977,-1.9600000000000009,47.476,48.48,45.96,2.519999999999996,-1.5300000000000011,111933,146926,68501,78425,29485
2019-08-25,47.09,48.64,45.4,3.240000000000002,1.5700000000000003,47.97,48.85,46.87,1.980000000000004,0.980000000000004,46.485,48.13,45.26,2.8700000000000045,2.8300000000000054,47.055,48.2,45.55,2.6500000000000057,2.6500000000000057,135087,209302,76999,132303,-67381
2019-09-01,49.066,50.17,47.58,2.5900000000000034,2.5900000000000034,49.728,50.83,47.66,3.1700000000000017,3.1700000000000017,48.754,50.01,46.6,3.4099999999999966,3.4099999999999966,49.182,50.57,47.22,3.3500000000000014,3.3500000000000014,241353,344059,158229,185830,-67481
2019-09-08,53.482,55.07,50.73,4.340000000000003,4.25,54.544000000000004,56.12,51.92,4.199999999999996,3.4200000000000017,52.704,54.8,50.54,4.259999999999998,3.0500000000000043,54.086,55.33,51.91,3.4200000000000017,2.8000000000000043,247435,432141,132829,299312,-212492
2019-09-15,53.583999999999996,54.29,52.61,1.6799999999999997,-1.6799999999999997,54.048,54.45,53.82,0.6300000000000026,-0.46999999999999886,52.958,53.28,52.61,0.6700000000000017,-0.6700000000000017,53.508,53.93,53.25,0.6799999999999997,-0.46999999999999886,250408,543099,134862,408237,15025
2019-09-22,53.312,53.68,52.73,0.9500000000000028,-0.7100000000000009,53.782,54.05,53.52,0.529999999999994,-0.35999999999999943,52.552,53.01,52.25,0.759999999999998,0.0,53.128,53.83,52.56,1.269999999999996,0.5300000000000011,121476,141189,107800,33389,-31596
2019-09-29,51.13,53.53,50.24,3.289999999999999,-2.8700000000000045,51.577999999999996,54.41,50.68,3.729999999999997,-3.25,50.132,51.24,49.47,1.7700000000000031,-0.9699999999999989,50.678,51.31,50.22,1.0900000000000034,-0.8500000000000014,106491,159421,64066,95355,49836
2019-10-06,50.147999999999996,51.08,49.62,1.4600000000000009,0.8400000000000034,50.56,51.72,49.73,1.990000000000002,1.3400000000000034,49.566,50.64,48.64,2.0,1.4600000000000009,49.916,50.73,48.92,1.8099999999999952,1.6400000000000006,172380,370098,70825,299273,60762
2019-10-13,51.72,52.52,50.56,1.9600000000000009,1.9600000000000009,52.586,52.94,52.03,0.9099999999999966,0.9099999999999966,51.462,51.91,50.56,1.3499999999999943,1.3200000000000003,51.936,52.34,51.63,0.7100000000000009,0.5899999999999963,191960,272922,112362,160560,-67289
2019-10-20,51.606,52.49,50.2,2.289999999999999,0.37000000000000455,52.27,53.72,51.56,2.1599999999999966,1.509999999999998,50.772,52.49,49.88,2.6099999999999994,1.4299999999999997,51.674,53.45,50.2,3.25,2.0700000000000003,266726,334071,202794,131277,-131277
2019-10-27,52.92,54.0,51.81,2.1899999999999977,0.9500000000000028,53.63,54.51,51.94,2.5700000000000003,0.4299999999999997,51.516,53.23,49.31,3.9199999999999946,0.20999999999999375,52.234,53.4,49.45,3.9499999999999957,0.14000000000000057,349742,520476,200759,319717,90456
2019-11-03,54.91,56.16,53.76,2.3999999999999986,2.3999999999999986,56.184,57.18,55.43,1.75,0.37000000000000455,54.224000000000004,54.54,53.59,0.9499999999999957,0.8999999999999986,55.18,56.97,54.36,2.6099999999999994,-0.1700000000000017,499944,739442,181216,558226,-518610
2019-11-10,53.71,54.93,52.97,1.9600000000000009,-1.5899999999999963,54.158,54.93,53.74,1.1899999999999977,-1.1700000000000017,53.022,53.4,52.4,1.0,-0.17999999999999972,53.652,53.85,53.45,0.3999999999999986,0.12999999999999545,178685,246519,135308,111211,-63575
