Date,UBS AG FI Enhanced Europe 50_Open_average,UBS AG FI Enhanced Europe 50_Open_max,UBS AG FI Enhanced Europe 50_Open_min,UBS AG FI Enhanced Europe 50_Open_volatility,UBS AG FI Enhanced Europe 50_Open_change,UBS AG FI Enhanced Europe 50_High_average,UBS AG FI Enhanced Europe 50_High_max,UBS AG FI Enhanced Europe 50_High_min,UBS AG FI Enhanced Europe 50_High_volatility,UBS AG FI Enhanced Europe 50_High_change,UBS AG FI Enhanced Europe 50_Low_average,UBS AG FI Enhanced Europe 50_Low_max,UBS AG FI Enhanced Europe 50_Low_min,UBS AG FI Enhanced Europe 50_Low_volatility,UBS AG FI Enhanced Europe 50_Low_change,UBS AG FI Enhanced Europe 50_Close_average,UBS AG FI Enhanced Europe 50_Close_max,UBS AG FI Enhanced Europe 50_Close_min,UBS AG FI Enhanced Europe 50_Close_volatility,UBS AG FI Enhanced Europe 50_Close_change
2018-07-22,172.94,172.94,172.94,0.0,0.0,172.94,172.94,172.94,0.0,0.0,170.84,170.84,170.84,0.0,0.0,171.64,171.64,171.64,0.0,0.0
2018-07-29,164.96,164.96,164.96,0.0,0.0,166.17,166.17,166.17,0.0,0.0,164.96,164.96,164.96,0.0,0.0,166.15,166.15,166.15,0.0,0.0
2018-08-05,158.36,158.36,158.36,0.0,0.0,159.25,159.25,159.25,0.0,0.0,156.54,156.54,156.54,0.0,0.0,156.83,156.83,156.83,0.0,0.0
2018-08-12,158.09,158.09,158.09,0.0,0.0,158.09,158.09,158.09,0.0,0.0,158.09,158.09,158.09,0.0,0.0,158.09,158.09,158.09,0.0,0.0
2018-08-19,164.0,164.0,164.0,0.0,0.0,165.29,165.29,165.29,0.0,0.0,164.0,164.0,164.0,0.0,0.0,164.95,164.95,164.95,0.0,0.0
2018-08-26,160.0,160.0,160.0,0.0,0.0,160.0,160.0,160.0,0.0,0.0,158.0,158.0,158.0,0.0,0.0,158.0,158.0,158.0,0.0,0.0
2018-09-02,152.0,152.0,152.0,0.0,0.0,152.0,152.0,152.0,0.0,0.0,152.0,152.0,152.0,0.0,0.0,152.0,152.0,152.0,0.0,0.0
2018-09-09,156.95,156.95,156.95,0.0,0.0,157.9,157.9,157.9,0.0,0.0,156.32,156.32,156.32,0.0,0.0,156.68,156.68,156.68,0.0,0.0
2018-09-16,165.0,165.0,165.0,0.0,0.0,165.0,165.0,165.0,0.0,0.0,163.03,163.03,163.03,0.0,0.0,163.15,163.15,163.15,0.0,0.0
2018-09-23,161.0,161.0,161.0,0.0,0.0,161.0,161.0,161.0,0.0,0.0,161.0,161.0,161.0,0.0,0.0,161.0,161.0,161.0,0.0,0.0
2018-09-30,150.1,150.1,150.1,0.0,0.0,151.85,151.85,151.85,0.0,0.0,150.1,150.1,150.1,0.0,0.0,151.85,151.85,151.85,0.0,0.0
2018-10-07,144.95,144.95,144.95,0.0,0.0,144.95,144.95,144.95,0.0,0.0,143.76,143.76,143.76,0.0,0.0,144.19,144.19,144.19,0.0,0.0
2018-10-14,144.58,144.58,144.58,0.0,0.0,144.58,144.58,144.58,0.0,0.0,141.94,141.94,141.94,0.0,0.0,144.0,144.0,144.0,0.0,0.0
2018-10-21,139.17,139.17,139.17,0.0,0.0,139.17,139.17,139.17,0.0,0.0,133.75,133.75,133.75,0.0,0.0,134.19,134.19,134.19,0.0,0.0
2018-10-28,144.04,144.04,144.04,0.0,0.0,144.78,144.78,144.78,0.0,0.0,143.05,143.05,143.05,0.0,0.0,144.04,144.04,144.04,0.0,0.0
2018-11-04,138.55,138.55,138.55,0.0,0.0,138.55,138.55,138.55,0.0,0.0,138.55,138.55,138.55,0.0,0.0,138.55,138.55,138.55,0.0,0.0
2018-11-11,140.17,140.17,140.17,0.0,0.0,140.17,140.17,140.17,0.0,0.0,140.17,140.17,140.17,0.0,0.0,140.17,140.17,140.17,0.0,0.0
2018-11-18,139.42,139.42,139.42,0.0,0.0,139.43,139.43,139.43,0.0,0.0,138.25,138.25,138.25,0.0,0.0,138.52,138.52,138.52,0.0,0.0
2018-11-25,143.48,143.48,143.48,0.0,0.0,143.48,143.48,143.48,0.0,0.0,141.81,141.81,141.81,0.0,0.0,143.05,143.05,143.05,0.0,0.0
2018-12-02,129.26,129.26,129.26,0.0,0.0,129.26,129.26,129.26,0.0,0.0,122.7,122.7,122.7,0.0,0.0,128.51,128.51,128.51,0.0,0.0
2018-12-09,128.63,128.63,128.63,0.0,0.0,128.63,128.63,128.63,0.0,0.0,125.05,125.05,125.05,0.0,0.0,125.57,125.57,125.57,0.0,0.0
2018-12-16,119.57,119.57,119.57,0.0,0.0,119.92,119.92,119.92,0.0,0.0,115.95,115.95,115.95,0.0,0.0,116.52,116.52,116.52,0.0,0.0
2018-12-23,125.0,125.0,125.0,0.0,0.0,125.0,125.0,125.0,0.0,0.0,123.52,123.52,123.52,0.0,0.0,124.4,124.4,124.4,0.0,0.0
2018-12-30,127.63,127.63,127.63,0.0,0.0,129.01,129.01,129.01,0.0,0.0,127.63,127.63,127.63,0.0,0.0,129.01,129.01,129.01,0.0,0.0
2019-01-06,129.17,129.17,129.17,0.0,0.0,129.94,129.94,129.94,0.0,0.0,129.17,129.17,129.17,0.0,0.0,129.94,129.94,129.94,0.0,0.0
2019-01-13,133.8,133.8,133.8,0.0,0.0,134.0,134.0,134.0,0.0,0.0,133.45,133.45,133.45,0.0,0.0,134.0,134.0,134.0,0.0,0.0
2019-01-20,131.0,131.0,131.0,0.0,0.0,132.21,132.21,132.21,0.0,0.0,131.0,131.0,131.0,0.0,0.0,132.21,132.21,132.21,0.0,0.0
2019-01-27,136.5,136.5,136.5,0.0,0.0,138.31,138.31,138.31,0.0,0.0,136.5,136.5,136.5,0.0,0.0,138.31,138.31,138.31,0.0,0.0
2019-02-03,136.23,136.23,136.23,0.0,0.0,136.23,136.23,136.23,0.0,0.0,135.24,135.24,135.24,0.0,0.0,135.86,135.86,135.86,0.0,0.0
2019-02-10,142.18,142.18,142.18,0.0,0.0,142.96,142.96,142.96,0.0,0.0,142.0,142.0,142.0,0.0,0.0,142.96,142.96,142.96,0.0,0.0
2019-02-17,145.7,145.7,145.7,0.0,0.0,146.37,146.37,146.37,0.0,0.0,145.69,145.69,145.69,0.0,0.0,146.37,146.37,146.37,0.0,0.0
2019-02-24,147.53,147.53,147.53,0.0,0.0,147.53,147.53,147.53,0.0,0.0,146.19,146.19,146.19,0.0,0.0,147.33,147.33,147.33,0.0,0.0
2019-03-03,145.75,145.75,145.75,0.0,0.0,147.7,147.7,147.7,0.0,0.0,145.64,145.64,145.64,0.0,0.0,147.7,147.7,147.7,0.0,0.0
2019-03-10,155.6,155.6,155.6,0.0,0.0,156.36,156.36,156.36,0.0,0.0,155.37,155.37,155.37,0.0,0.0,156.36,156.36,156.36,0.0,0.0
2019-03-17,150.0,150.0,150.0,0.0,0.0,150.46,150.46,150.46,0.0,0.0,149.69,149.69,149.69,0.0,0.0,150.46,150.46,150.46,0.0,0.0
2019-03-24,154.5,154.5,154.5,0.0,0.0,155.54,155.54,155.54,0.0,0.0,154.5,154.5,154.5,0.0,0.0,155.54,155.54,155.54,0.0,0.0
2019-03-31,159.74,159.74,159.74,0.0,0.0,159.74,159.74,159.74,0.0,0.0,159.0,159.0,159.0,0.0,0.0,159.3,159.3,159.3,0.0,0.0
2019-04-07,159.84,159.84,159.84,0.0,0.0,159.84,159.84,159.84,0.0,0.0,158.64,158.64,158.64,0.0,0.0,159.52,159.52,159.52,0.0,0.0
2019-04-14,159.08,159.08,159.08,0.0,0.0,159.5,159.5,159.5,0.0,0.0,158.75,158.75,158.75,0.0,0.0,159.14,159.14,159.14,0.0,0.0
2019-04-21,159.14,159.14,159.14,0.0,0.0,160.84,160.84,160.84,0.0,0.0,159.14,159.14,159.14,0.0,0.0,160.84,160.84,160.84,0.0,0.0
2019-04-28,142.46,142.46,142.46,0.0,0.0,159.5,159.5,159.5,0.0,0.0,142.46,142.46,142.46,0.0,0.0,159.5,159.5,159.5,0.0,0.0
2019-05-05,149.72,149.72,149.72,0.0,0.0,149.72,149.72,149.72,0.0,0.0,149.72,149.72,149.72,0.0,0.0,149.72,149.72,149.72,0.0,0.0
2019-05-12,153.7,153.7,153.7,0.0,0.0,153.7,153.7,153.7,0.0,0.0,153.53,153.53,153.53,0.0,0.0,153.62,153.62,153.62,0.0,0.0
2019-05-19,155.09,155.09,155.09,0.0,0.0,155.76,155.76,155.76,0.0,0.0,155.09,155.09,155.09,0.0,0.0,155.76,155.76,155.76,0.0,0.0
2019-05-26,150.21,150.21,150.21,0.0,0.0,151.14,151.14,151.14,0.0,0.0,150.04,150.04,150.04,0.0,0.0,150.99,150.99,150.99,0.0,0.0
2019-06-02,159.75,159.75,159.75,0.0,0.0,160.43,160.43,160.43,0.0,0.0,159.3,159.3,159.3,0.0,0.0,160.43,160.43,160.43,0.0,0.0
2019-06-09,158.34,158.34,158.34,0.0,0.0,158.56,158.56,158.56,0.0,0.0,157.35,157.35,157.35,0.0,0.0,157.46,157.46,157.46,0.0,0.0
2019-06-16,167.06,167.06,167.06,0.0,0.0,167.72,167.72,167.72,0.0,0.0,166.45,166.45,166.45,0.0,0.0,167.3,167.3,167.3,0.0,0.0
2019-06-23,169.62,169.62,169.62,0.0,0.0,169.62,169.62,169.62,0.0,0.0,167.01,167.01,167.01,0.0,0.0,167.05,167.05,167.05,0.0,0.0
2019-06-30,166.65,166.65,166.65,0.0,0.0,166.65,166.65,166.65,0.0,0.0,166.21,166.21,166.21,0.0,0.0,166.5,166.5,166.5,0.0,0.0
2019-07-07,164.44,164.44,164.44,0.0,0.0,164.44,164.44,164.44,0.0,0.0,163.59,163.59,163.59,0.0,0.0,163.8,163.8,163.8,0.0,0.0
2019-07-14,162.66,162.66,162.66,0.0,0.0,163.59,163.59,163.59,0.0,0.0,162.66,162.66,162.66,0.0,0.0,163.59,163.59,163.59,0.0,0.0
2019-07-21,164.89,164.89,164.89,0.0,0.0,164.89,164.89,164.89,0.0,0.0,163.46,163.46,163.46,0.0,0.0,163.5,163.5,163.5,0.0,0.0
2019-07-28,147.5,147.5,147.5,0.0,0.0,147.5,147.5,147.5,0.0,0.0,145.29,145.29,145.29,0.0,0.0,145.86,145.86,145.86,0.0,0.0
2019-08-04,149.61,149.61,149.61,0.0,0.0,150.78,150.78,150.78,0.0,0.0,148.44,148.44,148.44,0.0,0.0,148.78,148.78,148.78,0.0,0.0
2019-08-11,150.2,150.2,150.2,0.0,0.0,150.61,150.61,150.61,0.0,0.0,149.35,149.35,149.35,0.0,0.0,149.91,149.91,149.91,0.0,0.0
2019-08-18,147.3,147.3,147.3,0.0,0.0,148.5,148.5,148.5,0.0,0.0,147.3,147.3,147.3,0.0,0.0,148.09,148.09,148.09,0.0,0.0
2019-08-25,152.85,152.85,152.85,0.0,0.0,152.88,152.88,152.88,0.0,0.0,152.0,152.0,152.0,0.0,0.0,152.33,152.33,152.33,0.0,0.0
2019-09-01,157.75,157.75,157.75,0.0,0.0,157.81,157.81,157.81,0.0,0.0,157.75,157.75,157.75,0.0,0.0,157.81,157.81,157.81,0.0,0.0
2019-09-08,157.38,157.38,157.38,0.0,0.0,157.38,157.38,157.38,0.0,0.0,157.18,157.18,157.18,0.0,0.0,157.18,157.18,157.18,0.0,0.0
2019-09-15,158.4,158.4,158.4,0.0,0.0,160.68,160.68,160.68,0.0,0.0,158.4,158.4,158.4,0.0,0.0,160.68,160.68,160.68,0.0,0.0
2019-09-22,161.04,161.04,161.04,0.0,0.0,161.12,161.12,161.12,0.0,0.0,160.17,160.17,160.17,0.0,0.0,160.75,160.75,160.75,0.0,0.0
2019-09-29,154.26,154.26,154.26,0.0,0.0,154.26,154.26,154.26,0.0,0.0,153.47,153.47,153.47,0.0,0.0,154.0,154.0,154.0,0.0,0.0
2019-10-06,160.25,160.25,160.25,0.0,0.0,160.25,160.25,160.25,0.0,0.0,160.25,160.25,160.25,0.0,0.0,160.25,160.25,160.25,0.0,0.0
2019-10-13,165.8,165.8,165.8,0.0,0.0,165.82,165.82,165.82,0.0,0.0,165.64,165.64,165.64,0.0,0.0,165.82,165.82,165.82,0.0,0.0
2019-10-20,169.69,169.69,169.69,0.0,0.0,170.19,170.19,170.19,0.0,0.0,169.39,169.39,169.39,0.0,0.0,169.39,169.39,169.39,0.0,0.0
2019-10-27,173.04,173.04,173.04,0.0,0.0,173.04,173.04,173.04,0.0,0.0,173.04,173.04,173.04,0.0,0.0,173.04,173.04,173.04,0.0,0.0
2019-11-03,173.14,173.14,173.14,0.0,0.0,173.42,173.42,173.42,0.0,0.0,173.14,173.14,173.14,0.0,0.0,173.42,173.42,173.42,0.0,0.0
2019-11-10,174.68,174.68,174.68,0.0,0.0,174.68,174.68,174.68,0.0,0.0,174.68,174.68,174.68,0.0,0.0,174.68,174.68,174.68,0.0,0.0
2019-11-17,174.42,174.42,174.42,0.0,0.0,174.42,174.42,174.42,0.0,0.0,174.42,174.42,174.42,0.0,0.0,174.42,174.42,174.42,0.0,0.0
2019-11-24,170.57,170.57,170.57,0.0,0.0,170.57,170.57,170.57,0.0,0.0,170.37,170.37,170.37,0.0,0.0,170.37,170.37,170.37,0.0,0.0
2019-12-01,173.26,173.26,173.26,0.0,0.0,173.26,173.26,173.26,0.0,0.0,172.84,172.84,172.84,0.0,0.0,172.84,172.84,172.84,0.0,0.0
2019-12-08,183.74,183.74,183.74,0.0,0.0,183.74,183.74,183.74,0.0,0.0,183.74,183.74,183.74,0.0,0.0,183.74,183.74,183.74,0.0,0.0
2019-12-15,184.16,184.16,184.16,0.0,0.0,184.16,184.16,184.16,0.0,0.0,184.16,184.16,184.16,0.0,0.0,184.16,184.16,184.16,0.0,0.0
2019-12-22,184.05,184.05,184.05,0.0,0.0,184.05,184.05,184.05,0.0,0.0,184.05,184.05,184.05,0.0,0.0,184.05,184.05,184.05,0.0,0.0
2019-12-29,184.6,184.6,184.6,0.0,0.0,185.41,185.41,185.41,0.0,0.0,184.6,184.6,184.6,0.0,0.0,185.41,185.41,185.41,0.0,0.0
