Date,GTE_Open_average,GTE_Open_max,GTE_Open_min,GTE_Open_volatility,GTE_Open_change,GTE_High_average,GTE_High_max,GTE_High_min,GTE_High_volatility,GTE_High_change,GTE_Low_average,GTE_Low_max,GTE_Low_min,GTE_Low_volatility,GTE_Low_change,GTE_Close_average,GTE_Close_max,GTE_Close_min,GTE_Close_volatility,GTE_Close_change,GTE_Volume_average,GTE_Volume_max,GTE_Volume_min,GTE_Volume_volatility,GTE_Volume_change
2018-01-14,2.832,2.95,2.75,0.20000000000000018,-0.1200000000000001,2.886,2.96,2.83,0.1299999999999999,-0.1299999999999999,2.769,2.81,2.71,0.10000000000000009,-0.015000000000000124,2.812,2.85,2.77,0.08000000000000007,-0.04999999999999982,82303,152260,30266,121994,-48518
2018-01-21,2.828,2.88,2.77,0.10999999999999988,0.10999999999999988,2.894,2.94,2.82,0.1200000000000001,0.08000000000000007,2.796,2.81,2.77,0.040000000000000036,0.040000000000000036,2.862,2.9,2.8,0.10000000000000009,0.08000000000000007,74292,141279,39232,102047,26105
2018-01-28,2.786,2.86,2.68,0.17999999999999972,-0.17999999999999972,2.836,2.88,2.76,0.1200000000000001,-0.1200000000000001,2.7319999999999998,2.8,2.65,0.1499999999999999,-0.1499999999999999,2.77,2.86,2.66,0.19999999999999973,-0.1499999999999999,76842,114417,35458,78959,78959
2018-02-04,2.568,2.69,2.47,0.21999999999999975,-0.1299999999999999,2.642,2.8,2.5,0.2999999999999998,-0.21999999999999975,2.496,2.62,2.38,0.2400000000000002,-0.1299999999999999,2.5540000000000003,2.71,2.45,0.2599999999999998,-0.1299999999999999,103107,154757,81257,73500,73500
2018-02-11,2.5675,2.61,2.5,0.10999999999999988,0.0,2.6225,2.66,2.58,0.08000000000000007,0.08000000000000007,2.5225,2.58,2.48,0.10000000000000009,0.06000000000000005,2.5875,2.63,2.52,0.10999999999999988,0.10000000000000009,60284,94453,42309,52144,18437
2018-02-18,2.656,2.77,2.61,0.16000000000000014,0.16000000000000014,2.714,2.77,2.66,0.10999999999999988,0.10999999999999988,2.628,2.69,2.6,0.08999999999999986,0.08999999999999986,2.656,2.74,2.6,0.14000000000000012,0.06999999999999984,82398,162517,34383,128134,128134
2018-02-25,2.56,2.69,2.46,0.22999999999999998,-0.16000000000000014,2.61,2.74,2.55,0.1900000000000004,-0.1900000000000004,2.507,2.63,2.43,0.19999999999999973,-0.125,2.536,2.63,2.47,0.1599999999999997,-0.08000000000000007,120335,193323,61789,131534,36708
2018-03-04,2.548,2.6,2.5,0.10000000000000009,-0.06000000000000005,2.574,2.6,2.53,0.07000000000000028,0.0,2.5020000000000002,2.54,2.47,0.06999999999999984,-0.03000000000000025,2.534,2.57,2.5,0.06999999999999984,-0.009999999999999787,114864,155726,75008,80718,46381
2018-03-11,2.604,2.64,2.58,0.06000000000000005,0.06000000000000005,2.644,2.67,2.6,0.06999999999999984,0.04999999999999982,2.59,2.63,2.56,0.06999999999999984,0.06999999999999984,2.62,2.66,2.56,0.10000000000000009,0.10000000000000009,67993,155069,44050,111019,-103406
2018-03-18,2.782,2.85,2.68,0.16999999999999993,0.13999999999999968,2.84,2.9,2.79,0.10999999999999988,0.029999999999999805,2.737,2.77,2.68,0.08999999999999986,0.04999999999999982,2.788,2.81,2.77,0.040000000000000036,0.009999999999999787,70382,85876,56176,29700,-10833
