Date,CVGW_Open_average,CVGW_Open_max,CVGW_Open_min,CVGW_Open_volatility,CVGW_Open_change,CVGW_High_average,CVGW_High_max,CVGW_High_min,CVGW_High_volatility,CVGW_High_change,CVGW_Low_average,CVGW_Low_max,CVGW_Low_min,CVGW_Low_volatility,CVGW_Low_change,CVGW_Close_average,CVGW_Close_max,CVGW_Close_min,CVGW_Close_volatility,CVGW_Close_change,CVGW_Volume_average,CVGW_Volume_max,CVGW_Volume_min,CVGW_Volume_volatility,CVGW_Volume_change
2018-01-14,88.95,89.6,88.05,1.5499999999999972,-0.3499999999999943,89.67,90.85,89.0,1.8499999999999943,-0.7999999999999972,87.91,88.35,87.6,0.75,-0.44999999999998863,88.44,89.4,87.95,1.4500000000000028,-0.20000000000000284,266778,549695,147821,401874,-135115
2018-01-21,87.26,87.7,86.9,0.7999999999999972,-0.7000000000000028,87.78,89.05,87.3,1.75,-1.5499999999999972,86.25,86.75,85.55,1.2000000000000028,1.2000000000000028,87.03999999999999,87.25,86.7,0.5499999999999972,-0.15000000000000568,275081,593837,81011,512826,-512826
2018-01-28,86.64999999999999,87.35,85.6,1.75,-1.0,87.094,87.8,86.15,1.6499999999999915,-1.3699999999999903,85.65,86.4,83.65,2.75,-2.75,86.11,87.0,83.65,3.3499999999999943,-3.3499999999999943,140855,212490,99249,113241,68056
2018-02-04,83.92,84.65,82.9,1.75,1.25,85.19,85.5,84.65,0.8499999999999943,0.75,82.846,83.8,80.56,3.239999999999995,3.0600000000000023,84.17999999999999,84.75,83.75,1.0,1.0,143306,168963,92138,76825,6374
2018-02-11,87.0125,88.9,84.55,4.3500000000000085,4.3500000000000085,88.8125,89.95,86.9,3.049999999999997,2.8999999999999915,85.87,86.84,83.9,2.9399999999999977,2.6899999999999977,88.2375,89.25,86.5,2.75,2.450000000000003,107887,133909,92247,41662,3465
2018-02-18,87.25,88.65,86.65,2.0,-2.0,88.21,89.45,87.0,2.450000000000003,-0.6499999999999915,86.45,87.1,85.85,1.25,-0.7999999999999972,87.056,88.1,86.08,2.019999999999996,0.75,149309,333356,74770,258586,205430
2018-02-25,85.67,88.4,83.5,4.900000000000006,-4.3500000000000085,86.5,88.75,84.35,4.400000000000006,-4.400000000000006,84.47,87.1,82.65,4.449999999999989,-4.449999999999989,84.71,87.1,82.75,4.349999999999994,-4.349999999999994,137906,197544,93011,104533,50336
2018-03-04,85.69,88.2,82.9,5.299999999999997,5.299999999999997,87.53,90.95,84.6,6.3500000000000085,5.900000000000006,84.25999999999999,88.2,79.8,8.400000000000006,6.6000000000000085,86.92999999999999,90.35,84.35,6.0,5.599999999999994,172472,259346,113014,146332,-35398
2018-03-11,91.71,94.2,90.75,3.450000000000003,-0.09999999999999432,92.98,95.75,91.05,4.700000000000003,-1.1000000000000085,90.304,91.4,89.25,2.1500000000000057,-0.9699999999999989,91.61,94.0,89.95,4.049999999999997,-0.8499999999999943,193951,281917,142054,139863,-1647
2018-03-18,89.95,91.3,89.05,2.25,-1.25,91.428,92.5,90.05,2.450000000000003,-1.5,89.24,90.2,88.35,1.8500000000000085,-1.3000000000000114,89.74,90.95,88.4,2.549999999999997,-1.1500000000000057,128066,155890,100297,55593,-28828
