Date,iShares MSCI Norway Capped_etf_Open_average,iShares MSCI Norway Capped_etf_Open_max,iShares MSCI Norway Capped_etf_Open_min,iShares MSCI Norway Capped_etf_Open_volatility,iShares MSCI Norway Capped_etf_Open_change,iShares MSCI Norway Capped_etf_High_average,iShares MSCI Norway Capped_etf_High_max,iShares MSCI Norway Capped_etf_High_min,iShares MSCI Norway Capped_etf_High_volatility,iShares MSCI Norway Capped_etf_High_change,iShares MSCI Norway Capped_etf_Low_average,iShares MSCI Norway Capped_etf_Low_max,iShares MSCI Norway Capped_etf_Low_min,iShares MSCI Norway Capped_etf_Low_volatility,iShares MSCI Norway Capped_etf_Low_change,iShares MSCI Norway Capped_etf_Close_average,iShares MSCI Norway Capped_etf_Close_max,iShares MSCI Norway Capped_etf_Close_min,iShares MSCI Norway Capped_etf_Close_volatility,iShares MSCI Norway Capped_etf_Close_change
2018-08-05,27.56,27.56,27.56,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2018-08-12,26.82,26.82,26.82,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.99,26.99,26.99,0.0,0.0
2018-08-19,27.67,27.67,27.67,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.67,27.67,27.67,0.0,0.0,27.8,27.8,27.8,0.0,0.0
2018-08-26,27.63,27.63,27.63,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.58,27.58,27.58,0.0,0.0
2018-09-02,26.91,26.91,26.91,0.0,0.0,27.04,27.04,27.04,0.0,0.0,26.83,26.83,26.83,0.0,0.0,26.96,26.96,26.96,0.0,0.0
2018-09-09,28.02,28.02,28.02,0.0,0.0,28.03,28.03,28.03,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2018-09-16,28.79,28.79,28.79,0.0,0.0,28.88,28.88,28.88,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.88,28.88,28.88,0.0,0.0
2018-09-23,29.22,29.22,29.22,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.22,29.22,29.22,0.0,0.0
2018-09-30,28.53,28.53,28.53,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2018-10-07,27.87,27.87,27.87,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.66,27.66,27.66,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2018-10-14,27.6,27.6,27.6,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.89,27.89,27.89,0.0,0.0
2018-10-21,26.15,26.15,26.15,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.08,26.08,26.08,0.0,0.0,26.38,26.38,26.38,0.0,0.0
2018-10-28,27.16,27.16,27.16,0.0,0.0,27.26,27.26,27.26,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.99,26.99,26.99,0.0,0.0
2018-11-04,26.51,26.51,26.51,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.51,26.51,26.51,0.0,0.0,26.77,26.77,26.77,0.0,0.0
2018-11-11,26.05,26.05,26.05,0.0,0.0,26.17,26.17,26.17,0.0,0.0,25.98,25.98,25.98,0.0,0.0,26.07,26.07,26.07,0.0,0.0
2018-11-18,24.45,24.45,24.45,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.58,24.58,24.58,0.0,0.0
2018-11-25,25.22,25.22,25.22,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2018-12-02,25.14,25.14,25.14,0.0,0.0,25.17,25.17,25.17,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2018-12-09,24.32,24.32,24.32,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2018-12-16,23.04,23.04,23.04,0.0,0.0,23.13,23.13,23.13,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.83,22.83,22.83,0.0,0.0
2018-12-23,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.89,22.89,22.89,0.0,0.0
2018-12-30,23.8,23.8,23.8,0.0,0.0,24.13,24.13,24.13,0.0,0.0,23.8,23.8,23.8,0.0,0.0,24.13,24.13,24.13,0.0,0.0
2019-01-06,24.83,24.83,24.83,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2019-01-13,24.92,24.92,24.92,0.0,0.0,25.05,25.05,25.05,0.0,0.0,24.81,24.81,24.81,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2019-01-20,24.53,24.53,24.53,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.62,24.62,24.62,0.0,0.0
2019-01-27,24.83,24.83,24.83,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2019-02-03,24.23,24.23,24.23,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2019-02-10,25.04,25.04,25.04,0.0,0.0,25.04,25.04,25.04,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2019-02-17,25.24,25.24,25.24,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.26,25.26,25.26,0.0,0.0
2019-02-24,25.24,25.24,25.24,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.19,25.19,25.19,0.0,0.0
2019-03-03,24.51,24.51,24.51,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.62,24.62,24.62,0.0,0.0
2019-03-10,25.59,25.59,25.59,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.69,25.69,25.69,0.0,0.0
2019-03-17,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2019-03-24,25.31,25.31,25.31,0.0,0.0,25.31,25.31,25.31,0.0,0.0,24.93,24.93,24.93,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2019-03-31,25.63,25.63,25.63,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.72,25.72,25.72,0.0,0.0
2019-04-07,26.05,26.05,26.05,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.03,26.03,26.03,0.0,0.0,26.03,26.03,26.03,0.0,0.0
2019-04-14,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.23,26.23,26.23,0.0,0.0
2019-04-21,25.46,25.46,25.46,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2019-04-28,25.16,25.16,25.16,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2019-05-05,24.55,24.55,24.55,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.98,24.98,24.98,0.0,0.0
2019-05-12,24.95,24.95,24.95,0.0,0.0,25.02,25.02,25.02,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.89,24.89,24.89,0.0,0.0
2019-05-19,24.99,24.99,24.99,0.0,0.0,25.06,25.06,25.06,0.0,0.0,24.88,24.88,24.88,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2019-05-26,23.99,23.99,23.99,0.0,0.0,24.22,24.22,24.22,0.0,0.0,23.99,23.99,23.99,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2019-06-02,24.74,24.74,24.74,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.91,24.91,24.91,0.0,0.0
2019-06-09,24.44,24.44,24.44,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.44,24.44,24.44,0.0,0.0
2019-06-16,24.56,24.56,24.56,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2019-06-23,24.47,24.47,24.47,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2019-06-30,24.84,24.84,24.84,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2019-07-07,24.93,24.93,24.93,0.0,0.0,25.02,25.02,25.02,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2019-07-14,24.29,24.29,24.29,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.31,24.31,24.31,0.0,0.0
2019-07-21,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.01,24.01,24.01,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2019-07-28,23.07,23.07,23.07,0.0,0.0,23.07,23.07,23.07,0.0,0.0,22.95,22.95,22.95,0.0,0.0,23.0,23.0,23.0,0.0,0.0
2019-08-04,22.74,22.74,22.74,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.67,22.67,22.67,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2019-08-11,21.85,21.85,21.85,0.0,0.0,22.1,22.1,22.1,0.0,0.0,21.85,21.85,21.85,0.0,0.0,22.1,22.1,22.1,0.0,0.0
2019-08-18,22.23,22.23,22.23,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.12,22.12,22.12,0.0,0.0
2019-08-25,22.63,22.63,22.63,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.52,22.52,22.52,0.0,0.0
2019-09-01,23.12,23.12,23.12,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.12,23.12,23.12,0.0,0.0
2019-09-08,23.7,23.7,23.7,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2019-09-15,23.97,23.97,23.97,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2019-09-22,23.23,23.23,23.23,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2019-09-29,22.86,22.86,22.86,0.0,0.0,22.92,22.92,22.92,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.92,22.92,22.92,0.0,0.0
2019-10-06,23.37,23.37,23.37,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.27,23.27,23.27,0.0,0.0,23.29,23.29,23.29,0.0,0.0
2019-10-13,23.32,23.32,23.32,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2019-10-20,23.56,23.56,23.56,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.64,23.64,23.64,0.0,0.0
2019-10-27,23.64,23.64,23.64,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.84,23.84,23.84,0.0,0.0
2019-11-03,23.95,23.95,23.95,0.0,0.0,24.03,24.03,24.03,0.0,0.0,23.93,23.93,23.93,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2019-11-10,23.78,23.78,23.78,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2019-11-17,23.8,23.8,23.8,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.75,23.75,23.75,0.0,0.0
2019-11-24,23.5,23.5,23.5,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2019-12-01,23.7,23.7,23.7,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2019-12-08,24.05,24.05,24.05,0.0,0.0,24.12,24.12,24.12,0.0,0.0,23.96,23.96,23.96,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2019-12-15,24.57,24.57,24.57,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2019-12-22,25.09,25.09,25.09,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2019-12-29,25.38,25.38,25.38,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0
