Date,TRT_Open_average,TRT_Open_max,TRT_Open_min,TRT_Open_volatility,TRT_Open_change,TRT_High_average,TRT_High_max,TRT_High_min,TRT_High_volatility,TRT_High_change,TRT_Low_average,TRT_Low_max,TRT_Low_min,TRT_Low_volatility,TRT_Low_change,TRT_Close_average,TRT_Close_max,TRT_Close_min,TRT_Close_volatility,TRT_Close_change,TRT_Volume_average,TRT_Volume_max,TRT_Volume_min,TRT_Volume_volatility,TRT_Volume_change
2018-01-14,6.266,6.6,5.75,0.8499999999999996,0.7999999999999998,6.466,6.7,6.11,0.5899999999999999,0.5099999999999998,6.2379999999999995,6.6,5.75,0.8499999999999996,0.7999999999999998,6.418,6.6,6.05,0.5499999999999998,0.54,6045,12105,2287,9818,-9818
2018-01-21,6.46,6.71,6.15,0.5599999999999996,0.16000000000000014,6.598,6.8,6.25,0.5499999999999998,0.20000000000000018,6.29,6.54,6.15,0.3899999999999997,-0.1900000000000004,6.402,6.65,6.18,0.47000000000000064,-0.22000000000000064,4529,12065,923,11142,3105
2018-01-28,6.396,6.57,6.13,0.4400000000000004,-0.3100000000000005,6.466,6.57,6.34,0.23000000000000043,-0.14000000000000057,6.306,6.49,6.09,0.40000000000000036,-0.08999999999999986,6.38,6.51,6.18,0.33000000000000007,-0.20999999999999996,6084,13185,777,12408,8830
2018-02-04,6.368,6.8,6.08,0.7199999999999998,0.7199999999999998,6.462,6.8,6.25,0.5499999999999998,0.5499999999999998,6.108,6.27,6.02,0.25,-0.020000000000000462,6.2354,6.3,6.15,0.14999999999999947,-0.022999999999999687,7993,22455,2410,20045,20045
2018-02-11,6.015000000000001,6.3,5.9,0.39999999999999947,-0.39999999999999947,6.0775,6.3,5.97,0.33000000000000007,-0.33000000000000007,5.8625,5.95,5.8,0.15000000000000036,-0.10000000000000053,5.93675,5.99,5.857,0.133,-0.0600000000000005,6534,13468,1521,11947,-11947
2018-02-18,5.8759999999999994,5.96,5.75,0.20999999999999996,-0.17999999999999972,6.056,6.15,5.93,0.22000000000000064,-0.1800000000000006,5.802,5.85,5.75,0.09999999999999964,-0.040000000000000036,5.86,5.92,5.8,0.1200000000000001,0.020000000000000462,6826,13619,707,12912,-3723
2018-02-25,5.836,5.91,5.74,0.16999999999999993,0.04999999999999982,5.92,6.03,5.82,0.20999999999999996,0.04999999999999982,5.766,5.85,5.7,0.14999999999999947,0.09999999999999964,5.846,5.98,5.74,0.2400000000000002,0.08000000000000007,5575,19689,1499,18190,219
2018-03-04,5.7860000000000005,5.88,5.66,0.21999999999999975,-0.009999999999999787,5.922,6.03,5.77,0.2600000000000007,0.08999999999999986,5.722,5.79,5.66,0.1299999999999999,-0.04999999999999982,5.7780000000000005,6.0,5.69,0.3099999999999996,-0.04999999999999982,5059,9518,1642,7876,5489
2018-03-11,5.814,5.88,5.7,0.17999999999999972,0.14999999999999947,5.868,5.9,5.79,0.11000000000000032,0.05999999999999961,5.764,5.81,5.7,0.10999999999999943,0.04999999999999982,5.8154,5.88,5.76,0.1200000000000001,-0.027000000000001023,3349,8008,832,7176,7176
2018-03-18,5.944,6.02,5.85,0.16999999999999993,0.11000000000000032,6.002,6.07,5.88,0.1900000000000004,0.11000000000000032,5.852,5.93,5.76,0.16999999999999993,0.10000000000000053,5.928,6.07,5.76,0.3100000000000005,0.14000000000000057,2462,6169,627,5542,724
2018-03-25,5.835,6.0,5.68,0.3200000000000003,-0.20999999999999996,5.92,6.1,5.8,0.2999999999999998,-0.2999999999999998,5.7475000000000005,5.91,5.66,0.25,-0.25,5.7825,5.91,5.68,0.23000000000000043,-0.23000000000000043,3714,5481,1880,3601,-1820
2018-04-01,5.506,5.74,5.37,0.3700000000000001,-0.3700000000000001,5.582,5.74,5.44,0.2999999999999998,-0.2999999999999998,5.38,5.59,5.19,0.39999999999999947,-0.3099999999999996,5.444,5.59,5.32,0.2699999999999996,-0.20999999999999996,3047,6110,1376,4734,55
2018-04-08,5.5520000000000005,5.74,5.36,0.3799999999999999,0.3799999999999999,5.64,5.75,5.38,0.3700000000000001,0.3600000000000003,5.488,5.62,5.33,0.29000000000000004,0.17999999999999972,5.5814,5.66,5.34,0.3200000000000003,0.277000000000001,2648,7192,75,7117,689
2018-04-15,5.534,5.7,5.33,0.3700000000000001,-0.07000000000000028,5.606,5.7,5.5,0.20000000000000018,-0.20000000000000018,5.456,5.6,5.32,0.27999999999999936,-0.10000000000000053,5.524,5.68,5.33,0.34999999999999964,-0.20999999999999996,2028,4906,534,4372,-948
2018-04-22,5.49,5.57,5.4,0.16999999999999993,0.0,5.5238,5.57,5.5,0.07000000000000028,-0.028999999999999915,5.44,5.49,5.4,0.08999999999999986,-0.07000000000000028,5.4678,5.529,5.41,0.11899999999999977,-0.10899999999999999,2826,3969,1891,2078,-516
2018-04-29,5.586,5.7,5.49,0.20999999999999996,0.20999999999999996,5.635,5.7,5.5,0.20000000000000018,0.20000000000000018,5.522,5.59,5.4,0.1899999999999995,0.16999999999999993,5.5886000000000005,5.665,5.5,0.16500000000000004,0.07000000000000028,1825,3410,119,3291,-1307
2018-05-06,5.642,5.7,5.59,0.11000000000000032,0.11000000000000032,5.692,5.76,5.6,0.16000000000000014,0.16000000000000014,5.612,5.66,5.52,0.14000000000000057,0.07000000000000028,5.6586,5.7,5.587999999999999,0.11200000000000099,0.062000000000001165,3465,8062,600,7462,7462
2018-05-13,5.106,5.5,4.76,0.7400000000000002,-0.6399999999999997,5.188,5.5,4.9,0.5999999999999996,-0.5999999999999996,5.0002,5.211,4.76,0.4510000000000005,-0.3099999999999996,5.0862,5.25,4.82,0.4299999999999997,-0.4299999999999997,6807,14473,200,14273,-11737
2018-05-20,4.71,4.93,4.42,0.5099999999999998,-0.5099999999999998,4.7775,4.93,4.69,0.23999999999999932,-0.23999999999999932,4.57,4.75,4.41,0.33999999999999986,-0.33000000000000007,4.635,4.75,4.54,0.20999999999999996,-0.20000000000000018,6101,8657,2601,6056,1262
2018-05-27,4.558,4.63,4.43,0.20000000000000018,0.1800000000000006,4.676,4.81,4.63,0.17999999999999972,-0.020000000000000462,4.538,4.58,4.43,0.15000000000000036,0.1299999999999999,4.597799999999999,4.64,4.53,0.10999999999999943,0.0699999999999994,3337,4560,1381,3179,2027
2018-06-03,4.542,4.65,4.44,0.20999999999999996,-0.20999999999999996,4.578,4.65,4.45,0.20000000000000018,-0.03000000000000025,4.5040000000000004,4.65,4.44,0.20999999999999996,-0.20999999999999996,4.54,4.65,4.44,0.20999999999999996,-0.03000000000000025,1379,3656,189,3467,1004
2018-06-10,4.728,4.77,4.65,0.11999999999999922,0.11999999999999922,4.763,4.78,4.73,0.04999999999999982,0.03999999999999915,4.7,4.73,4.65,0.08000000000000007,0.05999999999999961,4.72,4.755,4.665,0.08999999999999986,0.04499999999999993,1534,2971,653,2318,1172
2018-06-17,4.536,4.67,4.47,0.20000000000000018,-0.16999999999999993,4.562,4.67,4.5,0.16999999999999993,-0.16999999999999993,4.4079999999999995,4.47,4.25,0.21999999999999975,-0.17999999999999972,4.452,4.54,4.25,0.29000000000000004,-0.17999999999999972,1637,3483,672,2811,2077
2018-06-24,4.308,4.47,4.22,0.25,0.25,4.3838,4.497,4.302,0.19500000000000028,0.15700000000000003,4.296,4.47,4.2,0.2699999999999996,0.2699999999999996,4.3818,4.497,4.3,0.19700000000000006,0.15700000000000003,2585,4025,131,3894,-3069
2018-07-01,4.4350000000000005,4.46,4.38,0.08000000000000007,0.08000000000000007,4.4925,4.53,4.46,0.07000000000000028,-0.07000000000000028,4.3975,4.44,4.38,0.0600000000000005,0.0,4.455,4.53,4.38,0.15000000000000036,-0.15000000000000036,824,1508,250,1258,711
2018-07-08,4.362,4.43,4.3,0.1299999999999999,-0.019999999999999574,4.386,4.43,4.34,0.08999999999999986,-0.019999999999999574,4.314,4.39,4.25,0.13999999999999968,-0.09999999999999964,4.341,4.4,4.265,0.13500000000000068,-0.08499999999999996,716,1459,294,1165,-293
2018-07-15,4.6080000000000005,5.32,4.23,1.0899999999999999,1.0899999999999999,4.9336,5.5,4.258,1.242,1.2119999999999997,4.576,5.3,4.22,1.08,1.0699999999999994,4.8416,5.35,4.258,1.0919999999999996,1.0620000000000003,16361,48983,800,48183,1650
