Date,LTRX_Open_average,LTRX_Open_max,LTRX_Open_min,LTRX_Open_volatility,LTRX_Open_change,LTRX_High_average,LTRX_High_max,LTRX_High_min,LTRX_High_volatility,LTRX_High_change,LTRX_Low_average,LTRX_Low_max,LTRX_Low_min,LTRX_Low_volatility,LTRX_Low_change,LTRX_Close_average,LTRX_Close_max,LTRX_Close_min,LTRX_Close_volatility,LTRX_Close_change,LTRX_Volume_average,LTRX_Volume_max,LTRX_Volume_min,LTRX_Volume_volatility,LTRX_Volume_change
2018-01-14,2.192,2.27,2.15,0.1200000000000001,-0.06000000000000005,2.28,2.55,2.18,0.36999999999999966,0.2599999999999998,2.154,2.21,2.13,0.08000000000000007,0.06000000000000005,2.234,2.5,2.16,0.33999999999999986,0.33999999999999986,119182,463721,12794,450927,399978
2018-01-21,2.514,2.55,2.47,0.07999999999999963,-0.05999999999999961,2.562,2.69,2.47,0.21999999999999975,-0.09999999999999964,2.382,2.47,2.24,0.22999999999999998,-0.22999999999999998,2.438,2.51,2.26,0.25,-0.25,112613,185104,60979,124125,-53574
2018-01-28,2.192,2.25,2.14,0.10999999999999988,-0.08000000000000007,2.236,2.27,2.19,0.08000000000000007,-0.03000000000000025,2.106,2.19,2.03,0.16000000000000014,-0.03000000000000025,2.17,2.26,2.06,0.19999999999999973,-0.08999999999999986,52758,88521,21744,66777,-40728
2018-02-04,2.122,2.23,2.0,0.22999999999999998,0.10000000000000009,2.204,2.25,2.13,0.1200000000000001,0.08000000000000007,2.07,2.11,2.0,0.10999999999999988,0.08000000000000007,2.156,2.24,2.11,0.13000000000000034,0.020000000000000018,34957,51708,14290,37418,-22033
2018-02-11,2.165,2.2,2.14,0.06000000000000005,0.020000000000000018,2.215,2.24,2.2,0.040000000000000036,0.009999999999999787,2.1375,2.15,2.13,0.020000000000000018,0.009999999999999787,2.175,2.21,2.15,0.06000000000000005,0.06000000000000005,30198,55034,7403,47631,31332
2018-02-18,2.262,2.35,2.18,0.16999999999999993,0.1499999999999999,2.312,2.42,2.21,0.20999999999999996,0.14000000000000012,2.228,2.27,2.18,0.08999999999999986,0.07999999999999963,2.268,2.32,2.19,0.1299999999999999,0.1200000000000001,51731,180730,17525,163205,-1612
2018-02-25,2.29,2.33,2.25,0.08000000000000007,-0.020000000000000018,2.342,2.39,2.3,0.0900000000000003,0.040000000000000036,2.208,2.28,2.16,0.11999999999999966,0.06999999999999984,2.308,2.35,2.25,0.10000000000000009,0.10000000000000009,23775,42508,13871,28637,-27696
2018-03-04,2.328,2.37,2.28,0.0900000000000003,-0.06000000000000005,2.344,2.39,2.31,0.08000000000000007,-0.08000000000000007,2.258,2.29,2.25,0.040000000000000036,0.040000000000000036,2.296,2.32,2.26,0.06000000000000005,-0.009999999999999787,14095,28956,6433,22523,-12603
2018-03-11,2.2600000000000002,2.31,2.2,0.10999999999999988,-0.06999999999999984,2.296,2.38,2.24,0.13999999999999968,-0.06999999999999984,2.222,2.3,2.17,0.1299999999999999,-0.09999999999999964,2.238,2.31,2.21,0.10000000000000009,-0.10000000000000009,11913,26658,2172,24486,-5887
2018-03-18,2.2,2.24,2.15,0.0900000000000003,-0.050000000000000266,2.258,2.33,2.21,0.1200000000000001,-0.019999999999999574,2.162,2.21,2.15,0.06000000000000005,-0.06000000000000005,2.194,2.21,2.16,0.04999999999999982,-0.04999999999999982,8709,16610,4633,11977,5417
2018-03-25,2.1624999999999996,2.3,2.05,0.25,-0.14000000000000012,2.1725,2.3,2.05,0.25,-0.16000000000000014,2.0774999999999997,2.15,2.0,0.1499999999999999,-0.1499999999999999,2.085,2.15,2.01,0.14000000000000012,-0.14000000000000012,21887,29739,13898,15841,6319
2018-04-01,2.064,2.14,1.98,0.16000000000000014,0.1200000000000001,2.124,2.17,2.09,0.08000000000000007,0.08000000000000007,2.048,2.13,1.98,0.1499999999999999,0.1299999999999999,2.102,2.15,2.05,0.10000000000000009,0.10000000000000009,18173,33013,9681,23332,-14187
2018-04-08,2.188,2.24,2.15,0.0900000000000003,0.08000000000000007,2.23,2.25,2.21,0.040000000000000036,0.03000000000000025,2.176,2.21,2.15,0.06000000000000005,0.04999999999999982,2.206,2.25,2.15,0.10000000000000009,0.020000000000000018,14575,22321,4836,17485,3428
2018-04-15,2.184,2.2,2.16,0.040000000000000036,0.0,2.2560000000000002,2.32,2.2,0.11999999999999966,0.09999999999999964,2.178,2.2,2.16,0.040000000000000036,0.03000000000000025,2.206,2.26,2.18,0.07999999999999963,0.07999999999999963,15654,44090,5627,38463,2582
2018-04-22,2.358,2.53,2.28,0.25,0.20999999999999996,2.4619999999999997,2.6,2.31,0.29000000000000004,0.20999999999999996,2.304,2.35,2.24,0.10999999999999988,0.10999999999999988,2.4,2.51,2.28,0.22999999999999998,0.17000000000000037,61951,138891,14005,124886,18488
2018-04-29,2.364,2.4,2.33,0.06999999999999984,-0.04999999999999982,2.41,2.47,2.35,0.1200000000000001,-0.04999999999999982,2.322,2.36,2.29,0.06999999999999984,-0.040000000000000036,2.344,2.37,2.29,0.08000000000000007,-0.06000000000000005,25890,38992,16358,22634,16619
2018-05-06,2.286,2.3,2.27,0.029999999999999805,0.020000000000000018,2.344,2.4,2.3,0.10000000000000009,0.06000000000000005,2.278,2.29,2.27,0.020000000000000018,0.020000000000000018,2.312,2.39,2.28,0.11000000000000032,0.0900000000000003,55748,105105,12288,92817,57848
2018-05-13,2.582,2.8,2.35,0.44999999999999973,0.44999999999999973,2.7119999999999997,2.84,2.54,0.2999999999999998,0.2999999999999998,2.5300000000000002,2.74,2.35,0.3900000000000001,0.3900000000000001,2.67,2.82,2.5,0.31999999999999984,0.31999999999999984,84099,107026,64428,42598,-32522
2018-05-20,2.92,3.06,2.75,0.31000000000000005,0.31000000000000005,3.0675,3.13,2.95,0.17999999999999972,0.17999999999999972,2.87,3.01,2.72,0.2899999999999996,0.2899999999999996,3.0125,3.08,2.91,0.16999999999999993,0.16999999999999993,115881,172336,71779,100557,-35209
2018-05-27,3.216,3.5,3.04,0.45999999999999996,0.3900000000000001,3.336,3.56,3.14,0.41999999999999993,0.41999999999999993,3.122,3.27,2.97,0.2999999999999998,0.2599999999999998,3.266,3.46,3.05,0.41000000000000014,0.3500000000000001,188121,375575,66658,308917,151861
2018-06-03,3.098,3.42,2.75,0.6699999999999999,-0.6699999999999999,3.158,3.49,2.95,0.54,-0.54,2.872,3.31,2.68,0.6299999999999999,-0.6299999999999999,2.996,3.37,2.77,0.6000000000000001,-0.52,143597,235118,64313,170805,-160200
2018-06-10,2.774,2.87,2.73,0.14000000000000012,-0.14000000000000012,2.81,2.88,2.76,0.1200000000000001,-0.10000000000000009,2.686,2.74,2.64,0.10000000000000009,0.06999999999999984,2.738,2.75,2.69,0.06000000000000005,0.0,32352,43918,22884,21034,-3613
