Date,SWM_Open_average,SWM_Open_max,SWM_Open_min,SWM_Open_volatility,SWM_Open_change,SWM_High_average,SWM_High_max,SWM_High_min,SWM_High_volatility,SWM_High_change,SWM_Low_average,SWM_Low_max,SWM_Low_min,SWM_Low_volatility,SWM_Low_change,SWM_Close_average,SWM_Close_max,SWM_Close_min,SWM_Close_volatility,SWM_Close_change,SWM_Volume_average,SWM_Volume_max,SWM_Volume_min,SWM_Volume_volatility,SWM_Volume_change
2018-01-14,46.782000000000004,47.59,46.17,1.4200000000000017,-0.7800000000000011,47.036,47.79,46.43,1.3599999999999994,-0.8100000000000023,46.068,46.45,45.76,0.6900000000000048,-0.6900000000000048,46.332,46.77,45.88,0.8900000000000006,-0.4299999999999997,124204,158744,109276,49468,13370
2018-01-21,46.476,46.9,46.03,0.8699999999999974,0.8699999999999974,46.988,47.54,46.6,0.9399999999999977,0.5300000000000011,45.966,46.35,45.25,1.1000000000000014,0.259999999999998,46.426,46.79,45.97,0.8200000000000003,-0.12999999999999545,177533,371394,103707,267687,13687
2018-01-28,44.96,46.16,43.42,2.739999999999995,-2.719999999999999,45.314,46.65,43.94,2.710000000000001,-2.710000000000001,44.014,45.62,41.97,3.6499999999999986,-3.6499999999999986,44.188,45.94,42.02,3.9199999999999946,-3.9199999999999946,140165,155827,129427,26400,19985
2018-02-04,41.394,41.86,40.94,0.9200000000000017,-0.39000000000000057,41.906,42.47,41.21,1.259999999999998,-0.37999999999999545,40.72,41.51,39.91,1.6000000000000014,-0.28999999999999915,41.22,41.89,40.47,1.4200000000000017,-0.8900000000000006,178748,243254,117570,125684,-78466
2018-02-11,41.6575,42.5,40.89,1.6099999999999994,0.9699999999999989,42.31,42.7,41.73,0.970000000000006,0.8300000000000054,41.4,41.86,40.89,0.9699999999999989,0.9699999999999989,41.965,42.21,41.58,0.6300000000000026,0.6300000000000026,99901,111366,87094,24272,24272
2018-02-18,40.936,42.05,40.09,1.9599999999999937,-1.9599999999999937,41.252,42.17,40.35,1.8200000000000003,-1.6199999999999974,40.052,41.2,39.06,2.1400000000000006,-1.3999999999999986,40.538,41.46,39.9,1.5600000000000023,-0.980000000000004,191458,359144,116569,242575,8489
2018-02-25,39.346,40.19,38.55,1.6400000000000006,-1.1999999999999957,39.792,40.7,39.12,1.5800000000000054,-1.2000000000000028,38.94,40.03,38.37,1.6600000000000037,-1.3000000000000043,39.166000000000004,40.07,38.67,1.3999999999999986,-1.2299999999999969,175313,280935,126583,154352,-15879
2018-03-04,39.502,40.3,38.94,1.3599999999999994,1.3599999999999994,40.1,41.22,39.44,1.7800000000000011,1.7800000000000011,39.146,40.08,38.69,1.3900000000000006,1.3500000000000014,39.71,40.17,39.31,0.8599999999999994,0.8599999999999994,139446,166194,112261,53933,-12451
2018-03-11,39.618,40.32,39.0,1.3200000000000003,-1.3200000000000003,40.158,41.15,39.49,1.6599999999999966,-1.6599999999999966,39.058,39.8,38.53,1.269999999999996,-1.269999999999996,39.422000000000004,39.93,39.06,0.8699999999999974,-0.509999999999998,270125,590606,120698,469908,41243
2018-03-18,39.19,39.53,38.74,0.7899999999999991,-0.7899999999999991,39.752,40.24,39.18,1.0600000000000023,-0.7000000000000028,38.734,39.05,38.27,0.779999999999994,-0.779999999999994,39.012,39.28,38.29,0.990000000000002,-0.10000000000000142,166237,200576,128670,71906,-30687
