Date,FBSS_Open_average,FBSS_Open_max,FBSS_Open_min,FBSS_Open_volatility,FBSS_Open_change,FBSS_High_average,FBSS_High_max,FBSS_High_min,FBSS_High_volatility,FBSS_High_change,FBSS_Low_average,FBSS_Low_max,FBSS_Low_min,FBSS_Low_volatility,FBSS_Low_change,FBSS_Close_average,FBSS_Close_max,FBSS_Close_min,FBSS_Close_volatility,FBSS_Close_change,FBSS_Volume_average,FBSS_Volume_max,FBSS_Volume_min,FBSS_Volume_volatility,FBSS_Volume_change
2018-01-14,21.586,21.75,21.39,0.35999999999999943,0.35999999999999943,21.644,21.75,21.48,0.2699999999999996,0.2699999999999996,21.576,21.75,21.39,0.35999999999999943,0.35999999999999943,21.63,21.75,21.48,0.2699999999999996,0.2699999999999996,1085,3409,0,3409,-542
2018-01-21,21.633333333333333,21.7,21.6,0.09999999999999787,-0.09999999999999787,21.64666666666667,21.7,21.6,0.09999999999999787,-0.09999999999999787,21.633333333333333,21.7,21.6,0.09999999999999787,-0.09999999999999787,21.64666666666667,21.7,21.6,0.09999999999999787,-0.09999999999999787,585,823,175,648,648
2018-01-28,21.66,21.99,21.21,0.7799999999999976,0.389999999999997,21.818,22.0,21.61,0.39000000000000057,0.39000000000000057,21.66,21.99,21.21,0.7799999999999976,0.389999999999997,21.766000000000002,22.0,21.5,0.5,0.3999999999999986,4529,8289,350,7939,-7237
2018-02-04,21.502,21.89,21.37,0.5199999999999996,-0.5100000000000016,21.554,21.89,21.38,0.5100000000000016,-0.5100000000000016,21.36,21.38,21.35,0.029999999999997584,0.0,21.428,21.64,21.36,0.28000000000000114,0.019999999999999574,1292,2777,444,2333,1491
2018-02-11,21.42,21.47,21.37,0.09999999999999787,0.09999999999999787,21.735,22.0,21.47,0.5300000000000011,-0.5300000000000011,21.42,21.47,21.37,0.09999999999999787,0.09999999999999787,21.735,22.0,21.47,0.5300000000000011,-0.5300000000000011,988,1702,275,1427,-1427
2018-02-18,21.26,21.43,21.1,0.3299999999999983,-0.17999999999999972,21.28666666666667,21.43,21.17,0.259999999999998,-0.16999999999999815,21.193333333333335,21.43,21.05,0.379999999999999,-0.379999999999999,21.28666666666667,21.43,21.17,0.259999999999998,-0.16999999999999815,1247,2012,149,1863,1863
2018-02-25,21.22,21.41,21.1,0.3099999999999987,-0.019999999999999574,21.5025,21.75,21.25,0.5,0.48999999999999844,21.1825,21.41,21.1,0.3099999999999987,-0.019999999999999574,21.465,21.75,21.1,0.6499999999999986,0.48999999999999844,1903,5914,426,5488,14
2018-03-04,21.432499999999997,21.72,21.15,0.5700000000000003,-0.5700000000000003,21.485,21.75,21.15,0.6000000000000014,-0.5700000000000003,21.34,21.7,21.12,0.5799999999999983,-0.5599999999999987,21.349999999999998,21.7,21.15,0.5500000000000007,-0.5500000000000007,2047,2646,1150,1496,252
2018-03-11,21.23,21.4,21.09,0.3099999999999987,0.1999999999999993,21.383333333333333,21.75,21.2,0.5500000000000007,0.5500000000000007,21.12666666666667,21.23,21.05,0.17999999999999972,0.129999999999999,21.35,21.75,21.1,0.6499999999999986,0.6499999999999986,2994,4000,2021,1979,-1037
2018-03-18,21.085,21.16,21.0,0.16000000000000014,-0.120000000000001,21.175,21.35,21.0,0.3500000000000014,-0.3500000000000014,21.0425,21.12,20.9,0.22000000000000242,-0.22000000000000242,21.1325,21.35,20.93,0.4200000000000017,-0.4200000000000017,12676,27222,1200,26022,13000
2018-03-25,21.025,21.19,20.89,0.3000000000000007,0.10999999999999943,21.1425,21.47,20.89,0.5799999999999983,0.5799999999999983,21.015,21.19,20.89,0.3000000000000007,0.07000000000000028,21.1,21.3,20.89,0.41000000000000014,0.41000000000000014,5595,19216,161,19055,18715
2018-04-01,21.066,21.28,20.95,0.33000000000000185,0.08000000000000185,21.214,21.72,20.96,0.759999999999998,-0.6499999999999986,21.038,21.28,20.94,0.33999999999999986,0.120000000000001,21.04,21.28,20.95,0.33000000000000185,0.120000000000001,1336,3727,0,3727,-1344
2018-04-08,21.02,21.31,20.94,0.36999999999999744,-0.00999999999999801,21.048,21.31,20.94,0.36999999999999744,-0.14999999999999858,21.02,21.31,20.94,0.36999999999999744,-0.00999999999999801,21.048,21.31,20.94,0.36999999999999744,-0.14999999999999858,170,336,0,336,-200
2018-04-15,21.044,21.06,21.0,0.05999999999999872,0.00999999999999801,21.044,21.06,21.0,0.05999999999999872,0.00999999999999801,21.044,21.06,21.0,0.05999999999999872,0.00999999999999801,21.044,21.06,21.0,0.05999999999999872,0.00999999999999801,1156,4506,0,4506,-4223
2018-04-22,21.26,21.49,21.05,0.4399999999999977,0.1999999999999993,21.35,21.5,21.25,0.25,-0.25,21.26,21.49,21.05,0.4399999999999977,0.1999999999999993,21.344,21.49,21.25,0.23999999999999844,-0.21999999999999886,926,2991,0,2991,-2261
2018-04-29,21.18,21.3,21.1,0.1999999999999993,-0.03999999999999915,21.33,21.49,21.23,0.259999999999998,-0.18999999999999773,21.155,21.2,21.1,0.09999999999999787,-0.03999999999999915,21.305,21.49,21.2,0.28999999999999915,-0.18999999999999773,1866,5474,424,5050,406
2018-05-06,21.283333333333335,21.45,21.1,0.34999999999999787,0.14999999999999858,21.283333333333335,21.45,21.1,0.34999999999999787,0.14999999999999858,21.136666666666667,21.21,21.1,0.10999999999999943,-0.10999999999999943,21.136666666666667,21.21,21.1,0.10999999999999943,-0.10999999999999943,1495,1992,520,1472,1472
2018-05-13,21.016000000000002,21.1,20.94,0.16000000000000014,-0.16000000000000014,21.142,21.25,20.98,0.2699999999999996,-0.05999999999999872,20.596,21.1,18.99,2.110000000000003,-2.110000000000003,21.088,21.25,20.95,0.3000000000000007,-0.05999999999999872,1522,3456,0,3456,1973
2018-05-20,21.175,21.35,21.0,0.3500000000000014,-0.3500000000000014,21.39,21.53,21.25,0.28000000000000114,-0.28000000000000114,21.0,21.0,21.0,0.0,0.0,21.125,21.25,21.0,0.25,0.25,1344,2404,285,2119,-2119
2018-05-27,20.6575,21.0,20.14,0.8599999999999994,-0.25,20.947499999999998,21.31,20.73,0.5799999999999983,-0.25,20.36,20.75,19.95,0.8000000000000007,0.8000000000000007,20.7575,20.85,20.7,0.15000000000000213,-0.10000000000000142,3252,5566,721,4845,-4845
2018-06-03,21.328,21.45,21.2,0.25,-0.21999999999999886,21.446,21.65,21.23,0.41999999999999815,-0.23999999999999844,20.974,21.25,20.76,0.48999999999999844,-0.05999999999999872,21.164,21.53,20.76,0.7699999999999996,-0.6600000000000001,5257,20099,312,19787,-3906
2018-06-10,21.09,21.18,21.0,0.17999999999999972,-0.17999999999999972,21.155,21.18,21.13,0.05000000000000071,-0.05000000000000071,20.855,21.0,20.71,0.28999999999999915,-0.28999999999999915,20.935000000000002,21.0,20.87,0.129999999999999,-0.129999999999999,3326,6402,251,6151,6151
2018-06-17,20.9375,21.06,20.75,0.3099999999999987,-0.07000000000000028,20.9525,21.12,20.75,0.370000000000001,-0.13000000000000256,20.825,20.99,20.71,0.2799999999999976,0.2799999999999976,20.83,20.99,20.73,0.259999999999998,0.259999999999998,2359,8243,121,8122,-7589
2018-06-24,21.1575,21.2,21.03,0.16999999999999815,0.16999999999999815,21.17,21.25,21.03,0.21999999999999886,0.21999999999999886,21.005,21.2,20.81,0.39000000000000057,0.39000000000000057,21.0375,21.25,20.81,0.4400000000000013,0.4400000000000013,1826,4946,190,4756,966
2018-07-01,21.256666666666668,21.26,21.25,0.010000000000001563,-0.010000000000001563,21.34,21.5,21.26,0.23999999999999844,0.23999999999999844,21.256666666666668,21.26,21.25,0.010000000000001563,-0.010000000000001563,21.34,21.5,21.26,0.23999999999999844,0.23999999999999844,954,2151,0,2151,2151
2018-07-08,21.3975,21.5,21.25,0.25,0.129999999999999,21.552500000000002,21.79,21.25,0.5399999999999991,0.4200000000000017,21.325,21.4,21.25,0.14999999999999858,0.10000000000000142,21.42,21.67,21.25,0.4200000000000017,0.4200000000000017,2648,7125,332,6793,6793
2018-07-15,21.604,21.85,21.34,0.5100000000000016,0.129999999999999,21.87,22.75,21.34,1.4100000000000001,0.8999999999999986,21.598,21.82,21.34,0.4800000000000004,0.129999999999999,21.736,22.11,21.34,0.7699999999999996,0.259999999999998,1710,5853,280,5573,4331
2018-07-22,22.0125,22.05,22.0,0.05000000000000071,0.0,22.075,22.25,22.0,0.25,-0.25,22.0,22.0,22.0,0.0,0.0,22.0625,22.25,22.0,0.25,-0.25,3558,8917,0,8917,-8917
2018-07-29,22.0,22.1,21.82,0.28000000000000114,0.020000000000003126,22.028000000000002,22.1,21.94,0.16000000000000014,0.0,21.918,22.1,21.8,0.3000000000000007,0.3000000000000007,21.95,22.1,21.8,0.3000000000000007,0.3000000000000007,1888,4999,497,4502,-4199
2018-08-05,22.502,23.26,22.1,1.1600000000000001,1.1600000000000001,23.036,24.12,22.18,1.9400000000000013,1.129999999999999,22.206,22.49,22.0,0.48999999999999844,0.25,22.732,23.36,22.1,1.259999999999998,0.5499999999999972,4926,8112,1912,6200,6200
2018-08-12,23.196,23.97,22.78,1.1899999999999977,1.009999999999998,23.986,25.83,22.78,3.049999999999997,2.219999999999999,22.89,23.1,22.69,0.41000000000000014,0.3000000000000007,23.698,25.8,22.78,3.0199999999999996,1.2300000000000004,3172,5210,709,4501,1273
2018-08-19,23.782,24.06,23.5,0.5599999999999987,-0.1700000000000017,24.254,25.54,23.75,1.7899999999999991,0.389999999999997,23.446,23.76,22.92,0.8399999999999999,-0.45000000000000284,23.758,23.86,23.64,0.21999999999999886,0.09999999999999787,6162,12200,281,11919,8705
