Date,GLT_stock_Open_average,GLT_stock_Open_max,GLT_stock_Open_min,GLT_stock_Open_volatility,GLT_stock_Open_change,GLT_stock_High_average,GLT_stock_High_max,GLT_stock_High_min,GLT_stock_High_volatility,GLT_stock_High_change,GLT_stock_Low_average,GLT_stock_Low_max,GLT_stock_Low_min,GLT_stock_Low_volatility,GLT_stock_Low_change,GLT_stock_Close_average,GLT_stock_Close_max,GLT_stock_Close_min,GLT_stock_Close_volatility,GLT_stock_Close_change,GLT_stock_Volume_average,GLT_stock_Volume_max,GLT_stock_Volume_min,GLT_stock_Volume_volatility,GLT_stock_Volume_change
2018-01-14,23.0,23.32,22.44,0.879999999999999,-0.759999999999998,23.2825,23.42,23.05,0.370000000000001,-0.21000000000000085,22.61,22.83,22.44,0.389999999999997,-0.259999999999998,22.92,23.38,22.48,0.8999999999999986,0.20000000000000284,204741,313950,120540,193410,-193410
2018-01-21,23.134,23.58,22.75,0.8299999999999983,0.5799999999999983,23.326,23.68,22.97,0.7100000000000009,0.6400000000000006,22.87,23.29,22.43,0.8599999999999994,0.8599999999999994,23.15,23.63,22.82,0.8099999999999987,0.8099999999999987,118545,146150,71428,74722,-19317
2018-01-28,23.418,23.85,22.74,1.110000000000003,-0.9400000000000013,23.534,23.85,22.79,1.0600000000000023,-1.0600000000000023,23.034,23.49,22.33,1.1600000000000001,-1.1600000000000001,23.2,23.7,22.4,1.3000000000000007,-1.2000000000000028,139100,165252,122291,42961,1542
2018-02-04,20.948,22.26,19.91,2.3500000000000014,-2.3500000000000014,21.356,22.41,20.23,2.1799999999999997,-1.9599999999999973,20.355999999999998,21.58,19.65,1.9299999999999997,-1.9299999999999997,20.6,21.61,19.7,1.9100000000000001,-1.4100000000000001,231848,365092,174284,190808,31044
2018-02-11,20.2,20.76,19.57,1.1900000000000013,0.3099999999999987,20.554,20.95,20.06,0.8900000000000006,0.6899999999999977,19.954,20.57,19.45,1.120000000000001,0.9499999999999993,20.362,20.86,19.7,1.1600000000000001,1.1600000000000001,246296,338505,103523,234982,-115449
2018-02-18,20.7925,20.92,20.56,0.360000000000003,0.08999999999999986,21.11,21.28,20.99,0.2900000000000027,0.2900000000000027,20.5975,20.71,20.48,0.23000000000000043,0.16000000000000014,20.7325,20.8,20.6,0.1999999999999993,0.1999999999999993,103892,115196,72730,42466,-2563
2018-02-25,20.65,20.93,20.34,0.5899999999999999,-0.48999999999999844,20.93,21.23,20.71,0.5199999999999996,-0.3000000000000007,20.47,20.75,20.21,0.5399999999999991,-0.5399999999999991,20.646,20.95,20.41,0.5399999999999991,-0.3000000000000007,129867,176256,100082,76174,27633
2018-03-04,20.972,21.55,20.52,1.0300000000000011,0.7699999999999996,21.528,22.2,20.94,1.259999999999998,1.259999999999998,20.802,21.06,20.45,0.6099999999999994,0.6000000000000014,21.296,22.18,20.58,1.6000000000000014,1.6000000000000014,266876,831400,111012,720388,719223
2018-03-11,22.246,22.52,21.9,0.620000000000001,-0.360000000000003,22.446,22.78,22.19,0.5899999999999999,-0.35999999999999943,21.884,22.25,21.33,0.9200000000000017,-0.7700000000000031,22.122,22.41,21.89,0.5199999999999996,-0.5199999999999996,205400,403308,106492,296816,192406
2018-03-18,21.664,21.89,21.35,0.5399999999999991,-0.5399999999999991,21.846,22.03,21.6,0.4299999999999997,-0.28999999999999915,21.278,21.65,20.41,1.2399999999999984,-1.0500000000000007,21.382,21.76,20.41,1.3500000000000014,-1.3200000000000003,138337,232453,82140,150313,39633
2018-03-25,20.61,20.85,20.41,0.4400000000000013,-0.28000000000000114,20.8175,20.85,20.76,0.08999999999999986,0.0,20.305,20.42,20.07,0.3500000000000014,-0.010000000000001563,20.497500000000002,20.78,20.24,0.5400000000000027,-0.25,214811,268349,116964,151385,43191
