Date,CRVL_stock_Open_average,CRVL_stock_Open_max,CRVL_stock_Open_min,CRVL_stock_Open_volatility,CRVL_stock_Open_change,CRVL_stock_High_average,CRVL_stock_High_max,CRVL_stock_High_min,CRVL_stock_High_volatility,CRVL_stock_High_change,CRVL_stock_Low_average,CRVL_stock_Low_max,CRVL_stock_Low_min,CRVL_stock_Low_volatility,CRVL_stock_Low_change,CRVL_stock_Close_average,CRVL_stock_Close_max,CRVL_stock_Close_min,CRVL_stock_Close_volatility,CRVL_stock_Close_change,CRVL_stock_Volume_average,CRVL_stock_Volume_max,CRVL_stock_Volume_min,CRVL_stock_Volume_volatility,CRVL_stock_Volume_change
2018-01-14,50.4625,51.9,49.45,2.4499999999999957,-2.4499999999999957,51.4625,52.9,50.6,2.299999999999997,-1.4499999999999957,49.575,49.9,49.25,0.6499999999999986,-0.5,50.2625,51.3,49.45,1.8499999999999943,1.3999999999999986,35682,59432,15194,44238,3730
2018-01-21,51.35,53.5,50.05,3.450000000000003,2.450000000000003,52.308,53.6,51.05,2.5500000000000043,2.5500000000000043,50.230000000000004,51.85,49.6,2.25,1.9500000000000028,51.74,53.6,49.8,3.8000000000000043,2.8000000000000043,50421,88946,26536,62410,-13797
2018-01-28,53.47,54.95,51.5,3.450000000000003,-0.6999999999999957,54.694,56.6,53.17,3.4299999999999997,-1.4799999999999969,52.026,53.2,51.05,2.1500000000000057,-2.1500000000000057,52.92,54.45,51.4,3.0500000000000043,-2.3000000000000043,41991,51848,29546,22302,-9264
2018-02-04,50.57,51.65,49.45,2.1999999999999957,-1.1499999999999986,51.63,52.35,50.75,1.6000000000000014,-1.2000000000000028,49.22,50.55,48.35,2.1999999999999957,-1.0,50.66,52.15,48.8,3.3500000000000014,-0.6999999999999957,42842,67016,19920,47096,-7238
2018-02-11,49.62,50.35,48.9,1.4500000000000028,-0.6000000000000014,50.31,50.5,49.95,0.5499999999999972,0.14999999999999858,49.02,49.75,48.5,1.25,0.5,49.75,50.3,49.2,1.0999999999999943,0.8999999999999986,27181,50658,17270,33388,-33388
2018-02-18,49.2875,49.9,48.85,1.0499999999999972,-1.0499999999999972,49.870000000000005,50.75,48.85,1.8999999999999986,-1.3999999999999986,48.3625,48.95,47.45,1.5,-1.1999999999999957,48.725,49.35,48.05,1.3000000000000043,-0.8000000000000043,29622,45388,12673,32715,20641
2018-02-25,48.69,49.9,47.3,2.6000000000000014,-0.75,49.472,50.05,48.8,1.25,-1.2000000000000028,47.79,49.05,46.45,2.5999999999999943,-1.5999999999999943,48.84,49.9,47.7,2.1999999999999957,-1.4499999999999957,33477,60324,19925,40399,3460
2018-03-04,49.63,51.0,48.35,2.6499999999999986,2.6499999999999986,50.674,52.25,49.62,2.6300000000000026,2.6300000000000026,48.69,49.4,48.2,1.1999999999999957,1.0499999999999972,50.29,52.05,48.9,3.1499999999999986,3.1499999999999986,28667,41957,18178,23779,15019
2018-03-11,51.75,52.3,51.05,1.25,-0.5500000000000043,52.808,53.85,52.05,1.8000000000000043,0.9100000000000037,50.696,51.58,50.3,1.2800000000000011,-0.8299999999999983,51.82,53.0,50.75,2.25,1.0499999999999972,52094,123967,24005,99962,90600
2018-03-18,52.949999999999996,53.4,52.6,0.7999999999999972,0.19999999999999574,53.57,54.0,53.0,1.0,-0.3999999999999986,51.9,52.75,50.7,2.049999999999997,-1.25,52.660000000000004,53.45,50.9,2.5500000000000043,-2.200000000000003,38008,57026,26667,30359,-29926
2018-03-25,50.825,51.7,49.95,1.75,-1.5499999999999972,51.129999999999995,51.8,50.17,1.6299999999999955,-0.75,49.5125,50.2,48.8,1.4000000000000057,-0.9000000000000057,50.4875,51.65,49.65,2.0,-1.1000000000000014,32366,44487,19547,24940,22160
2018-04-01,49.83,50.55,48.95,1.5999999999999943,-0.5999999999999943,50.69,51.2,50.1,1.1000000000000014,-0.44999999999999574,48.76,49.55,48.25,1.2999999999999972,0.0,49.89,50.55,48.4,2.1499999999999986,1.25,31559,51617,23764,27853,24998
