Date,WisdomTree Europe Multifactor_etf_Open_average,WisdomTree Europe Multifactor_etf_Open_max,WisdomTree Europe Multifactor_etf_Open_min,WisdomTree Europe Multifactor_etf_Open_volatility,WisdomTree Europe Multifactor_etf_Open_change,WisdomTree Europe Multifactor_etf_High_average,WisdomTree Europe Multifactor_etf_High_max,WisdomTree Europe Multifactor_etf_High_min,WisdomTree Europe Multifactor_etf_High_volatility,WisdomTree Europe Multifactor_etf_High_change,WisdomTree Europe Multifactor_etf_Low_average,WisdomTree Europe Multifactor_etf_Low_max,WisdomTree Europe Multifactor_etf_Low_min,WisdomTree Europe Multifactor_etf_Low_volatility,WisdomTree Europe Multifactor_etf_Low_change,WisdomTree Europe Multifactor_etf_Close_average,WisdomTree Europe Multifactor_etf_Close_max,WisdomTree Europe Multifactor_etf_Close_min,WisdomTree Europe Multifactor_etf_Close_volatility,WisdomTree Europe Multifactor_etf_Close_change
2018-06-10,31.43,31.43,31.43,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2018-06-17,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2018-06-24,29.8,29.8,29.8,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2018-07-01,29.57,29.57,29.57,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.57,29.57,29.57,0.0,0.0
2018-07-08,30.04,30.04,30.04,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.04,30.04,30.04,0.0,0.0
2018-07-15,30.42,30.42,30.42,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.42,30.42,30.42,0.0,0.0
2018-07-22,30.42,30.42,30.42,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.42,30.42,30.42,0.0,0.0
2018-07-29,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2018-08-05,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2018-08-12,29.8,29.8,29.8,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.8,29.8,29.8,0.0,0.0
2018-08-19,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2018-08-26,29.82,29.82,29.82,0.0,0.0,29.97,29.97,29.97,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.69,29.69,29.69,0.0,0.0
2018-09-02,29.14,29.14,29.14,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.02,29.02,29.02,0.0,0.0,29.2,29.2,29.2,0.0,0.0
2018-09-09,29.7,29.7,29.7,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.7,29.7,29.7,0.0,0.0
2018-09-16,30.52,30.52,30.52,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2018-09-23,29.72,29.72,29.72,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.68,29.68,29.68,0.0,0.0
2018-09-30,29.23,29.23,29.23,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.23,29.23,29.23,0.0,0.0
2018-10-07,29.16,29.16,29.16,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.16,29.16,29.16,0.0,0.0
2018-10-14,28.29,28.29,28.29,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.29,28.29,28.29,0.0,0.0
2018-10-21,27.72,27.72,27.72,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.72,27.72,27.72,0.0,0.0
2018-10-28,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2018-11-04,28.27,28.27,28.27,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2018-11-11,28.1,28.1,28.1,0.0,0.0,28.1,28.1,28.1,0.0,0.0,28.1,28.1,28.1,0.0,0.0,28.1,28.1,28.1,0.0,0.0
2018-11-18,27.8,27.8,27.8,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.8,27.8,27.8,0.0,0.0
2018-11-25,27.87,27.87,27.87,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.87,27.87,27.87,0.0,0.0
2018-12-02,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0
2018-12-09,26.19,26.19,26.19,0.0,0.0,26.19,26.19,26.19,0.0,0.0,26.19,26.19,26.19,0.0,0.0,26.19,26.19,26.19,0.0,0.0
2018-12-16,25.34,25.34,25.34,0.0,0.0,25.55,25.55,25.55,0.0,0.0,24.84,24.84,24.84,0.0,0.0,25.26,25.26,25.26,0.0,0.0
2018-12-23,25.38,25.38,25.38,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.46,25.46,25.46,0.0,0.0
2018-12-30,26.05,26.05,26.05,0.0,0.0,26.15,26.15,26.15,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.15,26.15,26.15,0.0,0.0
2019-01-06,26.4,26.4,26.4,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2019-01-13,26.93,26.93,26.93,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2019-01-20,27.18,27.18,27.18,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2019-01-27,27.22,27.22,27.22,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.22,27.22,27.22,0.0,0.0
2019-02-03,26.79,26.79,26.79,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2019-02-10,27.59,27.59,27.59,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.59,27.59,27.59,0.0,0.0
2019-02-17,27.79,27.79,27.79,0.0,0.0,27.79,27.79,27.79,0.0,0.0,27.79,27.79,27.79,0.0,0.0,27.79,27.79,27.79,0.0,0.0
2019-02-24,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2019-03-03,27.88,27.88,27.88,0.0,0.0,27.91,27.91,27.91,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.91,27.91,27.91,0.0,0.0
2019-03-10,28.61,28.61,28.61,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2019-03-17,28.13,28.13,28.13,0.0,0.0,28.13,28.13,28.13,0.0,0.0,28.13,28.13,28.13,0.0,0.0,28.13,28.13,28.13,0.0,0.0
2019-03-24,28.39,28.39,28.39,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.39,28.39,28.39,0.0,0.0
2019-03-31,28.93,28.93,28.93,0.0,0.0,28.96,28.96,28.96,0.0,0.0,28.93,28.93,28.93,0.0,0.0,28.96,28.96,28.96,0.0,0.0
2019-04-07,29.03,29.03,29.03,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.03,29.03,29.03,0.0,0.0
2019-04-14,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0
2019-04-21,29.11,29.11,29.11,0.0,0.0,29.11,29.11,29.11,0.0,0.0,29.11,29.11,29.11,0.0,0.0,29.11,29.11,29.11,0.0,0.0
2019-04-28,29.08,29.08,29.08,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.08,29.08,29.08,0.0,0.0
2019-05-05,28.6,28.6,28.6,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2019-05-12,28.61,28.61,28.61,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.61,28.61,28.61,0.0,0.0
2019-05-19,28.28,28.28,28.28,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.33,28.33,28.33,0.0,0.0
2019-05-26,27.83,27.83,27.83,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.83,27.83,27.83,0.0,0.0
2019-06-02,28.52,28.52,28.52,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.52,28.52,28.52,0.0,0.0
2019-06-09,28.6,28.6,28.6,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2019-06-16,28.78,28.78,28.78,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2019-06-23,28.24,28.24,28.24,0.0,0.0,28.24,28.24,28.24,0.0,0.0,28.24,28.24,28.24,0.0,0.0,28.24,28.24,28.24,0.0,0.0
2019-06-30,28.61,28.61,28.61,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2019-07-07,28.4,28.4,28.4,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.41,28.41,28.41,0.0,0.0
2019-07-14,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2019-07-21,28.49,28.49,28.49,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.49,28.49,28.49,0.0,0.0
2019-07-28,27.91,27.91,27.91,0.0,0.0,27.96,27.96,27.96,0.0,0.0,27.91,27.91,27.91,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2019-08-04,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2019-08-11,27.35,27.35,27.35,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2019-08-18,27.33,27.33,27.33,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.33,27.33,27.33,0.0,0.0
2019-08-25,27.93,27.93,27.93,0.0,0.0,28.03,28.03,28.03,0.0,0.0,27.93,27.93,27.93,0.0,0.0,28.03,28.03,28.03,0.0,0.0
2019-09-01,28.2,28.2,28.2,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.21,28.21,28.21,0.0,0.0
2019-09-08,28.39,28.39,28.39,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.39,28.39,28.39,0.0,0.0
2019-09-15,28.58,28.58,28.58,0.0,0.0,28.58,28.58,28.58,0.0,0.0,28.58,28.58,28.58,0.0,0.0,28.58,28.58,28.58,0.0,0.0
2019-09-22,28.38,28.38,28.38,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.17,28.17,28.17,0.0,0.0,28.39,28.39,28.39,0.0,0.0
2019-09-29,28.04,28.04,28.04,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.04,28.04,28.04,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-10-06,28.43,28.43,28.43,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.43,28.43,28.43,0.0,0.0
2019-10-13,28.72,28.72,28.72,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.72,28.72,28.72,0.0,0.0
2019-10-20,28.75,28.75,28.75,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.75,28.75,28.75,0.0,0.0
2019-10-27,29.01,29.01,29.01,0.0,0.0,29.01,29.01,29.01,0.0,0.0,29.01,29.01,29.01,0.0,0.0,29.01,29.01,29.01,0.0,0.0
2019-11-03,29.17,29.17,29.17,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.19,29.19,29.19,0.0,0.0
2019-11-10,29.36,29.36,29.36,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0
2019-11-17,29.17,29.17,29.17,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.17,29.17,29.17,0.0,0.0
2019-11-24,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0
2019-12-01,29.51,29.51,29.51,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.51,29.51,29.51,0.0,0.0
2019-12-08,29.82,29.82,29.82,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2019-12-15,30.16,30.16,30.16,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.16,30.16,30.16,0.0,0.0
2019-12-22,30.35,30.35,30.35,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2019-12-29,30.18,30.18,30.18,0.0,0.0,30.18,30.18,30.18,0.0,0.0,30.13,30.13,30.13,0.0,0.0,30.13,30.13,30.13,0.0,0.0
