Date,Goldman Sachs Hedge Industry VIP_Open_average,Goldman Sachs Hedge Industry VIP_Open_max,Goldman Sachs Hedge Industry VIP_Open_min,Goldman Sachs Hedge Industry VIP_Open_volatility,Goldman Sachs Hedge Industry VIP_Open_change,Goldman Sachs Hedge Industry VIP_High_average,Goldman Sachs Hedge Industry VIP_High_max,Goldman Sachs Hedge Industry VIP_High_min,Goldman Sachs Hedge Industry VIP_High_volatility,Goldman Sachs Hedge Industry VIP_High_change,Goldman Sachs Hedge Industry VIP_Low_average,Goldman Sachs Hedge Industry VIP_Low_max,Goldman Sachs Hedge Industry VIP_Low_min,Goldman Sachs Hedge Industry VIP_Low_volatility,Goldman Sachs Hedge Industry VIP_Low_change,Goldman Sachs Hedge Industry VIP_Close_average,Goldman Sachs Hedge Industry VIP_Close_max,Goldman Sachs Hedge Industry VIP_Close_min,Goldman Sachs Hedge Industry VIP_Close_volatility,Goldman Sachs Hedge Industry VIP_Close_change
2018-03-25,53.71,53.71,53.71,0.0,0.0,53.71,53.71,53.71,0.0,0.0,51.8,51.8,51.8,0.0,0.0,52.17,52.17,52.17,0.0,0.0
2018-04-01,53.41,53.41,53.41,0.0,0.0,53.56,53.56,53.56,0.0,0.0,52.89,52.89,52.89,0.0,0.0,52.89,52.89,52.89,0.0,0.0
2018-04-08,54.17,54.17,54.17,0.0,0.0,54.2,54.2,54.2,0.0,0.0,53.72,53.72,53.72,0.0,0.0,54.1,54.1,54.1,0.0,0.0
2018-04-15,54.58,54.58,54.58,0.0,0.0,54.58,54.58,54.58,0.0,0.0,53.9,53.9,53.9,0.0,0.0,53.9,53.9,53.9,0.0,0.0
2018-04-22,53.19,53.19,53.19,0.0,0.0,53.19,53.19,53.19,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.71,52.71,52.71,0.0,0.0
2018-04-29,53.3,53.3,53.3,0.0,0.0,53.76,53.76,53.76,0.0,0.0,53.3,53.3,53.3,0.0,0.0,53.66,53.66,53.66,0.0,0.0
2018-05-06,55.78,55.78,55.78,0.0,0.0,55.78,55.78,55.78,0.0,0.0,54.72,54.72,54.72,0.0,0.0,54.77,54.77,54.77,0.0,0.0
2018-05-13,55.37,55.37,55.37,0.0,0.0,55.37,55.37,55.37,0.0,0.0,54.9,54.9,54.9,0.0,0.0,55.16,55.16,55.16,0.0,0.0
2018-05-20,55.35,55.35,55.35,0.0,0.0,55.35,55.35,55.35,0.0,0.0,55.2,55.2,55.2,0.0,0.0,55.29,55.29,55.29,0.0,0.0
2018-05-27,56.07,56.07,56.07,0.0,0.0,56.07,56.07,56.07,0.0,0.0,55.5,55.5,55.5,0.0,0.0,55.85,55.85,55.85,0.0,0.0
2018-06-03,56.79,56.79,56.79,0.0,0.0,56.79,56.79,56.79,0.0,0.0,56.6,56.6,56.6,0.0,0.0,56.67,56.67,56.67,0.0,0.0
2018-06-10,57.01,57.01,57.01,0.0,0.0,57.47,57.47,57.47,0.0,0.0,56.76,56.76,56.76,0.0,0.0,57.44,57.44,57.44,0.0,0.0
2018-06-17,56.38,56.38,56.38,0.0,0.0,56.38,56.38,56.38,0.0,0.0,55.17,55.17,55.17,0.0,0.0,55.51,55.51,55.51,0.0,0.0
2018-06-24,54.97,54.97,54.97,0.0,0.0,55.44,55.44,55.44,0.0,0.0,54.97,54.97,54.97,0.0,0.0,55.42,55.42,55.42,0.0,0.0
2018-07-01,56.89,56.89,56.89,0.0,0.0,57.11,57.11,57.11,0.0,0.0,56.74,56.74,56.74,0.0,0.0,57.11,57.11,57.11,0.0,0.0
2018-07-08,57.65,57.65,57.65,0.0,0.0,57.65,57.65,57.65,0.0,0.0,57.15,57.15,57.15,0.0,0.0,57.21,57.21,57.21,0.0,0.0
2018-07-15,56.92,56.92,56.92,0.0,0.0,57.22,57.22,57.22,0.0,0.0,56.92,56.92,56.92,0.0,0.0,57.22,57.22,57.22,0.0,0.0
2018-07-22,56.56,56.56,56.56,0.0,0.0,56.67,56.67,56.67,0.0,0.0,56.08,56.08,56.08,0.0,0.0,56.16,56.16,56.16,0.0,0.0
2018-07-29,56.6,56.6,56.6,0.0,0.0,57.05,57.05,57.05,0.0,0.0,56.6,56.6,56.6,0.0,0.0,57.03,57.03,57.03,0.0,0.0
2018-08-05,56.47,56.47,56.47,0.0,0.0,57.17,57.17,57.17,0.0,0.0,56.47,56.47,56.47,0.0,0.0,56.73,56.73,56.73,0.0,0.0
2018-08-12,56.32,56.32,56.32,0.0,0.0,56.67,56.67,56.67,0.0,0.0,56.32,56.32,56.32,0.0,0.0,56.62,56.62,56.62,0.0,0.0
2018-08-19,57.99,57.99,57.99,0.0,0.0,58.21,58.21,58.21,0.0,0.0,57.91,57.91,57.91,0.0,0.0,58.12,58.12,58.12,0.0,0.0
2018-08-26,58.06,58.06,58.06,0.0,0.0,58.06,58.06,58.06,0.0,0.0,57.86,57.86,57.86,0.0,0.0,57.91,57.91,57.91,0.0,0.0
2018-09-02,57.1,57.1,57.1,0.0,0.0,57.22,57.22,57.22,0.0,0.0,57.04,57.04,57.04,0.0,0.0,57.22,57.22,57.22,0.0,0.0
2018-09-09,57.9,57.9,57.9,0.0,0.0,57.9,57.9,57.9,0.0,0.0,57.73,57.73,57.73,0.0,0.0,57.73,57.73,57.73,0.0,0.0
2018-09-16,58.49,58.49,58.49,0.0,0.0,58.49,58.49,58.49,0.0,0.0,57.96,57.96,57.96,0.0,0.0,58.2,58.2,58.2,0.0,0.0
2018-09-23,58.5,58.5,58.5,0.0,0.0,58.57,58.57,58.57,0.0,0.0,58.05,58.05,58.05,0.0,0.0,58.13,58.13,58.13,0.0,0.0
2018-09-30,56.05,56.05,56.05,0.0,0.0,56.49,56.49,56.49,0.0,0.0,55.96,55.96,55.96,0.0,0.0,56.49,56.49,56.49,0.0,0.0
2018-10-07,54.28,54.28,54.28,0.0,0.0,54.65,54.65,54.65,0.0,0.0,54.18,54.18,54.18,0.0,0.0,54.5,54.5,54.5,0.0,0.0
2018-10-14,54.5,54.5,54.5,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.5,54.5,54.5,0.0,0.0,54.63,54.63,54.63,0.0,0.0
2018-10-21,53.16,53.16,53.16,0.0,0.0,53.16,53.16,53.16,0.0,0.0,50.54,50.54,50.54,0.0,0.0,51.08,51.08,51.08,0.0,0.0
2018-10-28,53.73,53.73,53.73,0.0,0.0,54.06,54.06,54.06,0.0,0.0,53.59,53.59,53.59,0.0,0.0,53.96,53.96,53.96,0.0,0.0
2018-11-04,53.46,53.46,53.46,0.0,0.0,53.53,53.53,53.53,0.0,0.0,52.88,52.88,52.88,0.0,0.0,53.0,53.0,53.0,0.0,0.0
2018-11-11,52.89,52.89,52.89,0.0,0.0,52.89,52.89,52.89,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.8,51.8,51.8,0.0,0.0
2018-11-18,52.06,52.06,52.06,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.06,52.06,52.06,0.0,0.0,52.61,52.61,52.61,0.0,0.0
2018-11-25,55.5,55.5,55.5,0.0,0.0,55.52,55.52,55.52,0.0,0.0,55.03,55.03,55.03,0.0,0.0,55.3,55.3,55.3,0.0,0.0
2018-12-02,51.31,51.31,51.31,0.0,0.0,52.22,52.22,52.22,0.0,0.0,50.94,50.94,50.94,0.0,0.0,52.09,52.09,52.09,0.0,0.0
2018-12-09,51.03,51.03,51.03,0.0,0.0,51.47,51.47,51.47,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2018-12-16,46.16,46.16,46.16,0.0,0.0,46.98,46.98,46.98,0.0,0.0,45.78,45.78,45.78,0.0,0.0,46.0,46.0,46.0,0.0,0.0
2018-12-23,49.13,49.13,49.13,0.0,0.0,49.26,49.26,49.26,0.0,0.0,48.63,48.63,48.63,0.0,0.0,49.13,49.13,49.13,0.0,0.0
2018-12-30,50.08,50.08,50.08,0.0,0.0,50.81,50.81,50.81,0.0,0.0,49.88,49.88,49.88,0.0,0.0,50.55,50.55,50.55,0.0,0.0
2019-01-06,51.88,51.88,51.88,0.0,0.0,51.88,51.88,51.88,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.3,51.3,51.3,0.0,0.0
2019-01-13,52.84,52.84,52.84,0.0,0.0,52.87,52.87,52.87,0.0,0.0,52.33,52.33,52.33,0.0,0.0,52.72,52.72,52.72,0.0,0.0
2019-01-20,52.9,52.9,52.9,0.0,0.0,52.9,52.9,52.9,0.0,0.0,51.32,51.32,51.32,0.0,0.0,52.8,52.8,52.8,0.0,0.0
2019-01-27,54.87,54.87,54.87,0.0,0.0,54.95,54.95,54.95,0.0,0.0,54.39,54.39,54.39,0.0,0.0,54.93,54.93,54.93,0.0,0.0
2019-02-03,54.89,54.89,54.89,0.0,0.0,54.95,54.95,54.95,0.0,0.0,54.59,54.59,54.59,0.0,0.0,54.65,54.65,54.65,0.0,0.0
2019-02-10,55.93,55.93,55.93,0.0,0.0,56.13,56.13,56.13,0.0,0.0,55.88,55.88,55.88,0.0,0.0,56.13,56.13,56.13,0.0,0.0
2019-02-17,58.22,58.22,58.22,0.0,0.0,58.22,58.22,58.22,0.0,0.0,56.68,56.68,56.68,0.0,0.0,56.68,56.68,56.68,0.0,0.0
2019-02-24,56.91,56.91,56.91,0.0,0.0,57.22,57.22,57.22,0.0,0.0,55.6,55.6,55.6,0.0,0.0,55.95,55.95,55.95,0.0,0.0
2019-03-03,55.55,55.55,55.55,0.0,0.0,56.01,56.01,56.01,0.0,0.0,55.55,55.55,55.55,0.0,0.0,56.01,56.01,56.01,0.0,0.0
2019-03-10,57.12,57.12,57.12,0.0,0.0,57.17,57.17,57.17,0.0,0.0,56.92,56.92,56.92,0.0,0.0,57.1,57.1,57.1,0.0,0.0
2019-03-17,56.44,56.44,56.44,0.0,0.0,56.46,56.46,56.46,0.0,0.0,55.97,55.97,55.97,0.0,0.0,56.2,56.2,56.2,0.0,0.0
2019-03-24,56.99,56.99,56.99,0.0,0.0,57.34,57.34,57.34,0.0,0.0,56.89,56.89,56.89,0.0,0.0,57.34,57.34,57.34,0.0,0.0
2019-03-31,57.58,57.58,57.58,0.0,0.0,58.08,58.08,58.08,0.0,0.0,57.58,57.58,57.58,0.0,0.0,58.08,58.08,58.08,0.0,0.0
2019-04-07,58.49,58.49,58.49,0.0,0.0,58.51,58.51,58.51,0.0,0.0,58.28,58.28,58.28,0.0,0.0,58.51,58.51,58.51,0.0,0.0
2019-04-14,57.98,57.98,57.98,0.0,0.0,58.46,58.46,58.46,0.0,0.0,57.98,57.98,57.98,0.0,0.0,58.46,58.46,58.46,0.0,0.0
2019-04-21,59.94,59.94,59.94,0.0,0.0,60.11,60.11,60.11,0.0,0.0,59.93,59.93,59.93,0.0,0.0,60.02,60.02,60.02,0.0,0.0
2019-04-28,58.6,58.6,58.6,0.0,0.0,59.54,59.54,59.54,0.0,0.0,58.59,58.59,58.59,0.0,0.0,59.53,59.53,59.53,0.0,0.0
2019-05-05,56.54,56.54,56.54,0.0,0.0,56.6,56.6,56.6,0.0,0.0,56.08,56.08,56.08,0.0,0.0,56.15,56.15,56.15,0.0,0.0
2019-05-12,57.0,57.0,57.0,0.0,0.0,57.0,57.0,57.0,0.0,0.0,56.65,56.65,56.65,0.0,0.0,56.93,56.93,56.93,0.0,0.0
2019-05-19,56.56,56.56,56.56,0.0,0.0,56.56,56.56,56.56,0.0,0.0,56.08,56.08,56.08,0.0,0.0,56.2,56.2,56.2,0.0,0.0
2019-05-26,54.28,54.28,54.28,0.0,0.0,54.69,54.69,54.69,0.0,0.0,53.84,53.84,53.84,0.0,0.0,54.08,54.08,54.08,0.0,0.0
2019-06-02,57.08,57.08,57.08,0.0,0.0,57.3,57.3,57.3,0.0,0.0,56.86,56.86,56.86,0.0,0.0,56.86,56.86,56.86,0.0,0.0
2019-06-09,56.78,56.78,56.78,0.0,0.0,57.13,57.13,57.13,0.0,0.0,56.68,56.68,56.68,0.0,0.0,57.04,57.04,57.04,0.0,0.0
2019-06-16,58.37,58.37,58.37,0.0,0.0,58.45,58.45,58.45,0.0,0.0,58.13,58.13,58.13,0.0,0.0,58.13,58.13,58.13,0.0,0.0
2019-06-23,58.96,58.96,58.96,0.0,0.0,59.01,59.01,59.01,0.0,0.0,58.72,58.72,58.72,0.0,0.0,58.93,58.93,58.93,0.0,0.0
2019-06-30,59.79,59.79,59.79,0.0,0.0,59.79,59.79,59.79,0.0,0.0,59.03,59.03,59.03,0.0,0.0,59.1,59.1,59.1,0.0,0.0
2019-07-07,59.7,59.7,59.7,0.0,0.0,59.73,59.73,59.73,0.0,0.0,59.67,59.67,59.67,0.0,0.0,59.7,59.7,59.7,0.0,0.0
2019-07-14,58.76,58.76,58.76,0.0,0.0,58.88,58.88,58.88,0.0,0.0,58.66,58.66,58.66,0.0,0.0,58.78,58.78,58.78,0.0,0.0
2019-07-21,59.94,59.94,59.94,0.0,0.0,59.94,59.94,59.94,0.0,0.0,59.34,59.34,59.34,0.0,0.0,59.51,59.51,59.51,0.0,0.0
2019-07-28,56.06,56.06,56.06,0.0,0.0,56.13,56.13,56.13,0.0,0.0,55.13,55.13,55.13,0.0,0.0,55.51,55.51,55.51,0.0,0.0
2019-08-04,56.94,56.94,56.94,0.0,0.0,56.95,56.95,56.95,0.0,0.0,56.51,56.51,56.51,0.0,0.0,56.51,56.51,56.51,0.0,0.0
2019-08-11,56.92,56.92,56.92,0.0,0.0,57.03,57.03,57.03,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.8,56.8,56.8,0.0,0.0
2019-08-18,56.04,56.04,56.04,0.0,0.0,56.04,56.04,56.04,0.0,0.0,55.66,55.66,55.66,0.0,0.0,56.04,56.04,56.04,0.0,0.0
2019-08-25,57.1,57.1,57.1,0.0,0.0,57.1,57.1,57.1,0.0,0.0,56.67,56.67,56.67,0.0,0.0,57.03,57.03,57.03,0.0,0.0
2019-09-01,57.54,57.54,57.54,0.0,0.0,57.54,57.54,57.54,0.0,0.0,56.94,56.94,56.94,0.0,0.0,57.21,57.21,57.21,0.0,0.0
2019-09-08,57.41,57.41,57.41,0.0,0.0,57.69,57.69,57.69,0.0,0.0,57.41,57.41,57.41,0.0,0.0,57.69,57.69,57.69,0.0,0.0
2019-09-15,57.47,57.47,57.47,0.0,0.0,57.47,57.47,57.47,0.0,0.0,57.16,57.16,57.16,0.0,0.0,57.38,57.38,57.38,0.0,0.0
2019-09-22,55.52,55.52,55.52,0.0,0.0,55.71,55.71,55.71,0.0,0.0,55.48,55.48,55.48,0.0,0.0,55.67,55.67,55.67,0.0,0.0
2019-09-29,55.52,55.52,55.52,0.0,0.0,55.75,55.75,55.75,0.0,0.0,55.43,55.43,55.43,0.0,0.0,55.59,55.59,55.59,0.0,0.0
2019-10-06,55.68,55.68,55.68,0.0,0.0,55.84,55.84,55.84,0.0,0.0,55.64,55.64,55.64,0.0,0.0,55.77,55.77,55.77,0.0,0.0
2019-10-13,56.43,56.43,56.43,0.0,0.0,56.59,56.59,56.59,0.0,0.0,56.3,56.3,56.3,0.0,0.0,56.59,56.59,56.59,0.0,0.0
2019-10-20,57.38,57.38,57.38,0.0,0.0,57.69,57.69,57.69,0.0,0.0,55.83,55.83,55.83,0.0,0.0,57.58,57.58,57.58,0.0,0.0
2019-10-27,58.56,58.56,58.56,0.0,0.0,58.56,58.56,58.56,0.0,0.0,58.35,58.35,58.35,0.0,0.0,58.4,58.4,58.4,0.0,0.0
2019-11-03,58.42,58.42,58.42,0.0,0.0,58.61,58.61,58.61,0.0,0.0,58.42,58.42,58.42,0.0,0.0,58.61,58.61,58.61,0.0,0.0
2019-11-10,59.56,59.56,59.56,0.0,0.0,59.98,59.98,59.98,0.0,0.0,59.56,59.56,59.56,0.0,0.0,59.87,59.87,59.87,0.0,0.0
2019-11-17,60.55,60.55,60.55,0.0,0.0,60.88,60.88,60.88,0.0,0.0,60.52,60.52,60.52,0.0,0.0,60.88,60.88,60.88,0.0,0.0
2019-11-24,60.94,60.94,60.94,0.0,0.0,60.94,60.94,60.94,0.0,0.0,60.18,60.18,60.18,0.0,0.0,60.4,60.4,60.4,0.0,0.0
2019-12-01,61.77,61.77,61.77,0.0,0.0,61.77,61.77,61.77,0.0,0.0,61.15,61.15,61.15,0.0,0.0,61.15,61.15,61.15,0.0,0.0
2019-12-08,62.18,62.18,62.18,0.0,0.0,62.66,62.66,62.66,0.0,0.0,62.18,62.18,62.18,0.0,0.0,62.34,62.34,62.34,0.0,0.0
2019-12-15,63.42,63.42,63.42,0.0,0.0,63.54,63.54,63.54,0.0,0.0,63.42,63.42,63.42,0.0,0.0,63.51,63.51,63.51,0.0,0.0
2019-12-22,63.45,63.45,63.45,0.0,0.0,63.5,63.5,63.5,0.0,0.0,63.08,63.08,63.08,0.0,0.0,63.15,63.15,63.15,0.0,0.0
2019-12-29,63.41,63.41,63.41,0.0,0.0,63.9,63.9,63.9,0.0,0.0,63.41,63.41,63.41,0.0,0.0,63.69,63.69,63.69,0.0,0.0
