Date,SPDR Solactive Canada_Open_average,SPDR Solactive Canada_Open_max,SPDR Solactive Canada_Open_min,SPDR Solactive Canada_Open_volatility,SPDR Solactive Canada_Open_change,SPDR Solactive Canada_High_average,SPDR Solactive Canada_High_max,SPDR Solactive Canada_High_min,SPDR Solactive Canada_High_volatility,SPDR Solactive Canada_High_change,SPDR Solactive Canada_Low_average,SPDR Solactive Canada_Low_max,SPDR Solactive Canada_Low_min,SPDR Solactive Canada_Low_volatility,SPDR Solactive Canada_Low_change,SPDR Solactive Canada_Close_average,SPDR Solactive Canada_Close_max,SPDR Solactive Canada_Close_min,SPDR Solactive Canada_Close_volatility,SPDR Solactive Canada_Close_change
2018-08-26,59.73,59.73,59.73,0.0,0.0,59.73,59.73,59.73,0.0,0.0,59.34,59.34,59.34,0.0,0.0,59.34,59.34,59.34,0.0,0.0
2018-09-02,58.48,58.48,58.48,0.0,0.0,58.48,58.48,58.48,0.0,0.0,58.28,58.28,58.28,0.0,0.0,58.35,58.35,58.35,0.0,0.0
2018-09-09,58.92,58.92,58.92,0.0,0.0,59.03,59.03,59.03,0.0,0.0,58.92,58.92,58.92,0.0,0.0,59.03,59.03,59.03,0.0,0.0
2018-09-16,59.99,59.99,59.99,0.0,0.0,59.99,59.99,59.99,0.0,0.0,59.99,59.99,59.99,0.0,0.0,59.99,59.99,59.99,0.0,0.0
2018-09-23,59.97,59.97,59.97,0.0,0.0,59.99,59.99,59.99,0.0,0.0,59.97,59.97,59.97,0.0,0.0,59.99,59.99,59.99,0.0,0.0
2018-09-30,58.64,58.64,58.64,0.0,0.0,58.64,58.64,58.64,0.0,0.0,58.41,58.41,58.41,0.0,0.0,58.55,58.55,58.55,0.0,0.0
2018-10-07,56.41,56.41,56.41,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.41,56.41,56.41,0.0,0.0,56.45,56.45,56.45,0.0,0.0
2018-10-14,56.18,56.18,56.18,0.0,0.0,56.18,56.18,56.18,0.0,0.0,56.18,56.18,56.18,0.0,0.0,56.18,56.18,56.18,0.0,0.0
2018-10-21,54.87,54.87,54.87,0.0,0.0,54.87,54.87,54.87,0.0,0.0,54.11,54.11,54.11,0.0,0.0,54.11,54.11,54.11,0.0,0.0
2018-10-28,55.48,55.48,55.48,0.0,0.0,55.61,55.61,55.61,0.0,0.0,55.48,55.48,55.48,0.0,0.0,55.6,55.6,55.6,0.0,0.0
2018-11-04,55.33,55.33,55.33,0.0,0.0,55.33,55.33,55.33,0.0,0.0,55.33,55.33,55.33,0.0,0.0,55.33,55.33,55.33,0.0,0.0
2018-11-11,55.26,55.26,55.26,0.0,0.0,55.26,55.26,55.26,0.0,0.0,55.24,55.24,55.24,0.0,0.0,55.24,55.24,55.24,0.0,0.0
2018-11-18,55.0,55.0,55.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.66,54.66,54.66,0.0,0.0
2018-11-25,55.89,55.89,55.89,0.0,0.0,55.89,55.89,55.89,0.0,0.0,55.6,55.6,55.6,0.0,0.0,55.63,55.63,55.63,0.0,0.0
2018-12-02,53.2,53.2,53.2,0.0,0.0,53.24,53.24,53.24,0.0,0.0,52.8,52.8,52.8,0.0,0.0,53.16,53.16,53.16,0.0,0.0
2018-12-09,52.48,52.48,52.48,0.0,0.0,52.54,52.54,52.54,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.8,51.8,51.8,0.0,0.0
2018-12-16,48.34,48.34,48.34,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.13,48.13,48.13,0.0,0.0
2018-12-23,49.91,49.91,49.91,0.0,0.0,49.91,49.91,49.91,0.0,0.0,49.58,49.58,49.58,0.0,0.0,49.63,49.63,49.63,0.0,0.0
2018-12-30,51.32,51.32,51.32,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.71,51.71,51.71,0.0,0.0
2019-01-06,53.48,53.48,53.48,0.0,0.0,53.54,53.54,53.54,0.0,0.0,53.48,53.48,53.48,0.0,0.0,53.54,53.54,53.54,0.0,0.0
2019-01-13,54.97,54.97,54.97,0.0,0.0,54.98,54.98,54.98,0.0,0.0,54.89,54.89,54.89,0.0,0.0,54.89,54.89,54.89,0.0,0.0
2019-01-20,55.01,55.01,55.01,0.0,0.0,55.16,55.16,55.16,0.0,0.0,55.01,55.01,55.01,0.0,0.0,55.16,55.16,55.16,0.0,0.0
2019-01-27,56.51,56.51,56.51,0.0,0.0,56.51,56.51,56.51,0.0,0.0,56.51,56.51,56.51,0.0,0.0,56.51,56.51,56.51,0.0,0.0
2019-02-03,55.55,55.55,55.55,0.0,0.0,55.59,55.59,55.59,0.0,0.0,55.55,55.55,55.55,0.0,0.0,55.59,55.59,55.59,0.0,0.0
2019-02-10,56.64,56.64,56.64,0.0,0.0,56.95,56.95,56.95,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.93,56.93,56.93,0.0,0.0
2019-02-17,58.05,58.05,58.05,0.0,0.0,58.08,58.08,58.08,0.0,0.0,57.82,57.82,57.82,0.0,0.0,57.82,57.82,57.82,0.0,0.0
2019-02-24,57.39,57.39,57.39,0.0,0.0,57.39,57.39,57.39,0.0,0.0,57.04,57.04,57.04,0.0,0.0,57.34,57.34,57.34,0.0,0.0
2019-03-03,57.18,57.18,57.18,0.0,0.0,57.3,57.3,57.3,0.0,0.0,57.15,57.15,57.15,0.0,0.0,57.3,57.3,57.3,0.0,0.0
2019-03-10,57.95,57.95,57.95,0.0,0.0,58.08,58.08,58.08,0.0,0.0,57.95,57.95,57.95,0.0,0.0,58.08,58.08,58.08,0.0,0.0
2019-03-17,57.13,57.13,57.13,0.0,0.0,57.13,57.13,57.13,0.0,0.0,57.13,57.13,57.13,0.0,0.0,57.13,57.13,57.13,0.0,0.0
2019-03-24,57.84,57.84,57.84,0.0,0.0,58.22,58.22,58.22,0.0,0.0,57.79,57.79,57.79,0.0,0.0,58.22,58.22,58.22,0.0,0.0
2019-03-31,58.88,58.88,58.88,0.0,0.0,58.88,58.88,58.88,0.0,0.0,58.88,58.88,58.88,0.0,0.0,58.88,58.88,58.88,0.0,0.0
2019-04-07,59.15,59.15,59.15,0.0,0.0,59.23,59.23,59.23,0.0,0.0,59.07,59.07,59.07,0.0,0.0,59.16,59.16,59.16,0.0,0.0
2019-04-14,59.67,59.67,59.67,0.0,0.0,59.67,59.67,59.67,0.0,0.0,59.64,59.64,59.64,0.0,0.0,59.65,59.65,59.65,0.0,0.0
2019-04-21,59.2,59.2,59.2,0.0,0.0,59.34,59.34,59.34,0.0,0.0,59.17,59.17,59.17,0.0,0.0,59.34,59.34,59.34,0.0,0.0
2019-04-28,58.49,58.49,58.49,0.0,0.0,59.05,59.05,59.05,0.0,0.0,58.49,58.49,58.49,0.0,0.0,59.05,59.05,59.05,0.0,0.0
2019-05-05,57.68,57.68,57.68,0.0,0.0,57.7,57.7,57.7,0.0,0.0,57.5,57.5,57.5,0.0,0.0,57.7,57.7,57.7,0.0,0.0
2019-05-12,58.52,58.52,58.52,0.0,0.0,58.52,58.52,58.52,0.0,0.0,58.52,58.52,58.52,0.0,0.0,58.52,58.52,58.52,0.0,0.0
2019-05-19,58.21,58.21,58.21,0.0,0.0,58.25,58.25,58.25,0.0,0.0,58.17,58.17,58.17,0.0,0.0,58.17,58.17,58.17,0.0,0.0
2019-05-26,56.72,56.72,56.72,0.0,0.0,56.72,56.72,56.72,0.0,0.0,56.72,56.72,56.72,0.0,0.0,56.72,56.72,56.72,0.0,0.0
2019-06-02,58.34,58.34,58.34,0.0,0.0,58.47,58.47,58.47,0.0,0.0,58.29,58.29,58.29,0.0,0.0,58.29,58.29,58.29,0.0,0.0
2019-06-09,58.06,58.06,58.06,0.0,0.0,58.11,58.11,58.11,0.0,0.0,58.06,58.06,58.06,0.0,0.0,58.11,58.11,58.11,0.0,0.0
2019-06-16,59.59,59.59,59.59,0.0,0.0,59.71,59.71,59.71,0.0,0.0,59.59,59.59,59.59,0.0,0.0,59.66,59.66,59.66,0.0,0.0
2019-06-23,60.08,60.08,60.08,0.0,0.0,60.08,60.08,60.08,0.0,0.0,59.66,59.66,59.66,0.0,0.0,59.75,59.75,59.75,0.0,0.0
2019-06-30,60.01,60.01,60.01,0.0,0.0,60.02,60.02,60.02,0.0,0.0,60.01,60.01,60.01,0.0,0.0,60.02,60.02,60.02,0.0,0.0
2019-07-07,60.28,60.28,60.28,0.0,0.0,60.34,60.34,60.34,0.0,0.0,60.28,60.28,60.28,0.0,0.0,60.34,60.34,60.34,0.0,0.0
2019-07-14,59.99,59.99,59.99,0.0,0.0,59.99,59.99,59.99,0.0,0.0,59.99,59.99,59.99,0.0,0.0,59.99,59.99,59.99,0.0,0.0
2019-07-21,59.7,59.7,59.7,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.6,59.6,59.6,0.0,0.0,59.63,59.63,59.63,0.0,0.0
2019-07-28,57.85,57.85,57.85,0.0,0.0,57.88,57.88,57.88,0.0,0.0,57.52,57.52,57.52,0.0,0.0,57.52,57.52,57.52,0.0,0.0
2019-08-04,58.62,58.62,58.62,0.0,0.0,58.62,58.62,58.62,0.0,0.0,58.33,58.33,58.33,0.0,0.0,58.33,58.33,58.33,0.0,0.0
2019-08-11,58.28,58.28,58.28,0.0,0.0,58.33,58.33,58.33,0.0,0.0,58.28,58.28,58.28,0.0,0.0,58.3,58.3,58.3,0.0,0.0
2019-08-18,57.71,57.71,57.71,0.0,0.0,57.92,57.92,57.92,0.0,0.0,57.71,57.71,57.71,0.0,0.0,57.85,57.85,57.85,0.0,0.0
2019-08-25,58.8,58.8,58.8,0.0,0.0,58.89,58.89,58.89,0.0,0.0,58.8,58.8,58.8,0.0,0.0,58.89,58.89,58.89,0.0,0.0
2019-09-01,60.06,60.06,60.06,0.0,0.0,60.06,60.06,60.06,0.0,0.0,59.82,59.82,59.82,0.0,0.0,59.82,59.82,59.82,0.0,0.0
2019-09-08,60.41,60.41,60.41,0.0,0.0,60.41,60.41,60.41,0.0,0.0,60.41,60.41,60.41,0.0,0.0,60.41,60.41,60.41,0.0,0.0
2019-09-15,60.76,60.76,60.76,0.0,0.0,60.76,60.76,60.76,0.0,0.0,60.76,60.76,60.76,0.0,0.0,60.76,60.76,60.76,0.0,0.0
2019-09-22,60.49,60.49,60.49,0.0,0.0,60.49,60.49,60.49,0.0,0.0,60.35,60.35,60.35,0.0,0.0,60.35,60.35,60.35,0.0,0.0
2019-09-29,59.16,59.16,59.16,0.0,0.0,59.27,59.27,59.27,0.0,0.0,59.13,59.13,59.13,0.0,0.0,59.13,59.13,59.13,0.0,0.0
2019-10-06,59.57,59.57,59.57,0.0,0.0,59.68,59.68,59.68,0.0,0.0,59.57,59.57,59.57,0.0,0.0,59.59,59.59,59.59,0.0,0.0
2019-10-13,60.26,60.26,60.26,0.0,0.0,60.29,60.29,60.29,0.0,0.0,60.26,60.26,60.26,0.0,0.0,60.29,60.29,60.29,0.0,0.0
2019-10-20,60.48,60.48,60.48,0.0,0.0,60.48,60.48,60.48,0.0,0.0,60.32,60.32,60.32,0.0,0.0,60.32,60.32,60.32,0.0,0.0
2019-10-27,60.86,60.86,60.86,0.0,0.0,60.86,60.86,60.86,0.0,0.0,60.86,60.86,60.86,0.0,0.0,60.86,60.86,60.86,0.0,0.0
2019-11-03,61.15,61.15,61.15,0.0,0.0,61.43,61.43,61.43,0.0,0.0,61.15,61.15,61.15,0.0,0.0,61.36,61.36,61.36,0.0,0.0
2019-11-10,61.95,61.95,61.95,0.0,0.0,61.95,61.95,61.95,0.0,0.0,61.94,61.94,61.94,0.0,0.0,61.94,61.94,61.94,0.0,0.0
2019-11-17,61.49,61.49,61.49,0.0,0.0,61.53,61.53,61.53,0.0,0.0,61.49,61.49,61.49,0.0,0.0,61.53,61.53,61.53,0.0,0.0
2019-11-24,61.22,61.22,61.22,0.0,0.0,61.44,61.44,61.44,0.0,0.0,61.22,61.22,61.22,0.0,0.0,61.35,61.35,61.35,0.0,0.0
2019-12-01,61.51,61.51,61.51,0.0,0.0,61.57,61.57,61.57,0.0,0.0,61.51,61.51,61.51,0.0,0.0,61.57,61.57,61.57,0.0,0.0
2019-12-08,62.41,62.41,62.41,0.0,0.0,62.46,62.46,62.46,0.0,0.0,62.33,62.33,62.33,0.0,0.0,62.33,62.33,62.33,0.0,0.0
2019-12-15,61.47,61.47,61.47,0.0,0.0,61.47,61.47,61.47,0.0,0.0,61.47,61.47,61.47,0.0,0.0,61.47,61.47,61.47,0.0,0.0
2019-12-22,61.82,61.82,61.82,0.0,0.0,61.84,61.84,61.84,0.0,0.0,61.79,61.79,61.79,0.0,0.0,61.79,61.79,61.79,0.0,0.0
2019-12-29,62.14,62.14,62.14,0.0,0.0,62.14,62.14,62.14,0.0,0.0,62.02,62.02,62.02,0.0,0.0,62.04,62.04,62.04,0.0,0.0
