Date,Franklin LibertyQ Global Equity_Open_average,Franklin LibertyQ Global Equity_Open_max,Franklin LibertyQ Global Equity_Open_min,Franklin LibertyQ Global Equity_Open_volatility,Franklin LibertyQ Global Equity_Open_change,Franklin LibertyQ Global Equity_High_average,Franklin LibertyQ Global Equity_High_max,Franklin LibertyQ Global Equity_High_min,Franklin LibertyQ Global Equity_High_volatility,Franklin LibertyQ Global Equity_High_change,Franklin LibertyQ Global Equity_Low_average,Franklin LibertyQ Global Equity_Low_max,Franklin LibertyQ Global Equity_Low_min,Franklin LibertyQ Global Equity_Low_volatility,Franklin LibertyQ Global Equity_Low_change,Franklin LibertyQ Global Equity_Close_average,Franklin LibertyQ Global Equity_Close_max,Franklin LibertyQ Global Equity_Close_min,Franklin LibertyQ Global Equity_Close_volatility,Franklin LibertyQ Global Equity_Close_change
2018-11-25,29.82,29.82,29.82,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2018-12-02,28.64,28.64,28.64,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2018-12-09,28.64,28.64,28.64,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.23,28.23,28.23,0.0,0.0,28.23,28.23,28.23,0.0,0.0
2018-12-16,26.09,26.09,26.09,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.09,26.09,26.09,0.0,0.0,26.42,26.42,26.42,0.0,0.0
2018-12-23,27.37,27.37,27.37,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2018-12-30,27.68,27.68,27.68,0.0,0.0,28.02,28.02,28.02,0.0,0.0,27.68,27.68,27.68,0.0,0.0,28.02,28.02,28.02,0.0,0.0
2019-01-06,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2019-01-13,29.01,29.01,29.01,0.0,0.0,29.01,29.01,29.01,0.0,0.0,29.01,29.01,29.01,0.0,0.0,29.01,29.01,29.01,0.0,0.0
2019-01-20,28.95,28.95,28.95,0.0,0.0,28.98,28.98,28.98,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.98,28.98,28.98,0.0,0.0
2019-01-27,29.62,29.62,29.62,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.64,29.64,29.64,0.0,0.0
2019-02-03,29.75,29.75,29.75,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2019-02-10,30.15,30.15,30.15,0.0,0.0,30.26,30.26,30.26,0.0,0.0,29.7,29.7,29.7,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-02-17,30.61,30.61,30.61,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2019-02-24,30.28,30.28,30.28,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2019-03-03,30.24,30.24,30.24,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2019-03-10,30.8,30.8,30.8,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.85,30.85,30.85,0.0,0.0
2019-03-17,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2019-03-24,31.07,31.07,31.07,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.21,31.21,31.21,0.0,0.0
2019-03-31,31.39,31.39,31.39,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2019-04-07,31.23,31.23,31.23,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.23,31.23,31.23,0.0,0.0
2019-04-14,31.31,31.31,31.31,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.41,31.41,31.41,0.0,0.0
2019-04-21,31.43,31.43,31.43,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.44,31.44,31.44,0.0,0.0
2019-04-28,31.01,31.01,31.01,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2019-05-05,30.07,30.07,30.07,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2019-05-12,30.44,30.44,30.44,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2019-05-19,30.39,30.39,30.39,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.39,30.39,30.39,0.0,0.0
2019-05-26,29.98,29.98,29.98,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.96,29.96,29.96,0.0,0.0
2019-06-02,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.99,30.99,30.99,0.0,0.0
2019-06-09,30.53,30.53,30.53,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.5,30.5,30.5,0.0,0.0
2019-06-16,31.14,31.14,31.14,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2019-06-23,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0
2019-06-30,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0
2019-07-07,31.65,31.65,31.65,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.65,31.65,31.65,0.0,0.0
2019-07-14,31.53,31.53,31.53,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.55,31.55,31.55,0.0,0.0
2019-07-21,31.73,31.73,31.73,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2019-07-28,30.05,30.05,30.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2019-08-04,30.37,30.37,30.37,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.37,30.37,30.37,0.0,0.0
2019-08-11,30.63,30.63,30.63,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2019-08-18,30.43,30.43,30.43,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2019-08-25,31.18,31.18,31.18,0.0,0.0,31.18,31.18,31.18,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.9,30.9,30.9,0.0,0.0
2019-09-01,31.59,31.59,31.59,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.55,31.55,31.55,0.0,0.0
2019-09-08,31.7,31.7,31.7,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.64,31.64,31.64,0.0,0.0
2019-09-15,31.72,31.72,31.72,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2019-09-22,31.72,31.72,31.72,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0
2019-09-29,31.41,31.41,31.41,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.27,31.27,31.27,0.0,0.0
2019-10-06,31.78,31.78,31.78,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2019-10-13,32.08,32.08,32.08,0.0,0.0,32.08,32.08,32.08,0.0,0.0,32.02,32.02,32.02,0.0,0.0,32.02,32.02,32.02,0.0,0.0
2019-10-20,32.39,32.39,32.39,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2019-10-27,32.71,32.71,32.71,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.76,32.76,32.76,0.0,0.0
2019-11-03,32.76,32.76,32.76,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.76,32.76,32.76,0.0,0.0
2019-11-10,32.99,32.99,32.99,0.0,0.0,32.99,32.99,32.99,0.0,0.0,32.99,32.99,32.99,0.0,0.0,32.99,32.99,32.99,0.0,0.0
2019-11-17,32.98,32.98,32.98,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2019-11-24,32.82,32.82,32.82,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.78,32.78,32.78,0.0,0.0
2019-12-01,33.14,33.14,33.14,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.07,33.07,33.07,0.0,0.0,33.07,33.07,33.07,0.0,0.0
2019-12-08,33.3,33.3,33.3,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2019-12-15,33.61,33.61,33.61,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2019-12-22,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0
2019-12-29,33.59,33.59,33.59,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.55,33.55,33.55,0.0,0.0
