Date,UBS E-TRACS Alerian MLP_Open_average,UBS E-TRACS Alerian MLP_Open_max,UBS E-TRACS Alerian MLP_Open_min,UBS E-TRACS Alerian MLP_Open_volatility,UBS E-TRACS Alerian MLP_Open_change,UBS E-TRACS Alerian MLP_High_average,UBS E-TRACS Alerian MLP_High_max,UBS E-TRACS Alerian MLP_High_min,UBS E-TRACS Alerian MLP_High_volatility,UBS E-TRACS Alerian MLP_High_change,UBS E-TRACS Alerian MLP_Low_average,UBS E-TRACS Alerian MLP_Low_max,UBS E-TRACS Alerian MLP_Low_min,UBS E-TRACS Alerian MLP_Low_volatility,UBS E-TRACS Alerian MLP_Low_change,UBS E-TRACS Alerian MLP_Close_average,UBS E-TRACS Alerian MLP_Close_max,UBS E-TRACS Alerian MLP_Close_min,UBS E-TRACS Alerian MLP_Close_volatility,UBS E-TRACS Alerian MLP_Close_change
2018-12-23,13.96,13.96,13.96,0.0,0.0,14.03,14.03,14.03,0.0,0.0,13.84,13.84,13.84,0.0,0.0,14.0,14.0,14.0,0.0,0.0
2018-12-30,15.19,15.19,15.19,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.17,15.17,15.17,0.0,0.0,15.31,15.31,15.31,0.0,0.0
2019-01-06,15.34,15.34,15.34,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.28,15.28,15.28,0.0,0.0
2019-01-13,15.65,15.65,15.65,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.76,15.76,15.76,0.0,0.0
2019-01-20,15.54,15.54,15.54,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.51,15.51,15.51,0.0,0.0
2019-01-27,15.86,15.86,15.86,0.0,0.0,16.05,16.05,16.05,0.0,0.0,15.82,15.82,15.82,0.0,0.0,16.03,16.03,16.03,0.0,0.0
2019-02-03,15.26,15.26,15.26,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2019-02-10,16.19,16.19,16.19,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2019-02-17,16.17,16.17,16.17,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.02,16.02,16.02,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-02-24,15.78,15.78,15.78,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.53,15.53,15.53,0.0,0.0,15.63,15.63,15.63,0.0,0.0
2019-03-03,15.76,15.76,15.76,0.0,0.0,15.94,15.94,15.94,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.87,15.87,15.87,0.0,0.0
2019-03-10,15.89,15.89,15.89,0.0,0.0,16.03,16.03,16.03,0.0,0.0,15.81,15.81,15.81,0.0,0.0,16.02,16.02,16.02,0.0,0.0
2019-03-17,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.91,15.91,15.91,0.0,0.0
2019-03-24,16.27,16.27,16.27,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.16,16.16,16.16,0.0,0.0,16.22,16.22,16.22,0.0,0.0
2019-03-31,16.27,16.27,16.27,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.19,16.19,16.19,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2019-04-07,16.26,16.26,16.26,0.0,0.0,16.26,16.26,16.26,0.0,0.0,16.14,16.14,16.14,0.0,0.0,16.19,16.19,16.19,0.0,0.0
2019-04-14,16.0,16.0,16.0,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-04-21,16.05,16.05,16.05,0.0,0.0,16.05,16.05,16.05,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2019-04-28,15.72,15.72,15.72,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.73,15.73,15.73,0.0,0.0
2019-05-05,16.02,16.02,16.02,0.0,0.0,16.11,16.11,16.11,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.97,15.97,15.97,0.0,0.0
2019-05-12,16.18,16.18,16.18,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.16,16.16,16.16,0.0,0.0,16.18,16.18,16.18,0.0,0.0
2019-05-19,16.23,16.23,16.23,0.0,0.0,16.23,16.23,16.23,0.0,0.0,15.97,15.97,15.97,0.0,0.0,16.08,16.08,16.08,0.0,0.0
2019-05-26,15.38,15.38,15.38,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.48,15.48,15.48,0.0,0.0
2019-06-02,15.62,15.62,15.62,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.62,15.62,15.62,0.0,0.0
2019-06-09,15.46,15.46,15.46,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.42,15.42,15.42,0.0,0.0
2019-06-16,15.61,15.61,15.61,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2019-06-23,16.02,16.02,16.02,0.0,0.0,16.02,16.02,16.02,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.82,15.82,15.82,0.0,0.0
2019-06-30,16.14,16.14,16.14,0.0,0.0,16.14,16.14,16.14,0.0,0.0,15.97,15.97,15.97,0.0,0.0,16.0,16.0,16.0,0.0,0.0
2019-07-07,16.25,16.25,16.25,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-07-14,16.0,16.0,16.0,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.25,16.25,16.25,0.0,0.0
2019-07-21,15.9,15.9,15.9,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.75,15.75,15.75,0.0,0.0
2019-07-28,15.46,15.46,15.46,0.0,0.0,15.46,15.46,15.46,0.0,0.0,14.99,14.99,14.99,0.0,0.0,15.08,15.08,15.08,0.0,0.0
2019-08-04,14.74,14.74,14.74,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.68,14.68,14.68,0.0,0.0
2019-08-11,15.05,15.05,15.05,0.0,0.0,15.05,15.05,15.05,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.9,14.9,14.9,0.0,0.0
2019-08-18,14.78,14.78,14.78,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2019-08-25,14.54,14.54,14.54,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2019-09-01,14.42,14.42,14.42,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.42,14.42,14.42,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2019-09-08,15.38,15.38,15.38,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.12,15.12,15.12,0.0,0.0
2019-09-15,15.09,15.09,15.09,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.04,15.04,15.04,0.0,0.0,15.07,15.07,15.07,0.0,0.0
2019-09-22,14.6,14.6,14.6,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.56,14.56,14.56,0.0,0.0,14.67,14.67,14.67,0.0,0.0
2019-09-29,14.48,14.48,14.48,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.28,14.28,14.28,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2019-10-06,14.05,14.05,14.05,0.0,0.0,14.05,14.05,14.05,0.0,0.0,13.86,13.86,13.86,0.0,0.0,13.91,13.91,13.91,0.0,0.0
2019-10-13,14.04,14.04,14.04,0.0,0.0,14.04,14.04,14.04,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.94,13.94,13.94,0.0,0.0
2019-10-20,13.96,13.96,13.96,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.75,13.75,13.75,0.0,0.0
2019-10-27,13.93,13.93,13.93,0.0,0.0,14.1,14.1,14.1,0.0,0.0,13.93,13.93,13.93,0.0,0.0,14.0,14.0,14.0,0.0,0.0
2019-11-03,13.4,13.4,13.4,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.28,13.28,13.28,0.0,0.0,13.29,13.29,13.29,0.0,0.0
2019-11-10,13.15,13.15,13.15,0.0,0.0,13.17,13.17,13.17,0.0,0.0,12.94,12.94,12.94,0.0,0.0,12.94,12.94,12.94,0.0,0.0
2019-11-17,13.19,13.19,13.19,0.0,0.0,13.26,13.26,13.26,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.22,13.22,13.22,0.0,0.0
2019-11-24,12.67,12.67,12.67,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.51,12.51,12.51,0.0,0.0
2019-12-01,12.55,12.55,12.55,0.0,0.0,12.89,12.89,12.89,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.89,12.89,12.89,0.0,0.0
2019-12-08,13.18,13.18,13.18,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.18,13.18,13.18,0.0,0.0,13.35,13.35,13.35,0.0,0.0
2019-12-15,13.68,13.68,13.68,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.83,13.83,13.83,0.0,0.0
2019-12-22,13.84,13.84,13.84,0.0,0.0,13.87,13.87,13.87,0.0,0.0,13.59,13.59,13.59,0.0,0.0,13.63,13.63,13.63,0.0,0.0
2019-12-29,13.95,13.95,13.95,0.0,0.0,14.01,14.01,14.01,0.0,0.0,13.82,13.82,13.82,0.0,0.0,13.99,13.99,13.99,0.0,0.0
