Date,IQ US Real Estate Small Cap_Open_average,IQ US Real Estate Small Cap_Open_max,IQ US Real Estate Small Cap_Open_min,IQ US Real Estate Small Cap_Open_volatility,IQ US Real Estate Small Cap_Open_change,IQ US Real Estate Small Cap_High_average,IQ US Real Estate Small Cap_High_max,IQ US Real Estate Small Cap_High_min,IQ US Real Estate Small Cap_High_volatility,IQ US Real Estate Small Cap_High_change,IQ US Real Estate Small Cap_Low_average,IQ US Real Estate Small Cap_Low_max,IQ US Real Estate Small Cap_Low_min,IQ US Real Estate Small Cap_Low_volatility,IQ US Real Estate Small Cap_Low_change,IQ US Real Estate Small Cap_Close_average,IQ US Real Estate Small Cap_Close_max,IQ US Real Estate Small Cap_Close_min,IQ US Real Estate Small Cap_Close_volatility,IQ US Real Estate Small Cap_Close_change
2018-04-22,24.25,24.25,24.25,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2018-04-29,24.7,24.7,24.7,0.0,0.0,24.97,24.97,24.97,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2018-05-06,25.03,25.03,25.03,0.0,0.0,25.03,25.03,25.03,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2018-05-13,24.66,24.66,24.66,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.59,24.59,24.59,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2018-05-20,25.43,25.43,25.43,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.48,25.48,25.48,0.0,0.0
2018-05-27,26.04,26.04,26.04,0.0,0.0,26.15,26.15,26.15,0.0,0.0,25.96,25.96,25.96,0.0,0.0,26.13,26.13,26.13,0.0,0.0
2018-06-03,26.2,26.2,26.2,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.14,26.14,26.14,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2018-06-10,26.11,26.11,26.11,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.11,26.11,26.11,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2018-06-17,26.43,26.43,26.43,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.41,26.41,26.41,0.0,0.0
2018-06-24,26.39,26.39,26.39,0.0,0.0,26.42,26.42,26.42,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.38,26.38,26.38,0.0,0.0
2018-07-01,27.12,27.12,27.12,0.0,0.0,27.2,27.2,27.2,0.0,0.0,26.85,26.85,26.85,0.0,0.0,26.9,26.9,26.9,0.0,0.0
2018-07-08,26.67,26.67,26.67,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2018-07-15,26.43,26.43,26.43,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.41,26.41,26.41,0.0,0.0,26.5,26.5,26.5,0.0,0.0
2018-07-22,25.97,25.97,25.97,0.0,0.0,26.17,26.17,26.17,0.0,0.0,25.97,25.97,25.97,0.0,0.0,26.14,26.14,26.14,0.0,0.0
2018-07-29,26.75,26.75,26.75,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.63,26.63,26.63,0.0,0.0,26.63,26.63,26.63,0.0,0.0
2018-08-05,26.3,26.3,26.3,0.0,0.0,26.39,26.39,26.39,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.32,26.32,26.32,0.0,0.0
2018-08-12,27.2,27.2,27.2,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2018-08-19,27.21,27.21,27.21,0.0,0.0,27.21,27.21,27.21,0.0,0.0,26.96,26.96,26.96,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2018-08-26,27.29,27.29,27.29,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.25,27.25,27.25,0.0,0.0
2018-09-02,26.99,26.99,26.99,0.0,0.0,27.03,27.03,27.03,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.91,26.91,26.91,0.0,0.0
2018-09-09,26.68,26.68,26.68,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2018-09-16,26.08,26.08,26.08,0.0,0.0,26.08,26.08,26.08,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2018-09-23,25.92,25.92,25.92,0.0,0.0,26.04,26.04,26.04,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.74,25.74,25.74,0.0,0.0
2018-09-30,24.99,24.99,24.99,0.0,0.0,25.44,25.44,25.44,0.0,0.0,24.99,24.99,24.99,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2018-10-07,24.16,24.16,24.16,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2018-10-14,24.6,24.6,24.6,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2018-10-21,24.28,24.28,24.28,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2018-10-28,24.49,24.49,24.49,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2018-11-04,25.15,25.15,25.15,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2018-11-11,24.67,24.67,24.67,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2018-11-18,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.72,24.72,24.72,0.0,0.0,24.72,24.72,24.72,0.0,0.0
2018-11-25,25.22,25.22,25.22,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.28,25.28,25.28,0.0,0.0
2018-12-02,24.98,24.98,24.98,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2018-12-09,24.4,24.4,24.4,0.0,0.0,24.53,24.53,24.53,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2018-12-16,22.35,22.35,22.35,0.0,0.0,22.35,22.35,22.35,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.7,21.7,21.7,0.0,0.0
2018-12-23,22.03,22.03,22.03,0.0,0.0,22.03,22.03,22.03,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2018-12-30,22.28,22.28,22.28,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2019-01-06,23.33,23.33,23.33,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2019-01-13,23.69,23.69,23.69,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2019-01-20,23.96,23.96,23.96,0.0,0.0,24.3,24.3,24.3,0.0,0.0,23.96,23.96,23.96,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2019-01-27,24.77,24.77,24.77,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2019-02-03,25.17,25.17,25.17,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2019-02-10,25.1,25.1,25.1,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2019-02-17,25.24,25.24,25.24,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2019-02-24,24.63,24.63,24.63,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2019-03-03,24.52,24.52,24.52,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.73,24.73,24.73,0.0,0.0
2019-03-10,24.8,24.8,24.8,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.82,24.82,24.82,0.0,0.0
2019-03-17,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.58,24.58,24.58,0.0,0.0
2019-03-24,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0,24.92,24.92,24.92,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2019-03-31,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.27,25.27,25.27,0.0,0.0
2019-04-07,25.35,25.35,25.35,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2019-04-14,24.82,24.82,24.82,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.51,24.51,24.51,0.0,0.0
2019-04-21,25.09,25.09,25.09,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2019-04-28,25.34,25.34,25.34,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2019-05-05,25.1,25.1,25.1,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2019-05-12,25.26,25.26,25.26,0.0,0.0,25.26,25.26,25.26,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2019-05-19,25.24,25.24,25.24,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2019-05-26,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.62,24.62,24.62,0.0,0.0
2019-06-02,25.03,25.03,25.03,0.0,0.0,25.03,25.03,25.03,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.92,24.92,24.92,0.0,0.0
2019-06-09,25.41,25.41,25.41,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2019-06-16,24.94,24.94,24.94,0.0,0.0,25.02,25.02,25.02,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2019-06-23,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2019-06-30,25.16,25.16,25.16,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2019-07-07,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2019-07-14,24.58,24.58,24.58,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.47,24.47,24.47,0.0,0.0
2019-07-21,25.0,25.0,25.0,0.0,0.0,25.07,25.07,25.07,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.96,24.96,24.96,0.0,0.0
2019-07-28,24.42,24.42,24.42,0.0,0.0,24.49,24.49,24.49,0.0,0.0,23.94,23.94,23.94,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2019-08-04,25.01,25.01,25.01,0.0,0.0,25.01,25.01,25.01,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2019-08-11,24.87,24.87,24.87,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.87,24.87,24.87,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2019-08-18,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.58,24.58,24.58,0.0,0.0
2019-08-25,24.78,24.78,24.78,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.71,24.71,24.71,0.0,0.0
2019-09-01,25.15,25.15,25.15,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.37,25.37,25.37,0.0,0.0
2019-09-08,25.6,25.6,25.6,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2019-09-15,25.78,25.78,25.78,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.82,25.82,25.82,0.0,0.0
2019-09-22,25.68,25.68,25.68,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.62,25.62,25.62,0.0,0.0
2019-09-29,25.57,25.57,25.57,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2019-10-06,25.49,25.49,25.49,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2019-10-13,25.97,25.97,25.97,0.0,0.0,26.3,26.3,26.3,0.0,0.0,25.97,25.97,25.97,0.0,0.0,26.3,26.3,26.3,0.0,0.0
2019-10-20,26.23,26.23,26.23,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.26,26.26,26.26,0.0,0.0
2019-10-27,26.67,26.67,26.67,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.61,26.61,26.61,0.0,0.0
2019-11-03,25.96,25.96,25.96,0.0,0.0,25.96,25.96,25.96,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.94,25.94,25.94,0.0,0.0
2019-11-10,26.19,26.19,26.19,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2019-11-17,25.49,25.49,25.49,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2019-11-24,26.05,26.05,26.05,0.0,0.0,26.1,26.1,26.1,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0
2019-12-01,26.13,26.13,26.13,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.13,26.13,26.13,0.0,0.0,26.26,26.26,26.26,0.0,0.0
2019-12-08,25.37,25.37,25.37,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2019-12-15,26.1,26.1,26.1,0.0,0.0,26.1,26.1,26.1,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2019-12-22,25.52,25.52,25.52,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2019-12-29,25.48,25.48,25.48,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.57,25.57,25.57,0.0,0.0
