Date,Guggenheim Invest S&P SmallCap 600 Pure Value_Open_average,Guggenheim Invest S&P SmallCap 600 Pure Value_Open_max,Guggenheim Invest S&P SmallCap 600 Pure Value_Open_min,Guggenheim Invest S&P SmallCap 600 Pure Value_Open_volatility,Guggenheim Invest S&P SmallCap 600 Pure Value_Open_change,Guggenheim Invest S&P SmallCap 600 Pure Value_High_average,Guggenheim Invest S&P SmallCap 600 Pure Value_High_max,Guggenheim Invest S&P SmallCap 600 Pure Value_High_min,Guggenheim Invest S&P SmallCap 600 Pure Value_High_volatility,Guggenheim Invest S&P SmallCap 600 Pure Value_High_change,Guggenheim Invest S&P SmallCap 600 Pure Value_Low_average,Guggenheim Invest S&P SmallCap 600 Pure Value_Low_max,Guggenheim Invest S&P SmallCap 600 Pure Value_Low_min,Guggenheim Invest S&P SmallCap 600 Pure Value_Low_volatility,Guggenheim Invest S&P SmallCap 600 Pure Value_Low_change,Guggenheim Invest S&P SmallCap 600 Pure Value_Close_average,Guggenheim Invest S&P SmallCap 600 Pure Value_Close_max,Guggenheim Invest S&P SmallCap 600 Pure Value_Close_min,Guggenheim Invest S&P SmallCap 600 Pure Value_Close_volatility,Guggenheim Invest S&P SmallCap 600 Pure Value_Close_change
2018-04-15,72.19,72.19,72.19,0.0,0.0,72.65,72.65,72.65,0.0,0.0,72.1,72.1,72.1,0.0,0.0,72.34,72.34,72.34,0.0,0.0
2018-04-22,72.07,72.07,72.07,0.0,0.0,72.54,72.54,72.54,0.0,0.0,71.51,71.51,71.51,0.0,0.0,71.58,71.58,71.58,0.0,0.0
2018-04-29,72.41,72.41,72.41,0.0,0.0,72.71,72.71,72.71,0.0,0.0,72.38,72.38,72.38,0.0,0.0,72.53,72.53,72.53,0.0,0.0
2018-05-06,74.15,74.15,74.15,0.0,0.0,74.15,74.15,74.15,0.0,0.0,73.61,73.61,73.61,0.0,0.0,73.61,73.61,73.61,0.0,0.0
2018-05-13,76.03,76.03,76.03,0.0,0.0,76.53,76.53,76.53,0.0,0.0,76.03,76.03,76.03,0.0,0.0,76.33,76.33,76.33,0.0,0.0
2018-05-20,76.09,76.09,76.09,0.0,0.0,76.09,76.09,76.09,0.0,0.0,75.87,75.87,75.87,0.0,0.0,76.06,76.06,76.06,0.0,0.0
2018-05-27,78.32,78.32,78.32,0.0,0.0,78.32,78.32,78.32,0.0,0.0,77.36,77.36,77.36,0.0,0.0,77.73,77.73,77.73,0.0,0.0
2018-06-03,80.31,80.31,80.31,0.0,0.0,80.4,80.4,80.4,0.0,0.0,80.11,80.11,80.11,0.0,0.0,80.4,80.4,80.4,0.0,0.0
2018-06-10,79.0,79.0,79.0,0.0,0.0,80.06,80.06,80.06,0.0,0.0,79.0,79.0,79.0,0.0,0.0,80.06,80.06,80.06,0.0,0.0
2018-06-17,80.17,80.17,80.17,0.0,0.0,80.17,80.17,80.17,0.0,0.0,78.81,78.81,78.81,0.0,0.0,79.37,79.37,79.37,0.0,0.0
2018-06-24,77.09,77.09,77.09,0.0,0.0,77.76,77.76,77.76,0.0,0.0,76.66,76.66,76.66,0.0,0.0,77.76,77.76,77.76,0.0,0.0
2018-07-01,79.4,79.4,79.4,0.0,0.0,79.66,79.66,79.66,0.0,0.0,79.4,79.4,79.4,0.0,0.0,79.63,79.63,79.63,0.0,0.0
2018-07-08,78.4,78.4,78.4,0.0,0.0,78.4,78.4,78.4,0.0,0.0,77.29,77.29,77.29,0.0,0.0,77.42,77.42,77.42,0.0,0.0
2018-07-15,78.95,78.95,78.95,0.0,0.0,78.95,78.95,78.95,0.0,0.0,77.97,77.97,77.97,0.0,0.0,78.41,78.41,78.41,0.0,0.0
2018-07-22,76.9,76.9,76.9,0.0,0.0,78.0,78.0,78.0,0.0,0.0,76.9,76.9,76.9,0.0,0.0,77.29,77.29,77.29,0.0,0.0
2018-07-29,77.86,77.86,77.86,0.0,0.0,78.14,78.14,78.14,0.0,0.0,77.5,77.5,77.5,0.0,0.0,78.14,78.14,78.14,0.0,0.0
2018-08-05,78.62,78.62,78.62,0.0,0.0,78.7,78.7,78.7,0.0,0.0,78.2,78.2,78.2,0.0,0.0,78.55,78.55,78.55,0.0,0.0
2018-08-12,79.99,79.99,79.99,0.0,0.0,80.37,80.37,80.37,0.0,0.0,79.98,79.98,79.98,0.0,0.0,80.37,80.37,80.37,0.0,0.0
2018-08-19,81.41,81.41,81.41,0.0,0.0,81.41,81.41,81.41,0.0,0.0,80.11,80.11,80.11,0.0,0.0,80.11,80.11,80.11,0.0,0.0
2018-08-26,79.59,79.59,79.59,0.0,0.0,80.11,80.11,80.11,0.0,0.0,79.54,79.54,79.54,0.0,0.0,80.11,80.11,80.11,0.0,0.0
2018-09-02,79.06,79.06,79.06,0.0,0.0,79.67,79.67,79.67,0.0,0.0,78.88,78.88,78.88,0.0,0.0,79.08,79.08,79.08,0.0,0.0
2018-09-09,79.21,79.21,79.21,0.0,0.0,79.21,79.21,79.21,0.0,0.0,78.25,78.25,78.25,0.0,0.0,78.48,78.48,78.48,0.0,0.0
2018-09-16,77.9,77.9,77.9,0.0,0.0,77.9,77.9,77.9,0.0,0.0,76.81,76.81,76.81,0.0,0.0,77.12,77.12,77.12,0.0,0.0
2018-09-23,77.41,77.41,77.41,0.0,0.0,77.47,77.47,77.47,0.0,0.0,75.37,75.37,75.37,0.0,0.0,75.6,75.6,75.6,0.0,0.0
2018-09-30,73.95,73.95,73.95,0.0,0.0,74.2,74.2,74.2,0.0,0.0,73.67,73.67,73.67,0.0,0.0,74.2,74.2,74.2,0.0,0.0
2018-10-07,70.7,70.7,70.7,0.0,0.0,71.82,71.82,71.82,0.0,0.0,70.7,70.7,70.7,0.0,0.0,71.43,71.43,71.43,0.0,0.0
2018-10-14,70.26,70.26,70.26,0.0,0.0,70.89,70.89,70.89,0.0,0.0,70.2,70.2,70.2,0.0,0.0,70.39,70.39,70.39,0.0,0.0
2018-10-21,69.15,69.15,69.15,0.0,0.0,70.32,70.32,70.32,0.0,0.0,69.13,69.13,69.13,0.0,0.0,69.38,69.38,69.38,0.0,0.0
2018-10-28,71.75,71.75,71.75,0.0,0.0,71.95,71.95,71.95,0.0,0.0,71.16,71.16,71.16,0.0,0.0,71.48,71.48,71.48,0.0,0.0
2018-11-04,70.08,70.08,70.08,0.0,0.0,70.09,70.09,70.09,0.0,0.0,69.37,69.37,69.37,0.0,0.0,69.67,69.67,69.67,0.0,0.0
2018-11-11,68.39,68.39,68.39,0.0,0.0,68.55,68.55,68.55,0.0,0.0,67.25,67.25,67.25,0.0,0.0,67.4,67.4,67.4,0.0,0.0
2018-11-18,66.83,66.83,66.83,0.0,0.0,66.84,66.84,66.84,0.0,0.0,66.6,66.6,66.6,0.0,0.0,66.84,66.84,66.84,0.0,0.0
2018-11-25,68.79,68.79,68.79,0.0,0.0,68.79,68.79,68.79,0.0,0.0,67.6,67.6,67.6,0.0,0.0,68.05,68.05,68.05,0.0,0.0
2018-12-02,63.42,63.42,63.42,0.0,0.0,63.42,63.42,63.42,0.0,0.0,62.08,62.08,62.08,0.0,0.0,62.6,62.6,62.6,0.0,0.0
2018-12-09,60.75,60.75,60.75,0.0,0.0,61.06,61.06,61.06,0.0,0.0,59.23,59.23,59.23,0.0,0.0,59.23,59.23,59.23,0.0,0.0
2018-12-16,55.45,55.45,55.45,0.0,0.0,55.83,55.83,55.83,0.0,0.0,54.55,54.55,54.55,0.0,0.0,55.11,55.11,55.11,0.0,0.0
2018-12-23,57.61,57.61,57.61,0.0,0.0,57.79,57.79,57.79,0.0,0.0,56.47,56.47,56.47,0.0,0.0,57.79,57.79,57.79,0.0,0.0
2018-12-30,60.96,60.96,60.96,0.0,0.0,62.94,62.94,62.94,0.0,0.0,60.9,60.9,60.9,0.0,0.0,62.77,62.77,62.77,0.0,0.0
2019-01-06,64.01,64.01,64.01,0.0,0.0,65.21,65.21,65.21,0.0,0.0,64.01,64.01,64.01,0.0,0.0,64.78,64.78,64.78,0.0,0.0
2019-01-13,66.21,66.21,66.21,0.0,0.0,66.94,66.94,66.94,0.0,0.0,66.11,66.11,66.11,0.0,0.0,66.79,66.79,66.79,0.0,0.0
2019-01-20,65.94,65.94,65.94,0.0,0.0,66.63,66.63,66.63,0.0,0.0,65.61,65.61,65.61,0.0,0.0,66.44,66.44,66.44,0.0,0.0
2019-01-27,67.28,67.28,67.28,0.0,0.0,68.3,68.3,68.3,0.0,0.0,67.03,67.03,67.03,0.0,0.0,68.06,68.06,68.06,0.0,0.0
2019-02-03,66.41,66.41,66.41,0.0,0.0,67.29,67.29,67.29,0.0,0.0,66.05,66.05,66.05,0.0,0.0,67.29,67.29,67.29,0.0,0.0
2019-02-10,69.54,69.54,69.54,0.0,0.0,70.43,70.43,70.43,0.0,0.0,69.54,69.54,69.54,0.0,0.0,70.17,70.17,70.17,0.0,0.0
2019-02-17,71.73,71.73,71.73,0.0,0.0,71.99,71.99,71.99,0.0,0.0,70.97,70.97,70.97,0.0,0.0,71.06,71.06,71.06,0.0,0.0
2019-02-24,69.85,69.85,69.85,0.0,0.0,70.14,70.14,70.14,0.0,0.0,69.0,69.0,69.0,0.0,0.0,69.31,69.31,69.31,0.0,0.0
2019-03-03,65.59,65.59,65.59,0.0,0.0,66.86,66.86,66.86,0.0,0.0,65.59,65.59,65.59,0.0,0.0,66.86,66.86,66.86,0.0,0.0
2019-03-10,65.94,65.94,65.94,0.0,0.0,66.7,66.7,66.7,0.0,0.0,65.94,65.94,65.94,0.0,0.0,66.66,66.66,66.66,0.0,0.0
2019-03-17,63.71,63.71,63.71,0.0,0.0,64.77,64.77,64.77,0.0,0.0,63.6,63.6,63.6,0.0,0.0,64.19,64.19,64.19,0.0,0.0
2019-03-24,66.0,66.0,66.0,0.0,0.0,66.89,66.89,66.89,0.0,0.0,66.0,66.0,66.0,0.0,0.0,66.87,66.87,66.87,0.0,0.0
2019-03-31,67.39,67.39,67.39,0.0,0.0,68.03,68.03,68.03,0.0,0.0,67.39,67.39,67.39,0.0,0.0,67.87,67.87,67.87,0.0,0.0
2019-04-07,68.05,68.05,68.05,0.0,0.0,68.05,68.05,68.05,0.0,0.0,67.24,67.24,67.24,0.0,0.0,67.41,67.41,67.41,0.0,0.0
2019-04-14,67.6,67.6,67.6,0.0,0.0,67.78,67.78,67.78,0.0,0.0,66.58,66.58,66.58,0.0,0.0,66.88,66.88,66.88,0.0,0.0
2019-04-21,67.46,67.46,67.46,0.0,0.0,68.21,68.21,68.21,0.0,0.0,67.46,67.46,67.46,0.0,0.0,67.96,67.96,67.96,0.0,0.0
2019-04-28,67.16,67.16,67.16,0.0,0.0,68.56,68.56,68.56,0.0,0.0,67.0,67.0,67.0,0.0,0.0,68.31,68.31,68.31,0.0,0.0
2019-05-05,64.19,64.19,64.19,0.0,0.0,64.19,64.19,64.19,0.0,0.0,63.27,63.27,63.27,0.0,0.0,63.35,63.35,63.35,0.0,0.0
2019-05-12,62.09,62.09,62.09,0.0,0.0,62.45,62.45,62.45,0.0,0.0,61.94,61.94,61.94,0.0,0.0,62.16,62.16,62.16,0.0,0.0
2019-05-19,60.87,60.87,60.87,0.0,0.0,60.92,60.92,60.92,0.0,0.0,60.39,60.39,60.39,0.0,0.0,60.71,60.71,60.71,0.0,0.0
2019-05-26,57.66,57.66,57.66,0.0,0.0,58.61,58.61,58.61,0.0,0.0,57.66,57.66,57.66,0.0,0.0,58.27,58.27,58.27,0.0,0.0
2019-06-02,60.13,60.13,60.13,0.0,0.0,61.05,61.05,61.05,0.0,0.0,60.13,60.13,60.13,0.0,0.0,60.55,60.55,60.55,0.0,0.0
2019-06-09,60.62,60.62,60.62,0.0,0.0,60.67,60.67,60.67,0.0,0.0,60.4,60.4,60.4,0.0,0.0,60.4,60.4,60.4,0.0,0.0
2019-06-16,60.72,60.72,60.72,0.0,0.0,60.72,60.72,60.72,0.0,0.0,59.93,59.93,59.93,0.0,0.0,59.93,59.93,59.93,0.0,0.0
2019-06-23,63.67,63.67,63.67,0.0,0.0,63.67,63.67,63.67,0.0,0.0,62.46,62.46,62.46,0.0,0.0,62.62,62.62,62.62,0.0,0.0
2019-06-30,62.16,62.16,62.16,0.0,0.0,62.69,62.69,62.69,0.0,0.0,61.99,61.99,61.99,0.0,0.0,62.07,62.07,62.07,0.0,0.0
2019-07-07,62.03,62.03,62.03,0.0,0.0,62.16,62.16,62.16,0.0,0.0,61.29,61.29,61.29,0.0,0.0,61.64,61.64,61.64,0.0,0.0
2019-07-14,60.8,60.8,60.8,0.0,0.0,60.84,60.84,60.84,0.0,0.0,60.28,60.28,60.28,0.0,0.0,60.39,60.39,60.39,0.0,0.0
2019-07-21,62.19,62.19,62.19,0.0,0.0,62.25,62.25,62.25,0.0,0.0,62.13,62.13,62.13,0.0,0.0,62.23,62.23,62.23,0.0,0.0
2019-07-28,58.92,58.92,58.92,0.0,0.0,58.92,58.92,58.92,0.0,0.0,58.29,58.29,58.29,0.0,0.0,58.67,58.67,58.67,0.0,0.0
2019-08-04,58.44,58.44,58.44,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.23,58.23,58.23,0.0,0.0,58.23,58.23,58.23,0.0,0.0
2019-08-11,57.9,57.9,57.9,0.0,0.0,58.66,58.66,58.66,0.0,0.0,57.9,57.9,57.9,0.0,0.0,58.21,58.21,58.21,0.0,0.0
2019-08-18,56.72,56.72,56.72,0.0,0.0,57.03,57.03,57.03,0.0,0.0,56.5,56.5,56.5,0.0,0.0,56.89,56.89,56.89,0.0,0.0
2019-08-25,58.44,58.44,58.44,0.0,0.0,58.67,58.67,58.67,0.0,0.0,57.97,57.97,57.97,0.0,0.0,58.15,58.15,58.15,0.0,0.0
2019-09-01,60.56,60.56,60.56,0.0,0.0,61.55,61.55,61.55,0.0,0.0,60.56,60.56,60.56,0.0,0.0,61.55,61.55,61.55,0.0,0.0
2019-09-08,65.72,65.72,65.72,0.0,0.0,66.15,66.15,66.15,0.0,0.0,65.6,65.6,65.6,0.0,0.0,65.95,65.95,65.95,0.0,0.0
2019-09-15,63.8,63.8,63.8,0.0,0.0,64.75,64.75,64.75,0.0,0.0,63.67,63.67,63.67,0.0,0.0,64.46,64.46,64.46,0.0,0.0
2019-09-22,63.88,63.88,63.88,0.0,0.0,64.51,64.51,64.51,0.0,0.0,63.88,63.88,63.88,0.0,0.0,64.11,64.11,64.11,0.0,0.0
2019-09-29,61.74,61.74,61.74,0.0,0.0,62.2,62.2,62.2,0.0,0.0,61.62,61.62,61.62,0.0,0.0,61.77,61.77,61.77,0.0,0.0
2019-10-06,61.45,61.45,61.45,0.0,0.0,61.72,61.72,61.72,0.0,0.0,61.41,61.41,61.41,0.0,0.0,61.72,61.72,61.72,0.0,0.0
2019-10-13,64.0,64.0,64.0,0.0,0.0,64.77,64.77,64.77,0.0,0.0,63.93,63.93,63.93,0.0,0.0,64.11,64.11,64.11,0.0,0.0
2019-10-20,66.42,66.42,66.42,0.0,0.0,67.13,67.13,67.13,0.0,0.0,66.42,66.42,66.42,0.0,0.0,66.68,66.68,66.68,0.0,0.0
2019-10-27,67.42,67.42,67.42,0.0,0.0,67.79,67.79,67.79,0.0,0.0,67.33,67.33,67.33,0.0,0.0,67.76,67.76,67.76,0.0,0.0
2019-11-03,67.69,67.69,67.69,0.0,0.0,67.73,67.73,67.73,0.0,0.0,67.42,67.42,67.42,0.0,0.0,67.73,67.73,67.73,0.0,0.0
2019-11-10,67.39,67.39,67.39,0.0,0.0,67.39,67.39,67.39,0.0,0.0,67.05,67.05,67.05,0.0,0.0,67.22,67.22,67.22,0.0,0.0
2019-11-17,66.37,66.37,66.37,0.0,0.0,68.03,68.03,68.03,0.0,0.0,66.37,66.37,66.37,0.0,0.0,67.98,67.98,67.98,0.0,0.0
2019-11-24,68.03,68.03,68.03,0.0,0.0,68.03,68.03,68.03,0.0,0.0,65.36,65.36,65.36,0.0,0.0,66.66,66.66,66.66,0.0,0.0
2019-12-01,68.35,68.35,68.35,0.0,0.0,68.91,68.91,68.91,0.0,0.0,68.35,68.35,68.35,0.0,0.0,68.82,68.82,68.82,0.0,0.0
2019-12-08,69.25,69.25,69.25,0.0,0.0,69.5,69.5,69.5,0.0,0.0,68.59,68.59,68.59,0.0,0.0,68.59,68.59,68.59,0.0,0.0
2019-12-15,69.5,69.5,69.5,0.0,0.0,69.63,69.63,69.63,0.0,0.0,68.76,68.76,68.76,0.0,0.0,69.48,69.48,69.48,0.0,0.0
2019-12-22,69.06,69.06,69.06,0.0,0.0,70.06,70.06,70.06,0.0,0.0,68.73,68.73,68.73,0.0,0.0,69.24,69.24,69.24,0.0,0.0
2019-12-29,69.6,69.6,69.6,0.0,0.0,69.6,69.6,69.6,0.0,0.0,68.88,68.88,68.88,0.0,0.0,69.39,69.39,69.39,0.0,0.0
