Date,BGS_stock_Open_average,BGS_stock_Open_max,BGS_stock_Open_min,BGS_stock_Open_volatility,BGS_stock_Open_change,BGS_stock_High_average,BGS_stock_High_max,BGS_stock_High_min,BGS_stock_High_volatility,BGS_stock_High_change,BGS_stock_Low_average,BGS_stock_Low_max,BGS_stock_Low_min,BGS_stock_Low_volatility,BGS_stock_Low_change,BGS_stock_Close_average,BGS_stock_Close_max,BGS_stock_Close_min,BGS_stock_Close_volatility,BGS_stock_Close_change,BGS_stock_Volume_average,BGS_stock_Volume_max,BGS_stock_Volume_min,BGS_stock_Volume_volatility,BGS_stock_Volume_change
2018-01-14,32.4,32.95,31.8,1.1500000000000021,-0.49999999999999645,33.09,33.8,32.61,1.1899999999999977,-0.45000000000000284,32.08,32.52,31.75,0.7700000000000031,-0.5499999999999972,32.4625,32.8,31.8,0.9999999999999964,-0.25,933562,1036772,733552,303220,-202153
2018-01-21,33.06,33.25,32.65,0.6000000000000014,0.5,33.35,33.5,33.15,0.3500000000000014,0.25,32.734,32.9,32.55,0.3500000000000014,0.12000000000000455,33.13,33.35,33.05,0.30000000000000426,0.25,646096,735880,588486,147394,-38560
2018-01-28,33.06,33.4,32.35,1.0499999999999972,-1.0499999999999972,33.28,33.85,32.65,1.2000000000000028,-1.2000000000000028,32.51,33.2,31.35,1.8500000000000014,-1.8500000000000014,32.82,33.4,31.85,1.5499999999999972,-1.5499999999999972,864316,1219211,595484,623727,372589
2018-02-04,31.5,32.15,30.8,1.3499999999999979,0.6999999999999993,32.1,32.75,31.58,1.1700000000000017,0.870000000000001,31.14,31.8,30.65,1.1500000000000021,0.6500000000000021,31.71,32.5,31.2,1.3000000000000007,1.3000000000000007,1008367,1307417,727408,580009,521061
2018-02-11,32.43,32.7,31.8,0.9000000000000021,-0.14999999999999858,32.95,33.3,32.6,0.6999999999999957,0.14999999999999858,31.86,32.1,31.65,0.45000000000000284,0.40000000000000213,32.54,32.85,31.95,0.9000000000000021,0.14999999999999858,965731,1770841,446637,1324204,-834283
2018-02-18,31.725,32.9,31.0,1.8999999999999986,-1.8999999999999986,32.0575,32.95,31.35,1.6000000000000014,-1.2500000000000036,31.0625,31.65,30.8,0.8499999999999979,-0.75,31.275,31.85,31.0,0.8500000000000014,-0.6000000000000014,1098146,1288009,893379,394630,-394630
2018-02-25,29.63,32.0,27.5,4.5,-4.100000000000001,30.51,32.2,28.8,3.400000000000002,-2.6000000000000014,28.81,31.2,27.05,4.149999999999999,-3.8000000000000007,29.59,32.0,27.55,4.449999999999999,-2.5,2445681,5396921,1058844,4338077,669538
2018-03-04,28.45,29.7,26.25,3.4499999999999993,-3.0500000000000007,29.04,30.55,26.85,3.6999999999999993,-3.4499999999999993,27.66,29.6,25.95,3.650000000000002,-3.1999999999999993,28.02,30.5,26.0,4.5,-3.75,1731374,3002264,793055,2209209,919
2018-03-11,27.12,27.85,26.5,1.3500000000000014,1.1499999999999986,27.625999999999998,28.15,26.88,1.2699999999999996,1.0199999999999996,26.826,27.38,26.3,1.0799999999999983,1.0799999999999983,27.27,27.85,26.4,1.4500000000000028,1.3500000000000014,1245789,1631203,939771,691432,-210017
2018-03-18,26.41,27.6,25.85,1.75,-1.7000000000000028,26.724,27.77,26.0,1.7699999999999996,-1.4699999999999989,25.764,26.7,25.05,1.6499999999999986,-1.379999999999999,25.99,26.95,25.35,1.5999999999999979,-1.5999999999999979,1001080,1331611,708978,622633,-622633
2018-03-25,24.8625,25.55,24.35,1.1999999999999993,-1.1999999999999993,25.2375,25.8,24.5,1.3000000000000007,-1.3000000000000007,24.177500000000002,24.68,23.43,1.25,-1.1700000000000017,24.5,25.25,23.7,1.5500000000000007,-1.0500000000000007,1633109,2281192,1247640,1033552,698825
2018-04-01,23.63,24.0,23.05,0.9499999999999993,0.3000000000000007,24.169999999999998,25.05,23.65,1.4000000000000021,1.3000000000000007,23.169999999999998,23.95,22.35,1.5999999999999979,1.0,23.84,24.65,23.05,1.5999999999999979,1.5999999999999979,1580532,2240699,1031037,1209662,-1209662
2018-04-08,24.67,25.1,24.15,0.9500000000000028,0.40000000000000213,24.976,25.35,24.43,0.9200000000000017,0.6000000000000014,24.37,24.85,24.05,0.8000000000000007,0.8000000000000007,24.74,25.2,24.15,1.0500000000000007,1.0,911853,1139660,701904,437756,-152364
2018-04-15,24.94,26.25,23.45,2.8000000000000007,-1.9000000000000021,25.382,26.48,23.85,2.629999999999999,-1.9499999999999993,24.064,25.42,22.5,2.9200000000000017,-2.3500000000000014,24.48,26.3,22.8,3.5,-2.75,1053880,1630390,512542,1117848,839867
2018-04-22,23.05,23.5,22.6,0.8999999999999986,-0.3999999999999986,23.382,23.65,23.1,0.5499999999999972,-0.00999999999999801,22.56,23.25,22.2,1.0500000000000007,0.09999999999999787,22.94,23.4,22.55,0.8499999999999979,0.05000000000000071,947830,1378399,684767,693632,-82855
2018-04-29,23.03,24.45,22.15,2.3000000000000007,1.6999999999999993,23.754,26.45,23.0,3.4499999999999993,3.4499999999999993,22.514,23.9,22.0,1.8999999999999986,1.6999999999999993,23.08,24.95,22.15,2.8000000000000007,2.1999999999999993,2027593,3701616,1016882,2684734,2653319
2018-05-06,26.13,27.05,25.1,1.9499999999999993,1.9499999999999993,26.68,27.5,26.2,1.3000000000000007,1.25,25.830000000000002,26.55,25.0,1.5500000000000007,1.5500000000000007,26.38,27.15,26.0,1.1499999999999986,1.0499999999999972,1274019,1573586,989642,583944,-299220
2018-05-13,27.06,27.45,26.5,0.9499999999999993,0.14999999999999858,27.38,28.0,26.85,1.1499999999999986,0.14999999999999858,26.51,27.25,25.85,1.3999999999999986,-0.6999999999999993,27.01,27.7,26.55,1.1499999999999986,0.25,1099278,1908273,660184,1248089,1214062
2018-05-20,27.11,27.35,26.85,0.5,0.34999999999999787,27.59,27.9,27.4,0.5,0.14999999999999858,26.79,27.15,26.35,0.7999999999999972,0.29999999999999716,27.21,27.85,26.5,1.3500000000000014,0.5500000000000007,920294,1017767,812051,205716,76381
2018-05-27,28.0625,28.25,27.7,0.5500000000000007,0.5,28.362499999999997,28.7,27.95,0.75,0.75,27.675,27.9,27.3,0.5999999999999979,0.5500000000000007,28.175,28.35,27.9,0.45000000000000284,0.40000000000000213,959294,1020318,810763,209555,194462
2018-06-03,28.36,28.8,27.8,1.0,0.3500000000000014,28.83,29.75,28.2,1.5500000000000007,1.1999999999999993,27.9,28.8,27.4,1.4000000000000021,0.8500000000000014,28.54,29.4,28.05,1.3499999999999979,0.8999999999999986,889862,1128009,645153,482856,71878
2018-06-10,29.81,30.15,29.5,0.6499999999999986,0.0,30.152,30.38,29.91,0.46999999999999886,0.08999999999999986,29.279999999999998,29.7,28.5,1.1999999999999993,-0.8999999999999986,29.900000000000002,30.1,29.6,0.5,0.09999999999999787,1018372,1519399,764233,755166,755166
2018-06-17,30.72,31.8,29.9,1.9000000000000021,1.9000000000000021,31.21,32.25,30.25,2.0,2.0,30.400000000000002,31.6,29.6,2.0,2.0,31.1,32.15,30.1,2.049999999999997,2.049999999999997,1344967,1940690,844875,1095815,568251
2018-06-24,32.29,32.85,31.65,1.2000000000000028,-0.8500000000000014,32.66,33.5,31.65,1.8500000000000014,-1.3500000000000014,31.5,32.3,29.85,2.4499999999999957,-2.4499999999999957,31.9,33.0,29.9,3.1000000000000014,-3.1000000000000014,1389833,1599667,1195665,404002,18446
2018-07-01,31.3625,32.85,29.9,2.950000000000003,2.950000000000003,32.2375,33.4,30.95,2.4499999999999993,2.4499999999999993,30.8825,32.08,29.5,2.5799999999999983,2.5799999999999983,31.925,32.95,30.9,2.0500000000000043,1.4500000000000028,956711,1230052,416407,813645,-133046
2018-07-08,31.41,32.5,30.25,2.25,-2.25,31.6,32.5,30.5,2.0,-2.0,30.656,31.3,29.93,1.370000000000001,-1.370000000000001,30.9,31.65,30.05,1.5999999999999979,-1.5999999999999979,836495,1140152,642348,497804,61944
2018-07-15,30.47,30.8,30.05,0.75,0.5999999999999979,31.05,31.5,30.45,1.0500000000000007,0.6500000000000021,30.13,30.5,29.6,0.8999999999999986,0.5499999999999972,30.56,30.9,29.8,1.0999999999999979,0.8000000000000007,669598,845651,527960,317691,33278
2018-07-22,30.93,31.65,30.45,1.1999999999999993,0.7999999999999972,31.27,31.75,30.85,0.8999999999999986,0.75,30.580000000000002,31.0,30.35,0.6499999999999986,0.4499999999999993,30.99,31.6,30.45,1.1500000000000021,0.4499999999999993,598346,775150,465010,310140,-145654
2018-07-29,31.150000000000002,32.0,29.5,2.5,-1.6000000000000014,32.006,32.2,31.85,0.3500000000000014,0.129999999999999,30.580000000000002,31.35,28.5,2.8500000000000014,-2.6000000000000014,31.39,31.8,30.95,0.8500000000000014,-0.6500000000000021,1015090,1988266,544449,1443817,1443817
2018-08-05,30.97,31.1,30.75,0.3500000000000014,-0.15000000000000213,31.36,31.55,31.1,0.4499999999999993,0.10000000000000142,30.58,30.85,30.4,0.45000000000000284,-0.05000000000000071,31.02,31.4,30.65,0.75,0.3999999999999986,576414,749724,363979,385745,-37827
2018-08-12,31.3,31.6,31.05,0.5500000000000007,0.25,31.689999999999998,32.05,31.45,0.5999999999999979,0.49999999999999645,30.884,31.1,30.75,0.3500000000000014,0.16999999999999815,31.37,32.0,30.95,1.0500000000000007,1.0500000000000007,459743,561638,377535,184103,-73285
2018-08-19,31.87,32.75,31.35,1.3999999999999986,-0.5,32.366,33.0,31.68,1.3200000000000003,-0.75,31.534,31.9,31.2,0.6999999999999993,-0.620000000000001,31.919999999999998,32.8,31.35,1.4499999999999957,-0.7999999999999972,493111,612821,329604,283217,-190023
2018-08-26,31.3,32.15,30.75,1.3999999999999986,-1.0,31.69,32.15,31.35,0.7999999999999972,-0.14999999999999858,30.89,31.25,30.55,0.6999999999999993,-0.10000000000000142,31.25,31.95,30.6,1.3499999999999979,0.6499999999999986,442316,584677,348704,235973,235973
2018-09-02,31.25,32.0,30.85,1.1499999999999986,-0.8500000000000014,31.6,32.2,31.15,1.0500000000000043,-0.6500000000000021,30.775,31.0,30.45,0.5500000000000007,-0.1999999999999993,31.1375,31.5,30.8,0.6999999999999993,0.3999999999999986,656881,1077710,421010,656700,-168439
2018-09-09,32.01,32.4,31.6,0.7999999999999972,0.7999999999999972,32.37,33.0,32.05,0.9500000000000028,0.45000000000000284,31.58,32.15,31.4,0.75,0.0,31.97,32.6,31.7,0.9000000000000021,-0.25,492233,803150,243085,560065,215684
2018-09-16,30.93,31.7,30.25,1.4499999999999993,-0.8499999999999979,31.146,31.7,30.43,1.2699999999999996,-0.3999999999999986,30.22,30.75,30.0,0.75,-0.5,30.650000000000002,31.55,30.2,1.3500000000000014,-1.25,693256,967806,480526,487280,281095
2018-09-23,29.09,30.35,27.75,2.6000000000000014,-2.6000000000000014,29.146,30.35,28.0,2.3500000000000014,-2.3500000000000014,28.274,29.25,27.3,1.9499999999999993,-1.9499999999999993,28.57,29.55,27.45,2.1000000000000014,-2.1000000000000014,833694,993482,586216,407266,356725
2018-09-30,26.594,27.45,26.14,1.3099999999999987,-1.3099999999999987,26.896,27.5,26.46,1.0399999999999991,-0.7800000000000011,26.195999999999998,26.57,25.98,0.5899999999999999,-0.5500000000000007,26.372,26.57,26.15,0.4200000000000017,-0.19000000000000128,930666,1601653,708840,892813,-67727
