Date,BlueStar TA-BIGITech Israel Tech_Open_average,BlueStar TA-BIGITech Israel Tech_Open_max,BlueStar TA-BIGITech Israel Tech_Open_min,BlueStar TA-BIGITech Israel Tech_Open_volatility,BlueStar TA-BIGITech Israel Tech_Open_change,BlueStar TA-BIGITech Israel Tech_High_average,BlueStar TA-BIGITech Israel Tech_High_max,BlueStar TA-BIGITech Israel Tech_High_min,BlueStar TA-BIGITech Israel Tech_High_volatility,BlueStar TA-BIGITech Israel Tech_High_change,BlueStar TA-BIGITech Israel Tech_Low_average,BlueStar TA-BIGITech Israel Tech_Low_max,BlueStar TA-BIGITech Israel Tech_Low_min,BlueStar TA-BIGITech Israel Tech_Low_volatility,BlueStar TA-BIGITech Israel Tech_Low_change,BlueStar TA-BIGITech Israel Tech_Close_average,BlueStar TA-BIGITech Israel Tech_Close_max,BlueStar TA-BIGITech Israel Tech_Close_min,BlueStar TA-BIGITech Israel Tech_Close_volatility,BlueStar TA-BIGITech Israel Tech_Close_change
2018-08-05,35.23,35.23,35.23,0.0,0.0,35.27,35.27,35.27,0.0,0.0,35.03,35.03,35.03,0.0,0.0,35.25,35.25,35.25,0.0,0.0
2018-08-12,34.95,34.95,34.95,0.0,0.0,35.13,35.13,35.13,0.0,0.0,34.76,34.76,34.76,0.0,0.0,35.13,35.13,35.13,0.0,0.0
2018-08-19,36.0,36.0,36.0,0.0,0.0,36.17,36.17,36.17,0.0,0.0,36.0,36.0,36.0,0.0,0.0,36.17,36.17,36.17,0.0,0.0
2018-08-26,36.53,36.53,36.53,0.0,0.0,36.84,36.84,36.84,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.72,36.72,36.72,0.0,0.0
2018-09-02,36.14,36.14,36.14,0.0,0.0,36.34,36.34,36.34,0.0,0.0,36.0,36.0,36.0,0.0,0.0,36.16,36.16,36.16,0.0,0.0
2018-09-09,36.28,36.28,36.28,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.18,36.18,36.18,0.0,0.0,36.19,36.19,36.19,0.0,0.0
2018-09-16,36.53,36.53,36.53,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.34,36.34,36.34,0.0,0.0,36.34,36.34,36.34,0.0,0.0
2018-09-23,35.98,35.98,35.98,0.0,0.0,36.18,36.18,36.18,0.0,0.0,35.96,35.96,35.96,0.0,0.0,36.09,36.09,36.09,0.0,0.0
2018-09-30,35.4,35.4,35.4,0.0,0.0,35.42,35.42,35.42,0.0,0.0,34.73,34.73,34.73,0.0,0.0,35.04,35.04,35.04,0.0,0.0
2018-10-07,33.28,33.28,33.28,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.41,33.41,33.41,0.0,0.0
2018-10-14,33.77,33.77,33.77,0.0,0.0,33.77,33.77,33.77,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2018-10-21,32.36,32.36,32.36,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.03,32.03,32.03,0.0,0.0,32.54,32.54,32.54,0.0,0.0
2018-10-28,33.99,33.99,33.99,0.0,0.0,33.99,33.99,33.99,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.64,33.64,33.64,0.0,0.0
2018-11-04,34.17,34.17,34.17,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.17,34.17,34.17,0.0,0.0
2018-11-11,33.4,33.4,33.4,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.58,33.58,33.58,0.0,0.0
2018-11-18,32.28,32.28,32.28,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2018-11-25,33.67,33.67,33.67,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.85,33.85,33.85,0.0,0.0
2018-12-02,33.44,33.44,33.44,0.0,0.0,33.6,33.6,33.6,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.92,32.92,32.92,0.0,0.0
2018-12-09,32.77,32.77,32.77,0.0,0.0,32.84,32.84,32.84,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.57,32.57,32.57,0.0,0.0
2018-12-16,31.02,31.02,31.02,0.0,0.0,31.07,31.07,31.07,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2018-12-23,31.1,31.1,31.1,0.0,0.0,31.45,31.45,31.45,0.0,0.0,30.85,30.85,30.85,0.0,0.0,31.16,31.16,31.16,0.0,0.0
2018-12-30,31.05,31.05,31.05,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.58,31.58,31.58,0.0,0.0
2019-01-06,32.83,32.83,32.83,0.0,0.0,33.02,33.02,33.02,0.0,0.0,32.82,32.82,32.82,0.0,0.0,33.01,33.01,33.01,0.0,0.0
2019-01-13,33.38,33.38,33.38,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.31,33.31,33.31,0.0,0.0
2019-01-20,33.59,33.59,33.59,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2019-01-27,35.12,35.12,35.12,0.0,0.0,35.26,35.26,35.26,0.0,0.0,35.1,35.1,35.1,0.0,0.0,35.21,35.21,35.21,0.0,0.0
2019-02-03,35.13,35.13,35.13,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.48,35.48,35.48,0.0,0.0
2019-02-10,36.31,36.31,36.31,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.13,36.13,36.13,0.0,0.0,36.33,36.33,36.33,0.0,0.0
2019-02-17,36.42,36.42,36.42,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.39,36.39,36.39,0.0,0.0,36.67,36.67,36.67,0.0,0.0
2019-02-24,36.83,36.83,36.83,0.0,0.0,36.97,36.97,36.97,0.0,0.0,36.81,36.81,36.81,0.0,0.0,36.97,36.97,36.97,0.0,0.0
2019-03-03,35.56,35.56,35.56,0.0,0.0,35.75,35.75,35.75,0.0,0.0,35.5,35.5,35.5,0.0,0.0,35.75,35.75,35.75,0.0,0.0
2019-03-10,36.76,36.76,36.76,0.0,0.0,36.9,36.9,36.9,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.77,36.77,36.77,0.0,0.0
2019-03-17,37.16,37.16,37.16,0.0,0.0,37.31,37.31,37.31,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.55,36.55,36.55,0.0,0.0
2019-03-24,37.06,37.06,37.06,0.0,0.0,37.25,37.25,37.25,0.0,0.0,37.06,37.06,37.06,0.0,0.0,37.25,37.25,37.25,0.0,0.0
2019-03-31,37.69,37.69,37.69,0.0,0.0,37.82,37.82,37.82,0.0,0.0,37.65,37.65,37.65,0.0,0.0,37.78,37.78,37.78,0.0,0.0
2019-04-07,38.3,38.3,38.3,0.0,0.0,38.45,38.45,38.45,0.0,0.0,38.3,38.3,38.3,0.0,0.0,38.4,38.4,38.4,0.0,0.0
2019-04-14,37.77,37.77,37.77,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.36,37.36,37.36,0.0,0.0,37.63,37.63,37.63,0.0,0.0
2019-04-21,38.32,38.32,38.32,0.0,0.0,38.58,38.58,38.58,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.56,38.56,38.56,0.0,0.0
2019-04-28,38.49,38.49,38.49,0.0,0.0,38.86,38.86,38.86,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.86,38.86,38.86,0.0,0.0
2019-05-05,38.35,38.35,38.35,0.0,0.0,38.54,38.54,38.54,0.0,0.0,37.97,37.97,37.97,0.0,0.0,38.44,38.44,38.44,0.0,0.0
2019-05-12,38.65,38.65,38.65,0.0,0.0,38.97,38.97,38.97,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.68,38.68,38.68,0.0,0.0
2019-05-19,38.11,38.11,38.11,0.0,0.0,38.11,38.11,38.11,0.0,0.0,37.93,37.93,37.93,0.0,0.0,38.08,38.08,38.08,0.0,0.0
2019-05-26,37.6,37.6,37.6,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.66,37.66,37.66,0.0,0.0
2019-06-02,38.3,38.3,38.3,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.27,38.27,38.27,0.0,0.0,38.46,38.46,38.46,0.0,0.0
2019-06-09,38.5,38.5,38.5,0.0,0.0,38.5,38.5,38.5,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.32,38.32,38.32,0.0,0.0
2019-06-16,39.06,39.06,39.06,0.0,0.0,39.06,39.06,39.06,0.0,0.0,38.8,38.8,38.8,0.0,0.0,38.98,38.98,38.98,0.0,0.0
2019-06-23,38.58,38.58,38.58,0.0,0.0,38.95,38.95,38.95,0.0,0.0,38.52,38.52,38.52,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2019-06-30,39.38,39.38,39.38,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.23,39.23,39.23,0.0,0.0,39.47,39.47,39.47,0.0,0.0
2019-07-07,40.13,40.13,40.13,0.0,0.0,40.21,40.21,40.21,0.0,0.0,39.95,39.95,39.95,0.0,0.0,40.21,40.21,40.21,0.0,0.0
2019-07-14,40.46,40.46,40.46,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.3,40.3,40.3,0.0,0.0
2019-07-21,41.2,41.2,41.2,0.0,0.0,41.51,41.51,41.51,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.48,41.48,41.48,0.0,0.0
2019-07-28,41.5,41.5,41.5,0.0,0.0,41.5,41.5,41.5,0.0,0.0,40.85,40.85,40.85,0.0,0.0,41.25,41.25,41.25,0.0,0.0
2019-08-04,41.74,41.74,41.74,0.0,0.0,41.74,41.74,41.74,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.51,41.51,41.51,0.0,0.0
2019-08-11,41.08,41.08,41.08,0.0,0.0,41.37,41.37,41.37,0.0,0.0,41.08,41.08,41.08,0.0,0.0,41.35,41.35,41.35,0.0,0.0
2019-08-18,42.24,42.24,42.24,0.0,0.0,42.47,42.47,42.47,0.0,0.0,41.8,41.8,41.8,0.0,0.0,41.87,41.87,41.87,0.0,0.0
2019-08-25,41.72,41.72,41.72,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.25,41.25,41.25,0.0,0.0,41.46,41.46,41.46,0.0,0.0
2019-09-01,41.58,41.58,41.58,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.2,41.2,41.2,0.0,0.0
2019-09-08,40.46,40.46,40.46,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.58,40.58,40.58,0.0,0.0
2019-09-15,41.17,41.17,41.17,0.0,0.0,41.22,41.22,41.22,0.0,0.0,40.94,40.94,40.94,0.0,0.0,41.04,41.04,41.04,0.0,0.0
2019-09-22,40.38,40.38,40.38,0.0,0.0,40.38,40.38,40.38,0.0,0.0,39.49,39.49,39.49,0.0,0.0,39.61,39.61,39.61,0.0,0.0
2019-09-29,39.82,39.82,39.82,0.0,0.0,40.2,40.2,40.2,0.0,0.0,39.71,39.71,39.71,0.0,0.0,40.2,40.2,40.2,0.0,0.0
2019-10-06,40.34,40.34,40.34,0.0,0.0,40.68,40.68,40.68,0.0,0.0,40.34,40.34,40.34,0.0,0.0,40.51,40.51,40.51,0.0,0.0
2019-10-13,40.17,40.17,40.17,0.0,0.0,40.17,40.17,40.17,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2019-10-20,40.12,40.12,40.12,0.0,0.0,40.18,40.18,40.18,0.0,0.0,40.0,40.0,40.0,0.0,0.0,40.15,40.15,40.15,0.0,0.0
2019-10-27,41.49,41.49,41.49,0.0,0.0,41.71,41.71,41.71,0.0,0.0,41.49,41.49,41.49,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2019-11-03,41.65,41.65,41.65,0.0,0.0,41.94,41.94,41.94,0.0,0.0,41.48,41.48,41.48,0.0,0.0,41.94,41.94,41.94,0.0,0.0
2019-11-10,42.32,42.32,42.32,0.0,0.0,42.49,42.49,42.49,0.0,0.0,42.19,42.19,42.19,0.0,0.0,42.49,42.49,42.49,0.0,0.0
2019-11-17,42.3,42.3,42.3,0.0,0.0,42.34,42.34,42.34,0.0,0.0,42.12,42.12,42.12,0.0,0.0,42.33,42.33,42.33,0.0,0.0
2019-11-24,42.99,42.99,42.99,0.0,0.0,43.05,43.05,43.05,0.0,0.0,42.87,42.87,42.87,0.0,0.0,42.98,42.98,42.98,0.0,0.0
2019-12-01,42.44,42.44,42.44,0.0,0.0,42.62,42.62,42.62,0.0,0.0,42.36,42.36,42.36,0.0,0.0,42.36,42.36,42.36,0.0,0.0
2019-12-08,42.73,42.73,42.73,0.0,0.0,42.95,42.95,42.95,0.0,0.0,42.73,42.73,42.73,0.0,0.0,42.91,42.91,42.91,0.0,0.0
2019-12-15,43.37,43.37,43.37,0.0,0.0,43.44,43.44,43.44,0.0,0.0,43.29,43.29,43.29,0.0,0.0,43.29,43.29,43.29,0.0,0.0
2019-12-22,43.6,43.6,43.6,0.0,0.0,43.61,43.61,43.61,0.0,0.0,43.41,43.41,43.41,0.0,0.0,43.44,43.44,43.44,0.0,0.0
2019-12-29,43.2,43.2,43.2,0.0,0.0,43.59,43.59,43.59,0.0,0.0,43.2,43.2,43.2,0.0,0.0,43.45,43.45,43.45,0.0,0.0
