Date,PCAR_Open_average,PCAR_Open_max,PCAR_Open_min,PCAR_Open_volatility,PCAR_Open_change,PCAR_High_average,PCAR_High_max,PCAR_High_min,PCAR_High_volatility,PCAR_High_change,PCAR_Low_average,PCAR_Low_max,PCAR_Low_min,PCAR_Low_volatility,PCAR_Low_change,PCAR_Close_average,PCAR_Close_max,PCAR_Close_min,PCAR_Close_volatility,PCAR_Close_change,PCAR_Volume_average,PCAR_Volume_max,PCAR_Volume_min,PCAR_Volume_volatility,PCAR_Volume_change
2018-01-14,76.716,77.52,76.4,1.1199999999999903,1.0,77.288,77.74,76.8,0.9399999999999977,0.9399999999999977,76.154,76.82,75.5,1.3199999999999932,1.3199999999999932,76.812,77.64,75.97,1.6700000000000017,1.6700000000000017,2097136,3014603,1493387,1521216,-670356
2018-01-21,77.876,78.41,77.32,1.0900000000000034,1.0800000000000125,78.63,79.69,77.63,2.0600000000000023,2.0600000000000023,77.332,78.25,76.71,1.5400000000000063,1.5400000000000063,78.116,79.0,77.22,1.7800000000000011,1.6400000000000006,2267723,3665661,1081747,2583914,2583914
2018-01-28,74.746,76.5,72.6,3.9000000000000057,-3.9000000000000057,75.274,77.0,72.95,4.049999999999997,-3.8499999999999943,72.316,73.94,69.19,4.75,-2.8700000000000045,73.364,75.74,69.2,6.539999999999992,-6.539999999999992,3178487,5874592,1944732,3929860,-2984359
2018-02-04,68.25999999999999,69.71,67.47,2.239999999999995,0.5300000000000011,69.44800000000001,70.66,68.12,2.539999999999992,-1.3100000000000023,67.2,68.64,65.31,3.3299999999999983,0.4300000000000068,68.292,70.05,66.98,3.069999999999993,-1.8100000000000023,2809730,3268907,2130042,1138865,-1138865
2018-02-11,68.36,69.49,67.5,1.9899999999999949,0.9699999999999989,69.2125,69.71,68.29,1.4199999999999875,1.2199999999999989,67.715,68.29,67.17,1.1200000000000045,1.1200000000000045,68.755,69.12,68.14,0.980000000000004,0.6400000000000006,1990793,2681993,1298077,1383916,1383916
2018-02-18,69.984,71.68,68.39,3.2900000000000063,3.2900000000000063,70.76,71.87,69.17,2.700000000000003,2.700000000000003,69.6,70.83,68.16,2.6700000000000017,2.6700000000000017,70.29599999999999,71.55,68.99,2.5600000000000023,2.5600000000000023,2183878,2781453,1682892,1098561,454306
2018-02-25,70.054,71.64,66.73,4.909999999999997,-4.810000000000002,70.864,72.4,68.97,3.430000000000007,-3.430000000000007,68.844,71.05,66.47,4.579999999999998,-4.36999999999999,69.572,71.59,67.19,4.400000000000006,-2.4200000000000017,4967429,7541799,3265300,4276499,1006867
2018-03-04,69.164,70.09,68.54,1.5499999999999972,-0.8299999999999983,69.528,70.55,68.98,1.5699999999999932,-1.289999999999992,68.092,69.37,67.4,1.9699999999999989,-1.9699999999999989,68.78999999999999,69.91,67.74,2.1700000000000017,-2.1700000000000017,3754981,6146426,2045831,4100595,537385
2018-03-11,66.95,68.09,65.92,2.1700000000000017,-2.1700000000000017,67.58800000000001,68.51,66.62,1.8900000000000006,-1.8900000000000006,66.306,67.02,65.46,1.5600000000000023,-1.5600000000000023,66.88799999999999,67.74,66.15,1.5899999999999892,-1.2299999999999898,3251060,6264016,1983783,4280233,-18678
2018-03-18,65.502,66.42,64.17,2.25,-2.25,66.182,67.46,65.09,2.3699999999999903,-1.8900000000000006,64.646,66.23,62.82,3.4100000000000037,-2.430000000000007,65.078,66.82,62.94,3.8799999999999955,-1.2700000000000102,2089730,2601192,1514818,1086374,859321
2018-03-25,65.045,65.96,64.06,1.8999999999999915,0.7099999999999937,65.79249999999999,66.6,65.0,1.5999999999999943,0.4300000000000068,63.8475,64.67,63.35,1.3200000000000003,-0.21999999999999886,64.74,66.17,63.88,2.289999999999999,0.529999999999994,2653558,2905984,2456816,449168,203355
2018-04-01,66.362,67.93,64.47,3.460000000000008,2.0999999999999943,67.584,69.03,65.8,3.230000000000004,1.1000000000000085,65.424,67.46,64.29,3.1699999999999875,1.1400000000000006,66.634,68.34,65.53,2.8100000000000023,-0.1799999999999926,2888941,3856332,2264302,1592030,-202118
2018-04-08,67.702,68.68,66.9,1.7800000000000011,1.6499999999999915,68.566,69.78,67.67,2.1099999999999994,1.710000000000008,67.23,68.18,66.4,1.7800000000000011,1.7800000000000011,68.068,69.52,67.03,2.489999999999995,1.7800000000000011,1881671,2332054,1588582,743472,40341
2018-04-15,69.992,70.44,69.25,1.1899999999999977,-0.75,70.518,71.58,69.91,1.6700000000000017,-0.35999999999999943,69.276,70.02,68.78,1.2399999999999949,-0.37999999999999545,69.77,70.88,69.18,1.6999999999999886,-0.3299999999999983,2315780,2523365,2171334,352031,-452
