Date,SHLDQ_Open_average,SHLDQ_Open_max,SHLDQ_Open_min,SHLDQ_Open_volatility,SHLDQ_Open_change,SHLDQ_High_average,SHLDQ_High_max,SHLDQ_High_min,SHLDQ_High_volatility,SHLDQ_High_change,SHLDQ_Low_average,SHLDQ_Low_max,SHLDQ_Low_min,SHLDQ_Low_volatility,SHLDQ_Low_change,SHLDQ_Close_average,SHLDQ_Close_max,SHLDQ_Close_min,SHLDQ_Close_volatility,SHLDQ_Close_change,SHLDQ_Volume_average,SHLDQ_Volume_max,SHLDQ_Volume_min,SHLDQ_Volume_volatility,SHLDQ_Volume_change
2018-01-14,3.582,3.67,3.48,0.18999999999999995,-0.06000000000000005,3.712,3.77,3.65,0.1200000000000001,-0.1200000000000001,3.466,3.56,3.39,0.16999999999999993,-0.09999999999999964,3.556,3.67,3.45,0.21999999999999975,-0.06999999999999984,1592848,1826076,1272834,553242,-82885
2018-01-21,3.1,3.56,2.55,1.0100000000000002,-1.0100000000000002,3.156,3.58,2.79,0.79,-0.79,2.8120000000000003,3.33,2.37,0.96,-0.96,2.886,3.41,2.54,0.8700000000000001,-0.8400000000000003,3268223,4806156,1799912,3006244,1593790
2018-01-28,2.484,2.64,2.31,0.33000000000000007,-0.19999999999999973,2.544,2.68,2.32,0.3600000000000003,-0.3400000000000003,2.384,2.54,2.2,0.33999999999999986,-0.27,2.458,2.66,2.22,0.43999999999999995,-0.43999999999999995,1764209,2071572,865372,1206200,-110192
2018-02-04,2.18,2.26,2.12,0.13999999999999968,0.009999999999999787,2.268,2.34,2.18,0.1599999999999997,-0.1599999999999997,2.084,2.17,1.99,0.17999999999999994,-0.11999999999999988,2.174,2.28,2.07,0.20999999999999996,-0.20999999999999996,1532304,2396886,964222,1432664,729488
2018-02-11,2.35,2.62,2.06,0.56,0.56,2.5725,2.85,2.35,0.5,0.5,2.2399999999999998,2.55,2.05,0.5,0.5,2.4524999999999997,2.63,2.27,0.3599999999999999,0.33999999999999986,2865322,5035098,1634011,3401087,358015
2018-02-18,2.442,2.64,2.35,0.29000000000000004,-0.18999999999999995,2.544,2.75,2.42,0.33000000000000007,-0.1499999999999999,2.324,2.4,2.28,0.1200000000000001,0.1200000000000001,2.406,2.58,2.33,0.25,0.25,1323892,2417640,827075,1590565,-1361132
2018-02-25,2.564,2.73,2.41,0.31999999999999984,0.06999999999999984,2.672,2.76,2.51,0.25,-0.009999999999999787,2.42,2.52,2.33,0.18999999999999995,-0.020000000000000018,2.548,2.73,2.42,0.31000000000000005,-0.020000000000000018,1399140,1876874,985854,891020,324570
2018-03-04,2.478,2.58,2.41,0.16999999999999993,0.040000000000000036,2.584,2.72,2.48,0.2400000000000002,0.14000000000000012,2.376,2.41,2.35,0.06000000000000005,0.0,2.462,2.56,2.42,0.14000000000000012,-0.020000000000000018,1288406,1666906,628548,1038358,-197718
2018-03-11,2.438,2.56,2.29,0.27,-0.16000000000000014,2.516,2.65,2.35,0.2999999999999998,-0.2999999999999998,2.288,2.45,2.19,0.26000000000000023,-0.2400000000000002,2.376,2.55,2.26,0.29000000000000004,-0.21999999999999975,2301851,3699495,1165230,2534265,-492635
2018-03-18,2.288,2.33,2.24,0.08999999999999986,-0.08999999999999986,2.342,2.42,2.28,0.14000000000000012,-0.020000000000000018,2.198,2.28,2.16,0.11999999999999966,-0.040000000000000036,2.284,2.33,2.18,0.1499999999999999,0.040000000000000036,1229391,1352121,1086458,265663,235831
