Date,Vanguard S&P 500 Growth_Open_average,Vanguard S&P 500 Growth_Open_max,Vanguard S&P 500 Growth_Open_min,Vanguard S&P 500 Growth_Open_volatility,Vanguard S&P 500 Growth_Open_change,Vanguard S&P 500 Growth_High_average,Vanguard S&P 500 Growth_High_max,Vanguard S&P 500 Growth_High_min,Vanguard S&P 500 Growth_High_volatility,Vanguard S&P 500 Growth_High_change,Vanguard S&P 500 Growth_Low_average,Vanguard S&P 500 Growth_Low_max,Vanguard S&P 500 Growth_Low_min,Vanguard S&P 500 Growth_Low_volatility,Vanguard S&P 500 Growth_Low_change,Vanguard S&P 500 Growth_Close_average,Vanguard S&P 500 Growth_Close_max,Vanguard S&P 500 Growth_Close_min,Vanguard S&P 500 Growth_Close_volatility,Vanguard S&P 500 Growth_Close_change
2018-03-25,138.56,138.56,138.56,0.0,0.0,138.97,138.97,138.97,0.0,0.0,134.46,134.46,134.46,0.0,0.0,135.84,135.84,135.84,0.0,0.0
2018-04-01,137.74,137.74,137.74,0.0,0.0,139.55,139.55,139.55,0.0,0.0,137.26,137.26,137.26,0.0,0.0,137.34,137.34,137.34,0.0,0.0
2018-04-08,140.85,140.85,140.85,0.0,0.0,141.41,141.41,141.41,0.0,0.0,140.42,140.42,140.42,0.0,0.0,140.96,140.96,140.96,0.0,0.0
2018-04-15,141.37,141.37,141.37,0.0,0.0,141.46,141.46,141.46,0.0,0.0,139.9,139.9,139.9,0.0,0.0,140.56,140.56,140.56,0.0,0.0
2018-04-22,140.82,140.82,140.82,0.0,0.0,141.41,141.41,141.41,0.0,0.0,139.46,139.46,139.46,0.0,0.0,139.46,139.46,139.46,0.0,0.0
2018-04-29,142.34,142.34,142.34,0.0,0.0,143.01,143.01,143.01,0.0,0.0,142.1,142.1,142.1,0.0,0.0,142.47,142.47,142.47,0.0,0.0
2018-05-06,146.03,146.03,146.03,0.0,0.0,146.5,146.5,146.5,0.0,0.0,145.49,145.49,145.49,0.0,0.0,145.64,145.64,145.64,0.0,0.0
2018-05-13,145.6,145.6,145.6,0.0,0.0,146.02,146.02,146.02,0.0,0.0,145.17,145.17,145.17,0.0,0.0,145.65,145.65,145.65,0.0,0.0
2018-05-20,145.66,145.66,145.66,0.0,0.0,146.32,146.32,146.32,0.0,0.0,145.66,145.66,145.66,0.0,0.0,145.94,145.94,145.94,0.0,0.0
2018-05-27,147.94,147.94,147.94,0.0,0.0,148.52,148.52,148.52,0.0,0.0,147.79,147.79,147.79,0.0,0.0,148.52,148.52,148.52,0.0,0.0
2018-06-03,149.86,149.86,149.86,0.0,0.0,150.31,150.31,150.31,0.0,0.0,149.68,149.68,149.68,0.0,0.0,149.85,149.85,149.85,0.0,0.0
2018-06-10,149.65,149.65,149.65,0.0,0.0,150.45,150.45,150.45,0.0,0.0,149.25,149.25,149.25,0.0,0.0,150.42,150.42,150.42,0.0,0.0
2018-06-17,148.09,148.09,148.09,0.0,0.0,148.09,148.09,148.09,0.0,0.0,145.15,145.15,145.15,0.0,0.0,146.2,146.2,146.2,0.0,0.0
2018-06-24,145.07,145.07,145.07,0.0,0.0,146.79,146.79,146.79,0.0,0.0,144.74,144.74,144.74,0.0,0.0,146.75,146.75,146.75,0.0,0.0
2018-07-01,149.51,149.51,149.51,0.0,0.0,150.02,150.02,150.02,0.0,0.0,149.12,149.12,149.12,0.0,0.0,150.02,150.02,150.02,0.0,0.0
2018-07-08,152.0,152.0,152.0,0.0,0.0,152.0,152.0,152.0,0.0,0.0,151.27,151.27,151.27,0.0,0.0,151.41,151.41,151.41,0.0,0.0
2018-07-15,151.82,151.82,151.82,0.0,0.0,152.21,152.21,152.21,0.0,0.0,151.28,151.28,151.28,0.0,0.0,152.2,152.2,152.2,0.0,0.0
2018-07-22,151.82,151.82,151.82,0.0,0.0,151.82,151.82,151.82,0.0,0.0,149.44,149.44,149.44,0.0,0.0,149.88,149.88,149.88,0.0,0.0
2018-07-29,153.13,153.13,153.13,0.0,0.0,153.89,153.89,153.89,0.0,0.0,152.94,152.94,152.94,0.0,0.0,153.85,153.85,153.85,0.0,0.0
2018-08-05,153.52,153.52,153.52,0.0,0.0,154.25,154.25,154.25,0.0,0.0,152.92,152.92,152.92,0.0,0.0,152.99,152.99,152.99,0.0,0.0
2018-08-12,154.21,154.21,154.21,0.0,0.0,154.24,154.24,154.24,0.0,0.0,153.62,153.62,153.62,0.0,0.0,154.03,154.03,154.03,0.0,0.0
2018-08-19,156.56,156.56,156.56,0.0,0.0,157.02,157.02,157.02,0.0,0.0,156.26,156.26,156.26,0.0,0.0,156.97,156.97,156.97,0.0,0.0
2018-08-26,158.01,158.01,158.01,0.0,0.0,158.62,158.62,158.62,0.0,0.0,157.81,157.81,157.81,0.0,0.0,158.3,158.3,158.3,0.0,0.0
2018-09-02,156.52,156.52,156.52,0.0,0.0,156.53,156.53,156.53,0.0,0.0,155.74,155.74,155.74,0.0,0.0,156.0,156.0,156.0,0.0,0.0
2018-09-09,157.97,157.97,157.97,0.0,0.0,157.97,157.97,157.97,0.0,0.0,156.36,156.36,156.36,0.0,0.0,156.54,156.54,156.54,0.0,0.0
2018-09-16,158.0,158.0,158.0,0.0,0.0,158.66,158.66,158.66,0.0,0.0,157.5,157.5,157.5,0.0,0.0,158.55,158.55,158.55,0.0,0.0
2018-09-23,159.63,159.63,159.63,0.0,0.0,160.04,160.04,160.04,0.0,0.0,158.99,158.99,158.99,0.0,0.0,159.32,159.32,159.32,0.0,0.0
2018-09-30,155.08,155.08,155.08,0.0,0.0,155.63,155.63,155.63,0.0,0.0,153.3,153.3,153.3,0.0,0.0,154.83,154.83,154.83,0.0,0.0
2018-10-07,149.2,149.2,149.2,0.0,0.0,149.58,149.58,149.58,0.0,0.0,147.9,147.9,147.9,0.0,0.0,148.05,148.05,148.05,0.0,0.0
2018-10-14,149.25,149.25,149.25,0.0,0.0,149.68,149.68,149.68,0.0,0.0,148.14,148.14,148.14,0.0,0.0,148.8,148.8,148.8,0.0,0.0
2018-10-21,145.35,145.35,145.35,0.0,0.0,145.92,145.92,145.92,0.0,0.0,138.98,138.98,138.98,0.0,0.0,141.49,141.49,141.49,0.0,0.0
2018-10-28,146.38,146.38,146.38,0.0,0.0,146.7,146.7,146.7,0.0,0.0,145.12,145.12,145.12,0.0,0.0,146.4,146.4,146.4,0.0,0.0
2018-11-04,148.6,148.6,148.6,0.0,0.0,148.67,148.67,148.67,0.0,0.0,145.41,145.41,145.41,0.0,0.0,145.69,145.69,145.69,0.0,0.0
2018-11-11,145.93,145.93,145.93,0.0,0.0,145.93,145.93,145.93,0.0,0.0,141.98,141.98,141.98,0.0,0.0,142.4,142.4,142.4,0.0,0.0
2018-11-18,141.39,141.39,141.39,0.0,0.0,142.36,142.36,142.36,0.0,0.0,140.92,140.92,140.92,0.0,0.0,142.36,142.36,142.36,0.0,0.0
2018-11-25,150.82,150.82,150.82,0.0,0.0,150.93,150.93,150.93,0.0,0.0,149.31,149.31,149.31,0.0,0.0,150.21,150.21,150.21,0.0,0.0
2018-12-02,140.86,140.86,140.86,0.0,0.0,142.72,142.72,142.72,0.0,0.0,139.12,139.12,139.12,0.0,0.0,142.14,142.14,142.14,0.0,0.0
2018-12-09,139.33,139.33,139.33,0.0,0.0,140.08,140.08,140.08,0.0,0.0,135.99,135.99,135.99,0.0,0.0,136.89,136.89,136.89,0.0,0.0
2018-12-16,128.38,128.38,128.38,0.0,0.0,129.11,129.11,129.11,0.0,0.0,125.87,125.87,125.87,0.0,0.0,125.87,125.87,125.87,0.0,0.0
2018-12-23,134.72,134.72,134.72,0.0,0.0,135.2,135.2,135.2,0.0,0.0,133.72,133.72,133.72,0.0,0.0,135.0,135.0,135.0,0.0,0.0
2018-12-30,136.29,136.29,136.29,0.0,0.0,138.03,138.03,138.03,0.0,0.0,135.93,135.93,135.93,0.0,0.0,137.17,137.17,137.17,0.0,0.0
2019-01-06,138.63,138.63,138.63,0.0,0.0,139.19,139.19,139.19,0.0,0.0,138.29,138.29,138.29,0.0,0.0,138.73,138.73,138.73,0.0,0.0
2019-01-13,142.89,142.89,142.89,0.0,0.0,143.8,143.8,143.8,0.0,0.0,142.32,142.32,142.32,0.0,0.0,143.46,143.46,143.46,0.0,0.0
2019-01-20,141.38,141.38,141.38,0.0,0.0,141.38,141.38,141.38,0.0,0.0,140.36,140.36,140.36,0.0,0.0,141.32,141.32,141.32,0.0,0.0
2019-01-27,145.1,145.1,145.1,0.0,0.0,146.25,146.25,146.25,0.0,0.0,144.85,144.85,144.85,0.0,0.0,146.24,146.24,146.24,0.0,0.0
2019-02-03,146.15,146.15,146.15,0.0,0.0,146.5,146.5,146.5,0.0,0.0,145.58,145.58,145.58,0.0,0.0,145.88,145.88,145.88,0.0,0.0
2019-02-10,149.21,149.21,149.21,0.0,0.0,149.42,149.42,149.42,0.0,0.0,148.74,148.74,148.74,0.0,0.0,149.42,149.42,149.42,0.0,0.0
2019-02-17,151.55,151.55,151.55,0.0,0.0,151.65,151.65,151.65,0.0,0.0,150.73,150.73,150.73,0.0,0.0,150.76,150.76,150.76,0.0,0.0
2019-02-24,152.82,152.82,152.82,0.0,0.0,152.96,152.96,152.96,0.0,0.0,150.29,150.29,150.29,0.0,0.0,151.68,151.68,151.68,0.0,0.0
2019-03-03,149.3,149.3,149.3,0.0,0.0,151.28,151.28,151.28,0.0,0.0,149.29,149.29,149.29,0.0,0.0,151.28,151.28,151.28,0.0,0.0
2019-03-10,153.48,153.48,153.48,0.0,0.0,153.83,153.83,153.83,0.0,0.0,153.06,153.06,153.06,0.0,0.0,153.61,153.61,153.61,0.0,0.0
2019-03-17,152.38,152.38,152.38,0.0,0.0,153.22,153.22,153.22,0.0,0.0,152.03,152.03,152.03,0.0,0.0,152.88,152.88,152.88,0.0,0.0
2019-03-24,155.83,155.83,155.83,0.0,0.0,156.38,156.38,156.38,0.0,0.0,155.61,155.61,155.61,0.0,0.0,156.27,156.27,156.27,0.0,0.0
2019-03-31,157.01,157.01,157.01,0.0,0.0,157.29,157.29,157.29,0.0,0.0,156.35,156.35,156.35,0.0,0.0,157.28,157.28,157.28,0.0,0.0
2019-04-07,158.31,158.31,158.31,0.0,0.0,158.4,158.4,158.4,0.0,0.0,157.55,157.55,157.55,0.0,0.0,158.23,158.23,158.23,0.0,0.0
2019-04-14,157.22,157.22,157.22,0.0,0.0,158.21,158.21,158.21,0.0,0.0,157.15,157.15,157.15,0.0,0.0,158.17,158.17,158.17,0.0,0.0
2019-04-21,160.81,160.81,160.81,0.0,0.0,161.03,161.03,161.03,0.0,0.0,160.5,160.5,160.5,0.0,0.0,160.84,160.84,160.84,0.0,0.0
2019-04-28,157.98,157.98,157.98,0.0,0.0,160.34,160.34,160.34,0.0,0.0,157.89,157.89,157.89,0.0,0.0,160.19,160.19,160.19,0.0,0.0
2019-05-05,154.55,154.55,154.55,0.0,0.0,155.24,155.24,155.24,0.0,0.0,153.38,153.38,153.38,0.0,0.0,153.93,153.93,153.93,0.0,0.0
2019-05-12,156.12,156.12,156.12,0.0,0.0,156.89,156.89,156.89,0.0,0.0,155.68,155.68,155.68,0.0,0.0,156.07,156.07,156.07,0.0,0.0
2019-05-19,156.37,156.37,156.37,0.0,0.0,156.53,156.53,156.53,0.0,0.0,155.49,155.49,155.49,0.0,0.0,155.69,155.69,155.69,0.0,0.0
2019-05-26,152.02,152.02,152.02,0.0,0.0,152.4,152.4,152.4,0.0,0.0,149.75,149.75,149.75,0.0,0.0,150.56,150.56,150.56,0.0,0.0
2019-06-02,159.33,159.33,159.33,0.0,0.0,160.18,160.18,160.18,0.0,0.0,159.12,159.12,159.12,0.0,0.0,159.15,159.15,159.15,0.0,0.0
2019-06-09,159.31,159.31,159.31,0.0,0.0,159.7,159.7,159.7,0.0,0.0,159.27,159.27,159.27,0.0,0.0,159.5,159.5,159.5,0.0,0.0
2019-06-16,163.08,163.08,163.08,0.0,0.0,163.31,163.31,163.31,0.0,0.0,162.81,162.81,162.81,0.0,0.0,162.85,162.85,162.85,0.0,0.0
2019-06-23,163.08,163.08,163.08,0.0,0.0,163.12,163.12,163.12,0.0,0.0,161.8,161.8,161.8,0.0,0.0,162.36,162.36,162.36,0.0,0.0
2019-06-30,163.49,163.49,163.49,0.0,0.0,163.54,163.54,163.54,0.0,0.0,163.04,163.04,163.04,0.0,0.0,163.41,163.41,163.41,0.0,0.0
2019-07-07,165.79,165.79,165.79,0.0,0.0,165.89,165.89,165.89,0.0,0.0,165.4,165.4,165.4,0.0,0.0,165.67,165.67,165.67,0.0,0.0
2019-07-14,163.9,163.9,163.9,0.0,0.0,164.49,164.49,164.49,0.0,0.0,163.64,163.64,163.64,0.0,0.0,164.12,164.12,164.12,0.0,0.0
2019-07-21,166.13,166.13,166.13,0.0,0.0,166.15,166.15,166.15,0.0,0.0,165.18,165.18,165.18,0.0,0.0,165.8,165.8,165.8,0.0,0.0
2019-07-28,158.37,158.37,158.37,0.0,0.0,158.55,158.55,158.55,0.0,0.0,154.95,154.95,154.95,0.0,0.0,156.21,156.21,156.21,0.0,0.0
2019-08-04,160.2,160.2,160.2,0.0,0.0,160.46,160.46,160.46,0.0,0.0,158.56,158.56,158.56,0.0,0.0,159.16,159.16,159.16,0.0,0.0
2019-08-11,161.27,161.27,161.27,0.0,0.0,161.84,161.84,161.84,0.0,0.0,160.91,160.91,160.91,0.0,0.0,161.57,161.57,161.57,0.0,0.0
2019-08-18,158.84,158.84,158.84,0.0,0.0,159.37,159.37,159.37,0.0,0.0,157.94,157.94,157.94,0.0,0.0,159.36,159.36,159.36,0.0,0.0
2019-08-25,162.79,162.79,162.79,0.0,0.0,162.79,162.79,162.79,0.0,0.0,161.0,161.0,161.0,0.0,0.0,161.75,161.75,161.75,0.0,0.0
2019-09-01,164.88,164.88,164.88,0.0,0.0,164.88,164.88,164.88,0.0,0.0,162.73,162.73,162.73,0.0,0.0,163.24,163.24,163.24,0.0,0.0
2019-09-08,163.16,163.16,163.16,0.0,0.0,163.58,163.58,163.58,0.0,0.0,163.0,163.0,163.0,0.0,0.0,163.33,163.33,163.33,0.0,0.0
2019-09-15,163.01,163.01,163.01,0.0,0.0,163.77,163.77,163.77,0.0,0.0,162.97,162.97,162.97,0.0,0.0,163.42,163.42,163.42,0.0,0.0
2019-09-22,161.2,161.2,161.2,0.0,0.0,162.06,162.06,162.06,0.0,0.0,161.06,161.06,161.06,0.0,0.0,161.66,161.66,161.66,0.0,0.0
2019-09-29,160.45,160.45,160.45,0.0,0.0,161.2,161.2,161.2,0.0,0.0,159.98,159.98,159.98,0.0,0.0,160.16,160.16,160.16,0.0,0.0
2019-10-06,161.2,161.2,161.2,0.0,0.0,161.57,161.57,161.57,0.0,0.0,161.15,161.15,161.15,0.0,0.0,161.21,161.21,161.21,0.0,0.0
2019-10-13,162.46,162.46,162.46,0.0,0.0,162.68,162.68,162.68,0.0,0.0,161.9,161.9,161.9,0.0,0.0,162.68,162.68,162.68,0.0,0.0
2019-10-20,163.76,163.76,163.76,0.0,0.0,164.27,164.27,164.27,0.0,0.0,163.76,163.76,163.76,0.0,0.0,164.1,164.1,164.1,0.0,0.0
2019-10-27,166.31,166.31,166.31,0.0,0.0,166.43,166.43,166.43,0.0,0.0,165.53,165.53,165.53,0.0,0.0,165.7,165.7,165.7,0.0,0.0
2019-11-03,165.3,165.3,165.3,0.0,0.0,165.87,165.87,165.87,0.0,0.0,165.23,165.23,165.23,0.0,0.0,165.83,165.83,165.83,0.0,0.0
2019-11-10,168.02,168.02,168.02,0.0,0.0,168.27,168.27,168.27,0.0,0.0,167.59,167.59,167.59,0.0,0.0,168.05,168.05,168.05,0.0,0.0
2019-11-17,168.43,168.43,168.43,0.0,0.0,169.21,169.21,169.21,0.0,0.0,168.43,168.43,168.43,0.0,0.0,169.21,169.21,169.21,0.0,0.0
2019-11-24,170.34,170.34,170.34,0.0,0.0,170.49,170.49,170.49,0.0,0.0,167.97,167.97,167.97,0.0,0.0,168.55,168.55,168.55,0.0,0.0
2019-12-01,169.91,169.91,169.91,0.0,0.0,170.34,170.34,170.34,0.0,0.0,169.55,169.55,169.55,0.0,0.0,169.55,169.55,169.55,0.0,0.0
2019-12-08,171.47,171.47,171.47,0.0,0.0,171.92,171.92,171.92,0.0,0.0,171.43,171.43,171.43,0.0,0.0,171.74,171.74,171.74,0.0,0.0
2019-12-15,174.2,174.2,174.2,0.0,0.0,174.2,174.2,174.2,0.0,0.0,173.77,173.77,173.77,0.0,0.0,173.88,173.88,173.88,0.0,0.0
2019-12-22,175.25,175.25,175.25,0.0,0.0,175.25,175.25,175.25,0.0,0.0,173.5,173.5,173.5,0.0,0.0,174.05,174.05,174.05,0.0,0.0
2019-12-29,174.88,174.88,174.88,0.0,0.0,176.26,176.26,176.26,0.0,0.0,174.38,174.38,174.38,0.0,0.0,175.52,175.52,175.52,0.0,0.0
